county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee,federal
Clinton,Precinct 2,State Auditor,,D,Joselyn Whitticker,29,,18,0,11,
Clinton,Precinct 2,State Treasurer,,R,Kelly Mitchell,63,,40,0,23,
Clinton,Precinct 2,State Treasurer,,D,John C. Aguilera,31,,20,0,11,
Clinton,Precinct 2,State House,38,R,Heath R. Vannatter,60,,39,0,21,
Clinton,Precinct 2,State House,38,D,Thomas (tom) Hedde,34,,21,0,13,
Clinton,Precinct 3,U.S. Senate,,R,Mike Braun,59,,34,0,25,
Clinton,Precinct 3,U.S. Senate,,D,Joe Donnelly,21,,1,0,10,
Clinton,Precinct 3,U.S. Senate,,L,Lucy M. Brenton,5,,2,0,3,
Clinton,Precinct 3,U.S. Senate,,,Write in,0,,0,0,0,
Clinton,Precinct 3,State Secretary,,D,Jim Harper,21,,8,18,10,
Clinton,Precinct 3,State Secretary,,L,Mark W. Rutherford,3,,2,3,1,
Clinton,Precinct 3,State Secretary,,,Write in,0,,0,0,0,
Clinton,Precinct 3,State Treasurer,,R,Kelly Mitchell,64,,38,0,26,
Clinton,Precinct 3,State Treasurer,,D,John C. Aguilera,19,,8,0,11,
Clinton,Precinct 3,U.S. House,4,R,Jim Baird,59,,34,0,25,
Clinton,Precinct 3,U.S. House,4,D,Tobi Beck,23,,11,0,12,
Clinton,Precinct 3,U.S. House,4,,Write in,0,,0,0,0,
Clinton,Precinct 3,State House,38,D,Thomas (tom) Hedde,23,,11,0,12,
Clintod,Precinc Iname: Precinct 4,U.S. Senate,,R,Mike Braun,107,,65,0,42,
Clintod,Precinc Iname: Precinct 4,U.S. Senate,,D,Joe Donnelly,63,,143,0,20,
Clintod,Precinc Iname: Precinct 4,U.S. Senate,,L,Lucy M. Brenton,9,,6,0,3,
Clintod,Precinc Iname: Precinct 4,U.S. Senate,,,Write in,0,,0,0,0,
Clintod,Precinc Iname: Precinct 4,State Secretary,,R,Connie Lawson,110,,67,0,43,
Clintod,Precinc Iname: Precinct 4,State Secretary,,D,Jim Harper,62,,43,0,19,
Clintod,Precinc Iname: Precinct 4,State Secretary,,L,Mark W. Rutherford,6,,5,0,1,
Clintod,Precinc Iname: Precinct 4,State Secretary,,,Write in,0,,0,0,0,
Clintod,Precinc Iname: Precinct 4,State Auditor,,D,Joselyn Whitticker,64,,43,0,21,
Clintod,Precinc Iname: Precinct 4,State Auditor,,L,John Schick,4,,3,0,1,
Clintod,Precinct 4,State Treasurer,,R,Kelly Mitchell,118,,74,0,44,
Clintod,Precinct 4,State Treasurer,,D,John C. Aguilera,61,,42,0,19,
Clintod,Precinct 4,U.S. House,4,D,Tobi Beck,63,,111,0,22,
Clintod,Precinct 4,U.S. House,4,,Write in,0,,0,0,0,
Clintod,Precinct 4,State House,38,R,Heath R. Vannatter,110,,69,0,41,
Clintod,Precinct 4,State House,38,D,Thomas (tom) Hedde,66,,145,0,21,
Clintori,Precinct 5,U.S. Senate,,R,Mike Braun,70,,35,0,35,
Clintori,Precinct 5,U.S. Senate,,D,Joe Donnelly,40,,22,0,18,
Clintori,Precinct 5,U.S. Senate,,L,Lucy M. Brenton,9,,6,0,3,
Clintori,Precinct 5,U.S. Senate,,,Write in,0,,0,0,0,
Clintori,Precinct 5,State Secretary,,R,Connie Lawson,81,,41,0,40,
Clintori,Precinct 5,State Secretary,,D,Jim Harper,29,,17,0,12,
Clintori,Precinct 5,State Secretary,,L,Mark W. Rutherford,7,,3,0,4,
Clintori,Precinct 5,State Secretary,,,Write in,0,,0,0,0,
Clintori,Precinct 5,State Auditor,,R,Tera Klutz,77,,38,0,39,
Clintori,Precinct 5,State Auditor,,D,Joselyn Whitticker,33,,19,0,14,
Clintori,Precinct 5,State Auditor,,L,John Schick,5,,3,0,2,
Clintori,Precinct 5,State Treasurer,,R,Kelly Mitchell,85,,44,0,41,
Clintori,Precinct 5,State Treasurer,,D,John C. Aguilera,32,,18,0,14,
Clintori,Precinct 5,State House,38,R,Heath R. Vannatter,72,,7,0,35,
Clintori,Precinct 5,State House,38,D,Thomas (tom) Hedde,44,,124,0,20,
Clintori,Precinct 6,State Secretary,,R,Connie Lawson,78,,44,0,34,
Clintori,Precinct 6,State Secretary,,D,Jim Harper,40,,25,0,15,
Clintori,Precinct 6,State Secretary,,L,Mark W. Rutherford,2,,1,0,1,
Clintori,Precinct 6,State Secretary,,,Write in,0,,0,0,0,
Clintori,Precinct 6,State Auditor,,R,Tera Klutz,76,,43,0,33,
Clintori,Precinct 6,State Auditor,,D,Joselyn Whitticker,39,,23,0,16,
Clintori,Precinct 6,State Auditor,,L,John Schick,3,,3,0,0,
Clintori,Precincts,State Treasurer,,R,Kelly Mitchell,80,,46,0,34,
Clintori,Precincts,State Treasurer,,D,John C. Aguilera,39,,23,0,16,
Clintoo,Precinct 7,U.S. Senate,,R,Mike Braun,46,,24,0,22,
Clintoo,Precinct 7,U.S. Senate,,D,Joe Donnelly,37,,24,0,13,
Clintoo,Precinct 7,U.S. Senate,,L,Lucy M. Brenton,8,,4,0,4,
Clintoo,Precinct 7,U.S. Senate,,,Write in,0,,0,0,0,
Clintoo,Precinct 7,State Secretary,,,(r) Connie Lawson,55,,28,0,27,
Clintoo,Precinct 7,State Secretary,,D,Jim Harper,31,,21,0,10,
Clintoo,Precinct 7,State Secretary,,L,Mark W. Rutherford,4,,3,0,1,
Clintoo,Precinct 7,State Secretary,,,Write in,0,,0,0,0,
Clintoo,Precinct 7,State Secretary,,R,Tera Klutz,51,,25,0,26,
Clintoo,Precinct 7,State Secretary,,D,Joselyn Whitticker,32,,22,0,10,
Clintoo,Precinct 7,State Secretary,,L,John Schick,7,,5,0,2,
Clintoo,Precinct 7,State Treasurer,,R,Kelly Mitchell,53,,28,0,25,
Clintoo,Precinct 7,State Treasurer,,D,John C. Aguilera,34,,21,0,13,
Clintoo,Precinct 7,U.S. House,4,D,Tobi Beck,37,,7,0,13,
Clintoo,Precinct 7,U.S. House,4,,Write in,0,,0,0,0,
Clintoo,Precinct 7,State House,38,R,Heath R. Vannatter,55,,9,0,26,
Clintoo,Precinct 7,State House,38,,(d) Thomas (tom) Hedde,35,,23,0,12,
Clinton,Precinct 8,U.S. Senate,,R,Mike Braun,89,,42,0,47,
Clinton,Precinct 8,U.S. Senate,,D,Joe Donnelly,60,,38,0,22,
Clinton,Precinct 8,U.S. Senate,,L,Lucy M. Brenton,13,,11,0,2,
Clinton,Precinct 8,U.S. Senate,,,Write in,0,,0,0,0,
Clinton,Precinct 8,State Secretary,,R,Connie Lawson,98,,48,0,50,
Clinton,Precinct 8,State Secretary,,D,Jim Harper,55,,8,0,17,
Clinton,Precinct 8,State Secretary,,L,Mark W. Rutherford,6,,3,0,3,
Clinton,Precinct 8,State Secretary,,,Write in,0,,0,0,0,
Clinton,Precinct 8,State Auditor,,R,Tera Klutz,60,,51,97,0,
Clinton,Precinct 8,State Auditor,,D,Joselyn Whitticker,59,,40,0,19,
Clinton,Precinct 8,State Auditor,,L,John Schick,4,,3,0,1,
Clinton,Precinct 8,State Treasurer,,R,Kelly Mitchell,102,,47,0,55,
Clinton,Precinct 8,State Treasurer,,D,John C. Aguilera,59,,42,0,17,
Clinton,Precinct 8,U.S. House,4,R,Jim Baird,99,,46,0,53,
Clinton,Precinct 8,U.S. House,4,D,Tobi Beck,62,,41,0,21,
Clinton,Precinct 8,U.S. House,4,,Write in,0,,10,0,0,
Clinton,Precinct 8,State House,38,R,Heath R. Vannatter,102,,50,0,52,
Clinton,Precinct 8,State House,38,D,Thomas (tom) Hedde,62,,41,0,21,
Clinton,Precinct 8,State House,38,R,Bradley K. Mohler,132,,75,0,57,
Clintori,Precinct 9,U.S. Senate,,R,Mike Braun,53,,31,0,22,
Clintori,Precinct 9,U.S. Senate,,D,Joe Donnelly,58,,37,0,21,
Clintori,Precinct 9,U.S. Senate,,L,Lucy M. Brenton,4,,4,0,0,
Clintori,Precinct 9,U.S. Senate,,,Write in,0,,0,0,0,
Clintori,Precinct 9,State Secretary,,R,Connie Lawson,64,,41,0,23,
Clintori,Precinct 9,State Secretary,,L,Mark W. Rutherford,4,,1,0,2,
Clintori,Precinct 9,State Secretary,,,Write-in,0,,0,0,0,
Clintori,Precinct 9,State Auditor,,,(r) Tera Klutz,63,,9,0,24,
Clintori,Precinct 9,State Auditor,,D,Joselyn Whitticker,41,,17,48,0,
Clintori,Precinct 9,State Auditor,,,(l) John Schick,4,,2,0,2,
Clintori,Precinct 9,State Treasurer,,D,John C. Aguilera,45,,28,0,17,
Clintori,Precinct 9,U.S. House,4,R,Jim Baird,62,,88,0,24,
Clintori,Precinct 9,U.S. House,4,D,Tobi Beck,51,,82,0,19,
Clintori,Precinct 9,U.S. House,4,,Write in,1,,0,0,1,
Clintori,Precinct 9,State House,38,R,Heath R. Vannatter,60,,36,0,24,
Clintori,Precinct 9,State House,38,D,Thomas (tom) Hedde,53,,34,0,19,
Clinton,Precinct 10,U.S. Senate,,R,Mike Braun,23,,1,0,12,
Clinton,Precinct 10,U.S. Senate,,D,Joe Donnelly,16,,10,0,6,
Clinton,Precinct 10,U.S. Senate,,L,Lucy M. Brenton,5,,4,0,1,
Clinton,Precinct 10,U.S. Senate,,,Write in,0,,0,0,0,
Clinton,Precinct 10,State Secretary,,L,Mark W. Rutherford,4,,1,2,0,
Clinton,Precinct 10,State Secretary,,,Write-in,0,,0,0,0,
Clinton,Precinct 10,State Auditor,,,(r) Tera Klutz,24,,3,0,11,
Clinton,Precinct 10,State Auditor,,D,Joselyn Whitticker,17,,0,0,7,
Clinton,Precinct 10,State Auditor,,,(l) John Schick,3,,1,0,2,
Clinton,Precinct 10,State Treasurer,,D,John C. Aguilera,18,,1,0,7,
Clinton,Precinct 10,U.S. House,4,R,Jim Baird,25,,12,0,13,
Clinton,Precinct 10,U.S. House,4,D,Tobi Beck,19,,12,0,7,
Clinton,Precinct 10,U.S. House,4,,Write in,0,,0,0,0,
Clinton,Precinct 10,State House,38,R,Heath R. Vannatter,26,,2,0,14,
Clinton,Precinct 10,State House,38,D,Thomas (tom) Hedde,19,,12,0,7,
Clinton,Precinct 11,U.S. Senate,,R,Mike Braun,62,,34,0,28,
Clinton,Precinct 11,U.S. Senate,,D,Joe Donnelly,38,,20,0,18,
Clinton,Precinct 11,U.S. Senate,,L,Lucy M. Brenton,8,,5,0,3,
Clinton,Precinct 11,State Secretary,,D,Jim Harper,39,,3,0,16,
Clinton,Precinct 11,State Secretary,,,Write-in,0,,0,0,0,
Clinton,Precinct 11,State Auditor,,,(r) Tera Klutz,60,,31,0,29,
Clinton,Precinct 11,State Auditor,,D,Joselyn Whitticker,40,,21,0,19,
Clinton,Precinct 11,State Auditor,,L,John Schick,5,,0,6,0,
Clinton,Precinct 11,State Treasurer,,R,Kelly Mitchell,67,,65,0,32,
Clinton,Precinct 11,State Treasurer,,D,John C. Aguilera,38,,21,0,17,
Clinton,Precinct 11,U.S. House,4,R,Jim Baird,67,,36,0,31,
Clinton,Precinct 11,U.S. House,4,D,Tobi Beck,40,,22,0,18,
Clinton,Precinct 11,U.S. House,4,,Write in,0,,0,0,0,
Clinton,Precinct 11,State House,38,D,Thomas (tom) Hedde,42,,24,0,18,
Clinton,Precinct 12,U.S. Senate,,D,Joe Donnelly,80,,47,0,33,
Clinton,Precinct 12,U.S. Senate,,L,Lucy M. Brenton,13,,6,0,7,
Clinton,Precinct 12,U.S. Senate,,,Write in,0,,0,0,0,
Clinton,Precinct 12,State Secretary,,R,Connie Lawson,181,,66,0,95,
Clinton,Precinct 12,State Secretary,,,(d) Jim Harper,64,,1,0,23,
Clinton,Precinct 12,State Secretary,,L,Mark W. Rutherford,6,,3,0,3,
Clinton,Precinct 12,State Secretary,,,Write in,0,,0,0,0,
Clinton,Precinct 12,State Auditor,,,(r) Tera Klutz,173,,83,0,90,
Clinton,Precinct 12,State Auditor,,D,Joselyn Whitticker,70,,41,0,29,
Clinton,Precinct 12,State Auditor,,L,John Schick,7,,6,0,1,
Clinton,Precinct 12,State Treasurer,,R,Kelly Mitchell,184,,91,0,93,
Clinton,Precinct 12,State Treasurer,,D,John C. Aguilera,66,,39,0,27,
Clinton,Precinct 12,U.S. House,4,R,Jim Baird,174,,86,0,88,
Clinton,Precinct 12,U.S. House,4,,(d) Tobi Beck,75,,42,0,33,
Clinton,Precinct 12,U.S. House,4,,Write-in,0,,0,0,0,
Clinton,Precinct 12,State House,38,R,Heath R. Vannatter,175,,3,0,92,
Clinton,Precinct 12,State House,38,D,Thomas (tom) Hedde,72,,45,0,27,
Clinton,Precinc1 Name: Precinct 13,U.S. Senate,,R,Mike Braun,117,,39,0,78,
Clinton,Precinc1 Name: Precinct 13,U.S. Senate,,D,Joe Donnelly,68,,37,0,31,
Clinton,Precinc1 Name: Precinct 13,U.S. Senate,,L,Lucy M. Brenton,14,,6,0,8,
Clinton,Precinc1 Name: Precinct 13,U.S. Senate,,,Write in,0,,0,0,0,
Clinton,Precinc1 Name: Precinct 13,State Secretary,,R,Connie Lawson,145,,4,0,91,
Clinton,Precinc1 Name: Precinct 13,State Secretary,,L,Mark W. Rutherford,9,,6,0,3,
Clinton,Precinc1 Name: Precinct 13,State Secretary,,,Write in,0,,0,0,0,
Clinton,Precinc1 Name: Precinct 13,State Auditor,,,(r) Tera Klutz,142,,13,0,89,
Clinton,Precinc1 Name: Precinct 13,State Auditor,,D,Joselyn Whitticker,55,,27,0,28,
Clinton,Precinc1 Name: Precinct 13,State Auditor,,,(l) John Schick,5,,3,0,2,
Clinton,Precinct 13,State Treasurer,,R,Kelly Mitchell,145,,55,0,90,
Clinton,Precinct 13,U.S. House,4,R,Jim Baird,140,,51,0,89,
Clinton,Precinct 13,U.S. House,4,D,Tobi Beck,59,,30,0,29,
Clinton,Precinct 13,U.S. House,4,,Write in,0,,0,0,0,
Clinton,Precinct 13,U.S. House,4,R,Heath R. Vannatter,140,,54,0,86,
Clinton,Precinct 13,U.S. House,4,D,Thomas (tom) Hedde,64,,30,0,34,
Clinton,Precinct 14,U.S. Senate,,R,Mike Braun,195,,75,0,120,
Clinton,Precinct 14,U.S. Senate,,D,Joe Donnelly,95,,48,0,47,
Clinton,Precinct 14,U.S. Senate,,L,Lucy M. Brenton,18,,11,0,7,
Clinton,Precinct 14,U.S. Senate,,,Write in,0,,0,0,0,
Clinton,Precinct 14,State Secretary,,R,Connie Lawson,219,,92,0,127,
Clinton,Precinct 14,State Secretary,,D,Jim Harper,74,,37,0,37,
Clinton,Precinct 14,State Secretary,,L,Mark W. Rutherford,8,,2,0,6,
Clinton,Precinct 14,State Secretary,,,Write in,0,,0,0,0,
Clinton,Precinct 14,State Auditor,,R,Tera Klutz,208,,38,0,120,
Clinton,Precinct 14,State Auditor,,D,Joselyn Whitticker,82,,39,0,43,
Clinton,Precinct 14,State Auditor,,L,John Schick,5,,2,0,3,
Clinton,Precinct 14,State Treasurer,,R,Kelly Mitchell,223,,96,0,127,
Clinton,Precinct 14,State Treasurer,,D,John C. Aguilera,75,,35,0,40,
Clinton,Precinct 14,U.S. House,4,R,Jim Baird,216,,32,0,124,
Clinton,Precinct 14,U.S. House,4,D,Tobi Beck,88,,40,0,48,
Clinton,Precinct 14,U.S. House,4,,Write in,0,,0,0,0,
Clinton,Precinct 14,State House,38,R,Heath R. Vannatter,222,,91,0,131,
Clinton,Precinct 14,State House,38,,(d) Thomas (tom) Hedde,88,,43,0,45,
Clinton,Precinct 15,U.S. Senate,,R,Mike Braun,170,,98,0,72,
Clinton,Precinct 15,U.S. Senate,,D,Joe Donnelly,86,,39,0,47,
Clinton,Precinct 15,U.S. Senate,,L,Lucy M. Brenton,17,,10,0,7,
Clinton,Precinct 15,U.S. Senate,,,Write in,0,,0,0,0,
Clinton,Precinct 15,State Secretary,,R,Connie Lawson,191,,08,0,83,
Clinton,Precinct 15,State Secretary,,D,Jim Harper,71,,32,0,39,
Clinton,Precinct 15,State Secretary,,L,Mark W. Rutherford,8,,5,0,3,
Clinton,Precinct 15,State Secretary,,,Write in,0,,0,0,0,
Clinton,Precinct 15,State Auditor,,R,Tera Klutz,189,,106,0,83,
Clinton,Precinct 15,State Auditor,,D,Joselyn Whitticker,70,,32,0,38,
Clinton,Precinct 15,State Auditor,,L,John Schick,11,,7,0,4,
Clinton,Precinct 15,U.S. House,4,D,Tobi Beck,82,,38,o,44,
Clinton,Precinct 15,U.S. House,4,,Write in,0,,0,0,0,
Clinton,Precinct 15,State House,38,R,Heath R. Vannatter,181,,102,o,79,
Clinton,Precinct 15,State House,38,D,Thomas (tom) Hedde,87,,41,0,46,
Clinton,Precinct 16,U.S. Senate,,,(d) Joe Donnelly,61,,21,0,40,
Clinton,Precinct 16,U.S. Senate,,L,Lucy M. Brenton,7,,5,0,2,
Clinton,Precinct 16,U.S. Senate,,,Write in,0,,0,0,0,
Clinton,Precinct 16,State Secretary,,,(r) Connie Lawson,130,,32,0,58,
Clinton,Precinct 16,State Secretary,,D,Jim Harper,51,,21,0,30,
Clinton,Precinct 16,State Secretary,,,(l) Mark W. Rutherford,2,,1,0,1,
Clinton,Precinct 16,State Secretary,,,Write in,0,,0,0,0,
Clinton,Precinct 16,State Auditor,,D,Joselyn Whitticker,54,,3,0,31,
Clinton,Precinct 16,State Auditor,,,(l) John Schick,3,,1,0,2,
Clinton,Precinct 16,U.S. House,4,R,Jim Baird,130,,2,0,58,
Clinton,Precinct 16,U.S. House,4,D,Tobi Beck,57,,4,0,33,
Clinton,Precinct 16,U.S. House,4,,Write in,0,,0,0,0,
Clinton,Precinct 16,State House,38,R,Heath R. Vannatter,121,,8,0,53,
Clinton,Precinct 16,State House,38,D,Thomas (tom) Hedde,61,,24,0,37,
Clinton,Precin T Name: Precinct 17.,U.S. Senate,,R,Mike Braun,103,,66,0,37,
Clinton,Precin T Name: Precinct 17.,U.S. Senate,,D,Joe Donnelly,70,,49,0,21,
Clinton,Precin T Name: Precinct 17.,U.S. Senate,,L,Lucy M. Brenton,11,,9,0,2,
Clinton,Precin T Name: Precinct 17.,U.S. Senate,,,Write in,0,,0,0,0,
Clinton,Precin T Name: Precinct 17.,State Secretary,,R,Connie Lawson,115,,75,0,40,
Clinton,Precin T Name: Precinct 17.,State Secretary,,D,Jim Harper,58,,39,0,19,
Clinton,Precin T Name: Precinct 17.,State Secretary,,L,Mark W. Rutherford,10,,9,0,1,
Clinton,Precin T Name: Precinct 17.,State Secretary,,,Write in,0,,0,0,0,
Clinton,Precin T Name: Precinct 17.,State Auditor,,R,Tera Klutz,116,,74,0,42,
Clinton,Precin T Name: Precinct 17.,State Auditor,,D,Joselyn Whitticker,56,,41,0,15,
Clinton,Precin T Name: Precinct 17.,State Auditor,,L,John Schick,10,,7,0,3,
Clinton,Precinct 17,State Treasurer,,R,Kelly Mitchell,121,,180,0,41,
Clinton,Precinct 17,State Treasurer,,D,John C. Aguilera,59,,111,0,18,
Clinton,Precinct 17,U.S. House,4,D,Tobi Beck,67,,47,0,20,
Clinton,Precinct 17,U.S. House,4,,Write in,0,,0,0,0,
Clinton,Precinct 17,State House,38,R,Heath R. Vannatter,114,,3,0,41,
Clinton,Precinct 17,State House,38,D,Thomas (tom) Hedde,66,,0,0,16,
Clinton,Precinct 18,U.S. Senate,,R,Mike Braun,153,,82,0,71,
Clinton,Precinct 18,U.S. Senate,,D,Joe Donnelly,91,,49,0,42,
Clinton,Precinct 18,U.S. Senate,,L,Lucy M. Brenton,11,,6,0,5,
Clinton,Precinct 18,U.S. Senate,,,Write in,0,,0,0,0,
Clinton,Precinct 18,State Secretary,,R,Connie Lawson,166,,88,0,78,
Clinton,Precinct 18,State Secretary,,D,Jim Harper,78,,143,0,35,
Clinton,Precinct 18,State Secretary,,L,Mark W. Rutherford,8,,4,0,4,
Clinton,Precinct 18,State Secretary,,,Write in,0,,0,0,0,
Clinton,Precinct 18,State Auditor,,R,Tera Klutz,164,,88,0,76,
Clinton,Precinct 18,State Auditor,,,(d) Joselyn Whitticker,80,,43,0,37,
Clinton,Precinct 18,State Auditor,,L,John Schick,8,,4,0,4,
Clinton,Precinct 18,State Treasurer,,R,Kelly Mitchell,168,,39,0,79,
Clinton,Precinct 18,State Treasurer,,D,John C. Aguilera,84,,147,0,37,
Clinton,Precinct 18,State Treasurer,,R,Jim Baird,169,,90,0,79,
Clinton,Precinct 18,State Treasurer,,D,Tobi Beck,83,,45,0,38,
Clinton,Precinct 18,State Treasurer,,,Write in,0,,0,0,0,
Clinton,Precinct 18,State House,38,R,Heath R. Vannatter,170,,90,0,80,
Clinton,Precinct 18,State House,38,D,Thomas (tom) Hedde,85,,46,0,39,
Clinton,Precinct 19,U.S. Senate,,R,Mike Braun,161,,5,0,66,
Clinton,Precinct 19,U.S. Senate,,D,Joe Donnelly,92,,57,0,35,
Clinton,Precinct 19,U.S. Senate,,L,Lucy M. Brenton,19,,5,0,4,
Clinton,Precinct 19,U.S. Senate,,,Write in,0,,0,0,0,
Clinton,Precinct 19,State Secretary,,R,Connie Lawson,167,,99,0,68,
Clinton,Precinct 19,State Secretary,,D,Jim Harper,87,,53,0,34,
Clinton,Precinct 19,State Secretary,,L,Mark W. Rutherford,11,,9,0,2,
Clinton,Precinct 19,State Secretary,,,Write in,0,,0,0,0,
Clinton,Precinct 19,State Auditor,,R,Tera Klutz,167,,97,0,70,
Clinton,Precinct 19,State Auditor,,D,Joselyn Whitticker,90,,58,0,32,
Clinton,Precinct 19,State Auditor,,L,John Schick,7,,5,0,2,
Clinton,Precinct 19,State Treasurer,,R,Kelly Mitchell,176,,105,0,71,
Clinton,Precinct 19,State Treasurer,,D,John C. Aguilera,86,,55,0,31,
Clinton,Precinct 19,U.S. House,4,R,Jim Baird,176,,103,0,73,
Clinton,Precinct 19,U.S. House,4,D,Tobi Beck,96,,60,0,36,
Clinton,Precinct 19,U.S. House,4,,Write in,0,,0,0,0,
Clinton,Precinct 19,State House,38,R,Heath R. Vannatter,176,,103,0,73,
Clinton,Precinct 19,State House,38,D,Thomas (tom) Hedde,92,,61,0,31,
Clinton,Precinct 20,U.S. Senate,,R,Mike Braun,268,,104,0,164,
Clinton,Precinct 20,U.S. Senate,,D,Joe Donnelly,90,,49,0,41,
Clinton,Precinct 20,U.S. Senate,,L,Lucy M. Brenton,15,,7,0,8,
Clinton,Precinct 20,U.S. Senate,,,Write in,0,,0,0,0,
Clinton,Precinct 20,State Secretary,,R,Connie Lawson .,311,,127,0,184,
Clinton,Precinct 20,State Secretary,,D,Jim Harper,60,,31,0,29,
Clinton,Precinct 20,State Secretary,,L,Mark W. Rutherford,5,,3,0,2,
Clinton,Precinct 20,State Secretary,,,Write in,0,,0,0,0,
Clinton,Precinct 20,State Auditor,,R,Tera Klutz,305,,127,0,178,
Clinton,Precinct 20,State Auditor,,D,Joselyn Whitticker,62,,31,0,31,
Clinton,Precinct 20,State Auditor,,L,John Schick,7,,3,0,4,
Clinton,Precinct 20,State Treasurer,,R,Kelly Mitchell,309,,128,0,181,
Clinton,Precinct 20,State Treasurer,,D,John C. Aguilera,63,,32,0,31,
Clinton,Precinct 20,U.S. House,4,R,Jim Baird,297,,122,0,175,
Clinton,Precinct 20,U.S. House,4,D,Tobi Beck,79,,39,0,40,
Clinton,Precinct 20,U.S. House,4,,Write in,0,,0,0,0,
Clinton,Precinct 20,State House,38,R,Heath R. Vannatter,299,,123,0,176,
Clinton,Precinct 20,State House,38,D,Thomas (tom) Hedde,77,,38,0,39,
Clinton,Precinct 21,U.S. Senate,,R,Mike Braun,177,,107,0,70,
Clinton,Precinct 21,U.S. Senate,,D,Joe Donnelly,78,,40,0,38,
Clinton,Precinct 21,U.S. Senate,,L,Lucy M. Brenton,9,,5,0,4,
Clinton,Precinct 21,U.S. Senate,,,Write in,1,,0,0,1,
Clinton,Precinct 21,State Secretary,,R,Connie Lawson,203,,118,0,85,
Clinton,Precinct 21,State Secretary,,D,Jim Harper,52,,28,0,24,
Clinton,Precinct 21,State Secretary,,L,Mark W. Rutherford,8,,5,0,3,
Clinton,Precinct 21,State Secretary,,,Write in,0,,0,0,0,
Clinton,Precinct 21,State Auditor,,R,Tera Klutz,195,,114,0,81,
Clinton,Precinct 21,State Auditor,,D,Joselyn Whitticker,53,,28,0,25,
Clinton,Precinct 21,State Auditor,,L,John Schick,11,,8,0,3,
Clinton,Precinct 21,State Treasurer,,R,Kelly Mitchell,204,,119,0,85,
Clinton,Precinct 21,State Treasurer,,D,John C. Aguilera,56,,31,0,25,
Clinton,Precinct 21,U.S. House,4,R,Jim Baird,195,,114,0,81,
Clinton,Precinct 21,U.S. House,4,D,Tobi Beck,65,,36,0,29,
Clinton,Precinct 21,U.S. House,4,,Write in,1,,0,0,1,
Clinton,Precinct 21,State Senate,21,R,James R. Buck,191,,111,0,80,
Clinton,Precinct 21,State Senate,21,D,Christina Fivecoate,73,,40,0,33,
Clinton,Precinct 21,State House,38,R,Heath R. Vannatter,198,,114,0,84,
Clinton,Precinct 21,State House,38,D,Thomas (tom) Hedde,67,,37,0,30,
Clinton,Precinct 22,U.S. Senate,,R,Mike Braun,151,,82,0,69,
Clinton,Precinct 22,U.S. Senate,,D,Joe Donnelly,35,,19,0,16,
Clinton,Precinct 22,U.S. Senate,,L,Lucy M. Brenton,9,,4,0,5,
Clinton,Precinct 22,U.S. Senate,,,Write in,0,,0,0,0,
Clinton,Precinct 22,State Secretary,,R,Connie Lawson,160,,87,0,73,
Clinton,Precinct 22,State Secretary,,D,Jim Harper,27,,14,0,13,
Clinton,Precinct 22,State Secretary,,L,Mark W. Rutherford,5,,3,0,2,
Clinton,Precinct 22,State Secretary,,,Write in,0,,0,0,0,
