county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee,federal
Noble,Wayne 16,U.S. House,3,R,Jim Banks,668,,379,0,289,
Noble,Wayne 16,U.S. House,3,,Write in,0,,0,0,0,
Noble,Wayne 16,State House,82,R,David H. Abbott,687,,385,0,302,
Noble,Wayne 16,State House,82,D,Mike Wilber,248,,131,0,117,
Noble,Wayne 17,U.S. Senate,,R,Mike Braun,149,,89,0,60,
Noble,Wayne 17,U.S. Senate,,D,Joe Donnelly,114,,60,0,54,
Noble,Wayne 17,U.S. Senate,,L,Lucy M. Brenton,20,,12,0,8,
Noble,Wayne 17,U.S. Senate,,,Write in,0,,0,0,0,
Noble,Wayne 17,State Secretary,,R,Connie Lawson,169,,101,0,68,
Noble,Wayne 17,State Secretary,,D,Jim Harper,103,,52,0,51,
Noble,Wayne 17,State Secretary,,L,Mark W. Rutherford,12,,9,0,3,
Noble,Wayne 17,State Secretary,,,Write in,0,,0,0,0,
Noble,Wayne 17,State Auditor,,R,Tera Klutz,164,,94,0,70,
Noble,Wayne 17,State Auditor,,D,Joselyn Whitticker,106,,55,0,51,
Noble,Wayne 17,State Auditor,,L,John Schick,10,,8,0,2,
Noble,Wayne 17,State Treasurer,,R,Kelly Mitchell,178,,106,0,72,
Noble,Wayne 17,State Treasurer,,D,John C. Aguilera,101,,52,0,49,
Noble,Wayne 17,U.S. House,3,R,Jim Banks,175,,106,0,69,
Noble,Wayne 17,U.S. House,3,,Write in,0,,0,0,0,
Noble,Wayne 17,State House,82,R,David H. Abbott,177,,105,0,72,
Noble,Wayne 17,State House,82,D,Mike Wilber,105,,54,0,51,
Noble,Wayne 18,U.S. Senate,,R,Mike Braun,342,,191,0,151,
Noble,Wayne 18,U.S. Senate,,D,Joe Donnelly,219,,109,0,110,
Noble,Wayne 18,U.S. Senate,,L,Lucy M. Brenton,31,,17,0,14,
Noble,Wayne 18,U.S. Senate,,,Write in,0,,0,0,0,
Noble,Wayne 18,State Secretary,,R,Connie Lawson,382,,206,0,176,
Noble,Wayne 18,State Secretary,,D,Jim Harper,191,,96,0,95,
Noble,Wayne 18,State Secretary,,L,Mark W. Rutherford,17,,12,0,5,
Noble,Wayne 18,State Secretary,,,Write in,0,,0,0,0,
Noble,Wayne 18,State Auditor,,R,Tera Klutz,384,,210,0,174,
Noble,Wayne 18,State Auditor,,D,Joselyn Whitticker,185,,90,0,95,
Noble,Wayne 18,State Auditor,,L,John Schick,14,,11,0,3,
Noble,Wayne 18,State Treasurer,,R,Kelly Mitchell,394,,218,0,176,
Noble,Wayne 18,State Treasurer,,D,John C. Aguilera,186,,93,0,93,
Noble,Wayne 18,U.S. House,3,R,Jim Banks,395,,215,0,180,
Noble,Wayne 18,U.S. House,3,,Write in,0,,0,0,0,
Noble,Wayne 18,State House,82,R,David H. Abbott,400,,218,0,182,
Noble,Wayne 18,State House,82,D,Mike Wilber,185,,93,0,92,
Noble,Wayne 19,U.S. Senate,,R,Mike Braun,192,,131,0,61,
Noble,Wayne 19,U.S. Senate,,D,Joe Donnelly,86,,53,0,33,
Noble,Wayne 19,U.S. Senate,,L,Lucy M. Brenton,14,,13,0,1,
Noble,Wayne 19,U.S. Senate,,,Write in,0,,0,0,0,
Noble,Wayne 19,State Secretary,,R,Connie Lawson,210,,146,0,64,
Noble,Wayne 19,State Secretary,,D,Jim Harper,70,,42,0,28,
Noble,Wayne 19,State Secretary,,L,Mark W. Rutherford,7,,5,0,2,
Noble,Wayne 19,State Secretary,,,Write in,0,,0,0,0,
Noble,Wayne 19,State Auditor,,R,Tera Klutz,204,,142,0,62,
Noble,Wayne 19,State Auditor,,D,Joselyn Whitticker,74,,45,0,29,
Noble,Wayne 19,State Auditor,,L,John Schick,6,,4,0,2,
Noble,Wayne 19,State Treasurer,,R,Kelly Mitchell,217,,155,0,62,
Noble,Wayne 19,State Treasurer,,D,John C. Aguilera,68,,39,0,29,
Noble,Wayne 19,U.S. House,3,R,Jim Banks,207,,144,0,63,
Noble,Wayne 19,U.S. House,3,,Write in,0,,0,0,0,
Noble,Wayne 19,State House,82,R,David H. Abbott,206,,146,0,60,
Noble,Wayne 19,State House,82,D,Mike Wilber,81,,48,0,33,
Noble,Wayne 20,U.S. Senate,,R,Mike Braun,112,,78,0,34,
Noble,Wayne 20,U.S. Senate,,D,Joe Donnelly,72,,49,0,23,
Noble,Wayne 20,U.S. Senate,,L,Lucy M. Brenton,8,,8,0,0,
Noble,Wayne 20,U.S. Senate,,,Write in,1,,1,0,0,
Noble,Wayne 20,State Secretary,,R,Connie Lawson,120,,86,0,34,
Noble,Wayne 20,State Secretary,,D,Jim Harper,61,,38,0,23,
Noble,Wayne 20,State Secretary,,L,Mark W. Rutherford,11,,11,0,0,
Noble,Wayne 20,State Secretary,,,Write in,0,,0,0,0,
Noble,Wayne 20,State Auditor,,R,Tera Klutz,117,,83,0,34,
Noble,Wayne 20,State Auditor,,D,Joselyn Whitticker,65,,43,0,22,
Noble,Wayne 20,State Auditor,,L,John Schick,7,,7,0,0,
Noble,Wayne 20,State Treasurer,,R,Kelly Mitchell,124,,90,0,34,
Noble,Wayne 20,State Treasurer,,D,John C. Aguilera,65,,42,0,23,
Noble,Wayne 20,U.S. House,3,R,Jim Banks,120,,86,0,34,
Noble,Wayne 20,U.S. House,3,,Write in,0,,0,0,0,
Noble,Wayne 20,State House,82,R,David H. Abbott,124,,91,0,33,
Noble,Wayne 20,State House,82,D,Mike Wilber,66,,43,0,23,
Noble,Wayne 21,U.S. Senate,,R,Mike Braun,189,,136,0,53,
Noble,Wayne 21,U.S. Senate,,D,Joe Donnelly,154,,95,0,59,
Noble,Wayne 21,U.S. Senate,,L,Lucy M. Brenton,21,,13,0,8,
Noble,Wayne 21,U.S. Senate,,,Write in,1,,1,0,0,
Noble,Wayne 21,State Secretary,,R,Connie Lawson,217,,151,0,66,
Noble,Wayne 21,State Secretary,,D,Jim Harper,135,,84,0,51,
Noble,Wayne 21,State Secretary,,L,Mark W. Rutherford,11,,10,0,1,
Noble,Wayne 21,State Secretary,,,Write in,0,,0,0,0,
Noble,Wayne 21,State Auditor,,R,Tera Klutz,210,,153,0,57,
Noble,Wayne 21,State Auditor,,D,Joselyn Whitticker,141,,86,0,55,
Noble,Wayne 21,State Auditor,,L,John Schick,8,,6,0,2,
Noble,Wayne 21,State Treasurer,,R,Kelly Mitchell,224,,164,0,60,
Noble,Wayne 21,State Treasurer,,D,John C. Aguilera,133,,80,0,53,
Noble,Wayne 21,U.S. House,3,R,Jim Banks,216,,156,0,60,
Noble,Wayne 21,U.S. House,3,,Write in,0,,0,0,0,
Noble,Wayne 21,State House,82,R,David H. Abbott,221,,156,0,65,
Noble,Wayne 21,State House,82,D,Mike Wilber,141,,90,0,51,
Noble,Wayne 22,U.S. Senate,,R,Mike Braun,41,,26,0,15,
Noble,Wayne 22,U.S. Senate,,D,Joe Donnelly,30,,21,0,9,
Noble,Wayne 22,U.S. Senate,,L,Lucy M. Brenton,3,,1,0,2,
Noble,Wayne 22,U.S. Senate,,,Write in,0,,0,0,0,
Noble,Wayne 22,State Secretary,,R,Connie Lawson,45,,29,0,16,
Noble,Wayne 22,State Secretary,,D,Jim Harper,26,,17,0,9,
Noble,Wayne 22,State Secretary,,L,Mark W. Rutherford,2,,1,0,1,
Noble,Wayne 22,State Secretary,,,Write in,0,,0,0,0,
Noble,Wayne 22,State Auditor,,R,Tera Klutz,42,,27,0,15,
Noble,Wayne 22,State Auditor,,D,Joselyn Whitticker,29,,19,0,10,
Noble,Wayne 22,State Auditor,,L,John Schick,2,,1,0,1,
Noble,Wayne 22,State Treasurer,,R,Kelly Mitchell,46,,29,0,17,
Noble,Wayne 22,State Treasurer,,D,John C. Aguilera,27,,18,0,9,
Noble,Wayne 22,U.S. House,3,R,Jim Banks,42,,29,0,13,
