county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee,federal
Rush,Rushville 2,U.S. House,6,D,Jeannine Lee Lake,164,,110,0,54,
Rush,Rushville 2,U.S. House,6,L,Tom Ferkinhoff,15,,14,0,1,
Rush,Rushville 2,U.S. House,6,,Write in,0,,0,0,0,
Rush,Rushville 2,State House,54,R,Thomas E (tom) Saunders,413,,266,0,147,
Rush,Rushville 3,State Secretary,,R,Connie Lawson,475,,338,0,137,
Rush,Rushville 3,State Secretary,,D,Jim Harper,191,,120,0,71,
Rush,Rushville 3,State Secretary,,L,Mark W Rutherford,40,,31,0,9,
Rush,Rushville 3,State Secretary,,,Write in,0,,0,0,0,
Rush,Rushville 3,State Auditor,,R,Tera Klutz,461,,320,0,141,
Rush,Rushville 3,State Auditor,,D,Joselyn Whitticker,203,,135,0,68,
Rush,Rushville 3,State Auditor,,L,John Schick,32,,24,0,8,
Rush,Rushville 3,State Treasurer,,R,Kelly Mitchell,502,,353,0,149,
Rush,Rushville 3,State Treasurer,,D,John C Aguilera,188,,122,0,66,
Rush,Rushville 3,U.S. House,6,R,Greg Pence,441,,311,0,130,
Rush,Rushville 3,U.S. House,6,D,Jeannine Lee Lake,232,,150,0,82,
Rush,Rushville 3,U.S. House,6,L,Tom Ferkinhoff,29,,25,0,4,
Rush,Rushville 3,U.S. House,6,,Write in,0,,0,0,0,
Rush,Rushville 3,State House,54,R,Thomas E (tom) Saunders,568,,407,0,161,
Rush,Rushville 7,State Secretary,,R,Connie Lawson,174,,130,0,44,
Rush,Rushville 7,State Secretary,,D,Jim Harper,52,,30,0,22,
Rush,Rushville 7,State Secretary,,L,Mark W Rutherford,4,,3,0,1,
Rush,Rushville 7,State Secretary,,,Write in,0,,0,0,0,
Rush,Rushville 7,State Auditor,,R,Tera Klutz,176,,133,0,43,
Rush,Rushville 7,State Auditor,,D,Joselyn Whitticker,47,,26,0,21,
Rush,Rushville 7,State Auditor,,L,John Schick,4,,3,0,1,
Rush,Rush,State Treasurer,,R,Kelly Mitchell,175,,132,0,43,
Rush,Rush,State Treasurer,,D,John C Aguilera,49,,28,0,21,
Rush,Rush,U.S. House,6,R,Greg Pence,168,,128,0,40,
Rush,Rush,U.S. House,6,D,Jeannine Lee Lake,59,,34,0,25,
Rush,Rush,U.S. House,6,L,Tom Feddnhoff,2,,2,0,0,
Rush,Rush,U.S. House,6,,Write in,0,,0,0,0,
Rush,Rush,State House,55,R,Cindy Meyer Ziemke,171,,129,0,42,
Rush,Rush,State House,55,D,Corinne Westerfield,53,,31,0,22,
Rush,Rushville 8,State Secretary,,R,Connie Lawson,320,,243,0,77,
Rush,Rushville 8,State Secretary,,D,Jim Harper,56,,33,0,23,
Rush,Rushville 8,State Secretary,,L,Mark W Rutherford,10,,8,0,2,
Rush,Rushville 8,State Secretary,,,Write in,0,,0,0,0,
Rush,Rushville 8,State Auditor,,R,Tern Klutz,305,,228,0,77,
Rush,Rushville 8,State Auditor,,,Joselyn Whitticker,63,,40,0,23,
Rush,Rushville 8,State Auditor,,L,John Schick,10,,8,0,2,
Rush,Rusilville 8,State Treasurer,,R,Kelly Mitchell,319,,244,0,75,
Rush,Rusilville 8,State Treasurer,,D,John C Aguilera,56,,31,0,25,
Rush,Rusilville 8,U.S. House,6,R,Greg Pence,298,,222,0,76,
Rush,Rusilville 8,U.S. House,6,D,Jeannine Lee Lake,80,,53,0,27,
Rush,Rusilville 8,U.S. House,6,L,Tom Ferkinhoff,10,,9,0,1,
Rush,Rusilville 8,U.S. House,6,,Write in,0,,0,0,0,
Rush,Rusilville 8,State House,54,R,Thomas E (tom) Saunders,335,,256,0,79,
Rush,Ripley 9,State Secretary,,R,Connie Lawson,335,,318,0,17,
Rush,Ripley 9,State Secretary,,D,Jim Harper,76,,64,0,12,
Rush,Ripley 9,State Secretary,,L,Mark W Rutherford,12,,12,0,0,
Rush,Ripley 9,State Secretary,,,Write in,0,,0,0,0,
Rush,Ripley 9,State Auditor,,R,Tera Klutz,323,,305,0,18,
Rush,Ripley 9,State Auditor,,D,Joselyn Whitticker,72,,62,0,10,
Rush,Ripley 9,State Auditor,,L,John Schick,21,,20,0,1,
Rush,Ripley 9,State Treasurer,,R,Kelly Mitchell,336,,317,0,19,
Rush,Ripley 9,State Treasurer,,D,John C Aguilera,77,,67,0,10,
Rush,Ripley 9,U.S. House,6,R,Greg Pence,326,,309,0,17,
Rush,Ripley 9,U.S. House,6,D,Jeannine Lee Lake,81,,69,0,12,
Rush,Ripley 9,U.S. House,6,L,Tom Ferkinhoff,13,,13,0,0,
Rush,Ripley 9,U.S. House,6,,Write in,0,,0,0,0,
Rush,Ripley 9,State House,54,R,Thomas E (tom) Saunders,373,,350,0,23,
Rush,Ripley 10,State Secretary,,R,Connie Lawson,267,,209,0,58,
Rush,Ripley 10,State Secretary,,D,Jim Harper,58,,38,0,20,
Rush,Ripley 10,State Secretary,,L,Mark W Rutherford,11,,10,0,1,
Rush,Ripley 10,State Secretary,,,Write in,0,,0,0,0,
Rush,Ripley 10,State Auditor,,R,Tera Klutz,261,,205,0,56,
Rush,Ripley 10,State Auditor,,D,Joselyn Whitticker,59,,38,0,21,
Rush,Ripley 10,State Auditor,,L,John Schick,8,,8,0,0,
Rush,Ripley 10,State Treasurer,,R,Kelly Mitchell,265,,209,0,56,
Rush,Ripley 10,State Treasurer,,D,John C Aguilera,63,,42,0,21,
Rush,Ripley 10,U.S. House,6,R,Greg Pence,261,,206,0,55,
Rush,Ripley 10,U.S. House,6,D,Jeannine Lee Lake,62,,40,0,22,
Rush,Ripley 10,U.S. House,6,L,Tom Ferkinhoff,9,,8,0,1,
Rush,Ripley 10,U.S. House,6,,Write in,0,,0,0,0,
Rush,Ripley 10,State House,54,R,Thomas E (tom) Saunders,293,,228,0,65,
Rush,Posey 11,State Secretary,,R,Connie Lawson,321,,267,0,54,
Rush,Posey 11,State Secretary,,D,Jim Harper,117,,90,0,27,
Rush,Posey 11,State Secretary,,L,Mark W Rutherford,14,,12,o,2,
Rush,Posey 11,State Secretary,,,Write in,0,,0,0,0,
Rush,Posey 11,State Auditor,,R,Tera Klutz,306,,256,o,50,
Rush,Posey 11,State Auditor,,D,Joselyn Whitticker,123,,93,0,30,
Rush,Posey 11,State Auditor,,L,John Schick,15,,14,0,1,
Rush,Posey 11,State Treasurer,,R,Kelly Mitchell,321,,269,0,52,
Rush,Posey 11,State Treasurer,,D,John C Aguilera,116,,87,0,29,
Rush,Posey 11,U.S. House,6,R,Greg Pence,309,,259,0,50,
Rush,Posey 11,U.S. House,6,D,Jeannine Lee Lake,129,,97,0,32,
Rush,Posey 11,U.S. House,6,L,Tom Ferkinhoff,11,,10,0,1,
Rush,Posey 11,U.S. House,6,,Write in,0,,0,0,0,
Rush,Posey 11,State House,54,R,Thomas E (tom) Saunders,363,,301,0,62,
Rush,Walker 12,U.S. Senate,,R,Mike Braun,214,,189,0,25,
Rush,Walker 12,U.S. Senate,,,Joe Donnelly,85,,69,0,16,
Rush,Walker 12,U.S. Senate,,L,Lucy M Brenton,22,,20,0,2,
Rush,Walker 12,U.S. Senate,,,Write in,0,,0,0,0,
Rush,Walker 12,State Secretary,,R,Connie Lawson,233,,206,0,27,
Rush,Walker 12,State Secretary,,D,Jim Harper,64,,48,0,16,
Rush,Walker 12,State Secretary,,L,Mark W Rutherford,20,,19,0,1,
Rush,Walker 12,State Secretary,,,Write in,0,,0,0,0,
Rush,Walker 12,State Auditor,,R,Tera Klutz,233,,207,0,26,
Rush,Walker 12,State Auditor,,D,Joselyn Whitticker,66,,51,0,15,
Rush,Walker 12,State Auditor,,L,John Schick,16,,14,0,2,
Rush,Walker 12,State Treasurer,,R,Kelly Mitchell,247,,219,0,28,
Rush,Walker 12,State Treasurer,,D,John C Aguilera,63,,49,0,14,
Rush,Walker 12,U.S. House,6,R,Greg Pence,228,,201,0,27,
Rush,Walker 12,U.S. House,6,D,Jeannine Lee Lake,77,,63,0,14,
Rush,Walker 12,U.S. House,6,L,Tom Ferkinhoff,11,,10,0,1,
Rush,Walker 12,U.S. House,6,,Write in,0,,0,0,0,
Rush,Walker 12,State House,55,R,Cindy Meyer Ziemke,244,,217,0,27,
Rush,Walker 12,State House,55,D,Corinne Westerfield,75,,58,0,17,
Rush,Orange 13,State Secretary,,R,Connie Lawson,205,,151,0,54,
Rush,Orange 13,State Secretary,,D,Jim Harper,56,,34,0,22,
Rush,Orange 13,State Secretary,,L,Mark W Rutherford,8,,5,0,3,
Rush,Orange 13,State Secretary,,,Write in,0,,0,0,0,
Rush,Orange 13,State Auditor,,R,Tem Klutz,192,,139,0,53,
Rush,Orange 13,State Auditor,,D,Joselyn Whitticker,63,,40,0,23,
Rush,Orange 13,State Auditor,,L,John Schick,5,,5,0,0,
Rush,".)3-9”nge,1 3",State Treasurer,,R,Kelly Mitchell,204,,149,0,55,
Rush,".)3-9”nge,1 3",State Treasurer,,D,John C Aguilera,56,,34,0,22,
Rush,".)3-9”nge,1 3",U.S. House,6,R,Greg Pence,186,,138,0,48,
Rush,".)3-9”nge,1 3",U.S. House,6,D,Jeannine Lee Lake,75,,47,0,28,
Rush,".)3-9”nge,1 3",U.S. House,6,L,Tom Ferkinhoff,5,,4,0,1,
Rush,".)3-9”nge,1 3",U.S. House,6,,Write in,0,,0,0,0,
Rush,".)3-9”nge,1 3",State House,55,R,Cindy Meyer Ziemke,206,,152,0,54,
Rush,".)3-9”nge,1 3",State House,55,D,Corinne Westerfield,58,,37,0,21,
lush,Anderson 14,State Secretary,,R,Connie Lawson,269,,199,0,70,
lush,Anderson 14,State Secretary,,D,Jim Harper,72,,52,0,20,
lush,Anderson 14,State Secretary,,L,Mark W Rutherford,16,,13,0,3,
lush,Anderson 14,State Secretary,,,Write in,0,,0,0,0,
lush,Anderson 14,State Auditor,,R,Tera Klutz,259,,191,0,68,
lush,Anderson 14,State Auditor,,,Joselyn Whitticker,72,,50,0,22,
lush,Anderson 14,State Auditor,,L,John Schick,15,,11,0,4,
lush,Anderson 14,State Treasurer,,R,Kelly Mitchell,277,,206,0,71,
lush,Anderson 14,State Treasurer,,D,John C Aguilera,71,,48,0,23,
lush,Anderson 14,U.S. House,6,R,Greg Pence,243,,180,0,63,
lush,Anderson 14,U.S. House,6,D,Jeannine Lee Lake,93,,65,0,28,
lush,Anderson 14,U.S. House,6,L,Tom Ferkinhoff,14,,13,0,1,
lush,Anderson 14,U.S. House,6,,Write in,0,,0,0,0,
lush,Anderson 14,State House,55,R,Cindy Meyer Ziemke,278,,207,0,71,
lush,Anderson 14,State House,55,D,Corinne Westerfield,82,,58,0,24,
Rush,Jackson 15,State Secretary,,R,Connie Lawson,109,,73,0,36,
Rush,Jackson 15,State Secretary,,D,Jim Harper,28,,16,0,12,
Rush,Jackson 15,State Secretary,,L,Mark W Rutherford,7,,5,0,2,
Rush,Jackson 15,State Secretary,,,Write in,0,,0,0,0,
Rush,Jackson 15,State Auditor,,R,Tera Klutz,104,,70,0,34,
Rush,Jackson 15,State Auditor,,D,Joselyn Whitticker,31,,16,0,15,
Rush,Jackson 15,State Auditor,,L,John Schick,7,,7,0,0,
Rush,Jackson 15,State Treasurer,,R,Kelly Mitchell,111,,76,0,35,
Rush,Jackson 15,State Treasurer,,D,John C Aguilera,29,,15,0,14,
Rush,Jackson 15,U.S. House,6,R,Greg Pence,101,,72,0,29,
Rush,Jackson 15,U.S. House,6,D,Jeannine Lee Lake,37,,18,0,19,
Rush,Jackson 15,U.S. House,6,L,Tom Ferkinhoff,4,,4,0,0,
Rush,Jackson 15,U.S. House,6,,Write in,0,,0,0,0,
Rush,Jackson 15,State House,54,R,Thomas E (tom) Saunders,117,,81,0,36,
Rush,Center 16,State Secretary,,R,Connie Lawson,288,,223,0,65,
Rush,Center 16,State Secretary,,D,Jim Harper,56,,44,0,12,
Rush,Center 16,State Secretary,,L,Mark W Rutherford,16,,13,0,3,
Rush,Center 16,State Secretary,,,Write in,0,,0,0,0,
Rush,Center 16,State Auditor,,R,Tern Klutz,282,,221,0,61,
Rush,Center 16,State Auditor,,,Joselyn Whitticker,60,,45,0,15,
Rush,Center 16,State Auditor,,L,John Schick,9,,7,0,2,
Rush,Center 16,State Treasurer,,R,Kelly Mitchell,292,,228,0,64,
Rush,Center 16,State Treasurer,,D,John C Aguilera,60,,45,0,15,
Rush,Center 16,U.S. House,6,R,Greg Pence,270,,214,0,56,
Rush,Center 16,U.S. House,6,D,Jeannine Lee Lake,70,,50,0,20,
Rush,Center 16,U.S. House,6,L,Tom Ferkinhoff,15,,10,0,5,
Rush,Center 16,U.S. House,6,,Write in,1,,1,0,0,
Rush,Center 16,State House,54,R,Thomas E (tom) Saunders,321,,250,0,71,
Rush,Washingtton 17,State Secretary,,R,Connie Lawson,183,,137,0,46,
Rush,Washingtton 17,State Secretary,,D,Jim Harper,20,,6,0,14,
Rush,Washingtton 17,State Secretary,,L,Mark W Rutherford,6,,5,0,1,
Rush,Washingtton 17,State Secretary,,,Write in,1,,1,0,0,
Rush,Washingtton 17,State Auditor,,R,Tera Klutz,169,,126,0,43,
Rush,Washingtton 17,State Auditor,,D,Joselyn Whitticker,31,,15,0,16,
Rush,Washingtton 17,State Auditor,,L,John Schick,6,,5,0,1,
Rush,7,State Treasurer,,R,Kelly Mitchell,178,,136,0,42,
Rush,7,State Treasurer,,D,John C Aguilera,29,,11,0,18,
Rush,7,U.S. House,6,R,Greg Pence,167,,126,0,41,
Rush,7,U.S. House,6,D,Jeannine Lee Lake,35,,17,0,18,
Rush,7,U.S. House,6,L,Tom Ferkinhoff,9,,7,0,2,
Rush,7,U.S. House,6,,Write in,0,,0,0,0,
Rush,7,State House,55,R,Cindy Meyer Ziemke,176,,134,0,42,
Rush,7,State House,55,D,Corinne Westerfield,34,,15,0,19,
Rush,Union 18,State Secretary,,R,Connie Lawson,241,,187,o,54,
Rush,Union 18,State Secretary,,D,Jim Harper,64,,49,o,15,
Rush,Union 18,State Secretary,,L,Mark W Rutherford,12,,12,0,0,
Rush,Union 18,State Secretary,,,Write in,0,,0,0,0,
Rush,Union 18,State Auditor,,R,Tera Klutz,230,,174,0,56,
Rush,Union 18,State Auditor,,,Joselyn Whitticker,66,,54,0,12,
Rush,Union 18,State Auditor,,L,John Schick,11,,11,0,0,
Rush,Unipn 18,State Treasurer,,R,Kelly Mitchell,247,,191,0,56,
Rush,Unipn 18,State Treasurer,,D,John C Aguilera,61,,48,0,13,
Rush,Unipn 18,U.S. House,6,R,Greg Pence,237,,186,0,51,
Rush,Unipn 18,U.S. House,6,D,Jeannine Lee Lake,70,,53,0,17,
Rush,Unipn 18,U.S. House,6,L,Tom Ferkinhoff,7,,6,0,1,
Rush,Unipn 18,U.S. House,6,,Write in,0,,0,0,0,
Rush,Unipn 18,State House,55,R,Cindy Meyer Ziemke,251,,196,0,55,
Rush,Noble 19,State Secretary,,R,Connie Lawson,222,,180,0,42,
Rush,Noble 19,State Secretary,,D,Jim Harper,41,,24,0,17,
Rush,Noble 19,State Secretary,,L,Mark W Rutherford,10,,10,0,0,
Rush,Noble 19,State Secretary,,,Write in,0,,0,0,0,
Rush,Noble 19,State Auditor,,R,Tera Klutz,209,,167,0,42,
Rush,Noble 19,State Auditor,,D,Joselyn Whitticker,45,,30,0,15,
Rush,Noble 19,State Auditor,,L,John Schick,14,,13,0,1,
Rush,Noble 19,State Treasurer,,R,Kelly Mitchell,225,,182,0,43,
Rush,Noble 19,State Treasurer,,D,John C Aguilera,37,,22,0,15,
Rush,Noble 19,U.S. House,6,R,Greg Pence,207,,167,0,40,
Rush,Noble 19,U.S. House,6,D,Jeannine Lee Lake,56,,36,0,20,
Rush,Noble 19,U.S. House,6,L,Tom Ferkinhoff,12,,11,0,1,
Rush,Noble 19,U.S. House,6,,Write in,0,,0,0,0,
Rush,Noble 19,State House,55,R,Cindy Meyer Ziemke,211,,167,0,44,
Rush,Noble 19,State House,55,D,Corinne Westerfield,56,,40,0,16,
Rush,Richland 20,State Secretary,,R,Connie Lawson,127,,110,0,17,
Rush,Richland 20,State Secretary,,D,Jim Harper,21,,16,0,5,
Rush,Richland 20,State Secretary,,L,Mark W Rutherford,2,,2,0,0,
Rush,Richland 20,State Secretary,,,Write in,0,,0,0,0,
Rush,Richland 20,State Auditor,,R,Tera Klutz,122,,105,0,17,
Rush,Richland 20,State Auditor,,D,Joselyn Whitticker,16,,13,0,3,
Rush,Richland 20,State Auditor,,L,John Schick,8,,6,0,2,
Rush,Zcl-ricnand 20,State Treasurer,,R,Kelly Mitchell,127,,109,0,18,
Rush,Zcl-ricnand 20,State Treasurer,,D,John C Aguilera,18,,14,0,4,
Rush,Zcl-ricnand 20,U.S. House,6,R,Greg Pence,119,,102,0,17,
Rush,Zcl-ricnand 20,U.S. House,6,D,Jeannine Lee Lake,23,,20,0,3,
Rush,Zcl-ricnand 20,U.S. House,6,L,Torn Ferkinhoff,7,,5,0,2,
Rush,Zcl-ricnand 20,U.S. House,6,,Write in,0,,0,0,0,
Rush,Zcl-ricnand 20,State House,55,R,Cindy Meyer Ziemke,123,,103,0,20,
Rush,Zcl-ricnand 20,State House,55,D,Corinne Westerfield,26,,24,0,2,
