county,precinct,office,district,candidate,party,election_day,absentee,provisional,votes
Wells,Bluffton 4,U.S. Senate,,Mike Braun,REP,36,15,0,51
Wells,Bluffton 4,U.S. Senate,,Luke Messer,REP,10,13,0,23
Wells,Bluffton 4,U.S. Senate,,Todd Rokita,REP,23,7,0,30
Wells,Bluffton 4,U.S. House,3,Jim Banks,REP,68,32,0,100
Wells,Bluffton 4,State Senate,19,Travis Holdman,REP,52,29,0,81
Wells,Bluffton 4,State Senate,19,Eric Orr,REP,22,7,0,29
Wells,Bluffton 4,State House,79,Matthew S. Lehman,REP,68,31,0,99
Wells,Bluffton 4,U.S. Senate,,Joe Donnelly,DEM,15,10,0,25
Wells,Bluffton 4,U.S. House,3,John F. Roberson,DEM,1,5,0,6
Wells,Bluffton 4,U.S. House,3,Tommy A. Schrader,DEM,0,2,0,2
Wells,Bluffton 4,U.S. House,3,Courtney Tritch,DEM,12,3,0,15
Wells,Bluffton 4,State Senate,19,No Candidate Filed,DEM,0,0,0,0
Wells,Bluffton 4,State House,79,No Candidate Filed,DEM,0,0,0,0
Wells,Bluffton 5,Ballots Cast,,,,91,37,0,128
Wells,Bluffton 5,Registered Voters,,,,,,,687
Wells,Bluffton 5,U.S. Senate,,Mike Braun,REP,29,12,0,41
Wells,Bluffton 5,U.S. Senate,,Luke Messer,REP,16,4,0,20
Wells,Bluffton 5,U.S. Senate,,Todd Rokita,REP,18,1,0,19
Wells,Bluffton 5,U.S. House,3,Jim Banks,REP,59,15,0,74
Wells,Bluffton 5,State Senate,19,Travis Holdman,REP,49,11,0,60
Wells,Bluffton 5,State Senate,19,Eric Orr,REP,20,6,0,26
Wells,Bluffton 5,State House,79,Matthew S. Lehman,REP,60,15,0,75
Wells,Bluffton 5,U.S. Senate,,Joe Donnelly,DEM,20,17,0,37
Wells,Bluffton 5,U.S. House,3,John F. Roberson,DEM,1,4,0,5
Wells,Bluffton 5,U.S. House,3,Tommy A. Schrader,DEM,2,0,0,2
Wells,Bluffton 5,U.S. House,3,Courtney Tritch,DEM,17,12,0,29
Wells,Bluffton 5,State Senate,19,No Candidate Filed,DEM,0,0,0,0
Wells,Bluffton 5,State House,79,No Candidate Filed,DEM,0,0,0,0
Wells,Bluffton 6,Ballots Cast,,,,203,115,0,318
Wells,Bluffton 6,Registered Voters,,,,,,,1114
Wells,Bluffton 6,U.S. Senate,,Mike Braun,REP,74,37,0,111
Wells,Bluffton 6,U.S. Senate,,Luke Messer,REP,35,20,0,55
Wells,Bluffton 6,U.S. Senate,,Todd Rokita,REP,57,24,0,81
Wells,Bluffton 6,U.S. House,3,Jim Banks,REP,155,78,0,233
Wells,Bluffton 6,State Senate,19,Travis Holdman,REP,113,60,0,173
Wells,Bluffton 6,State Senate,19,Eric Orr,REP,60,24,0,84
Wells,Bluffton 6,State House,79,Matthew S. Lehman,REP,156,76,0,232
Wells,Bluffton 6,U.S. Senate,,Joe Donnelly,DEM,26,25,0,51
Wells,Bluffton 6,U.S. House,3,John F. Roberson,DEM,1,2,0,3
Wells,Bluffton 6,U.S. House,3,Tommy A. Schrader,DEM,1,3,0,4
Wells,Bluffton 6,U.S. House,3,Courtney Tritch,DEM,24,21,0,45
Wells,Bluffton 6,State Senate,19,No Candidate Filed,DEM,0,0,0,0
Wells,Bluffton 6,State House,79,No Candidate Filed,DEM,0,0,0,0
Wells,Bluffton Lancaster West,Ballots Cast,,,,66,34,0,100
Wells,Bluffton Lancaster West,Registered Voters,,,,,,,714
Wells,Bluffton Lancaster West,U.S. Senate,,Mike Braun,REP,24,9,0,33
Wells,Bluffton Lancaster West,U.S. Senate,,Luke Messer,REP,13,3,0,16
Wells,Bluffton Lancaster West,U.S. Senate,,Todd Rokita,REP,18,14,0,32
Wells,Bluffton Lancaster West,U.S. House,3,Jim Banks,REP,50,22,0,72
Wells,Bluffton Lancaster West,State Senate,19,Travis Holdman,REP,37,15,0,52
Wells,Bluffton Lancaster West,State Senate,19,Eric Orr,REP,21,15,0,36
Wells,Bluffton Lancaster West,State House,79,Matthew S. Lehman,REP,53,27,0,80
Wells,Bluffton Lancaster West,U.S. Senate,,Joe Donnelly,DEM,8,4,0,12
Wells,Bluffton Lancaster West,U.S. House,3,John F. Roberson,DEM,2,2,0,4
Wells,Bluffton Lancaster West,U.S. House,3,Tommy A. Schrader,DEM,1,0,0,1
Wells,Bluffton Lancaster West,U.S. House,3,Courtney Tritch,DEM,5,2,0,7
Wells,Bluffton Lancaster West,State Senate,19,No Candidate Filed,DEM,0,0,0,0
Wells,Bluffton Lancaster West,State House,79,No Candidate Filed,DEM,0,0,0,0
Wells,Chester,Ballots Cast,,,,126,39,0,165
Wells,Chester,Registered Voters,,,,,,,612
Wells,Chester,U.S. Senate,,Mike Braun,REP,41,12,0,53
Wells,Chester,U.S. Senate,,Luke Messer,REP,26,8,0,34
Wells,Chester,U.S. Senate,,Todd Rokita,REP,30,7,0,37
Wells,Chester,U.S. House,3,Jim Banks,REP,92,25,0,117
Wells,Chester,State Senate,19,Travis Holdman,REP,76,22,0,98
Wells,Chester,State Senate,19,Eric Orr,REP,25,11,0,36
Wells,Chester,State House,31,Kevin A. Mahan,REP,88,28,0,116
Wells,Chester,U.S. Senate,,Joe Donnelly,DEM,17,2,0,19
Wells,Chester,U.S. House,3,John F. Roberson,DEM,2,0,0,2
Wells,Chester,U.S. House,3,Tommy A. Schrader,DEM,4,0,0,4
Wells,Chester,U.S. House,3,Courtney Tritch,DEM,10,1,0,11
Wells,Chester,State Senate,19,No Candidate Filed,DEM,0,0,0,0
Wells,Chester,State House,31,Lynn Johnson,DEM,15,3,0,18
Wells,Harrison East,Ballots Cast,,,,94,68,0,162
Wells,Harrison East,Registered Voters,,,,,,,560
Wells,Harrison East,U.S. Senate,,Mike Braun,REP,41,26,0,67
Wells,Harrison East,U.S. Senate,,Luke Messer,REP,16,16,0,32
Wells,Harrison East,U.S. Senate,,Todd Rokita,REP,28,15,0,43
Wells,Harrison East,U.S. House,3,Jim Banks,REP,82,55,0,137
Wells,Harrison East,State Senate,19,Travis Holdman,REP,61,43,0,104
Wells,Harrison East,State Senate,19,Eric Orr,REP,26,21,0,47
Wells,Harrison East,State House,79,Matthew S. Lehman,REP,83,56,0,139
Wells,Harrison East,U.S. Senate,,Joe Donnelly,DEM,5,3,0,8
Wells,Harrison East,U.S. House,3,John F. Roberson,DEM,0,0,0,0
Wells,Harrison East,U.S. House,3,Tommy A. Schrader,DEM,1,1,0,2
Wells,Harrison East,U.S. House,3,Courtney Tritch,DEM,3,2,0,5
Wells,Harrison East,State Senate,19,No Candidate Filed,DEM,0,0,0,0
Wells,Harrison East,State House,79,No Candidate Filed,DEM,0,0,0,0
Wells,Harrison West,Ballots Cast,,,,123,69,0,192
Wells,Harrison West,Registered Voters,,,,,,,762
Wells,Harrison West,U.S. Senate,,Mike Braun,REP,48,17,0,65
Wells,Harrison West,U.S. Senate,,Luke Messer,REP,32,12,0,44
Wells,Harrison West,U.S. Senate,,Todd Rokita,REP,32,18,0,50
Wells,Harrison West,U.S. House,3,Jim Banks,REP,103,46,0,149
Wells,Harrison West,State Senate,19,Travis Holdman,REP,81,37,0,118
Wells,Harrison West,State Senate,19,Eric Orr,REP,29,16,0,45
Wells,Harrison West,State House,79,Matthew S. Lehman,REP,101,48,0,149
Wells,Harrison West,U.S. Senate,,Joe Donnelly,DEM,9,16,0,25
Wells,Harrison West,U.S. House,3,John F. Roberson,DEM,1,4,0,5
Wells,Harrison West,U.S. House,3,Tommy A. Schrader,DEM,1,0,0,1
Wells,Harrison West,U.S. House,3,Courtney Tritch,DEM,8,10,0,18
Wells,Harrison West,State Senate,19,No Candidate Filed,DEM,0,0,0,0
Wells,Harrison West,State House,79,No Candidate Filed,DEM,0,0,0,0
Wells,Jackson,Ballots Cast,,,,110,27,0,137
Wells,Jackson,Registered Voters,,,,,,,525
Wells,Jackson,U.S. Senate,,Mike Braun,REP,46,8,0,54
Wells,Jackson,U.S. Senate,,Luke Messer,REP,25,5,0,30
Wells,Jackson,U.S. Senate,,Todd Rokita,REP,22,9,0,31
Wells,Jackson,U.S. House,3,Jim Banks,REP,86,19,0,105
Wells,Jackson,State Senate,19,Travis Holdman,REP,78,18,0,96
Wells,Jackson,State Senate,19,Eric Orr,REP,19,4,0,23
Wells,Jackson,State House,31,Kevin A. Mahan,REP,85,17,0,102
Wells,Jackson,U.S. Senate,,Joe Donnelly,DEM,10,1,0,11
Wells,Jackson,U.S. House,3,John F. Roberson,DEM,2,0,0,2
Wells,Jackson,U.S. House,3,Tommy A. Schrader,DEM,1,1,0,2
Wells,Jackson,U.S. House,3,Courtney Tritch,DEM,8,2,0,10
Wells,Jackson,State Senate,19,No Candidate Filed,DEM,0,0,0,0
Wells,Jackson,State House,31,Lynn Johnson,DEM,11,3,0,14
Wells,Ossian East,Ballots Cast,,,,153,64,0,217
Wells,Ossian East,Registered Voters,,,,,,,943
Wells,Ossian East,U.S. Senate,,Mike Braun,REP,43,25,0,68
Wells,Ossian East,U.S. Senate,,Luke Messer,REP,34,11,0,45
Wells,Ossian East,U.S. Senate,,Todd Rokita,REP,44,15,0,59
Wells,Ossian East,U.S. House,3,Jim Banks,REP,113,50,0,163
Wells,Ossian East,State Senate,19,Travis Holdman,REP,88,35,0,123
Wells,Ossian East,State Senate,19,Eric Orr,REP,34,16,0,50
Wells,Ossian East,State House,79,Matthew S. Lehman,REP,111,46,0,157
Wells,Ossian East,U.S. Senate,,Joe Donnelly,DEM,23,10,0,33
Wells,Ossian East,U.S. House,3,John F. Roberson,DEM,3,1,0,4
Wells,Ossian East,U.S. House,3,Tommy A. Schrader,DEM,4,2,0,6
Wells,Ossian East,U.S. House,3,Courtney Tritch,DEM,21,7,0,28
Wells,Ossian East,State Senate,19,No Candidate Filed,DEM,0,0,0,0
Wells,Ossian East,State House,79,No Candidate Filed,DEM,0,0,0,0
Wells,Jefferson East,Ballots Cast,,,,135,50,0,185
Wells,Jefferson East,Registered Voters,,,,,,,868
Wells,Jefferson East,U.S. Senate,,Mike Braun,REP,52,21,0,73
Wells,Jefferson East,U.S. Senate,,Luke Messer,REP,31,9,0,40
Wells,Jefferson East,U.S. Senate,,Todd Rokita,REP,32,14,0,46
Wells,Jefferson East,U.S. House,3,Jim Banks,REP,110,41,0,151
Wells,Jefferson East,State Senate,19,Travis Holdman,REP,103,43,0,146
Wells,Jefferson East,State Senate,19,Eric Orr,REP,14,2,0,16
Wells,Jefferson East,State House,79,Matthew S. Lehman,REP,108,42,0,150
Wells,Jefferson East,U.S. Senate,,Joe Donnelly,DEM,15,4,0,19
Wells,Jefferson East,U.S. House,3,John F. Roberson,DEM,3,1,0,4
Wells,Jefferson East,U.S. House,3,Tommy A. Schrader,DEM,0,2,0,2
Wells,Jefferson East,U.S. House,3,Courtney Tritch,DEM,13,1,0,14
Wells,Jefferson East,State Senate,19,No Candidate Filed,DEM,0,0,0,0
Wells,Jefferson East,State House,79,No Candidate Filed,DEM,0,0,0,0
Wells,Jefferson West,Ballots Cast,,,,131,32,0,163
Wells,Jefferson West,Registered Voters,,,,,,,816
Wells,Jefferson West,U.S. Senate,,Mike Braun,REP,59,10,0,69
Wells,Jefferson West,U.S. Senate,,Luke Messer,REP,20,3,0,23
Wells,Jefferson West,U.S. Senate,,Todd Rokita,REP,36,9,0,45
Wells,Jefferson West,U.S. House,3,Jim Banks,REP,109,20,0,129
Wells,Jefferson West,State Senate,19,Travis Holdman,REP,105,23,0,128
Wells,Jefferson West,State Senate,19,Eric Orr,REP,14,2,0,16
Wells,Jefferson West,State House,50,Daniel J. (Dan) Leonard,REP,104,23,0,127
Wells,Jefferson West,U.S. Senate,,Joe Donnelly,DEM,12,6,0,18
Wells,Jefferson West,U.S. House,3,John F. Roberson,DEM,1,0,0,1
Wells,Jefferson West,U.S. House,3,Tommy A. Schrader,DEM,0,0,0,0
Wells,Jefferson West,U.S. House,3,Courtney Tritch,DEM,11,5,0,16
Wells,Jefferson West,State Senate,19,No Candidate Filed,DEM,0,0,0,0
Wells,Jefferson West,State House,50,Jorge Fernandez,DEM,11,5,0,16
Wells,Lancaster East,Ballots Cast,,,,153,75,0,228
Wells,Lancaster East,Registered Voters,,,,,,,812
Wells,Lancaster East,U.S. Senate,,Mike Braun,REP,68,37,0,105
Wells,Lancaster East,U.S. Senate,,Luke Messer,REP,25,13,0,38
Wells,Lancaster East,U.S. Senate,,Todd Rokita,REP,39,13,0,52
Wells,Lancaster East,U.S. House,3,Jim Banks,REP,126,58,0,184
Wells,Lancaster East,State Senate,19,Travis Holdman,REP,98,48,0,146
Wells,Lancaster East,State Senate,19,Eric Orr,REP,40,20,0,60
Wells,Lancaster East,State House,79,Matthew S. Lehman,REP,123,62,0,185
Wells,Lancaster East,U.S. Senate,,Joe Donnelly,DEM,10,6,0,16
Wells,Lancaster East,U.S. House,3,John F. Roberson,DEM,1,0,0,1
Wells,Lancaster East,U.S. House,3,Tommy A. Schrader,DEM,3,0,0,3
Wells,Lancaster East,U.S. House,3,Courtney Tritch,DEM,6,6,0,12
Wells,Lancaster East,State Senate,19,No Candidate Filed,DEM,0,0,0,0
Wells,Lancaster East,State House,79,No Candidate Filed,DEM,0,0,0,0
Wells,Lancaster West,Ballots Cast,,,,142,154,0,296
Wells,Lancaster West,Registered Voters,,,,,,,924
Wells,Lancaster West,U.S. Senate,,Mike Braun,REP,50,51,0,101
Wells,Lancaster West,U.S. Senate,,Luke Messer,REP,24,20,0,44
Wells,Lancaster West,U.S. Senate,,Todd Rokita,REP,47,32,0,79
Wells,Lancaster West,U.S. House,3,Jim Banks,REP,118,99,0,217
Wells,Lancaster West,State Senate,19,Travis Holdman,REP,95,88,0,183
Wells,Lancaster West,State Senate,19,Eric Orr,REP,29,19,0,48
Wells,Lancaster West,State House,79,Matthew S. Lehman,REP,112,103,0,215
Wells,Lancaster West,U.S. Senate,,Joe Donnelly,DEM,13,38,0,51
Wells,Lancaster West,U.S. House,3,John F. Roberson,DEM,0,8,0,8
Wells,Lancaster West,U.S. House,3,Tommy A. Schrader,DEM,1,8,0,9
Wells,Lancaster West,U.S. House,3,Courtney Tritch,DEM,13,18,0,31
Wells,Lancaster West,State Senate,19,No Candidate Filed,DEM,0,0,0,0
Wells,Lancaster West,State House,79,No Candidate Filed,DEM,0,0,0,0
Wells,Liberty,Ballots Cast,,,,139,45,0,184
Wells,Liberty,Registered Voters,,,,,,,698
Wells,Liberty,U.S. Senate,,Mike Braun,REP,57,13,0,70
Wells,Liberty,U.S. Senate,,Luke Messer,REP,22,8,0,30
Wells,Liberty,U.S. Senate,,Todd Rokita,REP,42,10,0,52
Wells,Liberty,U.S. House,3,Jim Banks,REP,112,30,0,142
Wells,Liberty,State Senate,19,Travis Holdman,REP,102,27,0,129
Wells,Liberty,State Senate,19,Eric Orr,REP,22,10,0,32
Wells,Liberty,State House,50,Daniel J. (Dan) Leonard,REP,109,31,0,140
Wells,Liberty,U.S. Senate,,Joe Donnelly,DEM,11,7,0,18
Wells,Liberty,U.S. House,3,John F. Roberson,DEM,3,5,0,8
Wells,Liberty,U.S. House,3,Tommy A. Schrader,DEM,0,0,0,0
Wells,Liberty,U.S. House,3,Courtney Tritch,DEM,7,0,0,7
Wells,Liberty,State Senate,19,No Candidate Filed,DEM,0,0,0,0
Wells,Liberty,State House,50,Jorge Fernandez,DEM,10,4,0,14
Wells,Nottingham,Ballots Cast,,,,121,68,0,189
Wells,Nottingham,Registered Voters,,,,,,,611
Wells,Nottingham,U.S. Senate,,Mike Braun,REP,52,33,0,85
Wells,Nottingham,U.S. Senate,,Luke Messer,REP,17,7,0,24
Wells,Nottingham,U.S. Senate,,Todd Rokita,REP,41,17,0,58
Wells,Nottingham,U.S. House,3,Jim Banks,REP,101,52,0,153
Wells,Nottingham,State Senate,19,Travis Holdman,REP,81,40,0,121
Wells,Nottingham,State Senate,19,Eric Orr,REP,32,18,0,50
Wells,Nottingham,State House,79,Matthew S. Lehman,REP,100,46,0,146
Wells,Nottingham,U.S. Senate,,Joe Donnelly,DEM,8,9,0,17
Wells,Nottingham,U.S. House,3,John F. Roberson,DEM,0,0,0,0
Wells,Nottingham,U.S. House,3,Tommy A. Schrader,DEM,2,2,0,4
Wells,Nottingham,U.S. House,3,Courtney Tritch,DEM,6,6,0,12
Wells,Nottingham,State Senate,19,No Candidate Filed,DEM,0,0,0,0
Wells,Nottingham,State House,79,No Candidate Filed,DEM,0,0,0,0
Wells,Rockcreek,Ballots Cast,,,,134,96,0,230
Wells,Rockcreek,Registered Voters,,,,,,,1107
Wells,Rockcreek,U.S. Senate,,Mike Braun,REP,42,36,0,78
Wells,Rockcreek,U.S. Senate,,Luke Messer,REP,33,13,0,46
Wells,Rockcreek,U.S. Senate,,Todd Rokita,REP,33,18,0,51
Wells,Rockcreek,U.S. House,3,Jim Banks,REP,101,62,0,163
Wells,Rockcreek,State Senate,19,Travis Holdman,REP,85,52,0,137
Wells,Rockcreek,State Senate,19,Eric Orr,REP,24,18,0,42
Wells,Rockcreek,State House,50,Daniel J. (Dan) Leonard,REP,102,63,0,165
Wells,Rockcreek,U.S. Senate,,Joe Donnelly,DEM,17,23,0,40
Wells,Rockcreek,U.S. House,3,John F. Roberson,DEM,2,5,0,7
Wells,Rockcreek,U.S. House,3,Tommy A. Schrader,DEM,2,2,0,4
Wells,Rockcreek,U.S. House,3,Courtney Tritch,DEM,16,12,0,28
Wells,Rockcreek,State Senate,19,No Candidate Filed,DEM,0,0,0,0
Wells,Rockcreek,State House,50,Jorge Fernandez,DEM,14,16,0,30
Wells,Union,Ballots Cast,,,,293,72,0,365
Wells,Union,Registered Voters,,,,,,,1456
Wells,Union,U.S. Senate,,Mike Braun,REP,106,21,0,127
Wells,Union,U.S. Senate,,Luke Messer,REP,60,19,0,79
Wells,Union,U.S. Senate,,Todd Rokita,REP,68,16,0,84
Wells,Union,U.S. House,3,Jim Banks,REP,214,48,0,262
Wells,Union,State Senate,19,Travis Holdman,REP,203,46,0,249
Wells,Union,State Senate,19,Eric Orr,REP,40,11,0,51
Wells,Union,State House,50,Daniel J. (Dan) Leonard,REP,214,50,0,264
Wells,Union,U.S. Senate,,Joe Donnelly,DEM,47,10,0,57
Wells,Union,U.S. House,3,John F. Roberson,DEM,3,2,0,5
Wells,Union,U.S. House,3,Tommy A. Schrader,DEM,3,1,0,4
Wells,Union,U.S. House,3,Courtney Tritch,DEM,40,8,0,48
Wells,Union,State Senate,19,No Candidate Filed,DEM,0,0,0,0
Wells,Union,State House,50,Jorge Fernandez,DEM,41,10,0,51
Wells,Ossian West,Ballots Cast,,,,203,34,0,237
Wells,Ossian West,Registered Voters,,,,,,,1222
Wells,Ossian West,U.S. Senate,,Mike Braun,REP,70,12,0,82
Wells,Ossian West,U.S. Senate,,Luke Messer,REP,48,7,0,55
Wells,Ossian West,U.S. Senate,,Todd Rokita,REP,48,7,0,55
Wells,Ossian West,U.S. House,3,Jim Banks,REP,153,27,0,180
Wells,Ossian West,State Senate,19,Travis Holdman,REP,125,23,0,148
Wells,Ossian West,State Senate,19,Eric Orr,REP,46,5,0,51
Wells,Ossian West,State House,79,Matthew S. Lehman,REP,152,26,0,178
Wells,Ossian West,U.S. Senate,,Joe Donnelly,DEM,27,6,0,33
Wells,Ossian West,U.S. House,3,John F. Roberson,DEM,3,0,0,3
Wells,Ossian West,U.S. House,3,Tommy A. Schrader,DEM,2,0,0,2
Wells,Ossian West,U.S. House,3,Courtney Tritch,DEM,22,5,0,27
Wells,Ossian West,State Senate,19,No Candidate Filed,DEM,0,0,0,0
Wells,Ossian West,State House,79,No Candidate Filed,DEM,0,0,0,0
Wells,Bluffton Lancaster III,Ballots Cast,,,,78,38,0,116
Wells,Bluffton Lancaster III,Registered Voters,,,,,,,381
Wells,Bluffton Lancaster III,U.S. Senate,,Mike Braun,REP,32,11,0,43
Wells,Bluffton Lancaster III,U.S. Senate,,Luke Messer,REP,11,4,0,15
Wells,Bluffton Lancaster III,U.S. Senate,,Todd Rokita,REP,25,17,0,42
Wells,Bluffton Lancaster III,U.S. House,3,Jim Banks,REP,61,31,0,92
Wells,Bluffton Lancaster III,State Senate,19,Travis Holdman,REP,51,28,0,79
Wells,Bluffton Lancaster III,State Senate,19,Eric Orr,REP,19,4,0,23
Wells,Bluffton Lancaster III,State House,79,Matthew S. Lehman,REP,67,31,0,98
Wells,Bluffton Lancaster III,U.S. Senate,,Joe Donnelly,DEM,7,4,0,11
Wells,Bluffton Lancaster III,U.S. House,3,John F. Roberson,DEM,0,1,0,1
Wells,Bluffton Lancaster III,U.S. House,3,Tommy A. Schrader,DEM,1,0,0,1
Wells,Bluffton Lancaster III,U.S. House,3,Courtney Tritch,DEM,6,4,0,10
Wells,Bluffton Lancaster III,State Senate,19,No Candidate Filed,DEM,0,0,0,0
Wells,Bluffton Lancaster III,State House,79,No Candidate Filed,DEM,0,0,0,0
