county,precinct,office,district,candidate,party,election_day,absentee,provisional,votes
Blackford,Licking 1,U.S. House,5,Sean Dugdale,DEM,2,4,0,6
Blackford,Licking 1,U.S. House,5,Eshel Faraggi,DEM,0,1,0,1
Blackford,Licking 1,U.S. House,5,Kyle Moore,DEM,10,13,0,23
Blackford,Licking 1,U.S. House,5,Dee Thornton,DEM,6,11,0,17
Blackford,Licking 1,State Senate,19,Travis Holdman,REP,127,78,0,205
Blackford,Licking 1,State Senate,19,Eric Orr,REP,35,17,0,52
Blackford,Licking 1,State House,31,Kevin A. Mahan,REP,150,87,0,237
Blackford,Licking 1,State House,31,Lynn Johnson,DEM,22,35,0,57
Blackford,Licking 2,Ballots Cast,,,,171,109,1,281
Blackford,Licking 2,Registered Voters,,,,,,,1039
Blackford,Licking 2,U.S. Senate,,Mike Braun,REP,36,27,0,63
Blackford,Licking 2,U.S. Senate,,Luke Messer,REP,42,20,0,62
Blackford,Licking 2,U.S. Senate,,Todd Rokita,REP,37,17,0,54
Blackford,Licking 2,U.S. Senate,,Joe Donnelly,DEM,35,29,0,64
Blackford,Licking 2,U.S. House,5,Susan W. Brooks,REP,97,54,1,152
Blackford,Licking 2,U.S. House,5,Dion Douglas,DEM,4,6,0,10
Blackford,Licking 2,U.S. House,5,Sean Dugdale,DEM,2,3,0,5
Blackford,Licking 2,U.S. House,5,Eshel Faraggi,DEM,2,3,0,5
Blackford,Licking 2,U.S. House,5,Kyle Moore,DEM,10,12,0,22
Blackford,Licking 2,U.S. House,5,Dee Thornton,DEM,21,9,0,30
Blackford,Licking 2,State Senate,19,Travis Holdman,REP,83,44,1,128
Blackford,Licking 2,State Senate,19,Eric Orr,REP,29,20,0,49
Blackford,Licking 2,State House,31,Kevin A. Mahan,REP,105,49,1,155
Blackford,Licking 2,State House,31,Lynn Johnson,DEM,36,32,0,68
Blackford,Licking 3,Ballots Cast,,,,137,78,0,215
Blackford,Licking 3,Registered Voters,,,,,,,886
Blackford,Licking 3,U.S. Senate,,Mike Braun,REP,23,20,0,43
Blackford,Licking 3,U.S. Senate,,Luke Messer,REP,44,20,0,64
Blackford,Licking 3,U.S. Senate,,Todd Rokita,REP,33,13,0,46
Blackford,Licking 3,U.S. Senate,,Joe Donnelly,DEM,16,14,0,30
Blackford,Licking 3,U.S. House,5,Susan W. Brooks,REP,92,50,0,142
Blackford,Licking 3,U.S. House,5,Dion Douglas,DEM,2,1,0,3
Blackford,Licking 3,U.S. House,5,Sean Dugdale,DEM,1,0,0,1
Blackford,Licking 3,U.S. House,5,Eshel Faraggi,DEM,1,3,0,4
Blackford,Licking 3,U.S. House,5,Kyle Moore,DEM,6,6,0,12
Blackford,Licking 3,U.S. House,5,Dee Thornton,DEM,3,2,0,5
Blackford,Licking 3,State Senate,19,Travis Holdman,REP,81,38,0,119
Blackford,Licking 3,State Senate,19,Eric Orr,REP,25,14,0,39
Blackford,Licking 3,State House,31,Kevin A. Mahan,REP,95,49,0,144
Blackford,Licking 3,State House,31,Lynn Johnson,DEM,15,14,0,29
Blackford,Licking 4,Ballots Cast,,,,126,91,0,217
Blackford,Licking 4,Registered Voters,,,,,,,833
Blackford,Licking 4,U.S. Senate,,Mike Braun,REP,36,22,0,58
Blackford,Licking 4,U.S. Senate,,Luke Messer,REP,15,13,0,28
Blackford,Licking 4,U.S. Senate,,Todd Rokita,REP,40,21,0,61
Blackford,Licking 4,U.S. Senate,,Joe Donnelly,DEM,23,21,0,44
Blackford,Licking 4,U.S. House,5,Susan W. Brooks,REP,81,49,0,130
Blackford,Licking 4,U.S. House,5,Dion Douglas,DEM,2,2,0,4
Blackford,Licking 4,U.S. House,5,Sean Dugdale,DEM,0,2,0,2
Blackford,Licking 4,U.S. House,5,Eshel Faraggi,DEM,1,1,0,2
Blackford,Licking 4,U.S. House,5,Kyle Moore,DEM,15,7,0,22
Blackford,Licking 4,U.S. House,5,Dee Thornton,DEM,9,7,0,16
Blackford,Licking 4,State Senate,19,Travis Holdman,REP,72,44,0,116
Blackford,Licking 4,State Senate,19,Eric Orr,REP,16,10,0,26
Blackford,Licking 4,State House,31,Kevin A. Mahan,REP,81,50,0,131
Blackford,Licking 4,State House,31,Lynn Johnson,DEM,24,20,0,44
Blackford,Licking 5,Ballots Cast,,,,196,136,0,332
Blackford,Licking 5,Registered Voters,,,,,,,1072
Blackford,Licking 5,U.S. Senate,,Mike Braun,REP,53,34,0,87
Blackford,Licking 5,U.S. Senate,,Luke Messer,REP,56,27,0,83
Blackford,Licking 5,U.S. Senate,,Todd Rokita,REP,38,19,0,57
Blackford,Licking 5,U.S. Senate,,Joe Donnelly,DEM,25,39,0,64
Blackford,Licking 5,U.S. House,5,Susan W. Brooks,REP,128,77,0,205
Blackford,Licking 5,U.S. House,5,Dion Douglas,DEM,5,2,0,7
Blackford,Licking 5,U.S. House,5,Sean Dugdale,DEM,2,4,0,6
Blackford,Licking 5,U.S. House,5,Eshel Faraggi,DEM,0,5,0,5
Blackford,Licking 5,U.S. House,5,Kyle Moore,DEM,11,11,0,22
Blackford,Licking 5,U.S. House,5,Dee Thornton,DEM,7,12,0,19
Blackford,Licking 5,State Senate,19,Travis Holdman,REP,119,67,0,186
Blackford,Licking 5,State Senate,19,Eric Orr,REP,27,10,0,37
Blackford,Licking 5,State House,31,Kevin A. Mahan,REP,130,74,0,204
Blackford,Licking 5,State House,31,Lynn Johnson,DEM,28,35,0,63
Blackford,Licking 6,Ballots Cast,,,,44,18,0,62
Blackford,Licking 6,Registered Voters,,,,,,,169
Blackford,Licking 6,U.S. Senate,,Mike Braun,REP,12,7,0,19
Blackford,Licking 6,U.S. Senate,,Luke Messer,REP,14,4,0,18
Blackford,Licking 6,U.S. Senate,,Todd Rokita,REP,12,3,0,15
Blackford,Licking 6,U.S. Senate,,Joe Donnelly,DEM,3,2,0,5
Blackford,Licking 6,U.S. House,5,Susan W. Brooks,REP,34,12,0,46
Blackford,Licking 6,U.S. House,5,Dion Douglas,DEM,0,0,0,0
Blackford,Licking 6,U.S. House,5,Sean Dugdale,DEM,0,0,0,0
Blackford,Licking 6,U.S. House,5,Eshel Faraggi,DEM,0,1,0,1
Blackford,Licking 6,U.S. House,5,Kyle Moore,DEM,2,0,0,2
Blackford,Licking 6,U.S. House,5,Dee Thornton,DEM,1,0,0,1
Blackford,Licking 6,State Senate,19,Travis Holdman,REP,31,13,0,44
Blackford,Licking 6,State Senate,19,Eric Orr,REP,8,1,0,9
Blackford,Licking 6,State House,31,Kevin A. Mahan,REP,34,12,0,46
Blackford,Licking 6,State House,31,Lynn Johnson,DEM,3,1,0,4
Blackford,Washington 1,Ballots Cast,,,,57,29,0,86
Blackford,Washington 1,Registered Voters,,,,,,,318
Blackford,Washington 1,U.S. Senate,,Mike Braun,REP,17,7,0,24
Blackford,Washington 1,U.S. Senate,,Luke Messer,REP,20,7,0,27
Blackford,Washington 1,U.S. Senate,,Todd Rokita,REP,13,7,0,20
Blackford,Washington 1,U.S. Senate,,Joe Donnelly,DEM,5,6,0,11
Blackford,Washington 1,U.S. House,5,Susan W. Brooks,REP,44,20,0,64
Blackford,Washington 1,U.S. House,5,Dion Douglas,DEM,0,2,0,2
Blackford,Washington 1,U.S. House,5,Sean Dugdale,DEM,0,0,0,0
Blackford,Washington 1,U.S. House,5,Eshel Faraggi,DEM,1,0,0,1
Blackford,Washington 1,U.S. House,5,Kyle Moore,DEM,3,1,0,4
Blackford,Washington 1,U.S. House,5,Dee Thornton,DEM,0,0,0,0
Blackford,Washington 1,State Senate,19,Travis Holdman,REP,41,15,0,56
Blackford,Washington 1,State Senate,19,Eric Orr,REP,7,4,0,11
Blackford,Washington 1,State House,31,Kevin A. Mahan,REP,41,20,0,61
Blackford,Washington 1,State House,31,Lynn Johnson,DEM,3,6,0,9
Blackford,Washington 2,Ballots Cast,,,,53,36,0,89
Blackford,Washington 2,Registered Voters,,,,,,,281
Blackford,Washington 2,U.S. Senate,,Mike Braun,REP,16,6,0,22
Blackford,Washington 2,U.S. Senate,,Luke Messer,REP,14,11,0,25
Blackford,Washington 2,U.S. Senate,,Todd Rokita,REP,9,5,0,14
Blackford,Washington 2,U.S. Senate,,Joe Donnelly,DEM,8,9,0,17
Blackford,Washington 2,U.S. House,3,Jim Banks,REP,33,18,0,51
Blackford,Washington 2,U.S. House,3,John F. Roberson,DEM,2,0,0,2
Blackford,Washington 2,U.S. House,3,Tommy A. Schrader,DEM,4,3,0,7
Blackford,Washington 2,U.S. House,3,Courtney Tritch,DEM,3,7,0,10
Blackford,Washington 2,State Senate,19,Travis Holdman,REP,32,17,0,49
Blackford,Washington 2,State Senate,19,Eric Orr,REP,8,4,0,12
Blackford,Washington 2,State House,31,Kevin A. Mahan,REP,35,18,0,53
Blackford,Washington 2,State House,31,Lynn Johnson,DEM,7,10,0,17
