candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
Tera Klutz,Auditor of State,,R,Starke,California 2,169,94,0,263
Joselyn Whitticker,Auditor of State,,D,Starke,California 2,90,48,0,138
John Schick,Auditor of State,,L,Starke,California 2,11,5,0,16
Kelly Mitchell,Treasurer of State,,R,Starke,California 2,172,101,0,273
John C. Aguilera,Treasurer of State,,D,Starke,California 2,96,48,0,144
Jackie Walorski,U.S. House,2,R,Starke,California 2,170,89,0,259
Mel Hall,U.S. House,2,D,Starke,California 2,102,61,0,163
Write in,U.S. House,2,,Starke,California 2,2,0,0,2
Douglas L Gutwein,State Representative,16,R,Starke,California 2,181,102,0,283
Christina L Zacny,State Representative,16,D,Starke,California 2,92,47,0,139
,Registered Voters,,,Starke,Center 1,,,,901
,Ballots Cast,,,Starke,Center 1,,,,221
Mike Braun,U.S. Senate,,R,Starke,Center 1,119,50,0,169
Joe Donnelly,U.S. Senate,,D,Starke,Center 1,90,52,0,142
Lucy M Brenton,U.S. Senate,,L,Starke,Center 1,7,6,0,13
Write in,U.S. Senate,,,Starke,Center 1,0,0,0,0
Connie Lawson,Secretary of State,,R,Starke,Center 1,136,54,0,190
Jim Harper,Secretary of State,,D,Starke,Center 1,65,44,0,109
Mark W. Rutherford,Secretary of State,,L,Starke,Center 1,8,3,0,11
Write in,Secretary of State,,,Starke,Center 1,0,0,0,0
Tera Klutz,Auditor of State,,R,Starke,Center 1,127,53,0,180
Joselyn Whitticker,Auditor of State,,D,Starke,Center 1,68,42,0,110
John Schick,Auditor of State,,L,Starke,Center 1,10,6,0,16
Kelly Mitchell,Treasurer of State,,R,Starke,Center 1,139,56,0,195
John C. Aguilera,Treasurer of State,,D,Starke,Center 1,65,40,0,105
Jackie Walorski,U.S. House,2,R,Starke,Center 1,128,56,0,184
Mel Hall,U.S. House,2,D,Starke,Center 1,86,53,0,139
Write in,U.S. House,2,,Starke,Center 1,0,0,0,0
Jim Pressel,State Representative,20,R,Starke,Center 1,144,57,0,201
Karen Salzer,State Representative,20,D,Starke,Center 1,68,48,0,116
,Registered Voters,,,Starke,Center 2,,,,547
,Ballots Cast,,,Starke,Center 2,,,,158
Mike Braun,U.S. Senate,,R,Starke,Center 2,77,45,0,122
Joe Donnelly,U.S. Senate,,D,Starke,Center 2,71,64,0,135
Lucy M Brenton,U.S. Senate,,L,Starke,Center 2,9,2,0,11
Write in,U.S. Senate,,,Starke,Center 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Starke,Center 2,74,52,0,126
Jim Harper,Secretary of State,,D,Starke,Center 2,72,52,0,124
Mark W. Rutherford,Secretary of State,,L,Starke,Center 2,4,0,0,4
Write in,Secretary of State,,,Starke,Center 2,0,1,0,1
Tera Klutz,Auditor of State,,R,Starke,Center 2,72,48,0,120
Joselyn Whitticker,Auditor of State,,D,Starke,Center 2,71,52,0,123
John Schick,Auditor of State,,L,Starke,Center 2,5,2,0,7
Kelly Mitchell,Treasurer of State,,R,Starke,Center 2,86,51,0,137
John C. Aguilera,Treasurer of State,,D,Starke,Center 2,62,51,0,113
Jackie Walorski,U.S. House,2,R,Starke,Center 2,76,47,0,123
Mel Hall,U.S. House,2,D,Starke,Center 2,77,60,0,137
Write in,U.S. House,2,,Starke,Center 2,0,0,0,0
Jim Pressel,State Representative,20,R,Starke,Center 2,87,56,0,143
Karen Salzer,State Representative,20,D,Starke,Center 2,66,55,0,121
,Registered Voters,,,Starke,Center 3,,,,352
,Ballots Cast,,,Starke,Center 3,,,,74
Mike Braun,U.S. Senate,,R,Starke,Center 3,48,12,0,60
Joe Donnelly,U.S. Senate,,D,Starke,Center 3,21,8,0,29
Lucy M Brenton,U.S. Senate,,L,Starke,Center 3,4,4,0,8
Write in,U.S. Senate,,,Starke,Center 3,0,0,0,0
Connie Lawson,Secretary of State,,R,Starke,Center 3,49,15,0,64
Jim Harper,Secretary of State,,D,Starke,Center 3,20,8,0,28
Mark W. Rutherford,Secretary of State,,L,Starke,Center 3,4,1,0,5
Write in,Secretary of State,,,Starke,Center 3,0,0,0,0
Tera Klutz,Auditor of State,,R,Starke,Center 3,53,10,0,63
Joselyn Whitticker,Auditor of State,,D,Starke,Center 3,18,13,0,31
John Schick,Auditor of State,,L,Starke,Center 3,2,1,0,3
Kelly Mitchell,Treasurer of State,,R,Starke,Center 3,57,13,0,70
John C. Aguilera,Treasurer of State,,D,Starke,Center 3,16,11,0,27
Jackie Walorski,U.S. House,2,R,Starke,Center 3,52,14,0,66
Mel Hall,U.S. House,2,D,Starke,Center 3,22,10,0,32
Write in,U.S. House,2,,Starke,Center 3,0,0,0,0
Jim Pressel,State Representative,20,R,Starke,Center 3,56,13,0,69
Karen Salzer,State Representative,20,D,Starke,Center 3,16,10,0,26
,Registered Voters,,,Starke,Center 4,,,,825
,Ballots Cast,,,Starke,Center 4,,,,212
Mike Braun,U.S. Senate,,R,Starke,Center 4,98,64,0,162
Joe Donnelly,U.S. Senate,,D,Starke,Center 4,94,81,0,175
Lucy M Brenton,U.S. Senate,,L,Starke,Center 4,15,6,0,21
Write in,U.S. Senate,,,Starke,Center 4,0,0,0,0
Connie Lawson,Secretary of State,,R,Starke,Center 4,116,71,0,187
Jim Harper,Secretary of State,,D,Starke,Center 4,76,67,0,143
Mark W. Rutherford,Secretary of State,,L,Starke,Center 4,11,6,0,17
Write in,Secretary of State,,,Starke,Center 4,0,0,0,0
Tera Klutz,Auditor of State,,R,Starke,Center 4,106,66,0,172
Joselyn Whitticker,Auditor of State,,D,Starke,Center 4,81,77,0,158
John Schick,Auditor of State,,L,Starke,Center 4,11,5,0,16
Kelly Mitchell,Treasurer of State,,R,Starke,Center 4,117,77,0,194
John C. Aguilera,Treasurer of State,,D,Starke,Center 4,81,68,0,149
Jackie Walorski,U.S. House,2,R,Starke,Center 4,110,70,0,180
Mel Hall,U.S. House,2,D,Starke,Center 4,96,77,0,173
Write in,U.S. House,2,,Starke,Center 4,0,0,0,0
Jim Pressel,State Representative,20,R,Starke,Center 4,120,79,0,199
Karen Salzer,State Representative,20,D,Starke,Center 4,84,70,0,154
,Registered Voters,,,Starke,Center 5,,,,1207
,Ballots Cast,,,Starke,Center 5,,,,360
Mike Braun,U.S. Senate,,R,Starke,Center 5,209,89,0,298
Joe Donnelly,U.S. Senate,,D,Starke,Center 5,126,78,0,204
Lucy M Brenton,U.S. Senate,,L,Starke,Center 5,15,6,0,21
Write in,U.S. Senate,,,Starke,Center 5,0,0,0,0
Connie Lawson,Secretary of State,,R,Starke,Center 5,233,95,0,328
Jim Harper,Secretary of State,,D,Starke,Center 5,94,72,0,166
Mark W. Rutherford,Secretary of State,,L,Starke,Center 5,11,3,0,14
Write in,Secretary of State,,,Starke,Center 5,0,0,0,0
Tera Klutz,Auditor of State,,R,Starke,Center 5,222,93,0,315
Joselyn Whitticker,Auditor of State,,D,Starke,Center 5,105,72,0,177
John Schick,Auditor of State,,L,Starke,Center 5,9,4,0,13
Kelly Mitchell,Treasurer of State,,R,Starke,Center 5,237,98,0,335
John C. Aguilera,Treasurer of State,,D,Starke,Center 5,97,69,0,166
Jackie Walorski,U.S. House,2,R,Starke,Center 5,211,89,0,300
Mel Hall,U.S. House,2,D,Starke,Center 5,132,87,0,219
Write in,U.S. House,2,,Starke,Center 5,0,0,0,0
Jim Pressel,State Representative,20,R,Starke,Center 5,239,103,0,342
Karen Salzer,State Representative,20,D,Starke,Center 5,103,72,0,175
,Registered Voters,,,Starke,Center 6,,,,618
,Ballots Cast,,,Starke,Center 6,,,,200
Mike Braun,U.S. Senate,,R,Starke,Center 6,123,57,0,180
Joe Donnelly,U.S. Senate,,D,Starke,Center 6,65,48,0,113
Lucy M Brenton,U.S. Senate,,L,Starke,Center 6,6,5,0,11
Write in,U.S. Senate,,,Starke,Center 6,0,0,0,0
Connie Lawson,Secretary of State,,R,Starke,Center 6,120,63,0,183
Jim Harper,Secretary of State,,D,Starke,Center 6,61,43,0,104
Mark W. Rutherford,Secretary of State,,L,Starke,Center 6,7,3,0,10
Write in,Secretary of State,,,Starke,Center 6,0,0,0,0
Tera Klutz,Auditor of State,,R,Starke,Center 6,116,57,0,173
Joselyn Whitticker,Auditor of State,,D,Starke,Center 6,64,43,0,107
John Schick,Auditor of State,,L,Starke,Center 6,5,5,0,10
Kelly Mitchell,Treasurer of State,,R,Starke,Center 6,125,55,0,180
John C. Aguilera,Treasurer of State,,D,Starke,Center 6,58,49,0,107
Jackie Walorski,U.S. House,2,R,Starke,Center 6,119,54,0,173
Mel Hall,U.S. House,2,D,Starke,Center 6,73,56,0,129
Write in,U.S. House,2,,Starke,Center 6,1,0,0,1
Jim Pressel,State Representative,20,R,Starke,Center 6,134,67,0,201
Karen Salzer,State Representative,20,D,Starke,Center 6,59,40,0,99
,Registered Voters,,,Starke,Davis,,,,635
,Ballots Cast,,,Starke,Davis,,,,233
Mike Braun,U.S. Senate,,R,Starke,Davis,130,38,0,168
Joe Donnelly,U.S. Senate,,D,Starke,Davis,85,31,0,116
Lucy M Brenton,U.S. Senate,,L,Starke,Davis,11,1,0,12
Write in,U.S. Senate,,,Starke,Davis,1,0,0,1
Connie Lawson,Secretary of State,,R,Starke,Davis,149,42,0,191
Jim Harper,Secretary of State,,D,Starke,Davis,69,21,0,90
Mark W. Rutherford,Secretary of State,,L,Starke,Davis,6,2,0,8
Write in,Secretary of State,,,Starke,Davis,0,0,0,0
Tera Klutz,Auditor of State,,R,Starke,Davis,137,42,0,179
Joselyn Whitticker,Auditor of State,,D,Starke,Davis,73,22,0,95
John Schick,Auditor of State,,L,Starke,Davis,12,2,0,14
Kelly Mitchell,Treasurer of State,,R,Starke,Davis,149,40,0,189
John C. Aguilera,Treasurer of State,,D,Starke,Davis,74,26,0,100
Jackie Walorski,U.S. House,2,R,Starke,Davis,136,36,0,172
Mel Hall,U.S. House,2,D,Starke,Davis,90,34,0,124
Write in,U.S. House,2,,Starke,Davis,0,0,0,0
Jim Pressel,State Representative,20,R,Starke,Davis,161,48,0,209
Karen Salzer,State Representative,20,D,Starke,Davis,68,20,0,88
,Registered Voters,,,Starke,Jackson,,,,406
,Ballots Cast,,,Starke,Jackson,,,,163
Mike Braun,U.S. Senate,,R,Starke,Jackson,87,17,0,104
Joe Donnelly,U.S. Senate,,D,Starke,Jackson,62,15,0,77
Lucy M Brenton,U.S. Senate,,L,Starke,Jackson,8,0,0,8
Write in,U.S. Senate,,,Starke,Jackson,0,0,0,0
Connie Lawson,Secretary of State,,R,Starke,Jackson,106,15,0,121
Jim Harper,Secretary of State,,D,Starke,Jackson,46,15,0,61
Mark W. Rutherford,Secretary of State,,L,Starke,Jackson,4,0,0,4
Write in,Secretary of State,,,Starke,Jackson,0,0,0,0
Tera Klutz,Auditor of State,,R,Starke,Jackson,99,15,0,114
Joselyn Whitticker,Auditor of State,,D,Starke,Jackson,50,14,0,64
John Schick,Auditor of State,,L,Starke,Jackson,5,0,0,5
Kelly Mitchell,Treasurer of State,,R,Starke,Jackson,108,16,0,124
John C. Aguilera,Treasurer of State,,D,Starke,Jackson,45,13,0,58
Jackie Walorski,U.S. House,2,R,Starke,Jackson,95,19,0,114
Mel Hall,U.S. House,2,D,Starke,Jackson,64,13,0,77
Write in,U.S. House,2,,Starke,Jackson,0,0,0,0
Jim Pressel,State Representative,20,R,Starke,Jackson,104,19,0,123
Karen Salzer,State Representative,20,D,Starke,Jackson,53,12,0,65
,Registered Voters,,,Starke,North Bend,,,,1061
,Ballots Cast,,,Starke,North Bend,,,,341
Mike Braun,U.S. Senate,,R,Starke,North Bend,176,70,0,246
Joe Donnelly,U.S. Senate,,D,Starke,North Bend,149,76,0,225
Lucy M Brenton,U.S. Senate,,L,Starke,North Bend,11,3,0,14
Write in,U.S. Senate,,,Starke,North Bend,0,0,0,0
Connie Lawson,Secretary of State,,R,Starke,North Bend,195,78,0,273
Jim Harper,Secretary of State,,D,Starke,North Bend,114,68,0,182
Mark W. Rutherford,Secretary of State,,L,Starke,North Bend,16,6,0,22
Write in,Secretary of State,,,Starke,North Bend,0,0,0,0
Tera Klutz,Auditor of State,,R,Starke,North Bend,194,70,0,264
Joselyn Whitticker,Auditor of State,,D,Starke,North Bend,103,69,0,172
John Schick,Auditor of State,,L,Starke,North Bend,20,5,0,25
Kelly Mitchell,Treasurer of State,,R,Starke,North Bend,205,76,0,281
John C. Aguilera,Treasurer of State,,D,Starke,North Bend,111,69,0,180
Jackie Walorski,U.S. House,2,R,Starke,North Bend,177,74,0,251
Mel Hall,U.S. House,2,D,Starke,North Bend,155,75,0,230
Write in,U.S. House,2,,Starke,North Bend,1,0,0,1
Douglas L Gutwein,State Representative,16,R,Starke,North Bend,215,78,0,293
Christina L Zacny,State Representative,16,D,Starke,North Bend,109,69,0,178
,Registered Voters,,,Starke,Oregon 1,,,,1005
,Ballots Cast,,,Starke,Oregon 1,,,,322
Mike Braun,U.S. Senate,,R,Starke,Oregon 1,176,67,0,243
Joe Donnelly,U.S. Senate,,D,Starke,Oregon 1,127,60,0,187
Lucy M Brenton,U.S. Senate,,L,Starke,Oregon 1,14,2,0,16
Write in,U.S. Senate,,,Starke,Oregon 1,0,0,0,0
Connie Lawson,Secretary of State,,R,Starke,Oregon 1,196,79,0,275
Jim Harper,Secretary of State,,D,Starke,Oregon 1,94,42,0,136
Mark W. Rutherford,Secretary of State,,L,Starke,Oregon 1,14,4,0,18
Write in,Secretary of State,,,Starke,Oregon 1,0,0,0,0
Tera Klutz,Auditor of State,,R,Starke,Oregon 1,185,79,0,264
Joselyn Whitticker,Auditor of State,,D,Starke,Oregon 1,99,44,0,143
John Schick,Auditor of State,,L,Starke,Oregon 1,12,2,0,14
Kelly Mitchell,Treasurer of State,,R,Starke,Oregon 1,204,81,0,285
John C. Aguilera,Treasurer of State,,D,Starke,Oregon 1,92,44,0,136
Jackie Walorski,U.S. House,2,R,Starke,Oregon 1,189,71,0,260
Mel Hall,U.S. House,2,D,Starke,Oregon 1,122,57,0,179
Write in,U.S. House,2,,Starke,Oregon 1,0,0,0,0
Jim Pressel,State Representative,20,R,Starke,Oregon 1,209,84,0,293
Karen Salzer,State Representative,20,D,Starke,Oregon 1,98,41,0,139
,Registered Voters,,,Starke,Oregon 2,,,,868
,Ballots Cast,,,Starke,Oregon 2,,,,331
Mike Braun,U.S. Senate,,R,Starke,Oregon 2,171,33,0,204
Joe Donnelly,U.S. Senate,,D,Starke,Oregon 2,144,28,0,172
Lucy M Brenton,U.S. Senate,,L,Starke,Oregon 2,12,2,0,14
Write in,U.S. Senate,,,Starke,Oregon 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Starke,Oregon 2,195,37,0,232
Jim Harper,Secretary of State,,D,Starke,Oregon 2,114,23,0,137
Mark W. Rutherford,Secretary of State,,L,Starke,Oregon 2,12,2,0,14
Write in,Secretary of State,,,Starke,Oregon 2,0,0,0,0
Tera Klutz,Auditor of State,,R,Starke,Oregon 2,192,37,0,229
Joselyn Whitticker,Auditor of State,,D,Starke,Oregon 2,115,23,0,138
John Schick,Auditor of State,,L,Starke,Oregon 2,13,1,0,14
Kelly Mitchell,Treasurer of State,,R,Starke,Oregon 2,200,39,0,239
John C. Aguilera,Treasurer of State,,D,Starke,Oregon 2,119,22,0,141
Jackie Walorski,U.S. House,2,R,Starke,Oregon 2,178,39,0,217
Mel Hall,U.S. House,2,D,Starke,Oregon 2,147,24,0,171
Write in,U.S. House,2,,Starke,Oregon 2,0,1,0,1
Jim Pressel,State Representative,20,R,Starke,Oregon 2,202,38,0,240
Karen Salzer,State Representative,20,D,Starke,Oregon 2,121,25,0,146
,Registered Voters,,,Starke,Oregon 3,,,,493
,Ballots Cast,,,Starke,Oregon 3,,,,239
Mike Braun,U.S. Senate,,R,Starke,Oregon 3,163,20,0,183
Joe Donnelly,U.S. Senate,,D,Starke,Oregon 3,66,24,0,90
Lucy M Brenton,U.S. Senate,,L,Starke,Oregon 3,7,1,0,8
Write in,U.S. Senate,,,Starke,Oregon 3,0,0,0,0
Connie Lawson,Secretary of State,,R,Starke,Oregon 3,170,24,0,194
Jim Harper,Secretary of State,,D,Starke,Oregon 3,48,20,0,68
Mark W. Rutherford,Secretary of State,,L,Starke,Oregon 3,8,0,0,8
Write in,Secretary of State,,,Starke,Oregon 3,0,0,0,0
Tera Klutz,Auditor of State,,R,Starke,Oregon 3,166,22,0,188
Joselyn Whitticker,Auditor of State,,D,Starke,Oregon 3,54,20,0,74
John Schick,Auditor of State,,L,Starke,Oregon 3,6,0,0,6
Kelly Mitchell,Treasurer of State,,R,Starke,Oregon 3,173,24,0,197
John C. Aguilera,Treasurer of State,,D,Starke,Oregon 3,51,18,0,69
Jackie Walorski,U.S. House,2,R,Starke,Oregon 3,150,21,0,171
Mel Hall,U.S. House,2,D,Starke,Oregon 3,84,23,0,107
Write in,U.S. House,2,,Starke,Oregon 3,0,0,0,0
Jim Pressel,State Representative,20,R,Starke,Oregon 3,181,23,0,204
Karen Salzer,State Representative,20,D,Starke,Oregon 3,48,20,0,68
,Registered Voters,,,Starke,Railroad,,,,955
,Ballots Cast,,,Starke,Railroad,,,,426
Mike Braun,U.S. Senate,,R,Starke,Railroad,233,45,0,278
Joe Donnelly,U.S. Senate,,D,Starke,Railroad,172,46,0,218
Lucy M Brenton,U.S. Senate,,L,Starke,Railroad,12,2,0,14
Write in,U.S. Senate,,,Starke,Railroad,0,0,0,0
Connie Lawson,Secretary of State,,R,Starke,Railroad,249,47,0,296
Jim Harper,Secretary of State,,D,Starke,Railroad,146,45,0,191
Mark W. Rutherford,Secretary of State,,L,Starke,Railroad,14,1,0,15
Write in,Secretary of State,,,Starke,Railroad,0,0,0,0
Tera Klutz,Auditor of State,,R,Starke,Railroad,248,46,0,294
Joselyn Whitticker,Auditor of State,,D,Starke,Railroad,137,44,0,181
John Schick,Auditor of State,,L,Starke,Railroad,20,1,0,21
Kelly Mitchell,Treasurer of State,,R,Starke,Railroad,276,46,0,322
John C. Aguilera,Treasurer of State,,D,Starke,Railroad,131,45,0,176
Jackie Walorski,U.S. House,2,R,Starke,Railroad,247,45,0,292
Mel Hall,U.S. House,2,D,Starke,Railroad,164,48,0,212
Write in,U.S. House,2,,Starke,Railroad,2,0,0,2
Jim Pressel,State Representative,20,R,Starke,Railroad,285,46,0,331
Karen Salzer,State Representative,20,D,Starke,Railroad,127,46,0,173
,Registered Voters,,,Starke,Washington 1,,,,834
,Ballots Cast,,,Starke,Washington 1,,,,272
Mike Braun,U.S. Senate,,R,Starke,Washington 1,149,53,0,202
Joe Donnelly,U.S. Senate,,D,Starke,Washington 1,99,55,0,154
Lucy M Brenton,U.S. Senate,,L,Starke,Washington 1,21,6,0,27
Write in,U.S. Senate,,,Starke,Washington 1,0,0,0,0
Connie Lawson,Secretary of State,,R,Starke,Washington 1,168,61,0,229
Jim Harper,Secretary of State,,D,Starke,Washington 1,82,45,0,127
Mark W. Rutherford,Secretary of State,,L,Starke,Washington 1,14,6,0,20
Write in,Secretary of State,,,Starke,Washington 1,0,0,0,0
Tera Klutz,Auditor of State,,R,Starke,Washington 1,161,53,0,214
Joselyn Whitticker,Auditor of State,,D,Starke,Washington 1,90,54,0,144
John Schick,Auditor of State,,L,Starke,Washington 1,14,4,0,18
Kelly Mitchell,Treasurer of State,,R,Starke,Washington 1,177,57,0,234
John C. Aguilera,Treasurer of State,,D,Starke,Washington 1,88,54,0,142
Jackie Walorski,U.S. House,2,R,Starke,Washington 1,162,53,0,215
Mel Hall,U.S. House,2,D,Starke,Washington 1,106,59,0,165
Write in,U.S. House,2,,Starke,Washington 1,0,0,0,0
Jim Pressel,State Representative,20,R,Starke,Washington 1,174,58,0,232
Karen Salzer,State Representative,20,D,Starke,Washington 1,94,55,0,149
,Registered Voters,,,Starke,Washington 2,,,,1144
,Ballots Cast,,,Starke,Washington 2,,,,331
Mike Braun,U.S. Senate,,R,Starke,Washington 2,190,85,0,275
Joe Donnelly,U.S. Senate,,D,Starke,Washington 2,123,63,0,186
Lucy M Brenton,U.S. Senate,,L,Starke,Washington 2,13,2,0,15
Write in,U.S. Senate,,,Starke,Washington 2,1,0,0,1
Connie Lawson,Secretary of State,,R,Starke,Washington 2,217,93,0,310
Jim Harper,Secretary of State,,D,Starke,Washington 2,95,50,0,145
Mark W. Rutherford,Secretary of State,,L,Starke,Washington 2,10,4,0,14
Write in,Secretary of State,,,Starke,Washington 2,0,0,0,0
Tera Klutz,Auditor of State,,R,Starke,Washington 2,212,94,0,306
Joselyn Whitticker,Auditor of State,,D,Starke,Washington 2,97,47,0,144
John Schick,Auditor of State,,L,Starke,Washington 2,10,3,0,13
Kelly Mitchell,Treasurer of State,,R,Starke,Washington 2,215,93,0,308
John C. Aguilera,Treasurer of State,,D,Starke,Washington 2,104,51,0,155
Jackie Walorski,U.S. House,2,R,Starke,Washington 2,204,88,0,292
Mel Hall,U.S. House,2,D,Starke,Washington 2,124,61,0,185
Write in,U.S. House,2,,Starke,Washington 2,0,0,0,0
Douglas L Gutwein,State Representative,16,R,Starke,Washington 2,216,94,0,310
Christina L Zacny,State Representative,16,D,Starke,Washington 2,101,51,0,152
,Registered Voters,,,Starke,Wayne 1,,,,707
,Ballots Cast,,,Starke,Wayne 1,,,,283
Mike Braun,U.S. Senate,,R,Starke,Wayne 1,158,28,0,186
Joe Donnelly,U.S. Senate,,D,Starke,Wayne 1,108,33,0,141
Lucy M Brenton,U.S. Senate,,L,Starke,Wayne 1,11,0,0,11
Write in,U.S. Senate,,,Starke,Wayne 1,0,0,0,0
Connie Lawson,Secretary of State,,R,Starke,Wayne 1,172,31,0,203
Jim Harper,Secretary of State,,D,Starke,Wayne 1,93,30,0,123
Mark W. Rutherford,Secretary of State,,L,Starke,Wayne 1,10,0,0,10
Write in,Secretary of State,,,Starke,Wayne 1,0,0,0,0
Tera Klutz,Auditor of State,,R,Starke,Wayne 1,171,27,0,198
Joselyn Whitticker,Auditor of State,,D,Starke,Wayne 1,95,32,0,127
John Schick,Auditor of State,,L,Starke,Wayne 1,7,1,0,8
Kelly Mitchell,Treasurer of State,,R,Starke,Wayne 1,177,29,0,206
John C. Aguilera,Treasurer of State,,D,Starke,Wayne 1,96,31,0,127
Jackie Walorski,U.S. House,2,R,Starke,Wayne 1,166,31,0,197
Mel Hall,U.S. House,2,D,Starke,Wayne 1,111,32,0,143
Write in,U.S. House,2,,Starke,Wayne 1,0,0,0,0
Douglas L Gutwein,State Representative,16,R,Starke,Wayne 1,188,32,0,220
Christina L Zacny,State Representative,16,D,Starke,Wayne 1,88,27,0,115
,Registered Voters,,,Starke,Wayne 2,,,,649
,Ballots Cast,,,Starke,Wayne 2,,,,241
Mike Braun,U.S. Senate,,R,Starke,Wayne 2,131,17,0,148
Joe Donnelly,U.S. Senate,,D,Starke,Wayne 2,89,26,0,115
Lucy M Brenton,U.S. Senate,,L,Starke,Wayne 2,15,1,0,16
Write in,U.S. Senate,,,Starke,Wayne 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Starke,Wayne 2,145,21,0,166
Jim Harper,Secretary of State,,D,Starke,Wayne 2,81,22,0,103
Mark W. Rutherford,Secretary of State,,L,Starke,Wayne 2,4,1,0,5
Write in,Secretary of State,,,Starke,Wayne 2,0,0,0,0
Tera Klutz,Auditor of State,,R,Starke,Wayne 2,139,22,0,161
Joselyn Whitticker,Auditor of State,,D,Starke,Wayne 2,81,21,0,102
John Schick,Auditor of State,,L,Starke,Wayne 2,8,1,0,9
Kelly Mitchell,Treasurer of State,,R,Starke,Wayne 2,148,23,0,171
John C. Aguilera,Treasurer of State,,D,Starke,Wayne 2,83,21,0,104
Jackie Walorski,U.S. House,2,R,Starke,Wayne 2,135,20,0,155
Mel Hall,U.S. House,2,D,Starke,Wayne 2,101,24,0,125
Write in,U.S. House,2,,Starke,Wayne 2,1,0,0,1
Douglas L Gutwein,State Representative,16,R,Starke,Wayne 2,151,24,0,175
Christina L Zacny,State Representative,16,D,Starke,Wayne 2,82,20,0,102
,Registered Voters,,,Starke,Wayne 3,,,,1064
,Ballots Cast,,,Starke,Wayne 3,,,,336
Mike Braun,U.S. Senate,,R,Starke,Wayne 3,192,42,0,234
Joe Donnelly,U.S. Senate,,D,Starke,Wayne 3,110,60,0,170
Lucy M Brenton,U.S. Senate,,L,Starke,Wayne 3,22,4,0,26
Write in,U.S. Senate,,,Starke,Wayne 3,0,0,0,0
Connie Lawson,Secretary of State,,R,Starke,Wayne 3,208,49,0,257
Jim Harper,Secretary of State,,D,Starke,Wayne 3,96,51,0,147
Mark W. Rutherford,Secretary of State,,L,Starke,Wayne 3,17,3,0,20
Write in,Secretary of State,,,Starke,Wayne 3,0,0,0,0
Tera Klutz,Auditor of State,,R,Starke,Wayne 3,197,49,0,246
Joselyn Whitticker,Auditor of State,,D,Starke,Wayne 3,103,53,0,156
John Schick,Auditor of State,,L,Starke,Wayne 3,17,3,0,20
Kelly Mitchell,Treasurer of State,,R,Starke,Wayne 3,221,48,0,269
John C. Aguilera,Treasurer of State,,D,Starke,Wayne 3,96,55,0,151
Jackie Walorski,U.S. House,2,R,Starke,Wayne 3,188,47,0,235
Mel Hall,U.S. House,2,D,Starke,Wayne 3,131,60,0,191
Write in,U.S. House,2,,Starke,Wayne 3,1,0,0,1
Douglas L Gutwein,State Representative,16,R,Starke,Wayne 3,216,54,0,270
Christina L Zacny,State Representative,16,D,Starke,Wayne 3,105,51,0,156
,Registered Voters,,,Starke,Wayne 4,,,,826
,Ballots Cast,,,Starke,Wayne 4,,,,302
Mike Braun,U.S. Senate,,R,Starke,Wayne 4,155,50,0,205
Joe Donnelly,U.S. Senate,,D,Starke,Wayne 4,130,50,0,180
Lucy M Brenton,U.S. Senate,,L,Starke,Wayne 4,12,3,0,15
