county,precinct,office,district,candidate,party,election_day,absentee,provisional,votes
LaGrange,Eden,Registered Voters,,,,,,,583
LaGrange,Eden,U.S. Senate,,Mike Braun,REP,32,0,0,32
LaGrange,Eden,U.S. Senate,,Luke Messer,REP,24,2,0,26
LaGrange,Eden,U.S. Senate,,Todd Rokita,REP,30,0,0,30
LaGrange,Eden,U.S. House,3,Jim Banks,REP,79,1,0,80
LaGrange,Eden,State House,51,Dennis J. Zent,REP,79,2,0,81
LaGrange,Eden,U.S. Senate,,Joe Donnelly,DEM,9,0,0,9
LaGrange,Eden,U.S. House,3,John F. Roberson,DEM,2,0,0,2
LaGrange,Eden,U.S. House,3,Tommy A. Schrader,DEM,3,0,0,3
LaGrange,Eden,U.S. House,3,Courtney Tritch,DEM,4,0,0,4
LaGrange,Eden,State House,51,Michael M. Stephenson,DEM,9,0,0,9
LaGrange,Greenfield,Ballots Cast,,,,199,20,0,219
LaGrange,Greenfield,Registered Voters,,,,,,,844
LaGrange,Greenfield,U.S. Senate,,Mike Braun,REP,56,8,0,64
LaGrange,Greenfield,U.S. Senate,,Luke Messer,REP,55,3,0,58
LaGrange,Greenfield,U.S. Senate,,Todd Rokita,REP,45,7,0,52
LaGrange,Greenfield,U.S. House,3,Jim Banks,REP,148,16,0,164
LaGrange,Greenfield,State House,51,Dennis J. Zent,REP,147,18,0,165
LaGrange,Greenfield,U.S. Senate,,Joe Donnelly,DEM,22,1,0,23
LaGrange,Greenfield,U.S. House,3,John F. Roberson,DEM,4,0,0,4
LaGrange,Greenfield,U.S. House,3,Tommy A. Schrader,DEM,4,0,0,4
LaGrange,Greenfield,U.S. House,3,Courtney Tritch,DEM,14,1,0,15
LaGrange,Greenfield,State House,51,Michael M. Stephenson,DEM,20,0,0,20
LaGrange,Johnson North,Ballots Cast,,,,320,50,0,370
LaGrange,Johnson North,Registered Voters,,,,,,,1028
LaGrange,Johnson North,U.S. Senate,,Mike Braun,REP,110,12,0,122
LaGrange,Johnson North,U.S. Senate,,Luke Messer,REP,58,8,0,66
LaGrange,Johnson North,U.S. Senate,,Todd Rokita,REP,100,19,0,119
LaGrange,Johnson North,U.S. House,3,Jim Banks,REP,251,35,0,286
LaGrange,Johnson North,State House,82,David H. Abbott,REP,245,32,0,277
LaGrange,Johnson North,U.S. Senate,,Joe Donnelly,DEM,26,4,0,30
LaGrange,Johnson North,U.S. House,3,John F. Roberson,DEM,5,0,0,5
LaGrange,Johnson North,U.S. House,3,Tommy A. Schrader,DEM,3,0,0,3
LaGrange,Johnson North,U.S. House,3,Courtney Tritch,DEM,17,4,0,21
LaGrange,Johnson North,State House,82,Mike Wilber,DEM,23,4,0,27
LaGrange,Johnson South,Ballots Cast,,,,251,17,0,268
LaGrange,Johnson South,Registered Voters,,,,,,,1079
LaGrange,Johnson South,U.S. Senate,,Mike Braun,REP,72,9,0,81
LaGrange,Johnson South,U.S. Senate,,Luke Messer,REP,59,0,0,59
LaGrange,Johnson South,U.S. Senate,,Todd Rokita,REP,64,2,0,66
LaGrange,Johnson South,U.S. House,3,Jim Banks,REP,176,10,0,186
LaGrange,Johnson South,State House,82,David H. Abbott,REP,175,8,0,183
LaGrange,Johnson South,U.S. Senate,,Joe Donnelly,DEM,33,5,0,38
LaGrange,Johnson South,U.S. House,3,John F. Roberson,DEM,11,0,0,11
LaGrange,Johnson South,U.S. House,3,Tommy A. Schrader,DEM,2,0,0,2
LaGrange,Johnson South,U.S. House,3,Courtney Tritch,DEM,22,4,0,26
LaGrange,Johnson South,State House,82,Mike Wilber,DEM,33,5,0,38
LaGrange,Lima,Ballots Cast,,,,385,45,0,430
LaGrange,Lima,Registered Voters,,,,,,,1449
LaGrange,Lima,U.S. Senate,,Mike Braun,REP,121,12,0,133
LaGrange,Lima,U.S. Senate,,Luke Messer,REP,84,11,0,95
LaGrange,Lima,U.S. Senate,,Todd Rokita,REP,108,10,0,118
LaGrange,Lima,U.S. House,3,Jim Banks,REP,288,28,0,316
LaGrange,Lima,State House,51,Dennis J. Zent,REP,294,26,0,320
LaGrange,Lima,U.S. Senate,,Joe Donnelly,DEM,42,9,0,51
LaGrange,Lima,U.S. House,3,John F. Roberson,DEM,8,1,0,9
LaGrange,Lima,U.S. House,3,Tommy A. Schrader,DEM,9,0,0,9
LaGrange,Lima,U.S. House,3,Courtney Tritch,DEM,26,7,0,33
LaGrange,Lima,State House,51,Michael M. Stephenson,DEM,34,8,0,42
LaGrange,Milford East,Ballots Cast,,,,231,22,0,253
LaGrange,Milford East,Registered Voters,,,,,,,1168
LaGrange,Milford East,U.S. Senate,,Mike Braun,REP,80,7,0,87
LaGrange,Milford East,U.S. Senate,,Luke Messer,REP,45,4,0,49
LaGrange,Milford East,U.S. Senate,,Todd Rokita,REP,72,3,0,75
LaGrange,Milford East,U.S. House,3,Jim Banks,REP,176,13,0,189
LaGrange,Milford East,State House,51,Dennis J. Zent,REP,170,13,0,183
LaGrange,Milford East,U.S. Senate,,Joe Donnelly,DEM,27,6,0,33
LaGrange,Milford East,U.S. House,3,John F. Roberson,DEM,2,0,0,2
LaGrange,Milford East,U.S. House,3,Tommy A. Schrader,DEM,2,1,0,3
LaGrange,Milford East,U.S. House,3,Courtney Tritch,DEM,25,5,0,30
LaGrange,Milford East,State House,51,Michael M. Stephenson,DEM,24,5,0,29
LaGrange,Milford West,Ballots Cast,,,,161,17,0,178
LaGrange,Milford West,Registered Voters,,,,,,,715
LaGrange,Milford West,U.S. Senate,,Mike Braun,REP,51,5,0,56
LaGrange,Milford West,U.S. Senate,,Luke Messer,REP,39,2,0,41
LaGrange,Milford West,U.S. Senate,,Todd Rokita,REP,44,4,0,48
LaGrange,Milford West,U.S. House,3,Jim Banks,REP,121,8,0,129
LaGrange,Milford West,State House,51,Dennis J. Zent,REP,125,8,0,133
LaGrange,Milford West,U.S. Senate,,Joe Donnelly,DEM,21,3,0,24
LaGrange,Milford West,U.S. House,3,John F. Roberson,DEM,2,0,0,2
LaGrange,Milford West,U.S. House,3,Tommy A. Schrader,DEM,3,0,0,3
LaGrange,Milford West,U.S. House,3,Courtney Tritch,DEM,14,3,0,17
LaGrange,Milford West,State House,51,Michael M. Stephenson,DEM,16,3,0,19
LaGrange,Newbury,Ballots Cast,,,,327,16,0,343
LaGrange,Newbury,Registered Voters,,,,,,,1390
LaGrange,Newbury,U.S. Senate,,Mike Braun,REP,125,3,0,128
LaGrange,Newbury,U.S. Senate,,Luke Messer,REP,89,2,0,91
LaGrange,Newbury,U.S. Senate,,Todd Rokita,REP,64,7,0,71
LaGrange,Newbury,U.S. House,3,Jim Banks,REP,238,11,0,249
LaGrange,Newbury,State House,51,Dennis J. Zent,REP,244,11,0,255
LaGrange,Newbury,U.S. Senate,,Joe Donnelly,DEM,24,2,0,26
LaGrange,Newbury,U.S. House,3,John F. Roberson,DEM,1,0,0,1
LaGrange,Newbury,U.S. House,3,Tommy A. Schrader,DEM,2,0,0,2
LaGrange,Newbury,U.S. House,3,Courtney Tritch,DEM,21,3,0,24
LaGrange,Newbury,State House,51,Michael M. Stephenson,DEM,21,3,0,24
LaGrange,Springfield,Ballots Cast,,,,198,20,0,218
LaGrange,Springfield,Registered Voters,,,,,,,702
LaGrange,Springfield,U.S. Senate,,Mike Braun,REP,65,3,0,68
LaGrange,Springfield,U.S. Senate,,Luke Messer,REP,41,4,0,45
LaGrange,Springfield,U.S. Senate,,Todd Rokita,REP,59,9,0,68
LaGrange,Springfield,U.S. House,3,Jim Banks,REP,150,14,0,164
LaGrange,Springfield,State House,51,Dennis J. Zent,REP,157,13,0,170
LaGrange,Springfield,U.S. Senate,,Joe Donnelly,DEM,9,2,0,11
LaGrange,Springfield,U.S. House,3,John F. Roberson,DEM,2,0,0,2
LaGrange,Springfield,U.S. House,3,Tommy A. Schrader,DEM,0,0,0,0
LaGrange,Springfield,U.S. House,3,Courtney Tritch,DEM,8,2,0,10
LaGrange,Springfield,State House,51,Michael M. Stephenson,DEM,8,1,0,9
LaGrange,Van Buren,Ballots Cast,,,,264,18,1,283
LaGrange,Van Buren,Registered Voters,,,,,,,1409
LaGrange,Van Buren,U.S. Senate,,Mike Braun,REP,94,3,0,97
LaGrange,Van Buren,U.S. Senate,,Luke Messer,REP,66,3,0,69
LaGrange,Van Buren,U.S. Senate,,Todd Rokita,REP,60,5,1,66
LaGrange,Van Buren,U.S. House,3,Jim Banks,REP,195,8,0,203
LaGrange,Van Buren,State House,51,Dennis J. Zent,REP,199,7,0,206
LaGrange,Van Buren,U.S. Senate,,Joe Donnelly,DEM,28,6,0,34
LaGrange,Van Buren,U.S. House,3,John F. Roberson,DEM,6,0,0,6
LaGrange,Van Buren,U.S. House,3,Tommy A. Schrader,DEM,10,0,0,10
LaGrange,Van Buren,U.S. House,3,Courtney Tritch,DEM,11,6,0,17
LaGrange,Van Buren,State House,51,Michael M. Stephenson,DEM,26,4,0,30
