county,precinct,office,district,party,candidate,votes
Lake,CAL 04,US Senate,,Dem,Joe Donnelly,95
Lake,CAL 05,US Senate,,Dem,Joe Donnelly,218
Lake,CAL 06,US Senate,,Dem,Joe Donnelly,165
Lake,CAL 10,US Senate,,Dem,Joe Donnelly,189
Lake,CAL 12,US Senate,,Dem,Joe Donnelly,104
Lake,CAL 14,US Senate,,Dem,Joe Donnelly,286
Lake,CCT 1,US Senate,,Dem,Joe Donnelly,216
Lake,CCT 2,US Senate,,Dem,Joe Donnelly,348
Lake,CCT 3,US Senate,,Dem,Joe Donnelly,135
Lake,CCT 4,US Senate,,Dem,Joe Donnelly,118
Lake,CCT 5,US Senate,,Dem,Joe Donnelly,139
Lake,CCT 6,US Senate,,Dem,Joe Donnelly,184
Lake,CCT 7,US Senate,,Dem,Joe Donnelly,225
Lake,CCT 8,US Senate,,Dem,Joe Donnelly,172
Lake,CCT 9,US Senate,,Dem,Joe Donnelly,194
Lake,CL 01,US Senate,,Dem,Joe Donnelly,224
Lake,CL 02,US Senate,,Dem,Joe Donnelly,266
Lake,CL 03,US Senate,,Dem,Joe Donnelly,292
Lake,CL 04,US Senate,,Dem,Joe Donnelly,225
Lake,CL 05,US Senate,,Dem,Joe Donnelly,247
Lake,CL 06,US Senate,,Dem,Joe Donnelly,204
Lake,CL 07,US Senate,,Dem,Joe Donnelly,144
Lake,CL 08,US Senate,,Dem,Joe Donnelly,9
Lake,CL 09,US Senate,,Dem,Joe Donnelly,0
Lake,CL 10,US Senate,,Dem,Joe Donnelly,0
Lake,CP 01,US Senate,,Dem,Joe Donnelly,145
Lake,CP 02,US Senate,,Dem,Joe Donnelly,205
Lake,CP 03,US Senate,,Dem,Joe Donnelly,103
Lake,CP 04,US Senate,,Dem,Joe Donnelly,199
Lake,CP 05,US Senate,,Dem,Joe Donnelly,256
Lake,CP 06,US Senate,,Dem,Joe Donnelly,210
Lake,CP 07,US Senate,,Dem,Joe Donnelly,117
Lake,CP 08,US Senate,,Dem,Joe Donnelly,138
Lake,CP 09,US Senate,,Dem,Joe Donnelly,279
Lake,CP 10,US Senate,,Dem,Joe Donnelly,204
Lake,CP 11,US Senate,,Dem,Joe Donnelly,191
Lake,CP 12,US Senate,,Dem,Joe Donnelly,235
Lake,CP 13,US Senate,,Dem,Joe Donnelly,182
Lake,CP 14,US Senate,,Dem,Joe Donnelly,259
Lake,CP 15,US Senate,,Dem,Joe Donnelly,212
Lake,CP 16,US Senate,,Dem,Joe Donnelly,119
Lake,CP 17,US Senate,,Dem,Joe Donnelly,166
Lake,CP 18,US Senate,,Dem,Joe Donnelly,312
Lake,CP 19,US Senate,,Dem,Joe Donnelly,384
Lake,CP 20,US Senate,,Dem,Joe Donnelly,268
Lake,CP 21,US Senate,,Dem,Joe Donnelly,187
Lake,CP 22,US Senate,,Dem,Joe Donnelly,116
Lake,CP 23,US Senate,,Dem,Joe Donnelly,167
Lake,CP 24,US Senate,,Dem,Joe Donnelly,197
Lake,CP 25,US Senate,,Dem,Joe Donnelly,252
Lake,CP 26,US Senate,,Dem,Joe Donnelly,36
Lake,CP 29,US Senate,,Dem,Joe Donnelly,198
Lake,CP 30,US Senate,,Dem,Joe Donnelly,203
Lake,CP 31,US Senate,,Dem,Joe Donnelly,261
Lake,CP 32,US Senate,,Dem,Joe Donnelly,323
Lake,CT 1,US Senate,,Dem,Joe Donnelly,116
Lake,CT 2,US Senate,,Dem,Joe Donnelly,110
Lake,CT 3,US Senate,,Dem,Joe Donnelly,249
Lake,CT 4,US Senate,,Dem,Joe Donnelly,197
Lake,CT 5,US Senate,,Dem,Joe Donnelly,179
