county,precinct,office,district,candidate,party,election_day,absentee,provisional,votes
Warrick,Boon 3,U.S. Senate,,Todd Rokita,REP,7,2,0,9
Warrick,Boon 3,U.S. Senate,,Joe Donnelly,DEM,30,3,0,33
Warrick,Boon 3,U.S. House,8,Larry D. Bucshon,REP,32,11,0,43
Warrick,Boon 3,U.S. House,8,Rachel Covington,REP,9,0,0,9
Warrick,Boon 3,U.S. House,8,Richard Moss,REP,11,1,0,12
Warrick,Boon 3,U.S. House,8,William Tanoos,DEM,22,1,0,23
Warrick,Boon 3,State Senate,48,Mark Messmer,REP,44,11,0,55
Warrick,Boon 3,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Warrick,Boon 3,State House,75,Ron Bacon,REP,49,13,0,62
Warrick,Boon 3,State House,75,John Hurley,DEM,30,3,0,33
Warrick,Boon 4,Ballots Cast,,,,67,14,0,81
Warrick,Boon 4,Registered Voters,,,,,,,497
Warrick,Boon 4,U.S. Senate,,Mike Braun,REP,14,3,0,17
Warrick,Boon 4,U.S. Senate,,Luke Messer,REP,8,2,0,10
Warrick,Boon 4,U.S. Senate,,Todd Rokita,REP,14,4,0,18
Warrick,Boon 4,U.S. Senate,,Joe Donnelly,DEM,25,3,0,28
Warrick,Boon 4,U.S. House,8,Larry D. Bucshon,REP,26,6,0,32
Warrick,Boon 4,U.S. House,8,Rachel Covington,REP,1,3,0,4
Warrick,Boon 4,U.S. House,8,Richard Moss,REP,10,0,0,10
Warrick,Boon 4,U.S. House,8,William Tanoos,DEM,20,5,0,25
Warrick,Boon 4,State Senate,48,Mark Messmer,REP,29,8,0,37
Warrick,Boon 4,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Warrick,Boon 4,State House,75,Ron Bacon,REP,33,7,0,40
Warrick,Boon 4,State House,75,John Hurley,DEM,22,3,0,25
Warrick,Boon 5,Ballots Cast,,,,71,13,0,84
Warrick,Boon 5,Registered Voters,,,,,,,413
Warrick,Boon 5,U.S. Senate,,Mike Braun,REP,19,2,0,21
Warrick,Boon 5,U.S. Senate,,Luke Messer,REP,7,1,0,8
Warrick,Boon 5,U.S. Senate,,Todd Rokita,REP,12,4,0,16
Warrick,Boon 5,U.S. Senate,,Joe Donnelly,DEM,24,2,0,26
Warrick,Boon 5,U.S. House,8,Larry D. Bucshon,REP,27,7,0,34
Warrick,Boon 5,U.S. House,8,Rachel Covington,REP,7,0,0,7
Warrick,Boon 5,U.S. House,8,Richard Moss,REP,6,2,0,8
Warrick,Boon 5,U.S. House,8,William Tanoos,DEM,18,1,0,19
Warrick,Boon 5,State Senate,48,Mark Messmer,REP,34,6,0,40
Warrick,Boon 5,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Warrick,Boon 5,State House,75,Ron Bacon,REP,34,6,0,40
Warrick,Boon 5,State House,75,John Hurley,DEM,23,1,0,24
Warrick,Boon 6,Ballots Cast,,,,48,17,0,65
Warrick,Boon 6,Registered Voters,,,,,,,508
Warrick,Boon 6,U.S. Senate,,Mike Braun,REP,17,6,0,23
Warrick,Boon 6,U.S. Senate,,Luke Messer,REP,5,1,0,6
Warrick,Boon 6,U.S. Senate,,Todd Rokita,REP,3,1,0,4
Warrick,Boon 6,U.S. Senate,,Joe Donnelly,DEM,20,8,0,28
Warrick,Boon 6,U.S. House,8,Larry D. Bucshon,REP,15,7,0,22
Warrick,Boon 6,U.S. House,8,Rachel Covington,REP,5,0,0,5
Warrick,Boon 6,U.S. House,8,Richard Moss,REP,4,2,0,6
Warrick,Boon 6,U.S. House,8,William Tanoos,DEM,18,4,0,22
Warrick,Boon 6,State Senate,48,Mark Messmer,REP,17,4,0,21
Warrick,Boon 6,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Warrick,Boon 6,State House,75,Ron Bacon,REP,20,5,0,25
Warrick,Boon 6,State House,75,John Hurley,DEM,15,4,0,19
Warrick,Boon 7,Ballots Cast,,,,102,13,0,115
Warrick,Boon 7,Registered Voters,,,,,,,646
Warrick,Boon 7,U.S. Senate,,Mike Braun,REP,30,5,0,35
Warrick,Boon 7,U.S. Senate,,Luke Messer,REP,9,0,0,9
Warrick,Boon 7,U.S. Senate,,Todd Rokita,REP,16,1,0,17
Warrick,Boon 7,U.S. Senate,,Joe Donnelly,DEM,34,6,0,40
Warrick,Boon 7,U.S. House,8,Larry D. Bucshon,REP,33,5,0,38
Warrick,Boon 7,U.S. House,8,Rachel Covington,REP,5,0,0,5
Warrick,Boon 7,U.S. House,8,Richard Moss,REP,18,1,0,19
Warrick,Boon 7,U.S. House,8,William Tanoos,DEM,31,4,0,35
Warrick,Boon 7,State Senate,48,Mark Messmer,REP,45,4,0,49
Warrick,Boon 7,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Warrick,Boon 7,State House,75,Ron Bacon,REP,47,5,0,52
Warrick,Boon 7,State House,75,John Hurley,DEM,32,4,0,36
Warrick,Boon 8,Ballots Cast,,,,95,13,0,108
Warrick,Boon 8,Registered Voters,,,,,,,578
Warrick,Boon 8,U.S. Senate,,Mike Braun,REP,39,3,0,42
Warrick,Boon 8,U.S. Senate,,Luke Messer,REP,7,2,0,9
Warrick,Boon 8,U.S. Senate,,Todd Rokita,REP,21,1,0,22
Warrick,Boon 8,U.S. Senate,,Joe Donnelly,DEM,18,5,0,23
Warrick,Boon 8,U.S. House,8,Larry D. Bucshon,REP,50,3,0,53
Warrick,Boon 8,U.S. House,8,Rachel Covington,REP,6,0,0,6
Warrick,Boon 8,U.S. House,8,Richard Moss,REP,14,3,0,17
Warrick,Boon 8,U.S. House,8,William Tanoos,DEM,17,3,0,20
Warrick,Boon 8,State Senate,48,Mark Messmer,REP,55,5,0,60
Warrick,Boon 8,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Warrick,Boon 8,State House,75,Ron Bacon,REP,55,6,0,61
Warrick,Boon 8,State House,75,John Hurley,DEM,18,4,0,22
Warrick,Boon 9,Ballots Cast,,,,152,18,0,170
Warrick,Boon 9,Registered Voters,,,,,,,852
Warrick,Boon 9,U.S. Senate,,Mike Braun,REP,58,7,0,65
Warrick,Boon 9,U.S. Senate,,Luke Messer,REP,25,2,0,27
Warrick,Boon 9,U.S. Senate,,Todd Rokita,REP,29,2,0,31
Warrick,Boon 9,U.S. Senate,,Joe Donnelly,DEM,30,4,0,34
Warrick,Boon 9,U.S. House,8,Larry D. Bucshon,REP,74,5,0,79
Warrick,Boon 9,U.S. House,8,Rachel Covington,REP,9,4,0,13
Warrick,Boon 9,U.S. House,8,Richard Moss,REP,31,2,0,33
Warrick,Boon 9,U.S. House,8,William Tanoos,DEM,26,3,0,29
Warrick,Boon 9,State Senate,48,Mark Messmer,REP,96,5,0,101
Warrick,Boon 9,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Warrick,Boon 9,State House,75,Ron Bacon,REP,96,9,0,105
Warrick,Boon 9,State House,75,John Hurley,DEM,27,3,0,30
Warrick,Boon 10,Ballots Cast,,,,115,12,0,127
Warrick,Boon 10,Registered Voters,,,,,,,715
Warrick,Boon 10,U.S. Senate,,Mike Braun,REP,41,3,0,44
Warrick,Boon 10,U.S. Senate,,Luke Messer,REP,18,0,0,18
Warrick,Boon 10,U.S. Senate,,Todd Rokita,REP,21,0,0,21
Warrick,Boon 10,U.S. Senate,,Joe Donnelly,DEM,25,7,0,32
Warrick,Boon 10,U.S. House,8,Larry D. Bucshon,REP,48,3,0,51
Warrick,Boon 10,U.S. House,8,Rachel Covington,REP,6,1,0,7
Warrick,Boon 10,U.S. House,8,Richard Moss,REP,30,0,0,30
Warrick,Boon 10,U.S. House,8,William Tanoos,DEM,19,7,0,26
Warrick,Boon 10,State Senate,48,Mark Messmer,REP,73,2,0,75
Warrick,Boon 10,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Warrick,Boon 10,State House,75,Ron Bacon,REP,77,4,0,81
Warrick,Boon 10,State House,75,John Hurley,DEM,25,7,0,32
Warrick,Boon 11,Ballots Cast,,,,112,22,0,134
Warrick,Boon 11,Registered Voters,,,,,,,797
Warrick,Boon 11,U.S. Senate,,Mike Braun,REP,36,4,0,40
Warrick,Boon 11,U.S. Senate,,Luke Messer,REP,29,5,0,34
Warrick,Boon 11,U.S. Senate,,Todd Rokita,REP,16,7,0,23
Warrick,Boon 11,U.S. Senate,,Joe Donnelly,DEM,23,5,0,28
Warrick,Boon 11,U.S. House,8,Larry D. Bucshon,REP,44,15,0,59
Warrick,Boon 11,U.S. House,8,Rachel Covington,REP,10,1,0,11
Warrick,Boon 11,U.S. House,8,Richard Moss,REP,30,0,0,30
Warrick,Boon 11,U.S. House,8,William Tanoos,DEM,18,4,0,22
Warrick,Boon 11,State Senate,48,Mark Messmer,REP,72,13,0,85
Warrick,Boon 11,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Warrick,Boon 11,State House,75,Ron Bacon,REP,71,14,0,85
Warrick,Boon 11,State House,75,John Hurley,DEM,22,5,0,27
Warrick,Boon 12,Ballots Cast,,,,59,28,0,87
Warrick,Boon 12,Registered Voters,,,,,,,558
Warrick,Boon 12,U.S. Senate,,Mike Braun,REP,11,9,0,20
Warrick,Boon 12,U.S. Senate,,Luke Messer,REP,5,4,0,9
Warrick,Boon 12,U.S. Senate,,Todd Rokita,REP,10,1,0,11
Warrick,Boon 12,U.S. Senate,,Joe Donnelly,DEM,22,14,0,36
Warrick,Boon 12,U.S. House,8,Larry D. Bucshon,REP,17,9,0,26
Warrick,Boon 12,U.S. House,8,Rachel Covington,REP,3,1,0,4
Warrick,Boon 12,U.S. House,8,Richard Moss,REP,8,3,0,11
Warrick,Boon 12,U.S. House,8,William Tanoos,DEM,17,13,0,30
Warrick,Boon 12,State Senate,48,Mark Messmer,REP,22,13,0,35
Warrick,Boon 12,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Warrick,Boon 12,State House,75,Ron Bacon,REP,24,14,0,38
Warrick,Boon 12,State House,75,John Hurley,DEM,20,13,0,33
Warrick,Boon 13,Ballots Cast,,,,70,8,0,78
Warrick,Boon 13,Registered Voters,,,,,,,449
Warrick,Boon 13,U.S. Senate,,Mike Braun,REP,21,3,0,24
Warrick,Boon 13,U.S. Senate,,Luke Messer,REP,14,0,0,14
Warrick,Boon 13,U.S. Senate,,Todd Rokita,REP,12,1,0,13
Warrick,Boon 13,U.S. Senate,,Joe Donnelly,DEM,17,2,0,19
Warrick,Boon 13,U.S. House,8,Larry D. Bucshon,REP,34,3,0,37
Warrick,Boon 13,U.S. House,8,Rachel Covington,REP,4,1,0,5
Warrick,Boon 13,U.S. House,8,Richard Moss,REP,10,1,0,11
Warrick,Boon 13,U.S. House,8,William Tanoos,DEM,14,2,0,16
Warrick,Boon 13,State Senate,48,Mark Messmer,REP,43,4,0,47
Warrick,Boon 13,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Warrick,Boon 13,State House,75,Ron Bacon,REP,47,5,0,52
Warrick,Boon 13,State House,75,John Hurley,DEM,14,2,0,16
Warrick,Boon 14,Ballots Cast,,,,21,0,0,21
Warrick,Boon 14,Registered Voters,,,,,,,284
Warrick,Boon 14,U.S. Senate,,Mike Braun,REP,7,0,0,7
Warrick,Boon 14,U.S. Senate,,Luke Messer,REP,1,0,0,1
Warrick,Boon 14,U.S. Senate,,Todd Rokita,REP,1,0,0,1
Warrick,Boon 14,U.S. Senate,,Joe Donnelly,DEM,10,0,0,10
Warrick,Boon 14,U.S. House,8,Larry D. Bucshon,REP,4,0,0,4
Warrick,Boon 14,U.S. House,8,Rachel Covington,REP,5,0,0,5
Warrick,Boon 14,U.S. House,8,Richard Moss,REP,1,0,0,1
Warrick,Boon 14,U.S. House,8,William Tanoos,DEM,8,0,0,8
Warrick,Boon 14,State House,75,Ron Bacon,REP,9,0,0,9
Warrick,Boon 14,State House,75,John Hurley,DEM,9,0,0,9
Warrick,Boon 15,Ballots Cast,,,,119,37,0,156
Warrick,Boon 15,Registered Voters,,,,,,,1412
Warrick,Boon 15,U.S. Senate,,Mike Braun,REP,45,11,0,56
Warrick,Boon 15,U.S. Senate,,Luke Messer,REP,17,3,0,20
Warrick,Boon 15,U.S. Senate,,Todd Rokita,REP,28,6,0,34
Warrick,Boon 15,U.S. Senate,,Joe Donnelly,DEM,18,11,0,29
Warrick,Boon 15,U.S. House,8,Larry D. Bucshon,REP,71,16,0,87
Warrick,Boon 15,U.S. House,8,Rachel Covington,REP,6,2,0,8
Warrick,Boon 15,U.S. House,8,Richard Moss,REP,16,3,0,19
Warrick,Boon 15,U.S. House,8,William Tanoos,DEM,20,13,0,33
Warrick,Boon 15,State Senate,48,Mark Messmer,REP,83,16,0,99
Warrick,Boon 15,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Warrick,Boon 15,State House,75,Ron Bacon,REP,87,19,0,106
Warrick,Boon 15,State House,75,John Hurley,DEM,20,13,0,33
Warrick,Campbell,Ballots Cast,,,,98,6,0,104
Warrick,Campbell,Registered Voters,,,,,,,749
Warrick,Campbell,U.S. Senate,,Mike Braun,REP,49,3,0,52
Warrick,Campbell,U.S. Senate,,Luke Messer,REP,14,0,0,14
Warrick,Campbell,U.S. Senate,,Todd Rokita,REP,15,0,0,15
Warrick,Campbell,U.S. Senate,,Joe Donnelly,DEM,14,2,0,16
Warrick,Campbell,U.S. House,8,Larry D. Bucshon,REP,49,2,0,51
Warrick,Campbell,U.S. House,8,Rachel Covington,REP,10,2,0,12
Warrick,Campbell,U.S. House,8,Richard Moss,REP,22,0,0,22
Warrick,Campbell,U.S. House,8,William Tanoos,DEM,14,2,0,16
Warrick,Campbell,State House,75,Ron Bacon,REP,77,3,0,80
Warrick,Campbell,State House,75,John Hurley,DEM,13,2,0,15
Warrick,Greer 1,Ballots Cast,,,,120,8,0,128
Warrick,Greer 1,Registered Voters,,,,,,,804
Warrick,Greer 1,U.S. Senate,,Mike Braun,REP,50,7,0,57
Warrick,Greer 1,U.S. Senate,,Luke Messer,REP,20,0,0,20
Warrick,Greer 1,U.S. Senate,,Todd Rokita,REP,17,1,0,18
Warrick,Greer 1,U.S. Senate,,Joe Donnelly,DEM,26,0,0,26
Warrick,Greer 1,U.S. House,8,Larry D. Bucshon,REP,62,6,0,68
Warrick,Greer 1,U.S. House,8,Rachel Covington,REP,6,1,0,7
Warrick,Greer 1,U.S. House,8,Richard Moss,REP,20,1,0,21
Warrick,Greer 1,U.S. House,8,William Tanoos,DEM,25,0,0,25
Warrick,Greer 1,State House,75,Ron Bacon,REP,80,5,0,85
Warrick,Greer 1,State House,75,John Hurley,DEM,25,0,0,25
Warrick,Greer 2,Ballots Cast,,,,71,3,0,74
Warrick,Greer 2,Registered Voters,,,,,,,527
Warrick,Greer 2,U.S. Senate,,Mike Braun,REP,30,1,0,31
Warrick,Greer 2,U.S. Senate,,Luke Messer,REP,9,0,0,9
Warrick,Greer 2,U.S. Senate,,Todd Rokita,REP,15,2,0,17
Warrick,Greer 2,U.S. Senate,,Joe Donnelly,DEM,13,0,0,13
Warrick,Greer 2,U.S. House,8,Larry D. Bucshon,REP,36,1,0,37
Warrick,Greer 2,U.S. House,8,Rachel Covington,REP,6,0,0,6
Warrick,Greer 2,U.S. House,8,Richard Moss,REP,15,2,0,17
Warrick,Greer 2,U.S. House,8,William Tanoos,DEM,11,0,0,11
Warrick,Greer 2,State House,75,Ron Bacon,REP,54,2,0,56
Warrick,Greer 2,State House,75,John Hurley,DEM,13,0,0,13
Warrick,Hart 1,Ballots Cast,,,,191,15,0,206
Warrick,Hart 1,Registered Voters,,,,,,,1002
Warrick,Hart 1,U.S. Senate,,Mike Braun,REP,51,3,0,54
Warrick,Hart 1,U.S. Senate,,Luke Messer,REP,25,0,0,25
Warrick,Hart 1,U.S. Senate,,Todd Rokita,REP,15,5,0,20
Warrick,Hart 1,U.S. Senate,,Joe Donnelly,DEM,72,5,0,77
Warrick,Hart 1,U.S. House,8,Larry D. Bucshon,REP,52,3,0,55
Warrick,Hart 1,U.S. House,8,Rachel Covington,REP,15,0,0,15
Warrick,Hart 1,U.S. House,8,Richard Moss,REP,27,5,0,32
Warrick,Hart 1,U.S. House,8,William Tanoos,DEM,49,4,0,53
Warrick,Hart 1,State Senate,48,Mark Messmer,REP,72,4,0,76
Warrick,Hart 1,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Warrick,Hart 1,State House,75,Ron Bacon,REP,76,3,0,79
Warrick,Hart 1,State House,75,John Hurley,DEM,58,3,0,61
Warrick,Hart 2,Ballots Cast,,,,10,0,0,10
Warrick,Hart 2,Registered Voters,,,,,,,81
Warrick,Hart 2,U.S. Senate,,Mike Braun,REP,4,0,0,4
Warrick,Hart 2,U.S. Senate,,Luke Messer,REP,0,0,0,0
Warrick,Hart 2,U.S. Senate,,Todd Rokita,REP,1,0,0,1
Warrick,Hart 2,U.S. Senate,,Joe Donnelly,DEM,4,0,0,4
Warrick,Hart 2,U.S. House,8,Larry D. Bucshon,REP,4,0,0,4
Warrick,Hart 2,U.S. House,8,Rachel Covington,REP,1,0,0,1
Warrick,Hart 2,U.S. House,8,Richard Moss,REP,0,0,0,0
Warrick,Hart 2,U.S. House,8,William Tanoos,DEM,3,0,0,3
Warrick,Hart 2,State Senate,48,Mark Messmer,REP,5,0,0,5
Warrick,Hart 2,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Warrick,Hart 2,State House,75,Ron Bacon,REP,4,0,0,4
Warrick,Hart 2,State House,75,John Hurley,DEM,2,0,0,2
Warrick,Lane,Ballots Cast,,,,24,0,0,24
Warrick,Lane,Registered Voters,,,,,,,169
Warrick,Lane,U.S. Senate,,Mike Braun,REP,6,0,0,6
Warrick,Lane,U.S. Senate,,Luke Messer,REP,6,0,0,6
Warrick,Lane,U.S. Senate,,Todd Rokita,REP,4,0,0,4
Warrick,Lane,U.S. Senate,,Joe Donnelly,DEM,4,0,0,4
Warrick,Lane,U.S. House,8,Larry D. Bucshon,REP,12,0,0,12
Warrick,Lane,U.S. House,8,Rachel Covington,REP,2,0,0,2
Warrick,Lane,U.S. House,8,Richard Moss,REP,3,0,0,3
Warrick,Lane,U.S. House,8,William Tanoos,DEM,3,0,0,3
Warrick,Lane,State Senate,48,Mark Messmer,REP,15,0,0,15
Warrick,Lane,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Warrick,Lane,State House,75,Ron Bacon,REP,16,0,0,16
Warrick,Lane,State House,75,John Hurley,DEM,3,0,0,3
Warrick,Ohio 1,Ballots Cast,,,,124,21,0,145
Warrick,Ohio 1,Registered Voters,,,,,,,1181
Warrick,Ohio 1,U.S. Senate,,Mike Braun,REP,47,4,0,51
Warrick,Ohio 1,U.S. Senate,,Luke Messer,REP,19,3,0,22
Warrick,Ohio 1,U.S. Senate,,Todd Rokita,REP,25,7,0,32
Warrick,Ohio 1,U.S. Senate,,Joe Donnelly,DEM,27,7,0,34
Warrick,Ohio 1,U.S. House,8,Larry D. Bucshon,REP,62,8,0,70
Warrick,Ohio 1,U.S. House,8,Rachel Covington,REP,12,3,0,15
Warrick,Ohio 1,U.S. House,8,Richard Moss,REP,18,2,0,20
Warrick,Ohio 1,U.S. House,8,William Tanoos,DEM,26,7,0,33
Warrick,Ohio 1,State House,75,Ron Bacon,REP,82,13,0,95
Warrick,Ohio 1,State House,75,John Hurley,DEM,25,7,0,32
Warrick,Ohio 2,Ballots Cast,,,,147,16,0,163
Warrick,Ohio 2,Registered Voters,,,,,,,991
Warrick,Ohio 2,U.S. Senate,,Mike Braun,REP,52,7,0,59
Warrick,Ohio 2,U.S. Senate,,Luke Messer,REP,22,0,0,22
Warrick,Ohio 2,U.S. Senate,,Todd Rokita,REP,36,5,0,41
Warrick,Ohio 2,U.S. Senate,,Joe Donnelly,DEM,30,3,0,33
Warrick,Ohio 2,U.S. House,8,Larry D. Bucshon,REP,80,10,0,90
Warrick,Ohio 2,U.S. House,8,Rachel Covington,REP,10,0,0,10
Warrick,Ohio 2,U.S. House,8,Richard Moss,REP,21,2,0,23
Warrick,Ohio 2,U.S. House,8,William Tanoos,DEM,30,2,0,32
Warrick,Ohio 2,State House,75,Ron Bacon,REP,97,11,0,108
Warrick,Ohio 2,State House,75,John Hurley,DEM,27,1,0,28
Warrick,Ohio 3,Ballots Cast,,,,86,5,0,91
Warrick,Ohio 3,Registered Voters,,,,,,,555
Warrick,Ohio 3,U.S. Senate,,Mike Braun,REP,29,2,0,31
Warrick,Ohio 3,U.S. Senate,,Luke Messer,REP,13,0,0,13
Warrick,Ohio 3,U.S. Senate,,Todd Rokita,REP,14,3,0,17
Warrick,Ohio 3,U.S. Senate,,Joe Donnelly,DEM,22,0,0,22
Warrick,Ohio 3,U.S. House,8,Larry D. Bucshon,REP,42,5,0,47
Warrick,Ohio 3,U.S. House,8,Rachel Covington,REP,8,0,0,8
Warrick,Ohio 3,U.S. House,8,Richard Moss,REP,11,0,0,11
Warrick,Ohio 3,U.S. House,8,William Tanoos,DEM,23,0,0,23
Warrick,Ohio 3,State House,78,Holli Sullivan,REP,51,3,0,54
Warrick,Ohio 3,State House,78,No Candidate Filed,DEM,0,0,0,0
Warrick,Ohio 4,Ballots Cast,,,,74,5,0,79
Warrick,Ohio 4,Registered Voters,,,,,,,420
Warrick,Ohio 4,U.S. Senate,,Mike Braun,REP,19,4,0,23
Warrick,Ohio 4,U.S. Senate,,Luke Messer,REP,9,1,0,10
Warrick,Ohio 4,U.S. Senate,,Todd Rokita,REP,8,0,0,8
Warrick,Ohio 4,U.S. Senate,,Joe Donnelly,DEM,35,0,0,35
Warrick,Ohio 4,U.S. House,8,Larry D. Bucshon,REP,20,4,0,24
Warrick,Ohio 4,U.S. House,8,Rachel Covington,REP,7,1,0,8
Warrick,Ohio 4,U.S. House,8,Richard Moss,REP,9,0,0,9
Warrick,Ohio 4,U.S. House,8,William Tanoos,DEM,28,0,0,28
Warrick,Ohio 4,State House,78,Holli Sullivan,REP,32,4,0,36
Warrick,Ohio 4,State House,78,No Candidate Filed,DEM,0,0,0,0
Warrick,Ohio 5,Ballots Cast,,,,67,9,0,76
Warrick,Ohio 5,Registered Voters,,,,,,,881
Warrick,Ohio 5,U.S. Senate,,Mike Braun,REP,18,1,0,19
Warrick,Ohio 5,U.S. Senate,,Luke Messer,REP,6,0,0,6
Warrick,Ohio 5,U.S. Senate,,Todd Rokita,REP,13,2,0,15
Warrick,Ohio 5,U.S. Senate,,Joe Donnelly,DEM,28,5,0,33
Warrick,Ohio 5,U.S. House,8,Larry D. Bucshon,REP,26,1,0,27
Warrick,Ohio 5,U.S. House,8,Rachel Covington,REP,7,0,0,7
Warrick,Ohio 5,U.S. House,8,Richard Moss,REP,4,2,0,6
Warrick,Ohio 5,U.S. House,8,William Tanoos,DEM,28,4,0,32
Warrick,Ohio 5,State House,75,Ron Bacon,REP,38,2,0,40
Warrick,Ohio 5,State House,75,John Hurley,DEM,26,3,0,29
Warrick,Ohio 6,Ballots Cast,,,,50,8,0,58
Warrick,Ohio 6,Registered Voters,,,,,,,338
Warrick,Ohio 6,U.S. Senate,,Mike Braun,REP,19,4,0,23
Warrick,Ohio 6,U.S. Senate,,Luke Messer,REP,8,0,0,8
Warrick,Ohio 6,U.S. Senate,,Todd Rokita,REP,11,4,0,15
Warrick,Ohio 6,U.S. Senate,,Joe Donnelly,DEM,9,0,0,9
Warrick,Ohio 6,U.S. House,8,Larry D. Bucshon,REP,25,7,0,32
Warrick,Ohio 6,U.S. House,8,Rachel Covington,REP,6,0,0,6
Warrick,Ohio 6,U.S. House,8,Richard Moss,REP,8,1,0,9
Warrick,Ohio 6,U.S. House,8,William Tanoos,DEM,9,0,0,9
Warrick,Ohio 6,State House,75,Ron Bacon,REP,34,8,0,42
Warrick,Ohio 6,State House,75,John Hurley,DEM,10,0,0,10
Warrick,Ohio 7,Ballots Cast,,,,92,5,0,97
Warrick,Ohio 7,Registered Voters,,,,,,,738
Warrick,Ohio 7,U.S. Senate,,Mike Braun,REP,22,1,0,23
Warrick,Ohio 7,U.S. Senate,,Luke Messer,REP,9,1,0,10
Warrick,Ohio 7,U.S. Senate,,Todd Rokita,REP,10,1,0,11
Warrick,Ohio 7,U.S. Senate,,Joe Donnelly,DEM,44,2,0,46
Warrick,Ohio 7,U.S. House,8,Larry D. Bucshon,REP,29,1,0,30
Warrick,Ohio 7,U.S. House,8,Rachel Covington,REP,4,1,0,5
Warrick,Ohio 7,U.S. House,8,Richard Moss,REP,12,1,0,13
