candidate,office,district,party,county,precinct,votes
,Registered Voters,,,Carroll,ADAMS,337
,Ballots Cast - Total,,,Carroll,ADAMS,68
,Ballots Cast,,REP,Carroll,ADAMS,60
,Ballots Cast,,DEM,Carroll,ADAMS,8
,Ballots Cast,,NONPARTISAN,Carroll,ADAMS,0
,Ballots Cast,,BLANK,Carroll,ADAMS,0
Mike Braun,U.S. Senate,,REP,Carroll,ADAMS,19
Luke Messer,U.S. Senate,,REP,Carroll,ADAMS,13
Todd Rokita,U.S. Senate,,REP,Carroll,ADAMS,27
Jim Baird,U S House,,REP,Carroll,ADAMS,19
Steve Braun,U S House,,REP,Carroll,ADAMS,23
Kevin J Grant,U S House,,REP,Carroll,ADAMS,4
Diego Morales,U S House,,REP,Carroll,ADAMS,3
James Nease,U S House,,REP,Carroll,ADAMS,1
Tim Radice,U S House,,REP,Carroll,ADAMS,1
Jared Guy Thomas,U S House,,REP,Carroll,ADAMS,6
Donald J Lehe,State Representative,25,REP,Carroll,ADAMS,56
Joe Donnelly,U S Senate,,DEM,Carroll,ADAMS,8
Tobi Beck,U S House,,DEM,Carroll,ADAMS,4
Roger D Day,U S House,,DEM,Carroll,ADAMS,2
Roland Ellis,U S House,,DEM,Carroll,ADAMS,0
Darin Patrick Griesey,U S House,,DEM,Carroll,ADAMS,2
Joseph W Mackey,U S House,,DEM,Carroll,ADAMS,0
Veronikka M Ziol,U S House,,DEM,Carroll,ADAMS,0
Maurice Oakel Fuller,State Representative,25,DEM,Carroll,ADAMS,7
Justin P Notoras,State Representative,25,DEM,Carroll,ADAMS,1
,Registered Voters,,,Carroll,BURLINGTON,1158
,Ballots Cast - Total,,,Carroll,BURLINGTON,287
,Ballots Cast,,REP,Carroll,BURLINGTON,258
,Ballots Cast,,DEM,Carroll,BURLINGTON,29
,Ballots Cast,,NONPARTISAN,Carroll,BURLINGTON,0
,Ballots Cast,,BLANK,Carroll,BURLINGTON,0
Mike Braun,U.S. Senate,,REP,Carroll,BURLINGTON,117
Luke Messer,U.S. Senate,,REP,Carroll,BURLINGTON,43
Todd Rokita,U.S. Senate,,REP,Carroll,BURLINGTON,92
Jim Baird,U S House,,REP,Carroll,BURLINGTON,82
Steve Braun,U S House,,REP,Carroll,BURLINGTON,91
Kevin J Grant,U S House,,REP,Carroll,BURLINGTON,11
Diego Morales,U S House,,REP,Carroll,BURLINGTON,29
James Nease,U S House,,REP,Carroll,BURLINGTON,5
Tim Radice,U S House,,REP,Carroll,BURLINGTON,3
Jared Guy Thomas,U S House,,REP,Carroll,BURLINGTON,33
Heath R Vannatter,State Representative,38,REP,Carroll,BURLINGTON,243
Joe Donnelly,U S Senate,,DEM,Carroll,BURLINGTON,27
Tobi Beck,U S House,,DEM,Carroll,BURLINGTON,10
Roger D Day,U S House,,DEM,Carroll,BURLINGTON,3
Roland Ellis,U S House,,DEM,Carroll,BURLINGTON,2
Darin Patrick Griesey,U S House,,DEM,Carroll,BURLINGTON,4
Joseph W Mackey,U S House,,DEM,Carroll,BURLINGTON,6
Veronikka M Ziol,U S House,,DEM,Carroll,BURLINGTON,3
