candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
Tom Ferkinhoff,U.S. House,6,L,Fayette,C-4,2,4,0,6
Write in,Write In,6,,Fayette,C-4,0,0,0,0
Cindy Meyer Ziemke,State Representative,55,R,Fayette,C-4,36,32,0,68
Corinne Westerfield,State Representative,55,D,Fayette,C-4,32,33,0,65
,Registered Voters,,,Fayette,C-5,,,,328
,Ballots Cast,,,Fayette,C-5,,,,62
Mike Braun,U.S. Senate,,R,Fayette,C-5,,,,328
Joe Donnelly,U.S. Senate,,D,Fayette,C-5,,,,62
Lucy M Brenton,U.S. Senate,,L,Fayette,C-5,34,27,0,61
Write in,U.S. Senate,,,Fayette,C-5,22,14,0,36
Connie Lawson,Secretary of State,,R,Fayette,C-5,6,3,0,9
Jim Harper,Secretary of State,,D,Fayette,C-5,0,0,0,0
Mark W. Rutherford,Secretary of State,,L,Fayette,C-5,33,28,0,61
Write in,Secretary of State,,,Fayette,C-5,25,14,0,39
Tera Klutz,Auditor of State,,R,Fayette,C-5,4,2,0,6
Joselyn Whitticker,Auditor of State,,D,Fayette,C-5,0,0,0,0
John Schick,Auditor of State,,L,Fayette,C-5,32,26,0,58
Kelly Mitchell,Treasurer of State,,R,Fayette,C-5,27,15,0,42
John C. Aguilera,Treasurer of State,,D,Fayette,C-5,1,1,0,2
Greg Pence,U.S. House,6,R,Fayette,C-5,32,28,0,60
Jeannine Lee Lake,U.S. House,6,D,Fayette,C-5,28,13,0,41
Tom Ferkinhoff,U.S. House,6,L,Fayette,C-5,2,2,0,4
Write in,Write In,6,,Fayette,C-5,0,0,0,0
Cindy Meyer Ziemke,State Representative,55,R,Fayette,C-5,35,28,0,63
Corinne Westerfield,State Representative,55,D,Fayette,C-5,27,15,0,42
,Registered Voters,,,Fayette,C-6,,,,496
,Ballots Cast,,,Fayette,C-6,,,,151
Mike Braun,U.S. Senate,,R,Fayette,C-6,83,27,0,110
Joe Donnelly,U.S. Senate,,D,Fayette,C-6,58,28,0,86
Lucy M Brenton,U.S. Senate,,L,Fayette,C-6,9,3,0,12
Write in,U.S. Senate,,,Fayette,C-6,0,0,0,0
Connie Lawson,Secretary of State,,R,Fayette,C-6,95,32,0,127
Jim Harper,Secretary of State,,D,Fayette,C-6,47,22,0,69
Mark W. Rutherford,Secretary of State,,L,Fayette,C-6,7,2,0,9
Write in,Secretary of State,,,Fayette,C-6,0,0,0,0
Tera Klutz,Auditor of State,,R,Fayette,C-6,93,23,0,116
Joselyn Whitticker,Auditor of State,,D,Fayette,C-6,44,28,0,72
John Schick,Auditor of State,,L,Fayette,C-6,10,1,0,11
Kelly Mitchell,Treasurer of State,,R,Fayette,C-6,97,29,0,126
John C. Aguilera,Treasurer of State,,D,Fayette,C-6,48,24,0,72
Greg Pence,U.S. House,6,R,Fayette,C-6,90,28,0,118
Jeannine Lee Lake,U.S. House,6,D,Fayette,C-6,54,27,0,81
Tom Ferkinhoff,U.S. House,6,L,Fayette,C-6,4,2,0,6
Write in,Write In,6,,Fayette,C-6,0,0,0,0
Cindy Meyer Ziemke,State Representative,55,R,Fayette,C-6,95,26,0,121
Corinne Westerfield,State Representative,55,D,Fayette,C-6,54,32,0,86
,Registered Voters,,,Fayette,C-7,,,,504
,Ballots Cast,,,Fayette,C-7,,,,145
Mike Braun,U.S. Senate,,R,Fayette,C-7,84,37,0,121
Joe Donnelly,U.S. Senate,,D,Fayette,C-7,49,17,0,66
Lucy M Brenton,U.S. Senate,,L,Fayette,C-7,8,4,0,12
Write in,U.S. Senate,,,Fayette,C-7,0,0,0,0
Connie Lawson,Secretary of State,,R,Fayette,C-7,81,39,0,120
Jim Harper,Secretary of State,,D,Fayette,C-7,52,20,0,72
Mark W. Rutherford,Secretary of State,,L,Fayette,C-7,7,0,0,7
Write in,Secretary of State,,,Fayette,C-7,0,0,0,0
Tera Klutz,Auditor of State,,R,Fayette,C-7,78,37,0,115
Joselyn Whitticker,Auditor of State,,D,Fayette,C-7,48,20,0,68
John Schick,Auditor of State,,L,Fayette,C-7,8,0,0,8
Kelly Mitchell,Treasurer of State,,R,Fayette,C-7,82,39,0,121
John C. Aguilera,Treasurer of State,,D,Fayette,C-7,49,17,0,66
Greg Pence,U.S. House,6,R,Fayette,C-7,89,37,0,126
Jeannine Lee Lake,U.S. House,6,D,Fayette,C-7,51,20,0,71
Tom Ferkinhoff,U.S. House,6,L,Fayette,C-7,3,1,0,4
Write in,Write In,6,,Fayette,C-7,0,0,0,0
Cindy Meyer Ziemke,State Representative,55,R,Fayette,C-7,90,38,0,128
Corinne Westerfield,State Representative,55,D,Fayette,C-7,54,20,0,74
,Registered Voters,,,Fayette,C-8,,,,392
,Ballots Cast,,,Fayette,C-8,,,,93
Mike Braun,U.S. Senate,,R,Fayette,C-8,48,38,0,86
Joe Donnelly,U.S. Senate,,D,Fayette,C-8,30,25,0,55
Lucy M Brenton,U.S. Senate,,L,Fayette,C-8,14,4,0,18
Write in,U.S. Senate,,,Fayette,C-8,0,0,0,0
Connie Lawson,Secretary of State,,R,Fayette,C-8,56,43,0,99
Jim Harper,Secretary of State,,D,Fayette,C-8,26,21,0,47
Mark W. Rutherford,Secretary of State,,L,Fayette,C-8,9,2,0,11
Write in,Secretary of State,,,Fayette,C-8,0,0,0,0
Tera Klutz,Auditor of State,,R,Fayette,C-8,50,35,0,85
Joselyn Whitticker,Auditor of State,,D,Fayette,C-8,31,25,0,56
John Schick,Auditor of State,,L,Fayette,C-8,7,3,0,10
Kelly Mitchell,Treasurer of State,,R,Fayette,C-8,54,40,0,94
John C. Aguilera,Treasurer of State,,D,Fayette,C-8,33,23,0,56
Greg Pence,U.S. House,6,R,Fayette,C-8,53,39,0,92
Jeannine Lee Lake,U.S. House,6,D,Fayette,C-8,32,25,0,57
Tom Ferkinhoff,U.S. House,6,L,Fayette,C-8,6,3,0,9
Write in,Write In,6,,Fayette,C-8,0,0,0,0
Cindy Meyer Ziemke,State Representative,55,R,Fayette,C-8,52,41,0,93
Corinne Westerfield,State Representative,55,D,Fayette,C-8,38,25,0,63
,Registered Voters,,,Fayette,C-9,,,,591
,Ballots Cast,,,Fayette,C-9,,,,131
Mike Braun,U.S. Senate,,R,Fayette,C-9,79,98,0,177
Joe Donnelly,U.S. Senate,,D,Fayette,C-9,33,57,0,90
Lucy M Brenton,U.S. Senate,,L,Fayette,C-9,16,6,0,22
Write in,U.S. Senate,,,Fayette,C-9,0,0,0,0
Connie Lawson,Secretary of State,,R,Fayette,C-9,96,119,0,214
Jim Harper,Secretary of State,,D,Fayette,C-9,27,43,0,70
Mark W. Rutherford,Secretary of State,,L,Fayette,C-9,6,0,0,6
Write in,Secretary of State,,,Fayette,C-9,0,0,0,0
Tera Klutz,Auditor of State,,R,Fayette,C-9,77,107,0,184
Joselyn Whitticker,Auditor of State,,D,Fayette,C-9,33,48,0,81
John Schick,Auditor of State,,L,Fayette,C-9,10,2,0,12
Kelly Mitchell,Treasurer of State,,R,Fayette,C-9,90,122,0,212
John C. Aguilera,Treasurer of State,,D,Fayette,C-9,30,37,0,67
Greg Pence,U.S. House,6,R,Fayette,C-9,84,121,0,205
Jeannine Lee Lake,U.S. House,6,D,Fayette,C-9,35,45,0,80
Tom Ferkinhoff,U.S. House,6,L,Fayette,C-9,8,1,0,9
Write in,Write In,6,,Fayette,C-9,1,0,0,1
Cindy Meyer Ziemke,State Representative,55,R,Fayette,C-9,93,113,0,206
Corinne Westerfield,State Representative,55,D,Fayette,C-9,35,53,0,88
,Registered Voters,,,Fayette,C-10,,,,593
,Ballots Cast,,,Fayette,C-10,,,,145
Mike Braun,U.S. Senate,,R,Fayette,C-10,92,55,0,147
Joe Donnelly,U.S. Senate,,D,Fayette,C-10,40,31,0,71
Lucy M Brenton,U.S. Senate,,L,Fayette,C-10,13,9,0,22
Write in,U.S. Senate,,,Fayette,C-10,0,0,0,0
Connie Lawson,Secretary of State,,R,Fayette,C-10,100,62,0,162
Jim Harper,Secretary of State,,D,Fayette,C-10,33,28,0,61
Mark W. Rutherford,Secretary of State,,L,Fayette,C-10,10,4,0,14
Write in,Secretary of State,,,Fayette,C-10,0,0,0,0
Tera Klutz,Auditor of State,,R,Fayette,C-10,93,56,0,149
Joselyn Whitticker,Auditor of State,,D,Fayette,C-10,44,31,0,75
John Schick,Auditor of State,,L,Fayette,C-10,5,3,0,8
Kelly Mitchell,Treasurer of State,,R,Fayette,C-10,100,58,0,158
John C. Aguilera,Treasurer of State,,D,Fayette,C-10,40,31,0,71
Greg Pence,U.S. House,6,R,Fayette,C-10,95,58,0,153
Jeannine Lee Lake,U.S. House,6,D,Fayette,C-10,44,31,0,75
Tom Ferkinhoff,U.S. House,6,L,Fayette,C-10,5,4,0,9
Write in,Write In,6,,Fayette,C-10,0,0,0,0
Cindy Meyer Ziemke,State Representative,55,R,Fayette,C-10,98,56,0,154
Corinne Westerfield,State Representative,55,D,Fayette,C-10,45,36,0,81
,Registered Voters,,,Fayette,C-11,,,,1202
,Ballots Cast,,,Fayette,C-11,,,,376
Mike Braun,U.S. Senate,,R,Fayette,C-11,241,193,0,434
Joe Donnelly,U.S. Senate,,D,Fayette,C-11,110,84,0,194
Lucy M Brenton,U.S. Senate,,L,Fayette,C-11,17,14,0,31
Write in,U.S. Senate,,,Fayette,C-11,0,0,0,0
Connie Lawson,Secretary of State,,R,Fayette,C-11,262,215,0,477
Jim Harper,Secretary of State,,D,Fayette,C-11,95,87,0,162
Mark W. Rutherford,Secretary of State,,L,Fayette,C-11,8,10,0,18
Write in,Secretary of State,,,Fayette,C-11,0,0,0,0
Tera Klutz,Auditor of State,,R,Fayette,C-11,241,195,0,436
Joselyn Whitticker,Auditor of State,,D,Fayette,C-11,97,77,0,174
John Schick,Auditor of State,,L,Fayette,C-11,14,8,0,22
Kelly Mitchell,Treasurer of State,,R,Fayette,C-11,253,208,0,461
John C. Aguilera,Treasurer of State,,D,Fayette,C-11,97,70,0,167
Greg Pence,U.S. House,6,R,Fayette,C-11,262,210,0,472
Jeannine Lee Lake,U.S. House,6,D,Fayette,C-11,98,81,0,179
Tom Ferkinhoff,U.S. House,6,L,Fayette,C-11,9,5,0,14
Write in,Write In,6,,Fayette,C-11,0,0,0,0
Cindy Meyer Ziemke,State Representative,55,R,Fayette,C-11,257,205,0,462
Corinne Westerfield,State Representative,55,D,Fayette,C-11,112,92,0,204
,Registered Voters,,,Fayette,C-12,,,,702
,Ballots Cast,,,Fayette,C-12,,,,223
Mike Braun,U.S. Senate,,R,Fayette,C-12,155,87,0,242
Joe Donnelly,U.S. Senate,,D,Fayette,C-12,50,34,0,84
Lucy M Brenton,U.S. Senate,,L,Fayette,C-12,17,9,0,26
Write in,U.S. Senate,,,Fayette,C-12,0,0,0,0
Connie Lawson,Secretary of State,,R,Fayette,C-12,167,93,0,260
Jim Harper,Secretary of State,,D,Fayette,C-12,44,36,0,79
Mark W. Rutherford,Secretary of State,,L,Fayette,C-12,9,3,0,12
Write in,Secretary of State,,,Fayette,C-12,0,0,0,0
Tera Klutz,Auditor of State,,R,Fayette,C-12,162,87,0,249
Joselyn Whitticker,Auditor of State,,D,Fayette,C-12,47,36,0,83
John Schick,Auditor of State,,L,Fayette,C-12,7,4,0,11
Kelly Mitchell,Treasurer of State,,R,Fayette,C-12,168,96,0,264
John C. Aguilera,Treasurer of State,,D,Fayette,C-12,46,31,0,77
Greg Pence,U.S. House,6,R,Fayette,C-12,167,99,0,266
Jeannine Lee Lake,U.S. House,6,D,Fayette,C-12,44,30,0,74
Tom Ferkinhoff,U.S. House,6,L,Fayette,C-12,7,3,0,10
Write in,Write In,6,,Fayette,C-12,0,0,0,0
Cindy Meyer Ziemke,State Representative,55,R,Fayette,C-12,160,88,0,248
Corinne Westerfield,State Representative,55,D,Fayette,C-12,58,43,0,101
,Registered Voters,,,Fayette,C-13,,,,615
,Ballots Cast,,,Fayette,C-13,,,,224
Mike Braun,U.S. Senate,,R,Fayette,C-13,166,68,0,234
Joe Donnelly,U.S. Senate,,D,Fayette,C-13,48,36,0,84
Lucy M Brenton,U.S. Senate,,L,Fayette,C-13,7,4,0,11
Write in,U.S. Senate,,,Fayette,C-13,0,0,0,0
Connie Lawson,Secretary of State,,R,Fayette,C-13,174,74,0,248
Jim Harper,Secretary of State,,D,Fayette,C-13,39,30,0,69
Mark W. Rutherford,Secretary of State,,L,Fayette,C-13,6,2,0,8
Write in,Secretary of State,,,Fayette,C-13,0,0,0,0
Tera Klutz,Auditor of State,,R,Fayette,C-13,161,70,0,231
Joselyn Whitticker,Auditor of State,,D,Fayette,C-13,41,34,0,75
John Schick,Auditor of State,,L,Fayette,C-13,6,1,0,7
Kelly Mitchell,Treasurer of State,,R,Fayette,C-13,169,73,0,242
John C. Aguilera,Treasurer of State,,D,Fayette,C-13,39,33,0,72
Greg Pence,U.S. House,6,R,Fayette,C-13,166,73,0,239
Jeannine Lee Lake,U.S. House,6,D,Fayette,C-13,48,32,0,80
Tom Ferkinhoff,U.S. House,6,L,Fayette,C-13,6,1,0,7
Write in,Write In,6,,Fayette,C-13,0,0,0,0
Cindy Meyer Ziemke,State Representative,55,R,Fayette,C-13,171,69,0,240
Corinne Westerfield,State Representative,55,D,Fayette,C-13,49,36,0,85
,Registered Voters,,,Fayette,H-1,,,,425
,Ballots Cast,,,Fayette,H-1,,,,118
Mike Braun,U.S. Senate,,R,Fayette,H-1,66,35,0,101
Joe Donnelly,U.S. Senate,,D,Fayette,H-1,38,21,0,59
Lucy M Brenton,U.S. Senate,,L,Fayette,H-1,11,8,0,19
Write in,U.S. Senate,,,Fayette,H-1,0,0,0,0
Connie Lawson,Secretary of State,,R,Fayette,H-1,73,42,0,115
Jim Harper,Secretary of State,,D,Fayette,H-1,38,20,0,58
Mark W. Rutherford,Secretary of State,,L,Fayette,H-1,4,2,0,6
Write in,Secretary of State,,,Fayette,H-1,0,0,0,0
Tera Klutz,Auditor of State,,R,Fayette,H-1,70,36,0,106
Joselyn Whitticker,Auditor of State,,D,Fayette,H-1,41,27,0,68
John Schick,Auditor of State,,L,Fayette,H-1,2,1,0,3
Kelly Mitchell,Treasurer of State,,R,Fayette,H-1,80,43,0,123
John C. Aguilera,Treasurer of State,,D,Fayette,H-1,32,20,0,52
Greg Pence,U.S. House,6,R,Fayette,H-1,76,39,0,115
Jeannine Lee Lake,U.S. House,6,D,Fayette,H-1,38,24,0,62
Tom Ferkinhoff,U.S. House,6,L,Fayette,H-1,3,2,0,5
Write in,Write In,6,,Fayette,H-1,0,0,0,0
Cindy Meyer Ziemke,State Representative,55,R,Fayette,H-1,72,39,0,111
Corinne Westerfield,State Representative,55,D,Fayette,H-1,45,26,0,71
,Registered Voters,,,Fayette,H-2,,,,511
,Ballots Cast,,,Fayette,H-2,,,,170
Mike Braun,U.S. Senate,,R,Fayette,H-2,107,65,0,172
Joe Donnelly,U.S. Senate,,D,Fayette,H-2,46,32,0,78
Lucy M Brenton,U.S. Senate,,L,Fayette,H-2,15,8,0,23
Write in,U.S. Senate,,,Fayette,H-2,0,0,0,0
Connie Lawson,Secretary of State,,R,Fayette,H-2,111,70,0,181
Jim Harper,Secretary of State,,D,Fayette,H-2,41,32,0,73
Mark W. Rutherford,Secretary of State,,L,Fayette,H-2,15,0,0,15
Write in,Secretary of State,,,Fayette,H-2,1,0,0,1
Tera Klutz,Auditor of State,,R,Fayette,H-2,106,62,0,168
Joselyn Whitticker,Auditor of State,,D,Fayette,H-2,44,37,0,81
John Schick,Auditor of State,,L,Fayette,H-2,14,0,0,14
Kelly Mitchell,Treasurer of State,,R,Fayette,H-2,121,69,0,190
John C. Aguilera,Treasurer of State,,D,Fayette,H-2,41,29,0,70
Greg Pence,U.S. House,6,R,Fayette,H-2,110,71,0,181
Jeannine Lee Lake,U.S. House,6,D,Fayette,H-2,48,32,0,80
Tom Ferkinhoff,U.S. House,6,L,Fayette,H-2,9,1,0,10
Write in,Write In,6,,Fayette,H-2,0,0,0,0
Cindy Meyer Ziemke,State Representative,55,R,Fayette,H-2,109,62,0,171
Corinne Westerfield,State Representative,55,D,Fayette,H-2,55,42,0,97
,Registered Voters,,,Fayette,H-3,,,,444
,Ballots Cast,,,Fayette,H-3,,,,138
Mike Braun,U.S. Senate,,R,Fayette,H-3,78,51,0,129
Joe Donnelly,U.S. Senate,,D,Fayette,H-3,47,20,0,67
Lucy M Brenton,U.S. Senate,,L,Fayette,H-3,9,10,0,19
Write in,U.S. Senate,,,Fayette,H-3,0,0,0,0
Connie Lawson,Secretary of State,,R,Fayette,H-3,90,54,0,144
Jim Harper,Secretary of State,,D,Fayette,H-3,38,25,0,63
Mark W. Rutherford,Secretary of State,,L,Fayette,H-3,6,2,0,8
Write in,Secretary of State,,,Fayette,H-3,0,0,0,0
Tera Klutz,Auditor of State,,R,Fayette,H-3,80,47,0,127
Joselyn Whitticker,Auditor of State,,D,Fayette,H-3,45,27,0,72
John Schick,Auditor of State,,L,Fayette,H-3,5,4,0,9
Kelly Mitchell,Treasurer of State,,R,Fayette,H-3,88,54,0,142
John C. Aguilera,Treasurer of State,,D,Fayette,H-3,37,22,0,59
Greg Pence,U.S. House,6,R,Fayette,H-3,83,56,0,139
Jeannine Lee Lake,U.S. House,6,D,Fayette,H-3,44,22,0,66
Tom Ferkinhoff,U.S. House,6,L,Fayette,H-3,5,3,0,8
Write in,Write In,6,,Fayette,H-3,0,0,0,0
Cindy Meyer Ziemke,State Representative,55,R,Fayette,H-3,87,54,0,141
Corinne Westerfield,State Representative,55,D,Fayette,H-3,45,26,0,71
,Registered Voters,,,Fayette,H-4,,,,651
,Ballots Cast,,,Fayette,H-4,,,,177
Mike Braun,U.S. Senate,,R,Fayette,H-4,105,80,0,185
Joe Donnelly,U.S. Senate,,D,Fayette,H-4,53,57,0,110
Lucy M Brenton,U.S. Senate,,L,Fayette,H-4,18,8,0,26
Write in,U.S. Senate,,,Fayette,H-4,0,0,0,0
Connie Lawson,Secretary of State,,R,Fayette,H-4,116,87,0,203
Jim Harper,Secretary of State,,D,Fayette,H-4,46,50,0,96
Mark W. Rutherford,Secretary of State,,L,Fayette,H-4,8,5,0,13
Write in,Secretary of State,,,Fayette,H-4,0,0,0,0
Tera Klutz,Auditor of State,,R,Fayette,H-4,107,74,0,181
Joselyn Whitticker,Auditor of State,,D,Fayette,H-4,49,53,0,102
John Schick,Auditor of State,,L,Fayette,H-4,7,4,0,11
Kelly Mitchell,Treasurer of State,,R,Fayette,H-4,114,82,0,196
John C. Aguilera,Treasurer of State,,D,Fayette,H-4,48,49,0,97
Greg Pence,U.S. House,6,R,Fayette,H-4,121,88,0,209
Jeannine Lee Lake,U.S. House,6,D,Fayette,H-4,46,58,0,104
Tom Ferkinhoff,U.S. House,6,L,Fayette,H-4,8,1,0,9
Write in,Write In,6,,Fayette,H-4,0,0,0,0
Cindy Meyer Ziemke,State Representative,55,R,Fayette,H-4,108,88,0,196
Corinne Westerfield,State Representative,55,D,Fayette,H-4,63,57,0,120
,Registered Voters,,,Fayette,H-5,,,,578
,Ballots Cast,,,Fayette,H-5,,,,121
Mike Braun,U.S. Senate,,R,Fayette,H-5,71,47,0,118
Joe Donnelly,U.S. Senate,,D,Fayette,H-5,45,41,0,86
Lucy M Brenton,U.S. Senate,,L,Fayette,H-5,5,3,0,8
Write in,U.S. Senate,,,Fayette,H-5,0,0,0,0
Connie Lawson,Secretary of State,,R,Fayette,H-5,82,54,0,136
Jim Harper,Secretary of State,,D,Fayette,H-5,34,35,0,69
Mark W. Rutherford,Secretary of State,,L,Fayette,H-5,3,1,0,4
Write in,Secretary of State,,,Fayette,H-5,0,0,0,0
Tera Klutz,Auditor of State,,R,Fayette,H-5,82,48,0,130
Joselyn Whitticker,Auditor of State,,D,Fayette,H-5,34,36,0,70
John Schick,Auditor of State,,L,Fayette,H-5,3,3,0,6
Kelly Mitchell,Treasurer of State,,R,Fayette,H-5,88,49,0,137
John C. Aguilera,Treasurer of State,,D,Fayette,H-5,31,36,0,67
Greg Pence,U.S. House,6,R,Fayette,H-5,81,50,0,131
Jeannine Lee Lake,U.S. House,6,D,Fayette,H-5,37,39,0,76
Tom Ferkinhoff,U.S. House,6,L,Fayette,H-5,2,0,0,2
Write in,Write In,6,,Fayette,H-5,0,0,,0
Cindy Meyer Ziemke,State Representative,55,R,Fayette,H-5,82,49,0,131
Corinne Westerfield,State Representative,55,D,Fayette,H-5,38,40,0,78
,Registered Voters,,,Fayette,H-6,,,,434
,Ballots Cast,,,Fayette,H-6,,,,126
Mike Braun,U.S. Senate,,R,Fayette,H-6,58,29,0,87
Joe Donnelly,U.S. Senate,,D,Fayette,H-6,52,34,0,86
Lucy M Brenton,U.S. Senate,,L,Fayette,H-6,14,5,0,19
Write in,U.S. Senate,,,Fayette,H-6,0,0,0,0
Connie Lawson,Secretary of State,,R,Fayette,H-6,69,32,0,101
Jim Harper,Secretary of State,,D,Fayette,H-6,48,35,0,83
Mark W. Rutherford,Secretary of State,,L,Fayette,H-6,7,3,0,10
Write in,Secretary of State,,,Fayette,H-6,0,0,0,0
Tera Klutz,Auditor of State,,R,Fayette,H-6,67,31,0,98
Joselyn Whitticker,Auditor of State,,D,Fayette,H-6,48,34,0,82
John Schick,Auditor of State,,L,Fayette,H-6,6,2,0,8
Kelly Mitchell,Treasurer of State,,R,Fayette,H-6,70,33,0,103
John C. Aguilera,Treasurer of State,,D,Fayette,H-6,50,33,0,83
Greg Pence,U.S. House,6,R,Fayette,H-6,65,37,0,102
Jeannine Lee Lake,U.S. House,6,D,Fayette,H-6,55,34,0,89
Tom Ferkinhoff,U.S. House,6,L,Fayette,H-6,4,1,0,5
Write in,Write In,6,,Fayette,H-6,0,0,0,0
Cindy Meyer Ziemke,State Representative,55,R,Fayette,H-6,68,34,0,102
Corinne Westerfield,State Representative,55,D,Fayette,H-6,54,37,0,91
,Registered Voters,,,Fayette,H-7,,,,415
,Ballots Cast,,,Fayette,H-7,,,,150
Mike Braun,U.S. Senate,,R,Fayette,H-7,105,53,0,158
Joe Donnelly,U.S. Senate,,D,Fayette,H-7,34,31,0,65
Lucy M Brenton,U.S. Senate,,L,Fayette,H-7,9,2,0,11
Write in,U.S. Senate,,,Fayette,H-7,0,1,0,1
