candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
Write in,U.S. House,6,,Rush,Rushville 3,0,0,0,0
Thomas E (Tom) Saunders,State Representative,54,R,Rush,Rushville 3,407,161,0,568
,Registered Voters,,,Rush,Rushville 7,,,,378
,Ballots Cast,,,Rush,Rushville 7,,,,168
Mike Braun,U.S. Senate,,R,Rush,Rushville 7,120,39,0,159
Joe Donnelly,U.S. Senate,,D,Rush,Rushville 7,40,24,0,64
Lucy M Brenton,U.S. Senate,,L,Rush,Rushville 7,6,4,0,10
Write in,U.S. Senate,,,Rush,Rushville 7,0,0,0,0
Connie Lawson,Secretary of State,,R,Rush,Rushville 7,130,44,0,174
Jim Harper,Secretary of State,,D,Rush,Rushville 7,30,22,0,52
Mark W. Rutherford,Secretary of State,,L,Rush,Rushville 7,3,1,0,4
Write in,Secretary of State,,,Rush,Rushville 7,0,0,0,0
Tera Klutz,Auditor of State,,R,Rush,Rushville 7,133,43,0,176
Joselyn Whitticker,Auditor of State,,D,Rush,Rushville 7,26,21,0,47
John Schick,Auditor of State,,L,Rush,Rushville 7,3,1,0,4
Kelly Mitchell,Treasurer of State,,R,Rush,Rushville 7,132,43,0,175
John C. Aguilera,Treasurer of State,,D,Rush,Rushville 7,28,21,0,49
Greg Pence,U.S. House,6,R,Rush,Rushville 7,128,40,0,168
Jeannine Lee Lake,U.S. House,6,D,Rush,Rushville 7,34,25,0,59
Tom Ferkinhogg,U.S. House,6,L,Rush,Rushville 7,2,0,0,2
Write in,U.S. House,6,,Rush,Rushville 7,0,0,0,0
Cindy Meyer Ziemke,State Representative,55,R,Rush,Rushville 7,129,42,0,171
Corinne Westerfield,State Representative,55,D,Rush,Rushville 7,31,22,0,53
,Registered Voters,,,Rush,Rushville 8,,,,667
,Ballots Cast,,,Rush,Rushville 8,,,,291
Mike Braun,U.S. Senate,,R,Rush,Rushville 8,212,71,0,283
Joe Donnelly,U.S. Senate,,D,Rush,Rushville 8,56,30,0,86
Lucy M Brenton,U.S. Senate,,L,Rush,Rushville 8,16,3,0,19
Write in,U.S. Senate,,,Rush,Rushville 8,0,1,0,1
Connie Lawson,Secretary of State,,R,Rush,Rushville 8,243,77,0,320
Jim Harper,Secretary of State,,D,Rush,Rushville 8,33,23,0,56
Mark W. Rutherford,Secretary of State,,L,Rush,Rushville 8,8,2,0,10
Write in,Secretary of State,,,Rush,Rushville 8,0,0,0,0
Tera Klutz,Auditor of State,,R,Rush,Rushville 8,228,77,0,305
Joselyn Whitticker,Auditor of State,,D,Rush,Rushville 8,40,23,0,63
John Schick,Auditor of State,,L,Rush,Rushville 8,8,2,0,10
Kelly Mitchell,Treasurer of State,,R,Rush,Rushville 8,244,75,0,319
John C. Aguilera,Treasurer of State,,D,Rush,Rushville 8,31,25,0,56
Greg Pence,U.S. House,6,R,Rush,Rushville 8,222,76,0,298
Jeannine Lee Lake,U.S. House,6,D,Rush,Rushville 8,53,27,0,80
Tom Ferkinhogg,U.S. House,6,L,Rush,Rushville 8,9,1,0,10
Write in,U.S. House,6,,Rush,Rushville 8,0,0,0,0
Thomas E (Tom) Saunders,State Representative,54,R,Rush,Rushville 8,256,79,0,335
,Registered Voters,,,Rush,Ripley 9,,,,482
,Ballots Cast,,,Rush,Ripley 9,,,,397
Mike Braun,U.S. Senate,,R,Rush,Ripley 9,298,16,0,314
Joe Donnelly,U.S. Senate,,D,Rush,Ripley 9,76,13,0,89
Lucy M Brenton,U.S. Senate,,L,Rush,Ripley 9,20,0,0,20
Write in,U.S. Senate,,,Rush,Ripley 9,0,0,0,0
Connie Lawson,Secretary of State,,R,Rush,Ripley 9,318,17,0,335
Jim Harper,Secretary of State,,D,Rush,Ripley 9,64,12,0,76
Mark W. Rutherford,Secretary of State,,L,Rush,Ripley 9,12,0,0,12
Write in,Secretary of State,,,Rush,Ripley 9,0,0,0,0
Tera Klutz,Auditor of State,,R,Rush,Ripley 9,305,18,0,323
Joselyn Whitticker,Auditor of State,,D,Rush,Ripley 9,62,10,0,72
John Schick,Auditor of State,,L,Rush,Ripley 9,20,1,0,21
Kelly Mitchell,Treasurer of State,,R,Rush,Ripley 9,317,19,0,336
John C. Aguilera,Treasurer of State,,D,Rush,Ripley 9,67,10,0,77
Greg Pence,U.S. House,6,R,Rush,Ripley 9,309,17,0,326
Jeannine Lee Lake,U.S. House,6,D,Rush,Ripley 9,69,12,0,81
Tom Ferkinhogg,U.S. House,6,L,Rush,Ripley 9,13,0,0,13
Write in,U.S. House,6,,Rush,Ripley 9,0,0,0,0
Thomas E (Tom) Saunders,State Representative,54,R,Rush,Ripley 9,350,23,0,373
,Registered Voters,,,Rush,Ripley 10,,,,859
,Ballots Cast,,,Rush,Ripley 10,,,,261
Mike Braun,U.S. Senate,,R,Rush,Ripley 10,202,54,0,256
Joe Donnelly,U.S. Senate,,D,Rush,Ripley 10,50,23,0,73
Lucy M Brenton,U.S. Senate,,L,Rush,Ripley 10,8,2,0,10
Write in,U.S. Senate,,,Rush,Ripley 10,0,0,0,0
Connie Lawson,Secretary of State,,R,Rush,Ripley 10,209,58,0,267
Jim Harper,Secretary of State,,D,Rush,Ripley 10,38,20,0,58
Mark W. Rutherford,Secretary of State,,L,Rush,Ripley 10,10,1,0,11
Write in,Secretary of State,,,Rush,Ripley 10,0,0,0,0
Tera Klutz,Auditor of State,,R,Rush,Ripley 10,205,56,0,261
Joselyn Whitticker,Auditor of State,,D,Rush,Ripley 10,38,21,0,59
John Schick,Auditor of State,,L,Rush,Ripley 10,8,0,0,8
Kelly Mitchell,Treasurer of State,,R,Rush,Ripley 10,209,56,0,265
John C. Aguilera,Treasurer of State,,D,Rush,Ripley 10,42,21,0,63
Greg Pence,U.S. House,6,R,Rush,Ripley 10,206,55,0,261
Jeannine Lee Lake,U.S. House,6,D,Rush,Ripley 10,40,22,0,62
Tom Ferkinhogg,U.S. House,6,L,Rush,Ripley 10,8,1,0,9
Write in,U.S. House,6,,Rush,Ripley 10,0,0,0,0
Thomas E (Tom) Saunders,State Representative,54,R,Rush,Ripley 10,228,65,0,293
,Registered Voters,,,Rush,Posey 11,,,,742
,Ballots Cast,,,Rush,Posey 11,,,,378
Mike Braun,U.S. Senate,,R,Rush,Posey 11,238,48,0,286
Joe Donnelly,U.S. Senate,,D,Rush,Posey 11,105,34,0,139
Lucy M Brenton,U.S. Senate,,L,Rush,Posey 11,29,3,0,32
Write in,U.S. Senate,,,Rush,Posey 11,0,0,0,0
Connie Lawson,Secretary of State,,R,Rush,Posey 11,267,54,0,321
Jim Harper,Secretary of State,,D,Rush,Posey 11,90,27,0,117
Mark W. Rutherford,Secretary of State,,L,Rush,Posey 11,12,2,0,14
Write in,Secretary of State,,,Rush,Posey 11,0,0,0,0
Tera Klutz,Auditor of State,,R,Rush,Posey 11,256,50,0,306
Joselyn Whitticker,Auditor of State,,D,Rush,Posey 11,93,30,0,123
John Schick,Auditor of State,,L,Rush,Posey 11,14,1,0,15
Kelly Mitchell,Treasurer of State,,R,Rush,Posey 11,269,52,0,321
John C. Aguilera,Treasurer of State,,D,Rush,Posey 11,87,29,0,116
Greg Pence,U.S. House,6,R,Rush,Posey 11,259,50,0,309
Jeannine Lee Lake,U.S. House,6,D,Rush,Posey 11,97,32,0,129
Tom Ferkinhogg,U.S. House,6,L,Rush,Posey 11,10,1,0,11
Write in,U.S. House,6,,Rush,Posey 11,0,0,0,0
Thomas E (Tom) Saunders,State Representative,54,R,Rush,Posey 11,301,62,0,363
,Registered Voters,,,Rush,Walker 12,,,,549
,Ballots Cast,,,Rush,Walker 12,,,,281
Mike Braun,U.S. Senate,,R,Rush,Walker 12,189,25,0,214
Joe Donnelly,U.S. Senate,,D,Rush,Walker 12,69,16,0,85
Lucy M Brenton,U.S. Senate,,L,Rush,Walker 12,20,2,0,22
Write in,U.S. Senate,,,Rush,Walker 12,0,0,0,0
Connie Lawson,Secretary of State,,R,Rush,Walker 12,206,27,0,233
Jim Harper,Secretary of State,,D,Rush,Walker 12,48,16,0,64
Mark W. Rutherford,Secretary of State,,L,Rush,Walker 12,19,1,0,20
Write in,Secretary of State,,,Rush,Walker 12,0,0,0,0
Tera Klutz,Auditor of State,,R,Rush,Walker 12,207,26,0,233
Joselyn Whitticker,Auditor of State,,D,Rush,Walker 12,51,15,0,66
John Schick,Auditor of State,,L,Rush,Walker 12,14,2,0,16
Kelly Mitchell,Treasurer of State,,R,Rush,Walker 12,219,28,0,247
John C. Aguilera,Treasurer of State,,D,Rush,Walker 12,49,14,0,63
Greg Pence,U.S. House,6,R,Rush,Walker 12,201,27,0,228
Jeannine Lee Lake,U.S. House,6,D,Rush,Walker 12,63,14,0,77
Tom Ferkinhogg,U.S. House,6,L,Rush,Walker 12,10,1,0,11
Write in,U.S. House,6,,Rush,Walker 12,0,0,0,0
Cindy Meyer Ziemke,State Representative,55,R,Rush,Walker 12,217,27,0,244
Corinne Westerfield,State Representative,55,D,Rush,Walker 12,58,17,0,75
,Registered Voters,,,Rush,Orange 13,,,,496
,Ballots Cast,,,Rush,Orange 13,,,,193
Mike Braun,U.S. Senate,,R,Rush,Orange 13,132,50,0,182
Joe Donnelly,U.S. Senate,,D,Rush,Orange 13,50,27,0,77
Lucy M Brenton,U.S. Senate,,L,Rush,Orange 13,10,2,0,12
Write in,U.S. Senate,,,Rush,Orange 13,0,0,0,0
Connie Lawson,Secretary of State,,R,Rush,Orange 13,151,54,0,205
Jim Harper,Secretary of State,,D,Rush,Orange 13,34,22,0,56
Mark W. Rutherford,Secretary of State,,L,Rush,Orange 13,5,3,0,8
Write in,Secretary of State,,,Rush,Orange 13,0,0,0,0
Tera Klutz,Auditor of State,,R,Rush,Orange 13,139,53,0,192
Joselyn Whitticker,Auditor of State,,D,Rush,Orange 13,40,23,0,63
John Schick,Auditor of State,,L,Rush,Orange 13,5,0,0,5
Kelly Mitchell,Treasurer of State,,R,Rush,Orange 13,149,55,0,204
John C. Aguilera,Treasurer of State,,D,Rush,Orange 13,34,22,0,56
Greg Pence,U.S. House,6,R,Rush,Orange 13,138,48,0,186
Jeannine Lee Lake,U.S. House,6,D,Rush,Orange 13,47,28,0,75
Tom Ferkinhogg,U.S. House,6,L,Rush,Orange 13,4,1,0,5
Write in,U.S. House,6,,Rush,Orange 13,0,0,0,0
Cindy Meyer Ziemke,State Representative,55,R,Rush,Orange 13,152,54,0,206
Corinne Westerfield,State Representative,55,R,Rush,Orange 13,37,21,0,58
,Registered Voters,,,Rush,Anderson 14,,,,649
,Ballots Cast,,,Rush,Anderson 14,,,,271
Mike Braun,U.S. Senate,,R,Rush,Anderson 14,172,60,0,232
Joe Donnelly,U.S. Senate,,D,Rush,Anderson 14,59,27,0,86
Lucy M Brenton,U.S. Senate,,L,Rush,Anderson 14,29,7,0,36
Write in,U.S. Senate,,,Rush,Anderson 14,0,0,0,0
Connie Lawson,Secretary of State,,R,Rush,Anderson 14,199,70,0,269
Jim Harper,Secretary of State,,D,Rush,Anderson 14,52,20,0,72
Mark W. Rutherford,Secretary of State,,L,Rush,Anderson 14,13,3,0,16
Write in,Secretary of State,,,Rush,Anderson 14,0,0,0,0
Tera Klutz,Auditor of State,,R,Rush,Anderson 14,191,68,0,259
Joselyn Whitticker,Auditor of State,,D,Rush,Anderson 14,50,22,0,72
John Schick,Auditor of State,,L,Rush,Anderson 14,11,4,0,15
Kelly Mitchell,Treasurer of State,,R,Rush,Anderson 14,206,71,0,277
John C. Aguilera,Treasurer of State,,D,Rush,Anderson 14,48,23,0,71
Greg Pence,U.S. House,6,R,Rush,Anderson 14,180,63,0,243
Jeannine Lee Lake,U.S. House,6,D,Rush,Anderson 14,65,28,0,93
Tom Ferkinhogg,U.S. House,6,L,Rush,Anderson 14,13,1,0,14
Write in,U.S. House,6,,Rush,Anderson 14,0,0,0,0
Cindy Meyer Ziemke,State Representative,55,R,Rush,Anderson 14,207,71,0,278
Corinne Westerfield,State Representative,55,R,Rush,Anderson 14,58,24,0,82
,Registered Voters,,,Rush,Jackson 15,,,,213
,Ballots Cast,,,Rush,Jackson 15,,,,96
Mike Braun,U.S. Senate,,R,Rush,Jackson 15,62,27,0,89
Joe Donnelly,U.S. Senate,,D,Rush,Jackson 15,25,20,0,45
Lucy M Brenton,U.S. Senate,,L,Rush,Jackson 15,9,3,0,12
Write in,U.S. Senate,,,Rush,Jackson 15,0,0,0,0
Connie Lawson,Secretary of State,,R,Rush,Jackson 15,73,36,0,109
Jim Harper,Secretary of State,,D,Rush,Jackson 15,16,12,0,28
Mark W. Rutherford,Secretary of State,,L,Rush,Jackson 15,5,2,0,7
Write in,Secretary of State,,,Rush,Jackson 15,0,0,0,0
Tera Klutz,Auditor of State,,R,Rush,Jackson 15,70,34,0,104
Joselyn Whitticker,Auditor of State,,D,Rush,Jackson 15,16,15,0,31
John Schick,Auditor of State,,L,Rush,Jackson 15,7,0,0,7
Kelly Mitchell,Treasurer of State,,R,Rush,Jackson 15,76,35,0,111
John C. Aguilera,Treasurer of State,,D,Rush,Jackson 15,15,14,0,29
Greg Pence,U.S. House,6,R,Rush,Jackson 15,72,29,0,101
Jeannine Lee Lake,U.S. House,6,D,Rush,Jackson 15,18,19,0,37
Tom Ferkinhogg,U.S. House,6,L,Rush,Jackson 15,4,0,0,4
Write in,U.S. House,6,,Rush,Jackson 15,0,0,0,0
Thomas E (Tom) Saunders,State Representative,54,R,Rush,Jackson 15,81,36,0,117
,Registered Voters,,,Rush,Center 16,,,,534
,Ballots Cast,,,Rush,Center 16,,,,288
Mike Braun,U.S. Senate,,R,Rush,Center 16,200,52,0,252
Joe Donnelly,U.S. Senate,,D,Rush,Center 16,68,27,0,95
Lucy M Brenton,U.S. Senate,,L,Rush,Center 16,14,3,0,17
Write in,U.S. Senate,,,Rush,Center 16,0,0,0,0
Connie Lawson,Secretary of State,,R,Rush,Center 16,223,65,0,288
Jim Harper,Secretary of State,,D,Rush,Center 16,44,12,0,56
Mark W. Rutherford,Secretary of State,,L,Rush,Center 16,13,3,0,16
Write in,Secretary of State,,,Rush,Center 16,0,0,0,0
Tera Klutz,Auditor of State,,R,Rush,Center 16,221,61,0,282
Joselyn Whitticker,Auditor of State,,D,Rush,Center 16,45,15,0,60
John Schick,Auditor of State,,L,Rush,Center 16,7,2,0,9
Kelly Mitchell,Treasurer of State,,R,Rush,Center 16,228,64,0,292
John C. Aguilera,Treasurer of State,,D,Rush,Center 16,45,15,0,60
Greg Pence,U.S. House,6,R,Rush,Center 16,214,56,0,270
Jeannine Lee Lake,U.S. House,6,D,Rush,Center 16,50,20,0,70
Tom Ferkinhogg,U.S. House,6,L,Rush,Center 16,10,5,0,15
Write in,U.S. House,6,,Rush,Center 16,1,0,0,1
Thomas E (Tom) Saunders,State Representative,54,R,Rush,Center 16,250,71,0,321
,Registered Voters,,,Rush,Washingtton 17,,,,318
,Ballots Cast,,,Rush,Washingtton 17,,,,154
Mike Braun,U.S. Senate,,R,Rush,Washingtton 17,119,42,0,161
Joe Donnelly,U.S. Senate,,D,Rush,Washingtton 17,26,18,0,44
Lucy M Brenton,U.S. Senate,,L,Rush,Washingtton 17,6,2,0,8
Write in,U.S. Senate,,,Rush,Washingtton 17,0,0,0,0
Connie Lawson,Secretary of State,,R,Rush,Washingtton 17,137,46,0,183
Jim Harper,Secretary of State,,D,Rush,Washingtton 17,6,14,0,20
Mark W. Rutherford,Secretary of State,,L,Rush,Washingtton 17,5,1,0,6
Write in,Secretary of State,,,Rush,Washingtton 17,1,0,0,1
Tera Klutz,Auditor of State,,R,Rush,Washingtton 17,126,43,0,169
Joselyn Whitticker,Auditor of State,,D,Rush,Washingtton 17,15,16,0,31
John Schick,Auditor of State,,L,Rush,Washingtton 17,5,1,0,6
Kelly Mitchell,Treasurer of State,,R,Rush,Washingtton 17,136,42,0,178
John C. Aguilera,Treasurer of State,,D,Rush,Washingtton 17,11,18,0,29
Greg Pence,U.S. House,6,R,Rush,Washingtton 17,126,41,0,167
Jeannine Lee Lake,U.S. House,6,D,Rush,Washingtton 17,17,18,0,35
Tom Ferkinhogg,U.S. House,6,L,Rush,Washingtton 17,7,2,0,9
Write in,U.S. House,6,,Rush,Washingtton 17,0,0,0,0
Cindy Meyer Ziemke,State Representative,55,R,Rush,Washingtton 17,134,42,0,176
Corinne Westerfield,State Representative,55,D,Rush,Washingtton 17,15,19,0,34
,Registered Voters,,,Rush,Union 18,,,,506
,Ballots Cast,,,Rush,Union 18,,,,248
Mike Braun,U.S. Senate,,R,Rush,Union 18,178,50,0,228
Joe Donnelly,U.S. Senate,,D,Rush,Union 18,57,16,0,73
Lucy M Brenton,U.S. Senate,,L,Rush,Union 18,12,3,0,15
Write in,U.S. Senate,,,Rush,Union 18,0,0,0,0
Connie Lawson,Secretary of State,,R,Rush,Union 18,187,54,0,241
Jim Harper,Secretary of State,,D,Rush,Union 18,49,15,0,64
Mark W. Rutherford,Secretary of State,,L,Rush,Union 18,12,0,0,12
Write in,Secretary of State,,,Rush,Union 18,0,0,0,0
Tera Klutz,Auditor of State,,R,Rush,Union 18,174,56,0,230
Joselyn Whitticker,Auditor of State,,D,Rush,Union 18,54,12,0,66
John Schick,Auditor of State,,L,Rush,Union 18,11,0,0,11
Kelly Mitchell,Treasurer of State,,R,Rush,Union 18,191,56,0,247
John C. Aguilera,Treasurer of State,,D,Rush,Union 18,48,13,0,61
Greg Pence,U.S. House,6,R,Rush,Union 18,186,51,0,237
Jeannine Lee Lake,U.S. House,6,D,Rush,Union 18,53,17,0,70
Tom Ferkinhogg,U.S. House,6,L,Rush,Union 18,6,1,0,7
Write in,U.S. House,6,,Rush,Union 18,0,0,0,0
Cindy Meyer Ziemke,State Representative,55,R,Rush,Union 18,196,55,0,251
Corinne Westerfield,State Representative,55,D,Rush,Union 18,44,14,0,58
,Registered Voters,,,Rush,Noble 19,,,,430
,Ballots Cast,,,Rush,Noble 19,,,,219
Mike Braun,U.S. Senate,,R,Rush,Noble 19,152,33,0,185
Joe Donnelly,U.S. Senate,,D,Rush,Noble 19,47,21,0,68
Lucy M Brenton,U.S. Senate,,L,Rush,Noble 19,17,7,0,24
Write in,U.S. Senate,,,Rush,Noble 19,0,0,0,0
Connie Lawson,Secretary of State,,R,Rush,Noble 19,180,42,0,222
Jim Harper,Secretary of State,,D,Rush,Noble 19,24,17,0,41
Mark W. Rutherford,Secretary of State,,L,Rush,Noble 19,10,0,0,10
Write in,Secretary of State,,,Rush,Noble 19,0,0,0,0
Tera Klutz,Auditor of State,,R,Rush,Noble 19,167,42,0,209
Joselyn Whitticker,Auditor of State,,D,Rush,Noble 19,30,15,0,45
John Schick,Auditor of State,,L,Rush,Noble 19,13,1,0,14
Kelly Mitchell,Treasurer of State,,R,Rush,Noble 19,182,43,0,225
John C. Aguilera,Treasurer of State,,D,Rush,Noble 19,22,15,0,37
Greg Pence,U.S. House,6,R,Rush,Noble 19,167,40,0,207
Jeannine Lee Lake,U.S. House,6,D,Rush,Noble 19,36,20,0,56
Tom Ferkinhogg,U.S. House,6,L,Rush,Noble 19,11,1,0,12
Write in,U.S. House,6,,Rush,Noble 19,0,0,0,0
Cindy Meyer Ziemke,State Representative,55,R,Rush,Noble 19,167,44,0,211
Corinne Westerfield,State Representative,55,D,Rush,Noble 19,40,16,0,56
,Registered Voters,,,Rush,Richland 20,,,,226
,Ballots Cast,,,Rush,Richland 20,,,,129
Mike Braun,U.S. Senate,,R,Rush,Richland 20,101,17,0,118
Joe Donnelly,U.S. Senate,,D,Rush,Richland 20,20,5,0,25
Lucy M Brenton,U.S. Senate,,L,Rush,Richland 20,7,0,0,7
Write in,U.S. Senate,,,Rush,Richland 20,0,0,0,0
Connie Lawson,Secretary of State,,R,Rush,Richland 20,110,17,0,127
Jim Harper,Secretary of State,,D,Rush,Richland 20,16,5,0,21
Mark W. Rutherford,Secretary of State,,L,Rush,Richland 20,2,0,0,2
Write in,Secretary of State,,,Rush,Richland 20,0,0,0,0
Tera Klutz,Auditor of State,,R,Rush,Richland 20,105,17,0,122
Joselyn Whitticker,Auditor of State,,D,Rush,Richland 20,13,3,0,16
John Schick,Auditor of State,,L,Rush,Richland 20,6,2,0,8
Kelly Mitchell,Treasurer of State,,R,Rush,Richland 20,109,18,0,127
John C. Aguilera,Treasurer of State,,D,Rush,Richland 20,14,4,0,18
Greg Pence,U.S. House,6,R,Rush,Richland 20,102,17,0,119
Jeannine Lee Lake,U.S. House,6,D,Rush,Richland 20,20,3,0,23
Tom Ferkinhogg,U.S. House,6,L,Rush,Richland 20,5,2,0,7
Write in,U.S. House,6,,Rush,Richland 20,0,0,0,0
Cindy Meyer Ziemke,State Representative,55,R,Rush,Richland 20,103,20,0,123
Corinne Westerfield,State Representative,55,D,Rush,Richland 20,24,2,0,26
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
