county,precinct,office,district,candidate,party,election_day,absentee,provisional,votes
Spencer,Carter 4,U.S. Senate,,Joe Donnelly,DEM,3,1,0,4
Spencer,Carter 4,U.S. House,8,Larry D. Bucshon,REP,8,3,0,11
Spencer,Carter 4,U.S. House,8,Rachel Covington,REP,2,0,0,2
Spencer,Carter 4,U.S. House,8,Richard Moss,REP,8,0,0,8
Spencer,Carter 4,U.S. House,8,William Tanoos,DEM,1,1,0,2
Spencer,Carter 4,State Senate,48,Mark Messmer,REP,15,4,0,19
Spencer,Carter 4,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Spencer,Carter 4,State House,74,Stephen R. Bartels,REP,17,3,0,20
Spencer,Carter 4,State House,74,Larry K. Kleeman,DEM,3,2,0,5
Spencer,Clay 1,Ballots Cast,,,,52,8,0,60
Spencer,Clay 1,Registered Voters,,,,,,,401
Spencer,Clay 1,U.S. Senate,,Mike Braun,REP,27,0,0,27
Spencer,Clay 1,U.S. Senate,,Luke Messer,REP,4,1,0,5
Spencer,Clay 1,U.S. Senate,,Todd Rokita,REP,5,3,0,8
Spencer,Clay 1,U.S. Senate,,Joe Donnelly,DEM,14,4,0,18
Spencer,Clay 1,U.S. House,8,Larry D. Bucshon,REP,23,3,0,26
Spencer,Clay 1,U.S. House,8,Rachel Covington,REP,7,0,0,7
Spencer,Clay 1,U.S. House,8,Richard Moss,REP,5,1,0,6
Spencer,Clay 1,U.S. House,8,William Tanoos,DEM,11,2,0,13
Spencer,Clay 1,State Senate,48,Mark Messmer,REP,31,3,0,34
Spencer,Clay 1,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Spencer,Clay 1,State House,74,Stephen R. Bartels,REP,30,3,0,33
Spencer,Clay 1,State House,74,Larry K. Kleeman,DEM,14,4,0,18
Spencer,Clay 2,Ballots Cast,,,,179,29,0,208
Spencer,Clay 2,Registered Voters,,,,,,,1185
Spencer,Clay 2,U.S. Senate,,Mike Braun,REP,82,10,0,92
Spencer,Clay 2,U.S. Senate,,Luke Messer,REP,34,6,0,40
Spencer,Clay 2,U.S. Senate,,Todd Rokita,REP,22,7,0,29
Spencer,Clay 2,U.S. Senate,,Joe Donnelly,DEM,34,5,0,39
Spencer,Clay 2,U.S. House,8,Larry D. Bucshon,REP,102,21,0,123
Spencer,Clay 2,U.S. House,8,Rachel Covington,REP,13,1,0,14
Spencer,Clay 2,U.S. House,8,Richard Moss,REP,23,1,0,24
Spencer,Clay 2,U.S. House,8,William Tanoos,DEM,24,4,0,28
Spencer,Clay 2,State Senate,48,Mark Messmer,REP,126,23,0,149
Spencer,Clay 2,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Spencer,Clay 2,State House,74,Stephen R. Bartels,REP,117,22,0,139
Spencer,Clay 2,State House,74,Larry K. Kleeman,DEM,31,5,0,36
Spencer,Clay 3,Ballots Cast,,,,78,14,0,92
Spencer,Clay 3,Registered Voters,,,,,,,554
Spencer,Clay 3,U.S. Senate,,Mike Braun,REP,47,4,0,51
Spencer,Clay 3,U.S. Senate,,Luke Messer,REP,10,1,0,11
Spencer,Clay 3,U.S. Senate,,Todd Rokita,REP,7,6,0,13
Spencer,Clay 3,U.S. Senate,,Joe Donnelly,DEM,14,3,0,17
Spencer,Clay 3,U.S. House,8,Larry D. Bucshon,REP,32,8,0,40
Spencer,Clay 3,U.S. House,8,Rachel Covington,REP,10,1,0,11
Spencer,Clay 3,U.S. House,8,Richard Moss,REP,22,2,0,24
Spencer,Clay 3,U.S. House,8,William Tanoos,DEM,13,2,0,15
Spencer,Clay 3,State Senate,48,Mark Messmer,REP,54,9,0,63
Spencer,Clay 3,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Spencer,Clay 3,State House,74,Stephen R. Bartels,REP,49,9,0,58
Spencer,Clay 3,State House,74,Larry K. Kleeman,DEM,13,3,0,16
Spencer,Grass 1,Ballots Cast,,,,112,16,0,128
Spencer,Grass 1,Registered Voters,,,,,,,477
Spencer,Grass 1,U.S. Senate,,Mike Braun,REP,39,7,0,46
Spencer,Grass 1,U.S. Senate,,Luke Messer,REP,19,5,0,24
Spencer,Grass 1,U.S. Senate,,Todd Rokita,REP,16,1,0,17
Spencer,Grass 1,U.S. Senate,,Joe Donnelly,DEM,33,3,0,36
Spencer,Grass 1,U.S. House,8,Larry D. Bucshon,REP,39,7,0,46
Spencer,Grass 1,U.S. House,8,Rachel Covington,REP,9,3,0,12
Spencer,Grass 1,U.S. House,8,Richard Moss,REP,27,3,0,30
Spencer,Grass 1,U.S. House,8,William Tanoos,DEM,26,3,0,29
Spencer,Grass 1,State Senate,48,Mark Messmer,REP,68,10,0,78
Spencer,Grass 1,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Spencer,Grass 1,State House,75,Ron Bacon,REP,63,10,0,73
Spencer,Grass 1,State House,75,John Hurley,DEM,32,3,0,35
Spencer,Grass 2,Ballots Cast,,,,89,13,0,102
Spencer,Grass 2,Registered Voters,,,,,,,399
Spencer,Grass 2,U.S. Senate,,Mike Braun,REP,40,4,0,44
Spencer,Grass 2,U.S. Senate,,Luke Messer,REP,17,1,0,18
Spencer,Grass 2,U.S. Senate,,Todd Rokita,REP,7,3,0,10
Spencer,Grass 2,U.S. Senate,,Joe Donnelly,DEM,21,3,0,24
Spencer,Grass 2,U.S. House,8,Larry D. Bucshon,REP,49,7,0,56
Spencer,Grass 2,U.S. House,8,Rachel Covington,REP,5,0,0,5
Spencer,Grass 2,U.S. House,8,Richard Moss,REP,12,1,0,13
Spencer,Grass 2,U.S. House,8,William Tanoos,DEM,19,3,0,22
Spencer,Grass 2,State Senate,48,Mark Messmer,REP,58,5,0,63
Spencer,Grass 2,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Spencer,Grass 2,State House,75,Ron Bacon,REP,58,5,0,63
Spencer,Grass 2,State House,75,John Hurley,DEM,22,3,0,25
Spencer,Hammond 1,Ballots Cast,,,,163,24,0,187
Spencer,Hammond 1,Registered Voters,,,,,,,663
Spencer,Hammond 1,U.S. Senate,,Mike Braun,REP,75,10,0,85
Spencer,Hammond 1,U.S. Senate,,Luke Messer,REP,24,5,0,29
Spencer,Hammond 1,U.S. Senate,,Todd Rokita,REP,35,6,0,41
Spencer,Hammond 1,U.S. Senate,,Joe Donnelly,DEM,12,3,0,15
Spencer,Hammond 1,U.S. House,8,Larry D. Bucshon,REP,95,17,0,112
Spencer,Hammond 1,U.S. House,8,Rachel Covington,REP,18,1,0,19
Spencer,Hammond 1,U.S. House,8,Richard Moss,REP,23,3,0,26
Spencer,Hammond 1,U.S. House,8,William Tanoos,DEM,9,0,0,9
Spencer,Hammond 1,State Senate,48,Mark Messmer,REP,99,20,0,119
Spencer,Hammond 1,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Spencer,Hammond 1,State House,75,Ron Bacon,REP,105,19,0,124
Spencer,Hammond 1,State House,75,John Hurley,DEM,15,1,0,16
Spencer,Hammond 2,Ballots Cast,,,,80,8,0,88
Spencer,Hammond 2,Registered Voters,,,,,,,476
Spencer,Hammond 2,U.S. Senate,,Mike Braun,REP,29,4,0,33
Spencer,Hammond 2,U.S. Senate,,Luke Messer,REP,8,0,0,8
Spencer,Hammond 2,U.S. Senate,,Todd Rokita,REP,24,2,0,26
Spencer,Hammond 2,U.S. Senate,,Joe Donnelly,DEM,16,2,0,18
Spencer,Hammond 2,U.S. House,8,Larry D. Bucshon,REP,37,5,0,42
Spencer,Hammond 2,U.S. House,8,Rachel Covington,REP,8,1,0,9
Spencer,Hammond 2,U.S. House,8,Richard Moss,REP,16,0,0,16
Spencer,Hammond 2,U.S. House,8,William Tanoos,DEM,13,1,0,14
Spencer,Hammond 2,State Senate,48,Mark Messmer,REP,53,6,0,59
Spencer,Hammond 2,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Spencer,Hammond 2,State House,74,Stephen R. Bartels,REP,51,6,0,57
Spencer,Hammond 2,State House,74,Larry K. Kleeman,DEM,15,2,0,17
Spencer,Harrison 1,Ballots Cast,,,,85,12,0,97
Spencer,Harrison 1,Registered Voters,,,,,,,880
Spencer,Harrison 1,U.S. Senate,,Mike Braun,REP,31,7,0,38
Spencer,Harrison 1,U.S. Senate,,Luke Messer,REP,4,1,0,5
Spencer,Harrison 1,U.S. Senate,,Todd Rokita,REP,12,0,0,12
Spencer,Harrison 1,U.S. Senate,,Joe Donnelly,DEM,34,3,0,37
Spencer,Harrison 1,U.S. House,8,Larry D. Bucshon,REP,15,7,0,22
Spencer,Harrison 1,U.S. House,8,Rachel Covington,REP,7,0,0,7
Spencer,Harrison 1,U.S. House,8,Richard Moss,REP,25,1,0,26
Spencer,Harrison 1,U.S. House,8,William Tanoos,DEM,28,2,0,30
Spencer,Harrison 1,State Senate,48,Mark Messmer,REP,45,7,0,52
Spencer,Harrison 1,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Spencer,Harrison 1,State House,74,Stephen R. Bartels,REP,40,7,0,47
Spencer,Harrison 1,State House,74,Larry K. Kleeman,DEM,34,4,0,38
Spencer,Harrison 2,Ballots Cast,,,,86,12,0,98
Spencer,Harrison 2,Registered Voters,,,,,,,547
Spencer,Harrison 2,U.S. Senate,,Mike Braun,REP,28,8,0,36
Spencer,Harrison 2,U.S. Senate,,Luke Messer,REP,6,0,0,6
Spencer,Harrison 2,U.S. Senate,,Todd Rokita,REP,5,1,0,6
Spencer,Harrison 2,U.S. Senate,,Joe Donnelly,DEM,35,3,0,38
Spencer,Harrison 2,U.S. House,8,Larry D. Bucshon,REP,21,5,0,26
Spencer,Harrison 2,U.S. House,8,Rachel Covington,REP,7,1,0,8
Spencer,Harrison 2,U.S. House,8,Richard Moss,REP,11,3,0,14
Spencer,Harrison 2,U.S. House,8,William Tanoos,DEM,27,2,0,29
Spencer,Harrison 2,State Senate,48,Mark Messmer,REP,33,8,0,41
Spencer,Harrison 2,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Spencer,Harrison 2,State House,74,Stephen R. Bartels,REP,32,8,0,40
Spencer,Harrison 2,State House,74,Larry K. Kleeman,DEM,38,3,0,41
Spencer,Huff,Ballots Cast,,,,125,15,0,140
Spencer,Huff,Registered Voters,,,,,,,749
Spencer,Huff,U.S. Senate,,Mike Braun,REP,56,1,0,57
Spencer,Huff,U.S. Senate,,Luke Messer,REP,19,5,0,24
Spencer,Huff,U.S. Senate,,Todd Rokita,REP,19,2,0,21
Spencer,Huff,U.S. Senate,,Joe Donnelly,DEM,22,7,0,29
Spencer,Huff,U.S. House,8,Larry D. Bucshon,REP,59,1,0,60
Spencer,Huff,U.S. House,8,Rachel Covington,REP,10,5,0,15
Spencer,Huff,U.S. House,8,Richard Moss,REP,27,2,0,29
Spencer,Huff,U.S. House,8,William Tanoos,DEM,17,6,0,23
Spencer,Huff,State Senate,48,Mark Messmer,REP,85,7,0,92
Spencer,Huff,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Spencer,Huff,State House,74,Stephen R. Bartels,REP,80,7,0,87
Spencer,Huff,State House,74,Larry K. Kleeman,DEM,23,7,0,30
Spencer,Jackson,Ballots Cast,,,,115,14,0,129
Spencer,Jackson,Registered Voters,,,,,,,612
Spencer,Jackson,U.S. Senate,,Mike Braun,REP,33,4,0,37
Spencer,Jackson,U.S. Senate,,Luke Messer,REP,16,0,0,16
Spencer,Jackson,U.S. Senate,,Todd Rokita,REP,4,1,0,5
Spencer,Jackson,U.S. Senate,,Joe Donnelly,DEM,51,7,0,58
Spencer,Jackson,U.S. House,8,Larry D. Bucshon,REP,42,4,0,46
Spencer,Jackson,U.S. House,8,Rachel Covington,REP,4,0,0,4
Spencer,Jackson,U.S. House,8,Richard Moss,REP,8,2,0,10
Spencer,Jackson,U.S. House,8,William Tanoos,DEM,37,6,0,43
Spencer,Jackson,State Senate,48,Mark Messmer,REP,48,5,0,53
Spencer,Jackson,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Spencer,Jackson,State House,75,Ron Bacon,REP,42,5,0,47
Spencer,Jackson,State House,75,John Hurley,DEM,46,7,0,53
Spencer,Luce 1,Ballots Cast,,,,174,30,0,204
Spencer,Luce 1,Registered Voters,,,,,,,689
Spencer,Luce 1,U.S. Senate,,Mike Braun,REP,53,14,0,67
Spencer,Luce 1,U.S. Senate,,Luke Messer,REP,20,1,0,21
Spencer,Luce 1,U.S. Senate,,Todd Rokita,REP,29,2,0,31
Spencer,Luce 1,U.S. Senate,,Joe Donnelly,DEM,54,12,0,66
Spencer,Luce 1,U.S. House,8,Larry D. Bucshon,REP,79,9,0,88
Spencer,Luce 1,U.S. House,8,Rachel Covington,REP,14,3,0,17
Spencer,Luce 1,U.S. House,8,Richard Moss,REP,12,5,0,17
Spencer,Luce 1,U.S. House,8,William Tanoos,DEM,35,6,0,41
Spencer,Luce 1,State Senate,48,Mark Messmer,REP,95,14,0,109
Spencer,Luce 1,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Spencer,Luce 1,State House,75,Ron Bacon,REP,97,16,0,113
Spencer,Luce 1,State House,75,John Hurley,DEM,55,11,0,66
Spencer,Luce 2,Ballots Cast,,,,134,48,0,182
Spencer,Luce 2,Registered Voters,,,,,,,587
Spencer,Luce 2,U.S. Senate,,Mike Braun,REP,50,22,0,72
Spencer,Luce 2,U.S. Senate,,Luke Messer,REP,12,5,0,17
Spencer,Luce 2,U.S. Senate,,Todd Rokita,REP,16,8,0,24
Spencer,Luce 2,U.S. Senate,,Joe Donnelly,DEM,40,8,0,48
Spencer,Luce 2,U.S. House,8,Larry D. Bucshon,REP,52,25,0,77
Spencer,Luce 2,U.S. House,8,Rachel Covington,REP,16,4,0,20
Spencer,Luce 2,U.S. House,8,Richard Moss,REP,13,6,0,19
Spencer,Luce 2,U.S. House,8,William Tanoos,DEM,26,8,0,34
Spencer,Luce 2,State Senate,48,Mark Messmer,REP,71,30,0,101
Spencer,Luce 2,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Spencer,Luce 2,State House,75,Ron Bacon,REP,74,30,0,104
Spencer,Luce 2,State House,75,John Hurley,DEM,41,7,0,48
Spencer,Luce 3,Ballots Cast,,,,112,21,0,133
Spencer,Luce 3,Registered Voters,,,,,,,604
Spencer,Luce 3,U.S. Senate,,Mike Braun,REP,38,6,0,44
Spencer,Luce 3,U.S. Senate,,Luke Messer,REP,18,2,0,20
Spencer,Luce 3,U.S. Senate,,Todd Rokita,REP,17,7,0,24
Spencer,Luce 3,U.S. Senate,,Joe Donnelly,DEM,33,5,0,38
Spencer,Luce 3,U.S. House,8,Larry D. Bucshon,REP,51,12,0,63
Spencer,Luce 3,U.S. House,8,Rachel Covington,REP,10,3,0,13
Spencer,Luce 3,U.S. House,8,Richard Moss,REP,14,1,0,15
Spencer,Luce 3,U.S. House,8,William Tanoos,DEM,30,4,0,34
Spencer,Luce 3,State Senate,48,Mark Messmer,REP,63,13,0,76
Spencer,Luce 3,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Spencer,Luce 3,State House,75,Ron Bacon,REP,64,15,0,79
Spencer,Luce 3,State House,75,John Hurley,DEM,33,4,0,37
Spencer,Ohio 1,Ballots Cast,,,,215,51,0,266
Spencer,Ohio 1,Registered Voters,,,,,,,528
Spencer,Ohio 1,U.S. Senate,,Mike Braun,REP,76,11,0,87
Spencer,Ohio 1,U.S. Senate,,Luke Messer,REP,25,14,0,39
Spencer,Ohio 1,U.S. Senate,,Todd Rokita,REP,41,13,0,54
Spencer,Ohio 1,U.S. Senate,,Joe Donnelly,DEM,43,8,0,51
Spencer,Ohio 1,U.S. House,8,Larry D. Bucshon,REP,76,31,0,107
Spencer,Ohio 1,U.S. House,8,Rachel Covington,REP,37,4,0,41
Spencer,Ohio 1,U.S. House,8,Richard Moss,REP,30,6,0,36
Spencer,Ohio 1,U.S. House,8,William Tanoos,DEM,32,3,0,35
Spencer,Ohio 1,State Senate,48,Mark Messmer,REP,116,36,0,152
Spencer,Ohio 1,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Spencer,Ohio 1,State House,75,Ron Bacon,REP,122,32,0,154
Spencer,Ohio 1,State House,75,John Hurley,DEM,46,5,0,51
Spencer,Ohio 2,Ballots Cast,,,,39,30,0,69
Spencer,Ohio 2,Registered Voters,,,,,,,463
Spencer,Ohio 2,U.S. Senate,,Mike Braun,REP,19,16,0,35
Spencer,Ohio 2,U.S. Senate,,Luke Messer,REP,4,2,0,6
Spencer,Ohio 2,U.S. Senate,,Todd Rokita,REP,6,2,0,8
Spencer,Ohio 2,U.S. Senate,,Joe Donnelly,DEM,7,4,0,11
Spencer,Ohio 2,U.S. House,8,Larry D. Bucshon,REP,20,16,0,36
Spencer,Ohio 2,U.S. House,8,Rachel Covington,REP,4,1,0,5
Spencer,Ohio 2,U.S. House,8,Richard Moss,REP,3,1,0,4
Spencer,Ohio 2,U.S. House,8,William Tanoos,DEM,4,4,0,8
Spencer,Ohio 2,State Senate,48,Mark Messmer,REP,26,16,0,42
Spencer,Ohio 2,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Spencer,Ohio 2,State House,75,Ron Bacon,REP,25,14,0,39
Spencer,Ohio 2,State House,75,John Hurley,DEM,5,4,0,9
Spencer,Ohio 3,Ballots Cast,,,,3,37,0,40
Spencer,Ohio 3,Registered Voters,,,,,,,477
Spencer,Ohio 3,U.S. Senate,,Mike Braun,REP,2,9,0,11
Spencer,Ohio 3,U.S. Senate,,Luke Messer,REP,0,5,0,5
Spencer,Ohio 3,U.S. Senate,,Todd Rokita,REP,1,6,0,7
Spencer,Ohio 3,U.S. Senate,,Joe Donnelly,DEM,0,8,0,8
Spencer,Ohio 3,U.S. House,8,Larry D. Bucshon,REP,3,14,0,17
Spencer,Ohio 3,U.S. House,8,Rachel Covington,REP,0,2,0,2
Spencer,Ohio 3,U.S. House,8,Richard Moss,REP,0,7,0,7
Spencer,Ohio 3,U.S. House,8,William Tanoos,DEM,0,5,0,5
Spencer,Ohio 3,State Senate,48,Mark Messmer,REP,3,19,0,22
Spencer,Ohio 3,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Spencer,Ohio 3,State House,75,Ron Bacon,REP,3,21,0,24
Spencer,Ohio 3,State House,75,John Hurley,DEM,0,7,0,7
Spencer,Ohio 4,Ballots Cast,,,,108,61,0,169
Spencer,Ohio 4,Registered Voters,,,,,,,734
Spencer,Ohio 4,U.S. Senate,,Mike Braun,REP,50,19,0,69
Spencer,Ohio 4,U.S. Senate,,Luke Messer,REP,13,9,0,22
Spencer,Ohio 4,U.S. Senate,,Todd Rokita,REP,28,17,0,45
Spencer,Ohio 4,U.S. Senate,,Joe Donnelly,DEM,10,10,0,20
Spencer,Ohio 4,U.S. House,8,Larry D. Bucshon,REP,66,38,0,104
Spencer,Ohio 4,U.S. House,8,Rachel Covington,REP,5,3,0,8
Spencer,Ohio 4,U.S. House,8,Richard Moss,REP,16,7,0,23
Spencer,Ohio 4,U.S. House,8,William Tanoos,DEM,9,7,0,16
Spencer,Ohio 4,State Senate,48,Mark Messmer,REP,78,43,0,121
Spencer,Ohio 4,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Spencer,Ohio 4,State House,75,Ron Bacon,REP,78,43,0,121
Spencer,Ohio 4,State House,75,John Hurley,DEM,10,12,0,22
Spencer,Ohio 5,Ballots Cast,,,,176,40,0,216
Spencer,Ohio 5,Registered Voters,,,,,,,711
Spencer,Ohio 5,U.S. Senate,,Mike Braun,REP,76,22,0,98
Spencer,Ohio 5,U.S. Senate,,Luke Messer,REP,22,3,0,25
Spencer,Ohio 5,U.S. Senate,,Todd Rokita,REP,50,8,0,58
Spencer,Ohio 5,U.S. Senate,,Joe Donnelly,DEM,14,3,0,17
Spencer,Ohio 5,U.S. House,8,Larry D. Bucshon,REP,109,27,0,136
Spencer,Ohio 5,U.S. House,8,Rachel Covington,REP,16,1,0,17
Spencer,Ohio 5,U.S. House,8,Richard Moss,REP,29,5,0,34
Spencer,Ohio 5,U.S. House,8,William Tanoos,DEM,11,2,0,13
Spencer,Ohio 5,State Senate,48,Mark Messmer,REP,136,29,0,165
Spencer,Ohio 5,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Spencer,Ohio 5,State House,75,Ron Bacon,REP,135,30,0,165
Spencer,Ohio 5,State House,75,John Hurley,DEM,15,3,0,18
Spencer,Ohio 6,Ballots Cast,,,,144,70,0,214
Spencer,Ohio 6,Registered Voters,,,,,,,845
Spencer,Ohio 6,U.S. Senate,,Mike Braun,REP,59,29,0,88
Spencer,Ohio 6,U.S. Senate,,Luke Messer,REP,27,4,0,31
Spencer,Ohio 6,U.S. Senate,,Todd Rokita,REP,29,15,0,44
Spencer,Ohio 6,U.S. Senate,,Joe Donnelly,DEM,19,12,0,31
Spencer,Ohio 6,U.S. House,8,Larry D. Bucshon,REP,79,36,0,115
Spencer,Ohio 6,U.S. House,8,Rachel Covington,REP,13,7,0,20
Spencer,Ohio 6,U.S. House,8,Richard Moss,REP,26,8,0,34
Spencer,Ohio 6,U.S. House,8,William Tanoos,DEM,5,10,0,15
Spencer,Ohio 6,State Senate,48,Mark Messmer,REP,100,41,0,141
Spencer,Ohio 6,State Senate,48,No Candidate Filed,DEM,0,0,0,0
Spencer,Ohio 6,State House,75,Ron Bacon,REP,99,43,0,142
Spencer,Ohio 6,State House,75,John Hurley,DEM,15,12,0,27
