candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
,Registered Voters,,,Greene,Stockton 2,,,,1277
,Ballots Cast,,,Greene,Stockton 2,542,207,0,749
Mike Braun,U.S. Senate,,R,Greene,Stockton 2,388,136,0,524
Joe Donnelly,U.S. Senate,,D,Greene,Stockton 2,128,67,0,195
Lucy M Brenton,U.S. Senate,,L,Greene,Stockton 2,21,4,0,25
Write in,U.S. Senate,,,Greene,Stockton 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Greene,Stockton 2,404,151,0,555
Jim Harper,Secretary of State,,D,Greene,Stockton 2,110,49,0,159
Mark W. Rutherford,Secretary of State,,L,Greene,Stockton 2,14,3,0,17
Write in,Secretary of State,,,Greene,Stockton 2,0,0,0,0
Tera Klutz,Auditor of State,,R,Greene,Stockton 2,386,140,0,526
Joselyn Whitticker,Auditor of State,,D,Greene,Stockton 2,115,52,0,167
John Schick,Auditor of State,,L,Greene,Stockton 2,14,4,0,18
Kelly Mitchell,Treasurer of State,,R,Greene,Stockton 2,409,149,0,558
John C. Aguilera,Treasurer of State,,D,Greene,Stockton 2,103,45,0,148
Larry D Bucshon,U.S. House,8,R,Greene,Stockton 2,424,157,0,581
William Tanoos,U.S. House,8,D,Greene,Stockton 2,,,,154
Tom Ferkinhoff,Write In,8,,Greene,Stockton 2,0,0,0,0
Eric S Bassler,State Senate,39,R ,Greene,Stockton 2,455,169,0,624
No Candidate Filed,State Senate,39,D,Greene,Stockton 2,0,0,0,0
Jeff Ellington,State Representative,62,R,Greene,Stockton 2,395,145,0,540
Amy Swain,State Representative,62,D,Greene,Stockton 2,133,57,0,190
,Registered Voters,,,Greene,Stockton 3,,,,593
,Ballots Cast,,,Greene,Stockton 3,185,109,0,294
Mike Braun,U.S. Senate,,R,Greene,Stockton 3,102,9,0,161
Joe Donnelly,U.S. Senate,,D,Greene,Stockton 3,71,46,0,117
Lucy M Brenton,U.S. Senate,,L,Greene,Stockton 3,8,3,0,11
Write in,U.S. Senate,,,Greene,Stockton 3,0,0,0,0
Connie Lawson,Secretary of State,,R,Greene,Stockton 3,114,61,0,175
Jim Harper,Secretary of State,,D,Greene,Stockton 3,62,43,0,105
Mark W. Rutherford,Secretary of State,,L,Greene,Stockton 3,4,3,0,7
Write in,Secretary of State,,,Greene,Stockton 3,0,0,0,0
Tera Klutz,Auditor of State,,R,Greene,Stockton 3,106,60,0,166
Joselyn Whitticker,Auditor of State,,D,Greene,Stockton 3,64,44,0,108
John Schick,Auditor of State,,L,Greene,Stockton 3,4,3,0,7
Kelly Mitchell,Treasurer of State,,R,Greene,Stockton 3,113,60,0,173
John C. Aguilera,Treasurer of State,,D,Greene,Stockton 3,62,44,0,106
Larry D Bucshon,U.S. House,8,R,Greene,Stockton 3,119,70,0,189
William Tanoos,U.S. House,8,D,Greene,Stockton 3,,,,97
Tom Ferkinhoff,Write In,8,,Greene,Stockton 3,0,0,0,0
Eric S Bassler,State Senate,39,R ,Greene,Stockton 3,132,75,0,207
No Candidate Filed,State Senate,39,D,Greene,Stockton 3,0,0,0,0
Jeff Ellington,State Representative,62,R,Greene,Stockton 3,107,62,0,169
Amy Swain,State Representative,62,D,Greene,Stockton 3,73,45,0,118
,Registered Voters,,,Greene,Stockton 4,,,,594
,Ballots Cast,,,Greene,Stockton 4,199,87,0,286
Mike Braun,U.S. Senate,,R,Greene,Stockton 4,116,52,0,168
Joe Donnelly,U.S. Senate,,D,Greene,Stockton 4,68,28,0,96
Lucy M Brenton,U.S. Senate,,L,Greene,Stockton 4,12,7,0,19
Write in,U.S. Senate,,,Greene,Stockton 4,0,0,0,0
Connie Lawson,Secretary of State,,R,Greene,Stockton 4,127,59,0,186
Jim Harper,Secretary of State,,D,Greene,Stockton 4,57,24,0,81
Mark W. Rutherford,Secretary of State,,L,Greene,Stockton 4,9,1,0,10
Write in,Secretary of State,,,Greene,Stockton 4,0,0,0,0
Tera Klutz,Auditor of State,,R,Greene,Stockton 4,120,54,0,174
Joselyn Whitticker,Auditor of State,,D,Greene,Stockton 4,61,24,0,85
John Schick,Auditor of State,,L,Greene,Stockton 4,7,4,0,11
Kelly Mitchell,Treasurer of State,,R,Greene,Stockton 4,126,59,0,185
John C. Aguilera,Treasurer of State,,D,Greene,Stockton 4,63,23,0,86
Larry D Bucshon,U.S. House,8,R,Greene,Stockton 4,131,63,0,194
William Tanoos,U.S. House,8,D,Greene,Stockton 4,,,,82
Tom Ferkinhoff,Write In,8,,Greene,Stockton 4,0,0,0,0
Eric S Bassler,State Senate,39,R ,Greene,Stockton 4,160,63,0,223
No Candidate Filed,State Senate,39,D,Greene,Stockton 4,0,0,0,0
Jeff Ellington,State Representative,62,R,Greene,Stockton 4,128,53,0,181
Amy Swain,State Representative,62,D,Greene,Stockton 4,68,34,0,102
,Registered Voters,,,Greene,Stockton 5,,,,520
,Ballots Cast,,,Greene,Stockton 5,164,76,0,240
Mike Braun,U.S. Senate,,R,Greene,Stockton 5,101,35,0,136
Joe Donnelly,U.S. Senate,,D,Greene,Stockton 5,52,37,0,89
Lucy M Brenton,U.S. Senate,,L,Greene,Stockton 5,9,2,0,11
Write in,U.S. Senate,,,Greene,Stockton 5,0,0,0,0
Connie Lawson,Secretary of State,,R,Greene,Stockton 5,103,40,0,143
Jim Harper,Secretary of State,,D,Greene,Stockton 5,51,33,0,84
Mark W. Rutherford,Secretary of State,,L,Greene,Stockton 5,7,1,0,8
Write in,Secretary of State,,,Greene,Stockton 5,0,0,0,0
Tera Klutz,Auditor of State,,R,Greene,Stockton 5,98,35,0,133
Joselyn Whitticker,Auditor of State,,D,Greene,Stockton 5,52,33,0,85
John Schick,Auditor of State,,L,Greene,Stockton 5,6,4,0,10
Kelly Mitchell,Treasurer of State,,R,Greene,Stockton 5,109,39,0,148
John C. Aguilera,Treasurer of State,,D,Greene,Stockton 5,47,31,0,78
Larry D Bucshon,U.S. House,8,R,Greene,Stockton 5,115,40,0,155
William Tanoos,U.S. House,8,D,Greene,Stockton 5,,,,75
Tom Ferkinhoff,Write In,8,,Greene,Stockton 5,0,0,0,0
Eric S Bassler,State Senate,39,R ,Greene,Stockton 5,128,55,0,183
No Candidate Filed,State Senate,39,D,Greene,Stockton 5,0,0,0,0
Jeff Ellington,State Representative,62,R,Greene,Stockton 5,109,38,0,147
Amy Swain,State Representative,62,D,Greene,Stockton 5,54,36,0,90
,Registered Voters,,,Greene,Stockton 6,,,,679
,Ballots Cast,,,Greene,Stockton 6,260,134,0,394
Mike Braun,U.S. Senate,,R,Greene,Stockton 6,164,69,0,233
Joe Donnelly,U.S. Senate,,D,Greene,Stockton 6,81,61,0,142
Lucy M Brenton,U.S. Senate,,L,Greene,Stockton 6,11,1,0,12
Write in,U.S. Senate,,,Greene,Stockton 6,0,0,0,0
Connie Lawson,Secretary of State,,R,Greene,Stockton 6,166,72,0,238
Jim Harper,Secretary of State,,D,Greene,Stockton 6,75,57,0,132
Mark W. Rutherford,Secretary of State,,L,Greene,Stockton 6,6,2,0,8
Write in,Secretary of State,,,Greene,Stockton 6,0,0,0,0
Tera Klutz,Auditor of State,,R,Greene,Stockton 6,168,72,0,240
Joselyn Whitticker,Auditor of State,,D,Greene,Stockton 6,72,58,0,130
John Schick,Auditor of State,,L,Greene,Stockton 6,7,0,0,7
Kelly Mitchell,Treasurer of State,,R,Greene,Stockton 6,174,73,0,247
John C. Aguilera,Treasurer of State,,D,Greene,Stockton 6,73,56,0,129
Larry D Bucshon,U.S. House,8,R,Greene,Stockton 6,185,73,0,258
William Tanoos,U.S. House,8,D,Greene,Stockton 6,,,,127
Tom Ferkinhoff,Write In,8,,Greene,Stockton 6,0,0,0,0
Eric S Bassler,State Senate,39,R ,Greene,Stockton 6,198,84,0,282
No Candidate Filed,State Senate,39,D,Greene,Stockton 6,0,0,0,0
Jeff Ellington,State Representative,62,R,Greene,Stockton 6,179,71,0,250
Amy Swain,State Representative,62,D,Greene,Stockton 6,75,62,0,137
,Registered Voters,,,Greene,Stockton 7,,,,689
,Ballots Cast,,,Greene,Stockton 7,268,129,0,397
Mike Braun,U.S. Senate,,R,Greene,Stockton 7,175,74,0,249
Joe Donnelly,U.S. Senate,,D,Greene,Stockton 7,78,47,0,125
Lucy M Brenton,U.S. Senate,,L,Greene,Stockton 7,12,6,0,18
Write in,U.S. Senate,,,Greene,Stockton 7,0,0,0,0
Connie Lawson,Secretary of State,,R,Greene,Stockton 7,187,77,0,264
Jim Harper,Secretary of State,,D,Greene,Stockton 7,65,48,0,113
Mark W. Rutherford,Secretary of State,,L,Greene,Stockton 7,7,3,0,10
Write in,Secretary of State,,,Greene,Stockton 7,0,0,0,0
Tera Klutz,Auditor of State,,R,Greene,Stockton 7,178,73,0,251
Joselyn Whitticker,Auditor of State,,D,Greene,Stockton 7,71,48,0,119
John Schick,Auditor of State,,L,Greene,Stockton 7,6,5,0,11
Kelly Mitchell,Treasurer of State,,R,Greene,Stockton 7,183,76,0,259
John C. Aguilera,Treasurer of State,,D,Greene,Stockton 7,71,48,0,119
Larry D Bucshon,U.S. House,8,R,Greene,Stockton 7,190,82,0,272
William Tanoos,U.S. House,8,D,Greene,Stockton 7,,,,113
Tom Ferkinhoff,Write In,8,,Greene,Stockton 7,0,0,0,0
Eric S Bassler,State Senate,39,R ,Greene,Stockton 7,213,93,0,306
No Candidate Filed,State Senate,39,D,Greene,Stockton 7,0,0,0,0
Jeff Ellington,State Representative,62,R,Greene,Stockton 7,173,73,0,246
Amy Swain,State Representative,62,D,Greene,Stockton 7,88,54,0,142
,Registered Voters,,,Greene,Taylor,,,,778
,Ballots Cast,,,Greene,Taylor,356,170,0,526
Mike Braun,U.S. Senate,,R,Greene,Taylor,244,95,0,339
Joe Donnelly,U.S. Senate,,D,Greene,Taylor,87,60,0,147
Lucy M Brenton,U.S. Senate,,L,Greene,Taylor,18,13,0,31
Write in,U.S. Senate,,,Greene,Taylor,0,0,0,0
Connie Lawson,Secretary of State,,R,Greene,Taylor,257,110,0,367
Jim Harper,Secretary of State,,D,Greene,Taylor,69,55,0,124
Mark W. Rutherford,Secretary of State,,L,Greene,Taylor,14,2,0,16
Write in,Secretary of State,,,Greene,Taylor,1,0,0,1
Tera Klutz,Auditor of State,,R,Greene,Taylor,251,105,0,356
Joselyn Whitticker,Auditor of State,,D,Greene,Taylor,71,56,0,127
John Schick,Auditor of State,,L,Greene,Taylor,16,3,0,19
Kelly Mitchell,Treasurer of State,,R,Greene,Taylor,268,106,0,374
John C. Aguilera,Treasurer of State,,D,Greene,Taylor,71,56,0,127
Larry D Bucshon,U.S. House,8,R,Greene,Taylor,273,115,0,388
William Tanoos,U.S. House,8,D,Greene,Taylor,,,,120
Tom Ferkinhoff,Write In,8,,Greene,Taylor,0,0,0,0
Eric S Bassler,State Senate,39,R ,Greene,Taylor,288,131,0,419
No Candidate Filed,State Senate,39,D,Greene,Taylor,0,0,0,0
Jeff Ellington,State Representative,62,R,Greene,Taylor,268,107,0,375
Amy Swain,State Representative,62,D,Greene,Taylor,80,61,0,141
,Registered Voters,,,Greene,Washington 1,,,,286
,Ballots Cast,,,Greene,Washington 1,138,28,0,166
Mike Braun,U.S. Senate,,R,Greene,Washington 1,91,19,0,110
Joe Donnelly,U.S. Senate,,D,Greene,Washington 1,38,8,0,46
Lucy M Brenton,U.S. Senate,,L,Greene,Washington 1,6,0,0,6
Write in,U.S. Senate,,,Greene,Washington 1,0,0,0,0
Connie Lawson,Secretary of State,,R,Greene,Washington 1,97,19,0,116
Jim Harper,Secretary of State,,D,Greene,Washington 1,30,7,0,37
Mark W. Rutherford,Secretary of State,,L,Greene,Washington 1,9,0,0,9
Write in,Secretary of State,,,Greene,Washington 1,0,0,0,0
Tera Klutz,Auditor of State,,R,Greene,Washington 1,97,16,0,113
Joselyn Whitticker,Auditor of State,,D,Greene,Washington 1,30,8,0,38
John Schick,Auditor of State,,L,Greene,Washington 1,4,0,0,4
Kelly Mitchell,Treasurer of State,,R,Greene,Washington 1,97,17,0,114
John C. Aguilera,Treasurer of State,,D,Greene,Washington 1,33,7,0,40
Larry D Bucshon,U.S. House,8,R,Greene,Washington 1,100,16,0,116
William Tanoos,U.S. House,8,D,Greene,Washington 1,,,,39
Tom Ferkinhoff,Write In,8,,Greene,Washington 1,0,0,0,0
Eric S Bassler,State Senate,39,R ,Greene,Washington 1,114,22,0,136
No Candidate Filed,State Senate,39,D,Greene,Washington 1,0,0,0,0
Jeff Ellington,State Representative,62,R,Greene,Washington 1,100,17,0,117
Amy Swain,State Representative,62,D,Greene,Washington 1,35,10,0,45
,Registered Voters,,,Greene,Washington 2,,,,324
,Ballots Cast,,,Greene,Washington 2,151,31,0,182
Mike Braun,U.S. Senate,,R,Greene,Washington 2,106,19,0,125
Joe Donnelly,U.S. Senate,,D,Greene,Washington 2,36,11,0,47
Lucy M Brenton,U.S. Senate,,L,Greene,Washington 2,6,1,0,7
Write in,U.S. Senate,,,Greene,Washington 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Greene,Washington 2,112,21,0,133
Jim Harper,Secretary of State,,D,Greene,Washington 2,33,8,0,41
Mark W. Rutherford,Secretary of State,,L,Greene,Washington 2,3,0,0,3
Write in,Secretary of State,,,Greene,Washington 2,0,0,0,0
Tera Klutz,Auditor of State,,R,Greene,Washington 2,106,21,0,127
Joselyn Whitticker,Auditor of State,,D,Greene,Washington 2,32,7,0,39
John Schick,Auditor of State,,L,Greene,Washington 2,5,0,0,5
Kelly Mitchell,Treasurer of State,,R,Greene,Washington 2,109,20,0,129
John C. Aguilera,Treasurer of State,,D,Greene,Washington 2,34,8,0,42
Larry D Bucshon,U.S. House,8,R,Greene,Washington 2,117,20,0,137
William Tanoos,U.S. House,8,D,Greene,Washington 2,,,,36
Tom Ferkinhoff,Write In,8,,Greene,Washington 2,0,0,0,0
Eric S Bassler,State Senate,39,R ,Greene,Washington 2,126,23,0,149
No Candidate Filed,State Senate,39,D,Greene,Washington 2,0,0,0,0
Jeff Ellington,State Representative,62,R,Greene,Washington 2,113,23,0,136
Amy Swain,State Representative,62,D,Greene,Washington 2,35,8,0,43
,Registered Voters,,,Greene,Wright 1,,,,376
,Ballots Cast,,,Greene,Wright 1,148,38,0,186
Mike Braun,U.S. Senate,,R,Greene,Wright 1,95,17,0,112
Joe Donnelly,U.S. Senate,,D,Greene,Wright 1,44,20,0,64
Lucy M Brenton,U.S. Senate,,L,Greene,Wright 1,6,1,0,7
Write in,U.S. Senate,,,Greene,Wright 1,0,0,0,0
Connie Lawson,Secretary of State,,R,Greene,Wright 1,100,21,0,121
Jim Harper,Secretary of State,,D,Greene,Wright 1,37,17,0,54
Mark W. Rutherford,Secretary of State,,L,Greene,Wright 1,7,0,0,7
Write in,Secretary of State,,,Greene,Wright 1,0,0,0,0
Tera Klutz,Auditor of State,,R,Greene,Wright 1,99,18,0,117
Joselyn Whitticker,Auditor of State,,D,Greene,Wright 1,38,18,0,56
John Schick,Auditor of State,,L,Greene,Wright 1,5,2,0,7
Kelly Mitchell,Treasurer of State,,R,Greene,Wright 1,107,20,0,127
John C. Aguilera,Treasurer of State,,D,Greene,Wright 1,36,18,0,54
Larry D Bucshon,U.S. House,8,R,Greene,Wright 1,106,19,0,125
William Tanoos,U.S. House,8,D,Greene,Wright 1,,,,57
Tom Ferkinhoff,Write In,8,,Greene,Wright 1,,,,
Eric S Bassler,State Senate,39,R ,Greene,Wright 1,109,23,0,132
No Candidate Filed,State Senate,39,D,Greene,Wright 1,0,0,0,0
Bruce Borders,State Representative,45,R,Greene,Wright 1,83,16,0,99
Jim Exline,State Representative,45,D,Greene,Wright 1,62,20,0,82
,Registered Voters,,,Greene,Wright 2,,,,256
,Ballots Cast,,,Greene,Wright 2,111,21,0,132
Mike Braun,U.S. Senate,,R,Greene,Wright 2,65,8,0,73
Joe Donnelly,U.S. Senate,,D,Greene,Wright 2,41,11,0,52
Lucy M Brenton,U.S. Senate,,L,Greene,Wright 2,3,1,0,4
Write in,U.S. Senate,,,Greene,Wright 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Greene,Wright 2,64,8,0,72
Jim Harper,Secretary of State,,D,Greene,Wright 2,38,11,0,49
Mark W. Rutherford,Secretary of State,,L,Greene,Wright 2,4,1,0,5
Write in,Secretary of State,,,Greene,Wright 2,0,0,0,0
Tera Klutz,Auditor of State,,R,Greene,Wright 2,63,8,0,71
Joselyn Whitticker,Auditor of State,,D,Greene,Wright 2,42,12,0,54
John Schick,Auditor of State,,L,Greene,Wright 2,2,1,0,3
Kelly Mitchell,Treasurer of State,,R,Greene,Wright 2,69,10,0,79
John C. Aguilera,Treasurer of State,,D,Greene,Wright 2,38,10,0,48
Larry D Bucshon,U.S. House,8,R,Greene,Wright 2,67,11,0,78
William Tanoos,U.S. House,8,D,Greene,Wright 2,,,,49
Tom Ferkinhoff,Write In,8,,Greene,Wright 2,0,0,0,0
Eric S Bassler,State Senate,39,R ,Greene,Wright 2,80,11,0,91
No Candidate Filed,State Senate,39,D,Greene,Wright 2,0,0,0,0
Bruce Borders,State Representative,45,R,Greene,Wright 2,61,10,0,71
Jim Exline,State Representative,45,D,Greene,Wright 2,46,10,0,56
,Registered Voters,,,Greene,Wright 3,,,,392
,Ballots Cast,,,Greene,Wright 3,165,25,0,190
Mike Braun,U.S. Senate,,R,Greene,Wright 3,108,13,0,121
Joe Donnelly,U.S. Senate,,D,Greene,Wright 3,35,9,0,44
Lucy M Brenton,U.S. Senate,,L,Greene,Wright 3,19,2,0,21
Write in,U.S. Senate,,,Greene,Wright 3,0,0,0,0
Connie Lawson,Secretary of State,,R,Greene,Wright 3,115,15,0,130
Jim Harper,Secretary of State,,D,Greene,Wright 3,35,9,0,44
Mark W. Rutherford,Secretary of State,,L,Greene,Wright 3,11,0,0,11
Write in,Secretary of State,,,Greene,Wright 3,0,0,0,0
Tera Klutz,Auditor of State,,R,Greene,Wright 3,113,15,0,128
Joselyn Whitticker,Auditor of State,,D,Greene,Wright 3,36,8,0,44
John Schick,Auditor of State,,L,Greene,Wright 3,8,0,0,8
Kelly Mitchell,Treasurer of State,,R,Greene,Wright 3,124,14,0,138
John C. Aguilera,Treasurer of State,,D,Greene,Wright 3,34,9,0,43
Larry D Bucshon,U.S. House,8,R,Greene,Wright 3,124,15,0,139
William Tanoos,U.S. House,8,D,Greene,Wright 3,,,,41
Tom Ferkinhoff,Write In,8,,Greene,Wright 3,0,0,0,0
Eric S Bassler,State Senate,39,R ,Greene,Wright 3,137,15,0,152
No Candidate Filed,State Senate,39,D,Greene,Wright 3,0,0,0,0
Bruce Borders,State Representative,45,R,Greene,Wright 3,92,12,0,104
Jim Exline,State Representative,45,D,Greene,Wright 3,66,10,0,76
,Registered Voters,,,Greene,Wright 4,,,,489
,Ballots Cast,,,Greene,Wright 4,193,59,0,252
Mike Braun,U.S. Senate,,R,Greene,Wright 4,111,41,0,152
Joe Donnelly,U.S. Senate,,D,Greene,Wright 4,68,16,0,84
Lucy M Brenton,U.S. Senate,,L,Greene,Wright 4,11,2,0,13
Write in,U.S. Senate,,,Greene,Wright 4,0,0,0,0
Connie Lawson,Secretary of State,,R,Greene,Wright 4,119,45,0,164
Jim Harper,Secretary of State,,D,Greene,Wright 4,59,12,0,71
Mark W. Rutherford,Secretary of State,,L,Greene,Wright 4,12,2,0,14
Write in,Secretary of State,,,Greene,Wright 4,0,0,0,0
Tera Klutz,Auditor of State,,R,Greene,Wright 4,121,44,0,165
Joselyn Whitticker,Auditor of State,,D,Greene,Wright 4,58,13,0,71
John Schick,Auditor of State,,L,Greene,Wright 4,5,2,0,7
Kelly Mitchell,Treasurer of State,,R,Greene,Wright 4,126,46,0,172
John C. Aguilera,Treasurer of State,,D,Greene,Wright 4,56,13,0,69
Larry D Bucshon,U.S. House,8,R,Greene,Wright 4,130,44,0,174
William Tanoos,U.S. House,8,D,Greene,Wright 4,,,,72
Tom Ferkinhoff,Write In,8,,Greene,Wright 4,0,0,0,0
Eric S Bassler,State Senate,39,R ,Greene,Wright 4,139,47,0,186
No Candidate Filed,State Senate,39,D,Greene,Wright 4,0,0,0,0
Bruce Borders,State Representative,45,R,Greene,Wright 4,105,41,0,146
Jim Exline,State Representative,45,D,Greene,Wright 4,81,15,0,96
,Registered Voters,,,Greene,Wright 5,,,,605
,Ballots Cast,,,Greene,Wright 5,270,71,0,341
Mike Braun,U.S. Senate,,R,Greene,Wright 5,189,46,0,235
Joe Donnelly,U.S. Senate,,D,Greene,Wright 5,64,21,0,85
Lucy M Brenton,U.S. Senate,,L,Greene,Wright 5,13,3,0,16
Write in,U.S. Senate,,,Greene,Wright 5,0,0,0,0
Connie Lawson,Secretary of State,,R,Greene,Wright 5,190,54,0,244
Jim Harper,Secretary of State,,D,Greene,Wright 5,63,17,0,80
Mark W. Rutherford,Secretary of State,,L,Greene,Wright 5,11,0,0,11
Write in,Secretary of State,,,Greene,Wright 5,0,0,0,0
Tera Klutz,Auditor of State,,R,Greene,Wright 5,190,48,0,238
Joselyn Whitticker,Auditor of State,,D,Greene,Wright 5,58,19,0,77
John Schick,Auditor of State,,L,Greene,Wright 5,11,2,0,13
Kelly Mitchell,Treasurer of State,,R,Greene,Wright 5,199,51,0,250
John C. Aguilera,Treasurer of State,,D,Greene,Wright 5,61,18,0,79
Larry D Bucshon,U.S. House,8,R,Greene,Wright 5,208,55,0,263
William Tanoos,U.S. House,8,D,Greene,Wright 5,,,,66
Tom Ferkinhoff,Write In,8,,Greene,Wright 5,0,0,0,0
Eric S Bassler,State Senate,39,R ,Greene,Wright 5,220,59,0,279
No Candidate Filed,State Senate,39,D,Greene,Wright 5,0,0,0,0
Bruce Borders,State Representative,45,R,Greene,Wright 5,170,43,0,213
Jim Exline,State Representative,45,D,Greene,Wright 5,93,28,0,121
