candidate,office,district,party,county,precinct,votes
,Registered Voters,,,Elkhart,Baugo 01,649
,Ballots Cast,,,Elkhart,Baugo 01,349
,Straight Party,,R,Elkhart,Baugo 01,151
,Straight Party,,D,Elkhart,Baugo 01,70
,Straight Party,,L,Elkhart,Baugo 01,1
Mike Braun,U.S. Senate,,R,Elkhart,Baugo 01,192
Joe Donnelly,U.S. Senate,,D,Elkhart,Baugo 01,142
Lucy M Brenton,U.S. Senate,,L,Elkhart,Baugo 01,11
Write in,U.S. Senate,,,Elkhart,Baugo 01,0
Connie Lawson,Secretary of State,,R,Elkhart,Baugo 01,224
Jim Harper,Secretary of State,,D,Elkhart,Baugo 01,110
Mark W. Rutherford,Secretary of State,,L,Elkhart,Baugo 01,8
George William Wolfe ,Secretary of State,,,Elkhart,Baugo 01,0
Write in,Secretary of State,,,Elkhart,Baugo 01,0
Tera Klutz,Auditor of State,,R,Elkhart,Baugo 01,219
Joselyn Whitticker,Auditor of State,,D,Elkhart,Baugo 01,112
John Schick,Auditor of State,,L,Elkhart,Baugo 01,11
Kelly Mitchell,Treasurer of State,,R,Elkhart,Baugo 01,227
John C. Aguilera,Treasurer of State,,D,Elkhart,Baugo 01,112
Jackie Walorski ,U.S. House,2,R,Elkhart,Baugo 01,221
Mel Hall,U.S. House,2,D,Elkhart,Baugo 01,124
Richard Wolf,U.S. House,2,,Elkhart,Baugo 01,0
Write in,U.S. House,2,,Elkhart,Baugo 01,0
Linda Rogers,State Senate,11,R,Elkhart,Baugo 01,
ED Liptrap,State Senate,11,D,Elkhart,Baugo 01,
Timothy Wesco,State Representative,21,R,Elkhart,Baugo 01,
Carl Rust,State Representative,21,D,Elkhart,Baugo 01,
Ethan Legg,State Representative,21,L,Elkhart,Baugo 01,
Curt Nisly ,State Representative,22,R,Elkhart,Baugo 01,
Doug Miller,State Representative,48,R,Elkhart,Baugo 01,238
Robert Wilson Jr. ,State Representative,48,L,Elkhart,Baugo 01,76
Christy Stutzman,State Representative,49,R,Elkhart,Baugo 01,
David H. Abbott ,State Representative,82,R,Elkhart,Baugo 01,
Mike Wilber,State Representative,82,D,Elkhart,Baugo 01,
,Registered Voters,,,Elkhart,Baugo 02,838
,Ballots Cast,,,Elkhart,Baugo 02,307
,Straight Party,,R,Elkhart,Baugo 02,141
,Straight Party,,D,Elkhart,Baugo 02,77
,Straight Party,,L,Elkhart,Baugo 02,4
Mike Braun,U.S. Senate,,R,Elkhart,Baugo 02,165
Joe Donnelly,U.S. Senate,,D,Elkhart,Baugo 02,122
Lucy M Brenton,U.S. Senate,,L,Elkhart,Baugo 02,15
Write in,U.S. Senate,,,Elkhart,Baugo 02,0
Connie Lawson,Secretary of State,,R,Elkhart,Baugo 02,186
Jim Harper,Secretary of State,,D,Elkhart,Baugo 02,102
Mark W. Rutherford,Secretary of State,,L,Elkhart,Baugo 02,12
George William Wolfe ,Secretary of State,,,Elkhart,Baugo 02,0
Write in,Secretary of State,,,Elkhart,Baugo 02,0
Tera Klutz,Auditor of State,,R,Elkhart,Baugo 02,182
Joselyn Whitticker,Auditor of State,,D,Elkhart,Baugo 02,101
John Schick,Auditor of State,,L,Elkhart,Baugo 02,15
Kelly Mitchell,Treasurer of State,,R,Elkhart,Baugo 02,196
John C. Aguilera,Treasurer of State,,D,Elkhart,Baugo 02,102
Jackie Walorski ,U.S. House,2,R,Elkhart,Baugo 02,191
Mel Hall,U.S. House,2,D,Elkhart,Baugo 02,109
Richard Wolf,U.S. House,2,,Elkhart,Baugo 02,0
Write in,U.S. House,2,,Elkhart,Baugo 02,1
Linda Rogers,State Senate,11,R,Elkhart,Baugo 02,
ED Liptrap,State Senate,11,D,Elkhart,Baugo 02,
Timothy Wesco,State Representative,21,R,Elkhart,Baugo 02,190
Carl Rust,State Representative,21,D,Elkhart,Baugo 02,92
Ethan Legg,State Representative,21,L,Elkhart,Baugo 02,18
Curt Nisly ,State Representative,22,R,Elkhart,Baugo 02,
Doug Miller,State Representative,48,R,Elkhart,Baugo 02,
Robert Wilson Jr. ,State Representative,48,L,Elkhart,Baugo 02,
Christy Stutzman,State Representative,49,R,Elkhart,Baugo 02,
David H. Abbott ,State Representative,82,R,Elkhart,Baugo 02,
Mike Wilber,State Representative,82,D,Elkhart,Baugo 02,
,Registered Voters,,,Elkhart,Baugo 03,1293
,Ballots Cast,,,Elkhart,Baugo 03,416
,Straight Party,,R,Elkhart,Baugo 03,167
,Straight Party,,D,Elkhart,Baugo 03,108
,Straight Party,,L,Elkhart,Baugo 03,4
Mike Braun,U.S. Senate,,R,Elkhart,Baugo 03,228
Joe Donnelly,U.S. Senate,,D,Elkhart,Baugo 03,163
Lucy M Brenton,U.S. Senate,,L,Elkhart,Baugo 03,19
Write in,U.S. Senate,,,Elkhart,Baugo 03,0
Connie Lawson,Secretary of State,,R,Elkhart,Baugo 03,246
Jim Harper,Secretary of State,,D,Elkhart,Baugo 03,144
Mark W. Rutherford,Secretary of State,,L,Elkhart,Baugo 03,17
George William Wolfe ,Secretary of State,,,Elkhart,Baugo 03,0
Write in,Secretary of State,,,Elkhart,Baugo 03,0
Tera Klutz,Auditor of State,,R,Elkhart,Baugo 03,237
Joselyn Whitticker,Auditor of State,,D,Elkhart,Baugo 03,149
John Schick,Auditor of State,,L,Elkhart,Baugo 03,20
Kelly Mitchell,Treasurer of State,,R,Elkhart,Baugo 03,255
John C. Aguilera,Treasurer of State,,D,Elkhart,Baugo 03,146
Jackie Walorski ,U.S. House,2,R,Elkhart,Baugo 03,249
Mel Hall,U.S. House,2,D,Elkhart,Baugo 03,159
Richard Wolf,U.S. House,2,,Elkhart,Baugo 03,0
Write in,U.S. House,2,,Elkhart,Baugo 03,1
Linda Rogers,State Senate,11,R,Elkhart,Baugo 03,
ED Liptrap,State Senate,11,D,Elkhart,Baugo 03,
Timothy Wesco,State Representative,21,R,Elkhart,Baugo 03,244
Carl Rust,State Representative,21,D,Elkhart,Baugo 03,131
Ethan Legg,State Representative,21,L,Elkhart,Baugo 03,33
Curt Nisly ,State Representative,22,R,Elkhart,Baugo 03,
Doug Miller,State Representative,48,R,Elkhart,Baugo 03,
Robert Wilson Jr. ,State Representative,48,L,Elkhart,Baugo 03,
Christy Stutzman,State Representative,49,R,Elkhart,Baugo 03,
David H. Abbott ,State Representative,82,R,Elkhart,Baugo 03,
Mike Wilber,State Representative,82,D,Elkhart,Baugo 03,
,Registered Voters,,,Elkhart,Baugo 04,955
,Ballots Cast,,,Elkhart,Baugo 04,435
,Straight Party,,R,Elkhart,Baugo 04,221
,Straight Party,,D,Elkhart,Baugo 04,55
,Straight Party,,L,Elkhart,Baugo 04,7
Mike Braun,U.S. Senate,,R,Elkhart,Baugo 04,295
Joe Donnelly,U.S. Senate,,D,Elkhart,Baugo 04,114
Lucy M Brenton,U.S. Senate,,L,Elkhart,Baugo 04,20
Write in,U.S. Senate,,,Elkhart,Baugo 04,0
Connie Lawson,Secretary of State,,R,Elkhart,Baugo 04,314
Jim Harper,Secretary of State,,D,Elkhart,Baugo 04,97
Mark W. Rutherford,Secretary of State,,L,Elkhart,Baugo 04,18
George William Wolfe ,Secretary of State,,,Elkhart,Baugo 04,1
Write in,Secretary of State,,,Elkhart,Baugo 04,0
Tera Klutz,Auditor of State,,R,Elkhart,Baugo 04,308
Joselyn Whitticker,Auditor of State,,D,Elkhart,Baugo 04,102
John Schick,Auditor of State,,L,Elkhart,Baugo 04,18
Kelly Mitchell,Treasurer of State,,R,Elkhart,Baugo 04,321
John C. Aguilera,Treasurer of State,,D,Elkhart,Baugo 04,99
Jackie Walorski ,U.S. House,2,R,Elkhart,Baugo 04,310
Mel Hall,U.S. House,2,D,Elkhart,Baugo 04,111
Richard Wolf,U.S. House,2,,Elkhart,Baugo 04,0
Write in,U.S. House,2,,Elkhart,Baugo 04,1
Linda Rogers,State Senate,11,R,Elkhart,Baugo 04,
ED Liptrap,State Senate,11,D,Elkhart,Baugo 04,
Timothy Wesco,State Representative,21,R,Elkhart,Baugo 04,314
Carl Rust,State Representative,21,D,Elkhart,Baugo 04,90
Ethan Legg,State Representative,21,L,Elkhart,Baugo 04,24
Curt Nisly ,State Representative,22,R,Elkhart,Baugo 04,
Doug Miller,State Representative,48,R,Elkhart,Baugo 04,
Robert Wilson Jr. ,State Representative,48,L,Elkhart,Baugo 04,
Christy Stutzman,State Representative,49,R,Elkhart,Baugo 04,
David H. Abbott ,State Representative,82,R,Elkhart,Baugo 04,
Mike Wilber,State Representative,82,D,Elkhart,Baugo 04,
,Registered Voters,,,Elkhart,Baugo 05,840
,Ballots Cast,,,Elkhart,Baugo 05,411
,Straight Party,,R,Elkhart,Baugo 05,178
,Straight Party,,D,Elkhart,Baugo 05,58
,Straight Party,,L,Elkhart,Baugo 05,3
Mike Braun,U.S. Senate,,R,Elkhart,Baugo 05,248
Joe Donnelly,U.S. Senate,,D,Elkhart,Baugo 05,146
Lucy M Brenton,U.S. Senate,,L,Elkhart,Baugo 05,13
Write in,U.S. Senate,,,Elkhart,Baugo 05,0
Connie Lawson,Secretary of State,,R,Elkhart,Baugo 05,287
Jim Harper,Secretary of State,,D,Elkhart,Baugo 05,104
Mark W. Rutherford,Secretary of State,,L,Elkhart,Baugo 05,10
George William Wolfe ,Secretary of State,,,Elkhart,Baugo 05,0
Write in,Secretary of State,,,Elkhart,Baugo 05,0
Tera Klutz,Auditor of State,,R,Elkhart,Baugo 05,282
Joselyn Whitticker,Auditor of State,,D,Elkhart,Baugo 05,105
John Schick,Auditor of State,,L,Elkhart,Baugo 05,14
Kelly Mitchell,Treasurer of State,,R,Elkhart,Baugo 05,291
John C. Aguilera,Treasurer of State,,D,Elkhart,Baugo 05,107
