candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 2500,152,112,0,264
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 2500,84,109,0,193
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 2500,6,3,0,9
Write in,U.S. House,6,,Bartholomew,Pct. 2500,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 2500,139,110,0,249
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 2500,96,109,0,207
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 2500,6,4,0,10
,Registered Voters,,,Bartholomew,Pct. 2600,,,,927
,Ballots Cast,,,Bartholomew,Pct. 2600,263,324,0,587
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 2600,139,133,0,272
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 2600,112,171,0,283
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 2600,11,13,0,24
Write in,U.S. Senate,,,Bartholomew,Pct. 2600,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 2600,156,162,0,318
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 2600,91,141,0,232
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 2600,9,10,0,19
Write in,Secretary of State,,,Bartholomew,Pct. 2600,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 2600,153,160,0,313
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 2600,90,138,0,228
John Schick,Auditor of State,,L,Bartholomew,Pct. 2600,8,13,0,21
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 2600,164,170,0,334
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 2600,87,140,0,227
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 2600,142,149,0,291
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 2600,111,161,0,272
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 2600,6,10,0,16
Write in,U.S. House,6,,Bartholomew,Pct. 2600,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 2600,126,141,0,267
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 2600,131,172,0,303
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 2600,5,6,0,11
,Registered Voters,,,Bartholomew,Pct. 2700,,,,961
,Ballots Cast,,,Bartholomew,Pct. 2700,334,284,0,618
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 2700,175,122,0,297
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 2700,142,149,0,291
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 2700,14,11,0,25
Write in,U.S. Senate,,,Bartholomew,Pct. 2700,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 2700,197,140,0,337
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 2700,115,125,0,240
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 2700,17,8,0,25
Write in,Secretary of State,,,Bartholomew,Pct. 2700,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 2700,200,145,0,345
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 2700,107,118,0,225
John Schick,Auditor of State,,L,Bartholomew,Pct. 2700,18,9,0,27
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 2700,220,150,0,370
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 2700,105,124,0,229
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 2700,183,126,0,309
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 2700,130,142,0,272
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 2700,18,11,0,29
Write in,U.S. House,6,,Bartholomew,Pct. 2700,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 2700,180,121,0,301
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 2700,142,149,0,291
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 2700,10,7,0,17
,Registered Voters,,,Bartholomew,Pct. 2800,,,,1045
,Ballots Cast,,,Bartholomew,Pct. 2800,298,176,0,474
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 2800,161,96,0,257
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 2800,115,73,0,188
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 2800,18,4,0,22
Write in,U.S. Senate,,,Bartholomew,Pct. 2800,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 2800,175,106,0,281
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 2800,106,67,0,173
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 2800,11,3,0,14
Write in,Secretary of State,,,Bartholomew,Pct. 2800,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 2800,177,105,0,282
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 2800,104,69,0,173
John Schick,Auditor of State,,L,Bartholomew,Pct. 2800,10,2,0,12
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 2800,182,108,0,290
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 2800,108,67,0,175
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 2800,175,103,0,278
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 2800,111,70,0,181
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 2800,12,2,0,14
Write in,U.S. House,6,,Bartholomew,Pct. 2800,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 2800,164,102,0,266
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 2800,117,71,0,188
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 2800,14,3,0,17
,Registered Voters,,,Bartholomew,Pct. 2850,,,,222
,Ballots Cast,,,Bartholomew,Pct. 2850,47,20,0,67
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 2850,21,11,0,32
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 2850,17,7,0,24
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 2850,8,2,0,10
Write in,U.S. Senate,,,Bartholomew,Pct. 2850,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 2850,22,11,0,33
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 2850,20,8,0,28
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 2850,5,0,0,5
Write in,Secretary of State,,,Bartholomew,Pct. 2850,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 2850,23,11,0,34
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 2850,19,8,0,27
John Schick,Auditor of State,,L,Bartholomew,Pct. 2850,5,0,0,5
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 2850,23,11,0,34
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 2850,23,8,0,31
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 2850,24,12,0,36
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 2850,16,8,0,24
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 2850,7,0,0,7
Write in,U.S. House,6,,Bartholomew,Pct. 2850,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 2850,20,11,0,31
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 2850,19,8,0,27
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 2850,8,1,0,9
,Registered Voters,,,Bartholomew,Pct. 2900,,,,980
,Ballots Cast,,,Bartholomew,Pct. 2900,307,353,0,660
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 2900,202,188,0,390
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 2900,89,150,0,239
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 2900,15,7,0,22
Write in,U.S. Senate,,,Bartholomew,Pct. 2900,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 2900,212,213,0,425
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 2900,80,128,0,208
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 2900,9,5,0,14
Write in,Secretary of State,,,Bartholomew,Pct. 2900,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 2900,212,212,0,424
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 2900,79,129,0,208
John Schick,Auditor of State,,L,Bartholomew,Pct. 2900,8,5,0,13
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 2900,218,217,0,435
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 2900,78,127,0,205
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 2900,205,189,0,394
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 2900,84,150,0,234
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 2900,13,8,0,21
Write in,U.S. House,6,,Bartholomew,Pct. 2900,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 2900,198,188,0,386
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 2900,97,158,0,255
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 2900,9,2,0,11
,Registered Voters,,,Bartholomew,Pct. 3000,,,,677
,Ballots Cast,,,Bartholomew,Pct. 3000,193,132,0,325
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 3000,130,79,0,209
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 3000,51,51,0,102
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 3000,11,2,0,13
Write in,U.S. Senate,,,Bartholomew,Pct. 3000,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 3000,141,90,0,231
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 3000,40,40,0,80
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 3000,5,0,0,5
Write in,Secretary of State,,,Bartholomew,Pct. 3000,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 3000,139,84,0,223
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 3000,42,43,0,85
John Schick,Auditor of State,,L,Bartholomew,Pct. 3000,3,3,0,6
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 3000,143,88,0,231
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 3000,39,42,0,81
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 3000,139,91,0,230
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 3000,46,40,0,86
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 3000,5,1,0,6
Write in,U.S. House,6,,Bartholomew,Pct. 3000,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 3000,126,83,0,209
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 3000,58,48,0,106
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 3000,7,0,0,7
,Registered Voters,,,Bartholomew,Pct. 3100,,,,820
,Ballots Cast,,,Bartholomew,Pct. 3100,251,225,0,476
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 3100,161,128,0,289
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 3100,72,84,0,156
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 3100,16,9,0,25
Write in,U.S. Senate,,,Bartholomew,Pct. 3100,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 3100,171,145,0,316
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 3100,55,71,0,126
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 3100,15,3,0,18
Write in,Secretary of State,,,Bartholomew,Pct. 3100,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 3100,172,138,0,310
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 3100,53,19,0,132
John Schick,Auditor of State,,L,Bartholomew,Pct. 3100,13,3,0,16
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 3100,182,143,0,325
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 3100,57,75,0,132
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 3100,175,137,0,312
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 3100,61,79,0,140
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 3100,14,6,0,20
Write in,U.S. House,6,,Bartholomew,Pct. 3100,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 3100,176,129,0,305
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 3100,62,90,0,152
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 3100,8,3,0,11
,Registered Voters,,,Bartholomew,Pct. 3200,,,,15
,Ballots Cast,,,Bartholomew,Pct. 3200,5,3,0,8
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 3200,5,1,0,6
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 3200,0,2,0,2
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 3200,0,0,0,0
Write in,U.S. Senate,,,Bartholomew,Pct. 3200,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 3200,4,1,0,5
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 3200,0,2,0,2
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 3200,1,0,0,1
Write in,Secretary of State,,,Bartholomew,Pct. 3200,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 3200,4,1,0,5
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 3200,1,2,0,3
John Schick,Auditor of State,,L,Bartholomew,Pct. 3200,0,0,0,0
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 3200,4,1,0,5
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 3200,1,2,0,3
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 3200,4,1,0,5
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 3200,0,2,0,2
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 3200,0,0,0,0
Write in,U.S. House,6,,Bartholomew,Pct. 3200,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 3200,2,1,0,3
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 3200,3,2,0,5
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 3200,0,0,0,0
,Registered Voters,,,Bartholomew,Pct. 3300,,,,824
,Ballots Cast,,,Bartholomew,Pct. 3300,237,306,0,543
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 3300,133,146,0,279
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 3300,92,146,0,238
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 3300,9,7,0,16
Write in,U.S. Senate,,,Bartholomew,Pct. 3300,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 3300,150,172,0,322
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 3300,68,120,0,188
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 3300,7,3,0,10
Write in,Secretary of State,,,Bartholomew,Pct. 3300,2,0,0,2
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 3300,142,170,0,312
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 3300,70,120,0,190
John Schick,Auditor of State,,L,Bartholomew,Pct. 3300,9,3,0,12
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 3300,156,177,0,333
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 3300,68,118,0,186
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 3300,134,159,0,293
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 3300,85,139,0,224
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 3300,14,4,0,18
Write in,U.S. House,6,,Bartholomew,Pct. 3300,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 3300,121,139,0,260
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 3300,102,156,0,258
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 3300,12,3,0,15
,Registered Voters,,,Bartholomew,Pct. 3350,,,,259
,Ballots Cast,,,Bartholomew,Pct. 3350,74,70,0,144
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 3350,48,35,0,83
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 3350,20,33,0,53
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 3350,4,2,0,6
Write in,U.S. Senate,,,Bartholomew,Pct. 3350,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 3350,54,37,0,91
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 3350,17,29,0,46
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 3350,3,4,0,7
Write in,Secretary of State,,,Bartholomew,Pct. 3350,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 3350,53,36,0,89
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 3350,18,30,0,48
John Schick,Auditor of State,,L,Bartholomew,Pct. 3350,2,4,0,6
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 3350,59,44,0,103
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 3350,14,26,0,40
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 3350,53,35,0,88
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 3350,16,34,0,50
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 3350,4,1,0,5
Write in,U.S. House,6,,Bartholomew,Pct. 3350,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 3350,52,35,0,87
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 3350,20,31,0,51
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 3350,1,3,0,4
,Registered Voters,,,Bartholomew,Pct. 3400,,,,841
,Ballots Cast,,,Bartholomew,Pct. 3400,227,206,0,433
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 3400,148,125,0,285
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 3400,67,71,0,138
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 3400,9,9,0,18
Write in,U.S. Senate,,,Bartholomew,Pct. 3400,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 3400,160,125,0,285
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 3400,52,67,0,119
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 3400,8,5,0,13
Write in,Secretary of State,,,Bartholomew,Pct. 3400,0,1,0,1
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 3400,156,129,0,285
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 3400,51,65,0,116
John Schick,Auditor of State,,L,Bartholomew,Pct. 3400,9,5,0,14
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 3400,168,135,0,303
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 3400,51,62,0,113
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 3400,158,127,0,285
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 3400,63,74,0,137
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 3400,5,4,0,9
Write in,U.S. House,6,,Bartholomew,Pct. 3400,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 3400,151,121,0,272
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 3400,69,77,0,146
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 3400,6,5,0,11
,Registered Voters,,,Bartholomew,Pct. 3500,,,,695
,Ballots Cast,,,Bartholomew,Pct. 3500,216,135,0,351
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 3500,134,92,0,226
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 3500,68,36,0,104
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 3500,12,6,0,18
Write in,U.S. Senate,,,Bartholomew,Pct. 3500,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 3500,141,100,0,241
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 3500,65,30,0,95
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 3500,8,2,0,10
Write in,Secretary of State,,,Bartholomew,Pct. 3500,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 3500,139,95,0,234
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 3500,65,34,0,99
John Schick,Auditor of State,,L,Bartholomew,Pct. 3500,6,2,0,8
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 3500,147,101,0,248
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 3500,66,30,0,96
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 3500,140,94,0,234
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 3500,66,39,0,105
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 3500,7,1,0,8
Write in,U.S. House,6,,Bartholomew,Pct. 3500,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 3500,,,,
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 3500,,,,
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 3500,,,,
,Registered Voters,,,Bartholomew,Pct. 3550,,,,503
,Ballots Cast,,,Bartholomew,Pct. 3550,179,136,0,315
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 3550,87,80,0,167
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 3550,72,51,0,123
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 3550,17,3,0,20
Write in,U.S. Senate,,,Bartholomew,Pct. 3550,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 3550,107,89,0,196
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 3550,57,41,0,98
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 3550,8,1,0,9
Write in,Secretary of State,,,Bartholomew,Pct. 3550,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 3550,102,83,0,185
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 3550,62,48,0,110
John Schick,Auditor of State,,L,Bartholomew,Pct. 3550,7,1,0,8
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 3550,109,85,0,194
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 3550,60,47,0,107
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 3550,93,83,0,176
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 3550,69,52,0,121
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 3550,14,0,0,14
Write in,U.S. House,6,,Bartholomew,Pct. 3550,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 3550,,,,
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 3550,,,,
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 3550,,,,
,Registered Voters,,,Bartholomew,Pct. 3600,,,,1047
,Ballots Cast,,,Bartholomew,Pct. 3600,284,246,0,530
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 3600,199,155,0,354
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 3600,75,86,0,161
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 3600,6,2,0,8
Write in,U.S. Senate,,,Bartholomew,Pct. 3600,1,0,0,1
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 3600,214,166,0,380
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 3600,56,72,0,128
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 3600,6,4,0,10
Write in,Secretary of State,,,Bartholomew,Pct. 3600,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 3600,208,162,0,370
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 3600,64,73,0,137
John Schick,Auditor of State,,L,Bartholomew,Pct. 3600,6,5,0,11
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 3600,217,169,0,386
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 3600,59,72,0,131
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 3600,211,154,0,365
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 3600,66,82,0,148
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 3600,6,5,0,11
Write in,U.S. House,6,,Bartholomew,Pct. 3600,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 3600,,,,
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 3600,,,,
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 3600,,,,
,Registered Voters,,,Bartholomew,Pct. 3700,,,,717
,Ballots Cast,,,Bartholomew,Pct. 3700,266,147,0,413
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 3700,176,86,0,262
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 3700,71,52,0,123
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 3700,16,8,0,24
Write in,U.S. Senate,,,Bartholomew,Pct. 3700,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 3700,201,94,0,295
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 3700,50,46,0,96
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 3700,8,5,0,13
Write in,Secretary of State,,,Bartholomew,Pct. 3700,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 3700,195,92,0,287
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 3700,54,48,0,102
John Schick,Auditor of State,,L,Bartholomew,Pct. 3700,8,3,0,11
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 3700,197,97,0,294
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 3700,60,45,0,105
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 3700,191,88,0,279
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 3700,64,54,0,118
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 3700,9,2,0,11
Write in,U.S. House,6,,Bartholomew,Pct. 3700,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 3700,,,,
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 3700,,,,
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 3700,,,,
,Registered Voters,,,Bartholomew,Pct. 3800,,,,1108
,Ballots Cast,,,Bartholomew,Pct. 3800,470,172,0,642
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 3800,328,101,0,429
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 3800,117,58,0,175
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 3800,16,10,0,26
Write in,U.S. Senate,,,Bartholomew,Pct. 3800,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 3800,354,114,0,468
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 3800,98,53,0,151
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 3800,13,2,0,15
Write in,Secretary of State,,,Bartholomew,Pct. 3800,0,0,0,0
