county,precinct,office,district,candidate,party,absentee,early_voting,election_day,votes
Wahington,SAL4,Secretory of State,,Mark W. Rutherford,LIB,,,,25
Wahington,WAS1,Secretory of State,,Mark W. Rutherford,LIB,,,,10
Wahington,WAS2,Secretory of State,,Mark W. Rutherford,LIB,,,,9
Wahington,WAS3,Secretory of State,,Mark W. Rutherford,LIB,,,,20
Wahington,WAS4,Secretory of State,,Mark W. Rutherford,LIB,,,,7
Wahington,BROW,Secretory of State,,Mark W. Rutherford,LIB,,,,23
Wahington,FRAN,Secretory of State,,Mark W. Rutherford,LIB,,,,23
Wahington,GIBS,Secretory of State,,Mark W. Rutherford,LIB,,,,14
Wahington,HOWD,Secretory of State,,Mark W. Rutherford,LIB,,,,17
Wahington,JACK,Secretory of State,,Mark W. Rutherford,LIB,,,,26
Wahington,JEFF,Secretory of State,,Mark W. Rutherford,LIB,,,,24
Wahington,MADI,Secretory of State,,Mark W. Rutherford,LIB,,,,15
Wahington,MONR,Secretory of State,,Mark W. Rutherford,LIB,,,,18
Wahington,PIER,Secretory of State,,Mark W. Rutherford,LIB,,,,24
Wahington,POLK,Secretory of State,,Mark W. Rutherford,LIB,,,,32
Wahington,POSY,Secretory of State,,Mark W. Rutherford,LIB,,,,25
Wahington,VERN,Secretory of State,,Mark W. Rutherford,LIB,,,,5
Wahington,Totals,Secretory of State,,Mark W. Rutherford,LIB,,,,386
Wahington,SAL1,Secretory of State,,George William Wolfe,,,,,1
Wahington,SAL2,Secretory of State,,George William Wolfe,,,,,0
Wahington,SAL3,Secretory of State,,George William Wolfe,,,,,0
Wahington,SAL4,Secretory of State,,George William Wolfe,,,,,0
Wahington,WAS1,Secretory of State,,George William Wolfe,,,,,0
Wahington,WAS2,Secretory of State,,George William Wolfe,,,,,0
Wahington,WAS3,Secretory of State,,George William Wolfe,,,,,0
Wahington,WAS4,Secretory of State,,George William Wolfe,,,,,0
Wahington,BROW,Secretory of State,,George William Wolfe,,,,,1
Wahington,FRAN,Secretory of State,,George William Wolfe,,,,,0
Wahington,GIBS,Secretory of State,,George William Wolfe,,,,,0
Wahington,HOWD,Secretory of State,,George William Wolfe,,,,,0
Wahington,JACK,Secretory of State,,George William Wolfe,,,,,0
Wahington,JEFF,Secretory of State,,George William Wolfe,,,,,0
Wahington,MADI,Secretory of State,,George William Wolfe,,,,,0
Wahington,MONR,Secretory of State,,George William Wolfe,,,,,0
Wahington,PIER,Secretory of State,,George William Wolfe,,,,,0
Wahington,POLK,Secretory of State,,George William Wolfe,,,,,0
Wahington,POSY,Secretory of State,,George William Wolfe,,,,,0
Wahington,VERN,Secretory of State,,George William Wolfe,,,,,0
Wahington,Totals,Secretory of State,,George William Wolfe,,,,,2
Wahington,SAL1,Secretory of State,,Jeremy Heath,,,,,0
Wahington,SAL2,Secretory of State,,Jeremy Heath,,,,,0
Wahington,SAL3,Secretory of State,,Jeremy Heath,,,,,0
Wahington,SAL4,Secretory of State,,Jeremy Heath,,,,,0
Wahington,WAS1,Secretory of State,,Jeremy Heath,,,,,0
Wahington,WAS2,Secretory of State,,Jeremy Heath,,,,,0
Wahington,WAS3,Secretory of State,,Jeremy Heath,,,,,0
Wahington,WAS4,Secretory of State,,Jeremy Heath,,,,,0
Wahington,BROW,Secretory of State,,Jeremy Heath,,,,,0
Wahington,FRAN,Secretory of State,,Jeremy Heath,,,,,0
Wahington,GIBS,Secretory of State,,Jeremy Heath,,,,,0
Wahington,HOWD,Secretory of State,,Jeremy Heath,,,,,0
Wahington,JACK,Secretory of State,,Jeremy Heath,,,,,0
Wahington,JEFF,Secretory of State,,Jeremy Heath,,,,,0
Wahington,MADI,Secretory of State,,Jeremy Heath,,,,,0
Wahington,MONR,Secretory of State,,Jeremy Heath,,,,,0
Wahington,PIER,Secretory of State,,Jeremy Heath,,,,,0
Wahington,POLK,Secretory of State,,Jeremy Heath,,,,,0
Wahington,POSY,Secretory of State,,Jeremy Heath,,,,,0
Wahington,VERN,Secretory of State,,Jeremy Heath,,,,,0
Wahington,Totals,Secretory of State,,Jeremy Heath,,,,,0
Wahington,SAL1,Auditor of State,,Tera Klutz,REP,,,,259
Wahington,SAL2,Auditor of State,,Tera Klutz,REP,,,,238
Wahington,SAL3,Auditor of State,,Tera Klutz,REP,,,,328
Wahington,SAL4,Auditor of State,,Tera Klutz,REP,,,,325
Wahington,WAS1,Auditor of State,,Tera Klutz,REP,,,,218
Wahington,WAS2,Auditor of State,,Tera Klutz,REP,,,,154
Wahington,WAS3,Auditor of State,,Tera Klutz,REP,,,,465
Wahington,WAS4,Auditor of State,,Tera Klutz,REP,,,,315
Wahington,BROW,Auditor of State,,Tera Klutz,REP,,,,235
Wahington,FRAN,Auditor of State,,Tera Klutz,REP,,,,492
Wahington,GIBS,Auditor of State,,Tera Klutz,REP,,,,226
Wahington,HOWD,Auditor of State,,Tera Klutz,REP,,,,252
Wahington,JACK,Auditor of State,,Tera Klutz,REP,,,,499
Wahington,JEFF,Auditor of State,,Tera Klutz,REP,,,,185
Wahington,MADI,Auditor of State,,Tera Klutz,REP,,,,131
Wahington,MONR,Auditor of State,,Tera Klutz,REP,,,,190
Wahington,PIER,Auditor of State,,Tera Klutz,REP,,,,564
Wahington,POLK,Auditor of State,,Tera Klutz,REP,,,,557
Wahington,POSY,Auditor of State,,Tera Klutz,REP,,,,368
Wahington,VERN,Auditor of State,,Tera Klutz,REP,,,,180
Wahington,Totals,Auditor of State,,Tera Klutz,REP,,,,6181
Wahington,SAL1,Auditor of State,,Joselyn Whitticker,DEM,,,,143
Wahington,SAL2,Auditor of State,,Joselyn Whitticker,DEM,,,,127
Wahington,SAL3,Auditor of State,,Joselyn Whitticker,DEM,,,,187
Wahington,SAL4,Auditor of State,,Joselyn Whitticker,DEM,,,,148
Wahington,WAS1,Auditor of State,,Joselyn Whitticker,DEM,,,,96
Wahington,WAS2,Auditor of State,,Joselyn Whitticker,DEM,,,,57
Wahington,WAS3,Auditor of State,,Joselyn Whitticker,DEM,,,,177
Wahington,WAS4,Auditor of State,,Joselyn Whitticker,DEM,,,,103
Wahington,BROW,Auditor of State,,Joselyn Whitticker,DEM,,,,103
Wahington,FRAN,Auditor of State,,Joselyn Whitticker,DEM,,,,157
Wahington,GIBS,Auditor of State,,Joselyn Whitticker,DEM,,,,142
Wahington,HOWD,Auditor of State,,Joselyn Whitticker,DEM,,,,99
Wahington,JACK,Auditor of State,,Joselyn Whitticker,DEM,,,,180
Wahington,JEFF,Auditor of State,,Joselyn Whitticker,DEM,,,,60
Wahington,MADI,Auditor of State,,Joselyn Whitticker,DEM,,,,53
Wahington,MONR,Auditor of State,,Joselyn Whitticker,DEM,,,,46
Wahington,PIER,Auditor of State,,Joselyn Whitticker,DEM,,,,222
Wahington,POLK,Auditor of State,,Joselyn Whitticker,DEM,,,,229
Wahington,POSY,Auditor of State,,Joselyn Whitticker,DEM,,,,188
Wahington,VERN,Auditor of State,,Joselyn Whitticker,DEM,,,,57
Wahington,Totals,Auditor of State,,Joselyn Whitticker,DEM,,,,2574
Wahington,SAL1,Auditor of State,,John Schick,LIB,,,,17
Wahington,SAL2,Auditor of State,,John Schick,LIB,,,,21
Wahington,SAL3,Auditor of State,,John Schick,LIB,,,,28
Wahington,SAL4,Auditor of State,,John Schick,LIB,,,,20
Wahington,WAS1,Auditor of State,,John Schick,LIB,,,,8
Wahington,WAS2,Auditor of State,,John Schick,LIB,,,,8
Wahington,WAS3,Auditor of State,,John Schick,LIB,,,,14
Wahington,WAS4,Auditor of State,,John Schick,LIB,,,,11
Wahington,BROW,Auditor of State,,John Schick,LIB,,,,24
Wahington,FRAN,Auditor of State,,John Schick,LIB,,,,21
Wahington,GIBS,Auditor of State,,John Schick,LIB,,,,12
Wahington,HOWD,Auditor of State,,John Schick,LIB,,,,14
Wahington,JACK,Auditor of State,,John Schick,LIB,,,,32
Wahington,JEFF,Auditor of State,,John Schick,LIB,,,,13
Wahington,MADI,Auditor of State,,John Schick,LIB,,,,11
Wahington,MONR,Auditor of State,,John Schick,LIB,,,,12
Wahington,PIER,Auditor of State,,John Schick,LIB,,,,27
Wahington,POLK,Auditor of State,,John Schick,LIB,,,,22
Wahington,POSY,Auditor of State,,John Schick,LIB,,,,26
Wahington,VERN,Auditor of State,,John Schick,LIB,,,,9
Wahington,Totals,Auditor of State,,John Schick,LIB,,,,350
Wahington,SAL1,Treasurer of State,,Kelly Mitchell,REP,,,,275
Wahington,SAL2,Treasurer of State,,Kelly Mitchell,REP,,,,251
Wahington,SAL3,Treasurer of State,,Kelly Mitchell,REP,,,,351
Wahington,SAL4,Treasurer of State,,Kelly Mitchell,REP,,,,338
Wahington,WAS1,Treasurer of State,,Kelly Mitchell,REP,,,,221
Wahington,WAS2,Treasurer of State,,Kelly Mitchell,REP,,,,159
Wahington,WAS3,Treasurer of State,,Kelly Mitchell,REP,,,,484
Wahington,WAS4,Treasurer of State,,Kelly Mitchell,REP,,,,331
Wahington,BROW,Treasurer of State,,Kelly Mitchell,REP,,,,258
Wahington,FRAN,Treasurer of State,,Kelly Mitchell,REP,,,,517
Wahington,GIBS,Treasurer of State,,Kelly Mitchell,REP,,,,240
Wahington,HOWD,Treasurer of State,,Kelly Mitchell,REP,,,,270
Wahington,JACK,Treasurer of State,,Kelly Mitchell,REP,,,,521
Wahington,JEFF,Treasurer of State,,Kelly Mitchell,REP,,,,199
Wahington,MADI,Treasurer of State,,Kelly Mitchell,REP,,,,141
Wahington,MONR,Treasurer of State,,Kelly Mitchell,REP,,,,197
Wahington,PIER,Treasurer of State,,Kelly Mitchell,REP,,,,606
Wahington,POLK,Treasurer of State,,Kelly Mitchell,REP,,,,567
Wahington,POSY,Treasurer of State,,Kelly Mitchell,REP,,,,385
Wahington,VERN,Treasurer of State,,Kelly Mitchell,REP,,,,192
Wahington,Totals,Treasurer of State,,Kelly Mitchell,REP,,,,6503
Wahington,SAL1,Treasurer of State,,John C. Aguilera,DEM,,,,141
Wahington,SAL2,Treasurer of State,,John C. Aguilera,DEM,,,,125
Wahington,SAL3,Treasurer of State,,John C. Aguilera,DEM,,,,187
Wahington,SAL4,Treasurer of State,,John C. Aguilera,DEM,,,,146
Wahington,WAS1,Treasurer of State,,John C. Aguilera,DEM,,,,101
Wahington,WAS2,Treasurer of State,,John C. Aguilera,DEM,,,,58
