county,precinct,office,district,candidate,party,election_day,absentee,provisional,votes
Jasper,Barkley South,U.S. House,4,Steve Braun,REP,26,7,0,33
Jasper,Barkley South,U.S. House,4,Kevin J. Grant,REP,6,2,0,8
Jasper,Barkley South,U.S. House,4,Diego Morales,REP,10,1,0,11
Jasper,Barkley South,U.S. House,4,James Nease,REP,4,0,0,4
Jasper,Barkley South,U.S. House,4,Tim Radice,REP,2,0,0,2
Jasper,Barkley South,U.S. House,4,Jared Guy Thomas,REP,17,4,0,21
Jasper,Barkley South,U.S. House,4,Tobi Beck,DEM,0,0,0,0
Jasper,Barkley South,U.S. House,4,Roger D. Day,DEM,0,0,0,0
Jasper,Barkley South,U.S. House,4,Roland Ellis,DEM,1,0,0,1
Jasper,Barkley South,U.S. House,4,Darin Patrick Griesey,DEM,0,0,0,0
Jasper,Barkley South,U.S. House,4,Joseph W. Mackey,DEM,0,0,0,0
Jasper,Barkley South,U.S. House,4,Veronikka M Ziol,DEM,1,0,0,1
Jasper,Barkley South,State House,16,Douglas L. Gutwein,REP,87,20,0,107
Jasper,Barkley South,State House,16,Joshua Bolen,DEM,1,0,0,1
Jasper,Barkley South,State House,16,Christina L. Zacny,DEM,1,0,0,1
Jasper,Carpenter East,Ballots Cast,,,,174,20,0,194
Jasper,Carpenter East,Registered Voters,,,,,,,621
Jasper,Carpenter East,U.S. Senate,,Mike Braun,REP,67,6,0,73
Jasper,Carpenter East,U.S. Senate,,Luke Messer,REP,25,4,0,29
Jasper,Carpenter East,U.S. Senate,,Todd Rokita,REP,57,10,0,67
Jasper,Carpenter East,U.S. Senate,,Joe Donnelly,DEM,13,0,0,13
Jasper,Carpenter East,U.S. House,4,Jim Baird,REP,49,6,0,55
Jasper,Carpenter East,U.S. House,4,Steve Braun,REP,45,3,0,48
Jasper,Carpenter East,U.S. House,4,Kevin J. Grant,REP,5,2,0,7
Jasper,Carpenter East,U.S. House,4,Diego Morales,REP,35,5,0,40
Jasper,Carpenter East,U.S. House,4,James Nease,REP,2,2,0,4
Jasper,Carpenter East,U.S. House,4,Tim Radice,REP,1,0,0,1
Jasper,Carpenter East,U.S. House,4,Jared Guy Thomas,REP,12,0,0,12
Jasper,Carpenter East,U.S. House,4,Tobi Beck,DEM,5,0,0,5
Jasper,Carpenter East,U.S. House,4,Roger D. Day,DEM,2,0,0,2
Jasper,Carpenter East,U.S. House,4,Roland Ellis,DEM,0,0,0,0
Jasper,Carpenter East,U.S. House,4,Darin Patrick Griesey,DEM,3,0,0,3
Jasper,Carpenter East,U.S. House,4,Joseph W. Mackey,DEM,1,0,0,1
Jasper,Carpenter East,U.S. House,4,Veronikka M Ziol,DEM,2,0,0,2
Jasper,Carpenter East,State House,13,Sharon Negele,REP,148,17,0,165
Jasper,Carpenter East,State House,13,Loretta Barnes,DEM,13,0,0,13
Jasper,Carpenter West,Ballots Cast,,,,190,6,0,196
Jasper,Carpenter West,Registered Voters,,,,,,,607
Jasper,Carpenter West,U.S. Senate,,Mike Braun,REP,70,2,0,72
Jasper,Carpenter West,U.S. Senate,,Luke Messer,REP,28,0,0,28
Jasper,Carpenter West,U.S. Senate,,Todd Rokita,REP,63,2,0,65
Jasper,Carpenter West,U.S. Senate,,Joe Donnelly,DEM,11,2,0,13
Jasper,Carpenter West,U.S. House,4,Jim Baird,REP,66,1,0,67
Jasper,Carpenter West,U.S. House,4,Steve Braun,REP,47,0,0,47
Jasper,Carpenter West,U.S. House,4,Kevin J. Grant,REP,4,0,0,4
Jasper,Carpenter West,U.S. House,4,Diego Morales,REP,20,1,0,21
Jasper,Carpenter West,U.S. House,4,James Nease,REP,6,0,0,6
Jasper,Carpenter West,U.S. House,4,Tim Radice,REP,3,0,0,3
Jasper,Carpenter West,U.S. House,4,Jared Guy Thomas,REP,9,2,0,11
Jasper,Carpenter West,U.S. House,4,Tobi Beck,DEM,6,1,0,7
Jasper,Carpenter West,U.S. House,4,Roger D. Day,DEM,3,0,0,3
Jasper,Carpenter West,U.S. House,4,Roland Ellis,DEM,0,0,0,0
Jasper,Carpenter West,U.S. House,4,Darin Patrick Griesey,DEM,0,0,0,0
Jasper,Carpenter West,U.S. House,4,Joseph W. Mackey,DEM,1,1,0,2
Jasper,Carpenter West,U.S. House,4,Veronikka M Ziol,DEM,2,0,0,2
Jasper,Carpenter West,State House,13,Sharon Negele,REP,153,3,0,156
Jasper,Carpenter West,State House,13,Loretta Barnes,DEM,9,2,0,11
Jasper,Gillam,Ballots Cast,,,,99,21,0,120
Jasper,Gillam,Registered Voters,,,,,,,404
Jasper,Gillam,U.S. Senate,,Mike Braun,REP,45,9,0,54
Jasper,Gillam,U.S. Senate,,Luke Messer,REP,7,3,0,10
Jasper,Gillam,U.S. Senate,,Todd Rokita,REP,23,6,0,29
Jasper,Gillam,U.S. Senate,,Joe Donnelly,DEM,17,3,0,20
Jasper,Gillam,U.S. House,4,Jim Baird,REP,15,2,0,17
Jasper,Gillam,U.S. House,4,Steve Braun,REP,28,6,0,34
Jasper,Gillam,U.S. House,4,Kevin J. Grant,REP,8,0,0,8
Jasper,Gillam,U.S. House,4,Diego Morales,REP,6,4,0,10
Jasper,Gillam,U.S. House,4,James Nease,REP,6,0,0,6
Jasper,Gillam,U.S. House,4,Tim Radice,REP,4,0,0,4
Jasper,Gillam,U.S. House,4,Jared Guy Thomas,REP,4,6,0,10
Jasper,Gillam,U.S. House,4,Tobi Beck,DEM,6,1,0,7
Jasper,Gillam,U.S. House,4,Roger D. Day,DEM,4,1,0,5
Jasper,Gillam,U.S. House,4,Roland Ellis,DEM,0,0,0,0
Jasper,Gillam,U.S. House,4,Darin Patrick Griesey,DEM,0,0,0,0
Jasper,Gillam,U.S. House,4,Joseph W. Mackey,DEM,1,1,0,2
Jasper,Gillam,U.S. House,4,Veronikka M Ziol,DEM,2,0,0,2
Jasper,Gillam,State House,16,Douglas L. Gutwein,REP,63,14,0,77
Jasper,Gillam,State House,16,Joshua Bolen,DEM,7,2,0,9
Jasper,Gillam,State House,16,Christina L. Zacny,DEM,6,1,0,7
Jasper,Hanging Grove,Ballots Cast,,,,58,15,0,73
Jasper,Hanging Grove,Registered Voters,,,,,,,156
Jasper,Hanging Grove,U.S. Senate,,Mike Braun,REP,23,4,0,27
Jasper,Hanging Grove,U.S. Senate,,Luke Messer,REP,7,2,0,9
Jasper,Hanging Grove,U.S. Senate,,Todd Rokita,REP,22,7,0,29
Jasper,Hanging Grove,U.S. Senate,,Joe Donnelly,DEM,0,0,0,0
Jasper,Hanging Grove,U.S. House,4,Jim Baird,REP,23,8,0,31
Jasper,Hanging Grove,U.S. House,4,Steve Braun,REP,15,0,0,15
Jasper,Hanging Grove,U.S. House,4,Kevin J. Grant,REP,1,0,0,1
Jasper,Hanging Grove,U.S. House,4,Diego Morales,REP,3,0,0,3
Jasper,Hanging Grove,U.S. House,4,James Nease,REP,0,1,0,1
Jasper,Hanging Grove,U.S. House,4,Tim Radice,REP,1,0,0,1
Jasper,Hanging Grove,U.S. House,4,Jared Guy Thomas,REP,7,3,0,10
Jasper,Hanging Grove,U.S. House,4,Tobi Beck,DEM,0,0,0,0
Jasper,Hanging Grove,U.S. House,4,Roger D. Day,DEM,0,0,0,0
Jasper,Hanging Grove,U.S. House,4,Roland Ellis,DEM,0,0,0,0
Jasper,Hanging Grove,U.S. House,4,Darin Patrick Griesey,DEM,0,0,0,0
Jasper,Hanging Grove,U.S. House,4,Joseph W. Mackey,DEM,0,0,0,0
Jasper,Hanging Grove,U.S. House,4,Veronikka M Ziol,DEM,0,0,0,0
Jasper,Hanging Grove,State House,16,Douglas L. Gutwein,REP,52,12,0,64
Jasper,Hanging Grove,State House,16,Joshua Bolen,DEM,0,0,0,0
Jasper,Hanging Grove,State House,16,Christina L. Zacny,DEM,0,0,0,0
Jasper,Jordan,Ballots Cast,,,,88,11,0,99
Jasper,Jordan,Registered Voters,,,,,,,230
Jasper,Jordan,U.S. Senate,,Mike Braun,REP,34,8,0,42
Jasper,Jordan,U.S. Senate,,Luke Messer,REP,8,0,0,8
Jasper,Jordan,U.S. Senate,,Todd Rokita,REP,29,2,0,31
Jasper,Jordan,U.S. Senate,,Joe Donnelly,DEM,9,1,0,10
Jasper,Jordan,U.S. House,4,Jim Baird,REP,29,3,0,32
Jasper,Jordan,U.S. House,4,Steve Braun,REP,16,3,0,19
Jasper,Jordan,U.S. House,4,Kevin J. Grant,REP,3,0,0,3
Jasper,Jordan,U.S. House,4,Diego Morales,REP,10,1,0,11
Jasper,Jordan,U.S. House,4,James Nease,REP,5,0,0,5
Jasper,Jordan,U.S. House,4,Tim Radice,REP,2,0,0,2
Jasper,Jordan,U.S. House,4,Jared Guy Thomas,REP,6,2,0,8
Jasper,Jordan,U.S. House,4,Tobi Beck,DEM,6,0,0,6
Jasper,Jordan,U.S. House,4,Roger D. Day,DEM,3,0,0,3
Jasper,Jordan,U.S. House,4,Roland Ellis,DEM,1,0,0,1
Jasper,Jordan,U.S. House,4,Darin Patrick Griesey,DEM,0,0,0,0
Jasper,Jordan,U.S. House,4,Joseph W. Mackey,DEM,0,1,0,1
Jasper,Jordan,U.S. House,4,Veronikka M Ziol,DEM,0,0,0,0
Jasper,Jordan,State House,13,Sharon Negele,REP,69,9,0,78
Jasper,Jordan,State House,13,Loretta Barnes,DEM,10,1,0,11
Jasper,Kankakee,Ballots Cast,,,,124,8,0,132
Jasper,Kankakee,Registered Voters,,,,,,,621
Jasper,Kankakee,U.S. Senate,,Mike Braun,REP,46,2,0,48
Jasper,Kankakee,U.S. Senate,,Luke Messer,REP,10,0,0,10
Jasper,Kankakee,U.S. Senate,,Todd Rokita,REP,24,2,0,26
Jasper,Kankakee,U.S. Senate,,Joe Donnelly,DEM,33,3,0,36
Jasper,Kankakee,U.S. House,4,Jim Baird,REP,24,1,0,25
Jasper,Kankakee,U.S. House,4,Steve Braun,REP,35,1,0,36
Jasper,Kankakee,U.S. House,4,Kevin J. Grant,REP,2,0,0,2
Jasper,Kankakee,U.S. House,4,Diego Morales,REP,7,1,0,8
Jasper,Kankakee,U.S. House,4,James Nease,REP,4,0,0,4
Jasper,Kankakee,U.S. House,4,Tim Radice,REP,1,0,0,1
Jasper,Kankakee,U.S. House,4,Jared Guy Thomas,REP,4,1,0,5
Jasper,Kankakee,U.S. House,4,Tobi Beck,DEM,12,2,0,14
Jasper,Kankakee,U.S. House,4,Roger D. Day,DEM,2,0,0,2
Jasper,Kankakee,U.S. House,4,Roland Ellis,DEM,3,0,0,3
Jasper,Kankakee,U.S. House,4,Darin Patrick Griesey,DEM,1,0,0,1
Jasper,Kankakee,U.S. House,4,Joseph W. Mackey,DEM,10,0,0,10
Jasper,Kankakee,U.S. House,4,Veronikka M Ziol,DEM,6,1,0,7
Jasper,Kankakee,State House,16,Douglas L. Gutwein,REP,76,3,0,79
Jasper,Kankakee,State House,16,Joshua Bolen,DEM,16,0,0,16
Jasper,Kankakee,State House,16,Christina L. Zacny,DEM,20,3,0,23
Jasper,Keener 1,Ballots Cast,,,,250,31,0,281
Jasper,Keener 1,Registered Voters,,,,,,,1314
Jasper,Keener 1,U.S. Senate,,Mike Braun,REP,112,11,0,123
Jasper,Keener 1,U.S. Senate,,Luke Messer,REP,35,5,0,40
Jasper,Keener 1,U.S. Senate,,Todd Rokita,REP,49,4,0,53
Jasper,Keener 1,U.S. Senate,,Joe Donnelly,DEM,31,5,0,36
Jasper,Keener 1,U.S. House,4,Jim Baird,REP,52,5,0,57
Jasper,Keener 1,U.S. House,4,Steve Braun,REP,78,3,0,81
Jasper,Keener 1,U.S. House,4,Kevin J. Grant,REP,14,1,0,15
Jasper,Keener 1,U.S. House,4,Diego Morales,REP,18,3,0,21
Jasper,Keener 1,U.S. House,4,James Nease,REP,5,1,0,6
Jasper,Keener 1,U.S. House,4,Tim Radice,REP,6,1,0,7
Jasper,Keener 1,U.S. House,4,Jared Guy Thomas,REP,16,6,0,22
Jasper,Keener 1,U.S. House,4,Tobi Beck,DEM,14,1,0,15
Jasper,Keener 1,U.S. House,4,Roger D. Day,DEM,3,2,0,5
Jasper,Keener 1,U.S. House,4,Roland Ellis,DEM,1,1,0,2
Jasper,Keener 1,U.S. House,4,Darin Patrick Griesey,DEM,2,1,0,3
Jasper,Keener 1,U.S. House,4,Joseph W. Mackey,DEM,5,1,0,6
Jasper,Keener 1,U.S. House,4,Veronikka M Ziol,DEM,6,0,0,6
Jasper,Keener 1,State House,16,Douglas L. Gutwein,REP,189,17,0,206
Jasper,Keener 1,State House,16,Joshua Bolen,DEM,8,0,0,8
Jasper,Keener 1,State House,16,Christina L. Zacny,DEM,25,4,0,29
Jasper,Keener 2,Ballots Cast,,,,318,37,0,355
Jasper,Keener 2,Registered Voters,,,,,,,1429
Jasper,Keener 2,U.S. Senate,,Mike Braun,REP,134,18,0,152
Jasper,Keener 2,U.S. Senate,,Luke Messer,REP,40,8,0,48
Jasper,Keener 2,U.S. Senate,,Todd Rokita,REP,87,5,0,92
Jasper,Keener 2,U.S. Senate,,Joe Donnelly,DEM,36,3,0,39
Jasper,Keener 2,U.S. House,4,Jim Baird,REP,79,10,0,89
Jasper,Keener 2,U.S. House,4,Steve Braun,REP,91,8,0,99
Jasper,Keener 2,U.S. House,4,Kevin J. Grant,REP,11,2,0,13
Jasper,Keener 2,U.S. House,4,Diego Morales,REP,30,4,0,34
Jasper,Keener 2,U.S. House,4,James Nease,REP,12,0,0,12
Jasper,Keener 2,U.S. House,4,Tim Radice,REP,5,2,0,7
Jasper,Keener 2,U.S. House,4,Jared Guy Thomas,REP,20,4,0,24
Jasper,Keener 2,U.S. House,4,Tobi Beck,DEM,10,0,0,10
Jasper,Keener 2,U.S. House,4,Roger D. Day,DEM,6,2,0,8
Jasper,Keener 2,U.S. House,4,Roland Ellis,DEM,2,0,0,2
Jasper,Keener 2,U.S. House,4,Darin Patrick Griesey,DEM,4,1,0,5
Jasper,Keener 2,U.S. House,4,Joseph W. Mackey,DEM,9,0,0,9
Jasper,Keener 2,U.S. House,4,Veronikka M Ziol,DEM,6,0,0,6
Jasper,Keener 2,State House,16,Douglas L. Gutwein,REP,238,26,0,264
Jasper,Keener 2,State House,16,Joshua Bolen,DEM,17,0,0,17
Jasper,Keener 2,State House,16,Christina L. Zacny,DEM,19,3,0,22
Jasper,Keener 3,Ballots Cast,,,,297,11,0,308
Jasper,Keener 3,Registered Voters,,,,,,,1519
Jasper,Keener 3,U.S. Senate,,Mike Braun,REP,107,2,0,109
Jasper,Keener 3,U.S. Senate,,Luke Messer,REP,25,1,0,26
Jasper,Keener 3,U.S. Senate,,Todd Rokita,REP,94,6,0,100
Jasper,Keener 3,U.S. Senate,,Joe Donnelly,DEM,46,2,0,48
Jasper,Keener 3,U.S. House,4,Jim Baird,REP,80,2,0,82
Jasper,Keener 3,U.S. House,4,Steve Braun,REP,60,1,0,61
Jasper,Keener 3,U.S. House,4,Kevin J. Grant,REP,15,0,0,15
Jasper,Keener 3,U.S. House,4,Diego Morales,REP,31,3,0,34
Jasper,Keener 3,U.S. House,4,James Nease,REP,10,0,0,10
Jasper,Keener 3,U.S. House,4,Tim Radice,REP,4,0,0,4
Jasper,Keener 3,U.S. House,4,Jared Guy Thomas,REP,23,0,0,23
Jasper,Keener 3,U.S. House,4,Tobi Beck,DEM,13,0,0,13
Jasper,Keener 3,U.S. House,4,Roger D. Day,DEM,8,0,0,8
Jasper,Keener 3,U.S. House,4,Roland Ellis,DEM,2,0,0,2
Jasper,Keener 3,U.S. House,4,Darin Patrick Griesey,DEM,6,0,0,6
Jasper,Keener 3,U.S. House,4,Joseph W. Mackey,DEM,16,1,0,17
Jasper,Keener 3,U.S. House,4,Veronikka M Ziol,DEM,5,1,0,6
Jasper,Keener 3,State House,16,Douglas L. Gutwein,REP,207,4,0,211
Jasper,Keener 3,State House,16,Joshua Bolen,DEM,21,0,0,21
Jasper,Keener 3,State House,16,Christina L. Zacny,DEM,26,2,0,28
Jasper,Keener 4,Ballots Cast,,,,224,14,0,238
Jasper,Keener 4,Registered Voters,,,,,,,1377
Jasper,Keener 4,U.S. Senate,,Mike Braun,REP,87,10,0,97
Jasper,Keener 4,U.S. Senate,,Luke Messer,REP,24,0,0,24
Jasper,Keener 4,U.S. Senate,,Todd Rokita,REP,57,1,0,58
Jasper,Keener 4,U.S. Senate,,Joe Donnelly,DEM,39,2,0,41
Jasper,Keener 4,U.S. House,4,Jim Baird,REP,57,5,0,62
Jasper,Keener 4,U.S. House,4,Steve Braun,REP,62,5,0,67
Jasper,Keener 4,U.S. House,4,Kevin J. Grant,REP,12,1,0,13
Jasper,Keener 4,U.S. House,4,Diego Morales,REP,11,0,0,11
Jasper,Keener 4,U.S. House,4,James Nease,REP,6,0,0,6
Jasper,Keener 4,U.S. House,4,Tim Radice,REP,1,1,0,2
Jasper,Keener 4,U.S. House,4,Jared Guy Thomas,REP,12,0,0,12
Jasper,Keener 4,U.S. House,4,Tobi Beck,DEM,13,0,0,13
Jasper,Keener 4,U.S. House,4,Roger D. Day,DEM,5,0,0,5
Jasper,Keener 4,U.S. House,4,Roland Ellis,DEM,3,0,0,3
Jasper,Keener 4,U.S. House,4,Darin Patrick Griesey,DEM,3,0,0,3
Jasper,Keener 4,U.S. House,4,Joseph W. Mackey,DEM,7,2,0,9
Jasper,Keener 4,U.S. House,4,Veronikka M Ziol,DEM,9,0,0,9
Jasper,Keener 4,State House,16,Douglas L. Gutwein,REP,159,10,0,169
Jasper,Keener 4,State House,16,Joshua Bolen,DEM,14,1,0,15
Jasper,Keener 4,State House,16,Christina L. Zacny,DEM,27,1,0,28
Jasper,Keener 5,Ballots Cast,,,,316,28,0,344
Jasper,Keener 5,Registered Voters,,,,,,,1338
Jasper,Keener 5,U.S. Senate,,Mike Braun,REP,137,9,0,146
Jasper,Keener 5,U.S. Senate,,Luke Messer,REP,48,4,0,52
Jasper,Keener 5,U.S. Senate,,Todd Rokita,REP,85,10,0,95
Jasper,Keener 5,U.S. Senate,,Joe Donnelly,DEM,27,4,0,31
Jasper,Keener 5,U.S. House,4,Jim Baird,REP,71,6,0,77
Jasper,Keener 5,U.S. House,4,Steve Braun,REP,102,3,0,105
Jasper,Keener 5,U.S. House,4,Kevin J. Grant,REP,15,0,0,15
Jasper,Keener 5,U.S. House,4,Diego Morales,REP,41,7,0,48
Jasper,Keener 5,U.S. House,4,James Nease,REP,10,0,0,10
Jasper,Keener 5,U.S. House,4,Tim Radice,REP,2,0,0,2
Jasper,Keener 5,U.S. House,4,Jared Guy Thomas,REP,19,6,0,25
Jasper,Keener 5,U.S. House,4,Tobi Beck,DEM,13,2,0,15
Jasper,Keener 5,U.S. House,4,Roger D. Day,DEM,3,0,0,3
Jasper,Keener 5,U.S. House,4,Roland Ellis,DEM,3,0,0,3
Jasper,Keener 5,U.S. House,4,Darin Patrick Griesey,DEM,4,1,0,5
Jasper,Keener 5,U.S. House,4,Joseph W. Mackey,DEM,4,0,0,4
Jasper,Keener 5,U.S. House,4,Veronikka M Ziol,DEM,1,0,0,1
Jasper,Keener 5,State House,16,Douglas L. Gutwein,REP,261,18,0,279
Jasper,Keener 5,State House,16,Joshua Bolen,DEM,15,2,0,17
Jasper,Keener 5,State House,16,Christina L. Zacny,DEM,13,1,0,14
Jasper,Marion 1,Ballots Cast,,,,269,67,0,336
Jasper,Marion 1,Registered Voters,,,,,,,917
Jasper,Marion 1,U.S. Senate,,Mike Braun,REP,108,21,0,129
Jasper,Marion 1,U.S. Senate,,Luke Messer,REP,41,18,0,59
Jasper,Marion 1,U.S. Senate,,Todd Rokita,REP,74,25,0,99
Jasper,Marion 1,U.S. Senate,,Joe Donnelly,DEM,18,2,0,20
Jasper,Marion 1,U.S. House,4,Jim Baird,REP,62,14,0,76
Jasper,Marion 1,U.S. House,4,Steve Braun,REP,77,19,0,96
Jasper,Marion 1,U.S. House,4,Kevin J. Grant,REP,9,1,0,10
Jasper,Marion 1,U.S. House,4,Diego Morales,REP,29,13,0,42
Jasper,Marion 1,U.S. House,4,James Nease,REP,5,2,0,7
Jasper,Marion 1,U.S. House,4,Tim Radice,REP,4,0,0,4
Jasper,Marion 1,U.S. House,4,Jared Guy Thomas,REP,35,8,0,43
Jasper,Marion 1,U.S. House,4,Tobi Beck,DEM,4,2,0,6
Jasper,Marion 1,U.S. House,4,Roger D. Day,DEM,1,1,0,2
Jasper,Marion 1,U.S. House,4,Roland Ellis,DEM,1,0,0,1
Jasper,Marion 1,U.S. House,4,Darin Patrick Griesey,DEM,1,0,0,1
Jasper,Marion 1,U.S. House,4,Joseph W. Mackey,DEM,7,0,0,7
Jasper,Marion 1,U.S. House,4,Veronikka M Ziol,DEM,7,0,0,7
Jasper,Marion 1,State House,16,Douglas L. Gutwein,REP,215,57,0,272
Jasper,Marion 1,State House,16,Joshua Bolen,DEM,6,1,0,7
Jasper,Marion 1,State House,16,Christina L. Zacny,DEM,13,2,0,15
Jasper,Marion 2,Ballots Cast,,,,190,42,1,233
Jasper,Marion 2,Registered Voters,,,,,,,675
Jasper,Marion 2,U.S. Senate,,Mike Braun,REP,64,14,1,79
Jasper,Marion 2,U.S. Senate,,Luke Messer,REP,40,8,0,48
Jasper,Marion 2,U.S. Senate,,Todd Rokita,REP,55,13,0,68
Jasper,Marion 2,U.S. Senate,,Joe Donnelly,DEM,11,4,0,15
Jasper,Marion 2,U.S. House,4,Jim Baird,REP,39,7,0,46
Jasper,Marion 2,U.S. House,4,Steve Braun,REP,57,6,1,64
Jasper,Marion 2,U.S. House,4,Kevin J. Grant,REP,6,2,0,8
Jasper,Marion 2,U.S. House,4,Diego Morales,REP,20,6,0,26
Jasper,Marion 2,U.S. House,4,James Nease,REP,4,1,0,5
Jasper,Marion 2,U.S. House,4,Tim Radice,REP,1,2,0,3
Jasper,Marion 2,U.S. House,4,Jared Guy Thomas,REP,33,12,0,45
Jasper,Marion 2,U.S. House,4,Tobi Beck,DEM,4,1,0,5
Jasper,Marion 2,U.S. House,4,Roger D. Day,DEM,1,0,0,1
Jasper,Marion 2,U.S. House,4,Roland Ellis,DEM,2,0,0,2
Jasper,Marion 2,U.S. House,4,Darin Patrick Griesey,DEM,0,0,0,0
Jasper,Marion 2,U.S. House,4,Joseph W. Mackey,DEM,2,0,0,2
Jasper,Marion 2,U.S. House,4,Veronikka M Ziol,DEM,2,3,0,5
Jasper,Marion 2,State House,16,Douglas L. Gutwein,REP,149,33,0,182
Jasper,Marion 2,State House,16,Joshua Bolen,DEM,3,2,0,5
Jasper,Marion 2,State House,16,Christina L. Zacny,DEM,8,2,0,10
Jasper,Marion 3,Ballots Cast,,,,167,32,0,199
Jasper,Marion 3,Registered Voters,,,,,,,480
Jasper,Marion 3,U.S. Senate,,Mike Braun,REP,62,11,0,73
Jasper,Marion 3,U.S. Senate,,Luke Messer,REP,29,5,0,34
Jasper,Marion 3,U.S. Senate,,Todd Rokita,REP,34,10,0,44
Jasper,Marion 3,U.S. Senate,,Joe Donnelly,DEM,23,2,0,25
Jasper,Marion 3,U.S. House,4,Jim Baird,REP,29,8,0,37
Jasper,Marion 3,U.S. House,4,Steve Braun,REP,37,2,0,39
Jasper,Marion 3,U.S. House,4,Kevin J. Grant,REP,11,3,0,14
Jasper,Marion 3,U.S. House,4,Diego Morales,REP,22,3,0,25
Jasper,Marion 3,U.S. House,4,James Nease,REP,3,0,0,3
Jasper,Marion 3,U.S. House,4,Tim Radice,REP,2,1,0,3
Jasper,Marion 3,U.S. House,4,Jared Guy Thomas,REP,15,8,0,23
Jasper,Marion 3,U.S. House,4,Tobi Beck,DEM,7,1,0,8
Jasper,Marion 3,U.S. House,4,Roger D. Day,DEM,2,0,0,2
Jasper,Marion 3,U.S. House,4,Roland Ellis,DEM,2,0,0,2
Jasper,Marion 3,U.S. House,4,Darin Patrick Griesey,DEM,1,0,0,1
Jasper,Marion 3,U.S. House,4,Joseph W. Mackey,DEM,7,0,0,7
Jasper,Marion 3,U.S. House,4,Veronikka M Ziol,DEM,5,0,0,5
Jasper,Marion 3,State House,16,Douglas L. Gutwein,REP,123,27,0,150
Jasper,Marion 3,State House,16,Joshua Bolen,DEM,7,0,0,7
Jasper,Marion 3,State House,16,Christina L. Zacny,DEM,16,1,0,17
Jasper,Marion 4,Ballots Cast,,,,109,14,0,123
Jasper,Marion 4,Registered Voters,,,,,,,474
Jasper,Marion 4,U.S. Senate,,Mike Braun,REP,46,2,0,48
Jasper,Marion 4,U.S. Senate,,Luke Messer,REP,11,4,0,15
Jasper,Marion 4,U.S. Senate,,Todd Rokita,REP,26,4,0,30
Jasper,Marion 4,U.S. Senate,,Joe Donnelly,DEM,17,1,0,18
Jasper,Marion 4,U.S. House,4,Jim Baird,REP,22,2,0,24
Jasper,Marion 4,U.S. House,4,Steve Braun,REP,20,1,0,21
Jasper,Marion 4,U.S. House,4,Kevin J. Grant,REP,8,0,0,8
Jasper,Marion 4,U.S. House,4,Diego Morales,REP,11,2,0,13
Jasper,Marion 4,U.S. House,4,James Nease,REP,3,1,0,4
Jasper,Marion 4,U.S. House,4,Tim Radice,REP,1,1,0,2
Jasper,Marion 4,U.S. House,4,Jared Guy Thomas,REP,15,3,0,18
Jasper,Marion 4,U.S. House,4,Tobi Beck,DEM,5,0,0,5
Jasper,Marion 4,U.S. House,4,Roger D. Day,DEM,2,0,0,2
Jasper,Marion 4,U.S. House,4,Roland Ellis,DEM,2,1,0,3
Jasper,Marion 4,U.S. House,4,Darin Patrick Griesey,DEM,1,0,0,1
