candidate,office,district,party,county,precinct,votes
Tera Klutz,Auditor of State,,R,Franklin,Bath,105
Joselyn Whitticker,Auditor of State,,D,Franklin,Bath,29
John Schick,Auditor of State,,L,Franklin,Bath,7
Kelly Mitchell,Treasurer of State,,R,Franklin,Bath,116
John C. Aguilera,Treasurer of State,,D,Franklin,Bath,26
Greg Pence,U.S. House,6,R,Franklin,Bath,106
Jeannine Lee Lake,U.S. House,6,D,Franklin,Bath,29
Tom Ferkinhoff,U.S. House,6,L,Franklin,Bath,8
Write in,U.S. House,6,,Franklin,Bath,0
Jeff Raatz,State Senate,27,R,Franklin,Bath,106
Jerome Hoog,State Senate,27,D,Franklin,Bath,38
Randy Lyness,State Representative,68,R,Franklin,Bath,111
Matt Gaustad ,State Representative,68,D,Franklin,Bath,32
,Registered Voters,,,Franklin,Blooming Grove,776
,Ballots Cast,,,Franklin,Blooming Grove,422
,Straight Party,,R,Franklin,Blooming Grove,155
,Straight Party,,D,Franklin,Blooming Grove,28
,Straight Party,,L,Franklin,Blooming Grove,1
Mike Braun,U.S. Senate,,R,Franklin,Blooming Grove,301
Joe Donnelly,U.S. Senate,,D,Franklin,Blooming Grove,93
Lucy M Brenton,U.S. Senate,,L,Franklin,Blooming Grove,16
Write in,U.S. Senate,,,Franklin,Blooming Grove,0
Connie Lawson,Secretary of State,,R,Franklin,Blooming Grove,306
Jim Harper,Secretary of State,,D,Franklin,Blooming Grove,96
Mark W. Rutherford,Secretary of State,,L,Franklin,Blooming Grove,10
Write in,Secretary of State,,,Franklin,Blooming Grove,0
Tera Klutz,Auditor of State,,R,Franklin,Blooming Grove,301
Joselyn Whitticker,Auditor of State,,D,Franklin,Blooming Grove,96
John Schick,Auditor of State,,L,Franklin,Blooming Grove,15
Kelly Mitchell,Treasurer of State,,R,Franklin,Blooming Grove,309
John C. Aguilera,Treasurer of State,,D,Franklin,Blooming Grove,96
Greg Pence,U.S. House,6,R,Franklin,Blooming Grove,300
Jeannine Lee Lake,U.S. House,6,D,Franklin,Blooming Grove,92
Tom Ferkinhoff,U.S. House,6,L,Franklin,Blooming Grove,25
Write in,U.S. House,6,,Franklin,Blooming Grove,0
Jeff Raatz,State Senate,27,R,Franklin,Blooming Grove,313
Jerome Hoog,State Senate,27,D,Franklin,Blooming Grove,100
Randy Lyness,State Representative,68,R,Franklin,Blooming Grove,312
Matt Gaustad ,State Representative,68,D,Franklin,Blooming Grove,97
,Registered Voters,,,Franklin,Brookville I,601
,Ballots Cast,,,Franklin,Brookville I,263
,Straight Party,,R,Franklin,Brookville I,67
,Straight Party,,D,Franklin,Brookville I,21
,Straight Party,,L,Franklin,Brookville I,2
Mike Braun,U.S. Senate,,R,Franklin,Brookville I,162
Joe Donnelly,U.S. Senate,,D,Franklin,Brookville I,75
Lucy M Brenton,U.S. Senate,,L,Franklin,Brookville I,17
Write in,U.S. Senate,,,Franklin,Brookville I,0
Connie Lawson,Secretary of State,,R,Franklin,Brookville I,166
Jim Harper,Secretary of State,,D,Franklin,Brookville I,69
Mark W. Rutherford,Secretary of State,,L,Franklin,Brookville I,15
Write in,Secretary of State,,,Franklin,Brookville I,0
Tera Klutz,Auditor of State,,R,Franklin,Brookville I,160
Joselyn Whitticker,Auditor of State,,D,Franklin,Brookville I,74
John Schick,Auditor of State,,L,Franklin,Brookville I,16
Kelly Mitchell,Treasurer of State,,R,Franklin,Brookville I,176
John C. Aguilera,Treasurer of State,,D,Franklin,Brookville I,66
Greg Pence,U.S. House,6,R,Franklin,Brookville I,165
Jeannine Lee Lake,U.S. House,6,D,Franklin,Brookville I,65
Tom Ferkinhoff,U.S. House,6,L,Franklin,Brookville I,29
Write in,U.S. House,6,,Franklin,Brookville I,0
Jeff Raatz,State Senate,27,R,Franklin,Brookville I,179
Jerome Hoog,State Senate,27,D,Franklin,Brookville I,75
Randy Lyness,State Representative,68,R,Franklin,Brookville I,182
Matt Gaustad ,State Representative,68,D,Franklin,Brookville I,67
,Registered Voters,,,Franklin,Brookville II,869
,Ballots Cast,,,Franklin,Brookville II,494
,Straight Party,,R,Franklin,Brookville II,153
,Straight Party,,D,Franklin,Brookville II,25
,Straight Party,,L,Franklin,Brookville II,1
Mike Braun,U.S. Senate,,R,Franklin,Brookville II,360
Joe Donnelly,U.S. Senate,,D,Franklin,Brookville II,105
Lucy M Brenton,U.S. Senate,,L,Franklin,Brookville II,9
Write in,U.S. Senate,,,Franklin,Brookville II,0
Connie Lawson,Secretary of State,,R,Franklin,Brookville II,363
Jim Harper,Secretary of State,,D,Franklin,Brookville II,93
Mark W. Rutherford,Secretary of State,,L,Franklin,Brookville II,10
Write in,Secretary of State,,,Franklin,Brookville II,0
Tera Klutz,Auditor of State,,R,Franklin,Brookville II,352
Joselyn Whitticker,Auditor of State,,D,Franklin,Brookville II,91
John Schick,Auditor of State,,L,Franklin,Brookville II,24
Kelly Mitchell,Treasurer of State,,R,Franklin,Brookville II,369
John C. Aguilera,Treasurer of State,,D,Franklin,Brookville II,85
Greg Pence,U.S. House,6,R,Franklin,Brookville II,349
Jeannine Lee Lake,U.S. House,6,D,Franklin,Brookville II,79
Tom Ferkinhoff,U.S. House,6,L,Franklin,Brookville II,50
Write in,U.S. House,6,,Franklin,Brookville II,0
Jeff Raatz,State Senate,27,R,Franklin,Brookville II,381
Jerome Hoog,State Senate,27,D,Franklin,Brookville II,93
Randy Lyness,State Representative,68,R,Franklin,Brookville II,383
Matt Gaustad ,State Representative,68,D,Franklin,Brookville II,85
,Registered Voters,,,Franklin,Brookville III,768
,Ballots Cast,,,Franklin,Brookville III,386
,Straight Party,,R,Franklin,Brookville III,117
,Straight Party,,D,Franklin,Brookville III,30
,Straight Party,,L,Franklin,Brookville III,2
Mike Braun,U.S. Senate,,R,Franklin,Brookville III,261
Joe Donnelly,U.S. Senate,,D,Franklin,Brookville III,92
Lucy M Brenton,U.S. Senate,,L,Franklin,Brookville III,8
Write in,U.S. Senate,,,Franklin,Brookville III,0
Connie Lawson,Secretary of State,,R,Franklin,Brookville III,261
Jim Harper,Secretary of State,,D,Franklin,Brookville III,84
Mark W. Rutherford,Secretary of State,,L,Franklin,Brookville III,10
Write in,Secretary of State,,,Franklin,Brookville III,0
Tera Klutz,Auditor of State,,R,Franklin,Brookville III,262
Joselyn Whitticker,Auditor of State,,D,Franklin,Brookville III,77
John Schick,Auditor of State,,L,Franklin,Brookville III,13
Kelly Mitchell,Treasurer of State,,R,Franklin,Brookville III,276
John C. Aguilera,Treasurer of State,,D,Franklin,Brookville III,73
Greg Pence,U.S. House,6,R,Franklin,Brookville III,263
Jeannine Lee Lake,U.S. House,6,D,Franklin,Brookville III,79
Tom Ferkinhoff,U.S. House,6,L,Franklin,Brookville III,26
Write in,U.S. House,6,,Franklin,Brookville III,0
Jeff Raatz,State Senate,27,R,Franklin,Brookville III,273
Jerome Hoog,State Senate,27,D,Franklin,Brookville III,91
Randy Lyness,State Representative,68,R,Franklin,Brookville III,287
Matt Gaustad ,State Representative,68,D,Franklin,Brookville III,77
,Registered Voters,,,Franklin,Brookville IV,872
,Ballots Cast,,,Franklin,Brookville IV,436
,Straight Party,,R,Franklin,Brookville IV,150
,Straight Party,,D,Franklin,Brookville IV,37
,Straight Party,,L,Franklin,Brookville IV,2
Mike Braun,U.S. Senate,,R,Franklin,Brookville IV,304
Joe Donnelly,U.S. Senate,,D,Franklin,Brookville IV,92
Lucy M Brenton,U.S. Senate,,L,Franklin,Brookville IV,10
Write in,U.S. Senate,,,Franklin,Brookville IV,3
Connie Lawson,Secretary of State,,R,Franklin,Brookville IV,325
Jim Harper,Secretary of State,,D,Franklin,Brookville IV,84
Mark W. Rutherford,Secretary of State,,L,Franklin,Brookville IV,9
Write in,Secretary of State,,,Franklin,Brookville IV,0
Tera Klutz,Auditor of State,,R,Franklin,Brookville IV,319
Joselyn Whitticker,Auditor of State,,D,Franklin,Brookville IV,89
John Schick,Auditor of State,,L,Franklin,Brookville IV,10
Kelly Mitchell,Treasurer of State,,R,Franklin,Brookville IV,330
John C. Aguilera,Treasurer of State,,D,Franklin,Brookville IV,85
Greg Pence,U.S. House,6,R,Franklin,Brookville IV,308
Jeannine Lee Lake,U.S. House,6,D,Franklin,Brookville IV,83
Tom Ferkinhoff,U.S. House,6,L,Franklin,Brookville IV,27
Write in,U.S. House,6,,Franklin,Brookville IV,0
Jeff Raatz,State Senate,27,R,Franklin,Brookville IV,317
Jerome Hoog,State Senate,27,D,Franklin,Brookville IV,98
Randy Lyness,State Representative,68,R,Franklin,Brookville IV,322
Matt Gaustad ,State Representative,68,D,Franklin,Brookville IV,88
,Registered Voters,,,Franklin,Brookville V,1011
,Ballots Cast,,,Franklin,Brookville V,572
,Straight Party,,R,Franklin,Brookville V,148
,Straight Party,,D,Franklin,Brookville V,29
,Straight Party,,L,Franklin,Brookville V,3
Mike Braun,U.S. Senate,,R,Franklin,Brookville V,402
Joe Donnelly,U.S. Senate,,D,Franklin,Brookville V,122
Lucy M Brenton,U.S. Senate,,L,Franklin,Brookville V,15
Write in,U.S. Senate,,,Franklin,Brookville V,0
Connie Lawson,Secretary of State,,R,Franklin,Brookville V,408
Jim Harper,Secretary of State,,D,Franklin,Brookville V,106
Mark W. Rutherford,Secretary of State,,L,Franklin,Brookville V,13
Write in,Secretary of State,,,Franklin,Brookville V,0
Tera Klutz,Auditor of State,,R,Franklin,Brookville V,397
Joselyn Whitticker,Auditor of State,,D,Franklin,Brookville V,108
John Schick,Auditor of State,,L,Franklin,Brookville V,19
Kelly Mitchell,Treasurer of State,,R,Franklin,Brookville V,401
John C. Aguilera,Treasurer of State,,D,Franklin,Brookville V,111
Greg Pence,U.S. House,6,R,Franklin,Brookville V,394
Jeannine Lee Lake,U.S. House,6,D,Franklin,Brookville V,112
Tom Ferkinhoff,U.S. House,6,L,Franklin,Brookville V,42
Write in,U.S. House,6,,Franklin,Brookville V,0
Jeff Raatz,State Senate,27,R,Franklin,Brookville V,419
Jerome Hoog,State Senate,27,D,Franklin,Brookville V,118
Randy Lyness,State Representative,68,R,Franklin,Brookville V,418
Matt Gaustad ,State Representative,68,D,Franklin,Brookville V,106
,Registered Voters,,,Franklin,Butler,969
,Ballots Cast,,,Franklin,Butler,507
,Straight Party,,R,Franklin,Butler,154
,Straight Party,,D,Franklin,Butler,28
,Straight Party,,L,Franklin,Butler,2
Mike Braun,U.S. Senate,,R,Franklin,Butler,375
Joe Donnelly,U.S. Senate,,D,Franklin,Butler,103
Lucy M Brenton,U.S. Senate,,L,Franklin,Butler,13
Write in,U.S. Senate,,,Franklin,Butler,0
Connie Lawson,Secretary of State,,R,Franklin,Butler,376
Jim Harper,Secretary of State,,D,Franklin,Butler,102
Mark W. Rutherford,Secretary of State,,L,Franklin,Butler,16
Write in,Secretary of State,,,Franklin,Butler,0
Tera Klutz,Auditor of State,,R,Franklin,Butler,368
Joselyn Whitticker,Auditor of State,,D,Franklin,Butler,98
John Schick,Auditor of State,,L,Franklin,Butler,21
Kelly Mitchell,Treasurer of State,,R,Franklin,Butler,387
John C. Aguilera,Treasurer of State,,D,Franklin,Butler,93
Greg Pence,U.S. House,6,R,Franklin,Butler,374
Jeannine Lee Lake,U.S. House,6,D,Franklin,Butler,91
Tom Ferkinhoff,U.S. House,6,L,Franklin,Butler,37
Write in,U.S. House,6,,Franklin,Butler,0
Randy Lyness,State Representative,68,R,Franklin,Butler,394
Matt Gaustad ,State Representative,68,D,Franklin,Butler,100
,Registered Voters,,,Franklin,Fairfield,376
,Ballots Cast,,,Franklin,Fairfield,180
,Straight Party,,R,Franklin,Fairfield,74
,Straight Party,,D,Franklin,Fairfield,17
,Straight Party,,L,Franklin,Fairfield,2
Mike Braun,U.S. Senate,,R,Franklin,Fairfield,140
Joe Donnelly,U.S. Senate,,D,Franklin,Fairfield,32
Lucy M Brenton,U.S. Senate,,L,Franklin,Fairfield,3
Write in,U.S. Senate,,,Franklin,Fairfield,0
Connie Lawson,Secretary of State,,R,Franklin,Fairfield,141
Jim Harper,Secretary of State,,D,Franklin,Fairfield,30
Mark W. Rutherford,Secretary of State,,L,Franklin,Fairfield,6
Write in,Secretary of State,,,Franklin,Fairfield,0
Tera Klutz,Auditor of State,,R,Franklin,Fairfield,141
Joselyn Whitticker,Auditor of State,,D,Franklin,Fairfield,33
John Schick,Auditor of State,,L,Franklin,Fairfield,4
Kelly Mitchell,Treasurer of State,,R,Franklin,Fairfield,145
John C. Aguilera,Treasurer of State,,D,Franklin,Fairfield,30
Greg Pence,U.S. House,6,R,Franklin,Fairfield,137
Jeannine Lee Lake,U.S. House,6,D,Franklin,Fairfield,35
Tom Ferkinhoff,U.S. House,6,L,Franklin,Fairfield,7
Write in,U.S. House,6,,Franklin,Fairfield,0
Jeff Raatz,State Senate,27,R,Franklin,Fairfield,142
Jerome Hoog,State Senate,27,D,Franklin,Fairfield,37
Randy Lyness,State Representative,68,R,Franklin,Fairfield,140
Matt Gaustad ,State Representative,68,D,Franklin,Fairfield,35
,Registered Voters,,,Franklin,Highland I,517
,Ballots Cast,,,Franklin,Highland I,273
,Straight Party,,R,Franklin,Highland I,93
,Straight Party,,D,Franklin,Highland I,19
,Straight Party,,L,Franklin,Highland I,4
Mike Braun,U.S. Senate,,R,Franklin,Highland I,197
Joe Donnelly,U.S. Senate,,D,Franklin,Highland I,58
Lucy M Brenton,U.S. Senate,,L,Franklin,Highland I,7
Write in,U.S. Senate,,,Franklin,Highland I,0
Connie Lawson,Secretary of State,,R,Franklin,Highland I,197
Jim Harper,Secretary of State,,D,Franklin,Highland I,56
Mark W. Rutherford,Secretary of State,,L,Franklin,Highland I,8
Write in,Secretary of State,,,Franklin,Highland I,0
Tera Klutz,Auditor of State,,R,Franklin,Highland I,195
Joselyn Whitticker,Auditor of State,,D,Franklin,Highland I,54
John Schick,Auditor of State,,L,Franklin,Highland I,8
Kelly Mitchell,Treasurer of State,,R,Franklin,Highland I,197
John C. Aguilera,Treasurer of State,,D,Franklin,Highland I,54
Greg Pence,U.S. House,6,R,Franklin,Highland I,192
Jeannine Lee Lake,U.S. House,6,D,Franklin,Highland I,51
Tom Ferkinhoff,U.S. House,6,L,Franklin,Highland I,22
Write in,U.S. House,6,,Franklin,Highland I,0
Jeff Raatz,State Senate,27,R,Franklin,Highland I,182
Jerome Hoog,State Senate,27,D,Franklin,Highland I,82
Randy Lyness,State Representative,68,R,Franklin,Highland I,212
Matt Gaustad ,State Representative,68,D,Franklin,Highland I,50
,Registered Voters,,,Franklin,Highland II,543
,Ballots Cast,,,Franklin,Highland II,318
,Straight Party,,R,Franklin,Highland II,106
,Straight Party,,D,Franklin,Highland II,13
,Straight Party,,L,Franklin,Highland II,2
Mike Braun,U.S. Senate,,R,Franklin,Highland II,247
Joe Donnelly,U.S. Senate,,D,Franklin,Highland II,51
Lucy M Brenton,U.S. Senate,,L,Franklin,Highland II,12
Write in,U.S. Senate,,,Franklin,Highland II,0
Connie Lawson,Secretary of State,,R,Franklin,Highland II,241
Jim Harper,Secretary of State,,D,Franklin,Highland II,52
Mark W. Rutherford,Secretary of State,,L,Franklin,Highland II,11
Write in,Secretary of State,,,Franklin,Highland II,0
Tera Klutz,Auditor of State,,R,Franklin,Highland II,234
Joselyn Whitticker,Auditor of State,,D,Franklin,Highland II,52
John Schick,Auditor of State,,L,Franklin,Highland II,15
Kelly Mitchell,Treasurer of State,,R,Franklin,Highland II,239
John C. Aguilera,Treasurer of State,,D,Franklin,Highland II,54
Greg Pence,U.S. House,6,R,Franklin,Highland II,248
Jeannine Lee Lake,U.S. House,6,D,Franklin,Highland II,41
Tom Ferkinhoff,U.S. House,6,L,Franklin,Highland II,26
Write in,U.S. House,6,,Franklin,Highland II,0
Jeff Raatz,State Senate,27,R,Franklin,Highland II,246
Jerome Hoog,State Senate,27,D,Franklin,Highland II,69
Randy Lyness,State Representative,68,R,Franklin,Highland II,258
Matt Gaustad ,State Representative,68,D,Franklin,Highland II,50
,Registered Voters,,,Franklin,Laurel,945
,Ballots Cast,,,Franklin,Laurel,425
,Straight Party,,R,Franklin,Laurel,206
,Straight Party,,D,Franklin,Laurel,17
,Straight Party,,L,Franklin,Laurel,4
Mike Braun,U.S. Senate,,R,Franklin,Laurel,345
Joe Donnelly,U.S. Senate,,D,Franklin,Laurel,60
Lucy M Brenton,U.S. Senate,,L,Franklin,Laurel,11
Write in,U.S. Senate,,,Franklin,Laurel,0
Connie Lawson,Secretary of State,,R,Franklin,Laurel,348
Jim Harper,Secretary of State,,D,Franklin,Laurel,54
Mark W. Rutherford,Secretary of State,,L,Franklin,Laurel,15
Write in,Secretary of State,,,Franklin,Laurel,0
Tera Klutz,Auditor of State,,R,Franklin,Laurel,346
Joselyn Whitticker,Auditor of State,,D,Franklin,Laurel,54
John Schick,Auditor of State,,L,Franklin,Laurel,16
Kelly Mitchell,Treasurer of State,,R,Franklin,Laurel,360
John C. Aguilera,Treasurer of State,,D,Franklin,Laurel,52
Greg Pence,U.S. House,6,R,Franklin,Laurel,345
Jeannine Lee Lake,U.S. House,6,D,Franklin,Laurel,54
Tom Ferkinhoff,U.S. House,6,L,Franklin,Laurel,18
Write in,U.S. House,6,,Franklin,Laurel,0
Randy Lyness,State Representative,68,R,Franklin,Laurel,359
Matt Gaustad ,State Representative,68,D,Franklin,Laurel,55
,Registered Voters,,,Franklin,Metamora,709
,Ballots Cast,,,Franklin,Metamora,333
,Straight Party,,R,Franklin,Metamora,130
,Straight Party,,D,Franklin,Metamora,15
,Straight Party,,L,Franklin,Metamora,3
Mike Braun,U.S. Senate,,R,Franklin,Metamora,272
Joe Donnelly,U.S. Senate,,D,Franklin,Metamora,44
Lucy M Brenton,U.S. Senate,,L,Franklin,Metamora,2
Write in,U.S. Senate,,,Franklin,Metamora,0
Connie Lawson,Secretary of State,,R,Franklin,Metamora,276
Jim Harper,Secretary of State,,D,Franklin,Metamora,41
Mark W. Rutherford,Secretary of State,,L,Franklin,Metamora,6
Write in,Secretary of State,,,Franklin,Metamora,0
Tera Klutz,Auditor of State,,R,Franklin,Metamora,274
Joselyn Whitticker,Auditor of State,,D,Franklin,Metamora,36
John Schick,Auditor of State,,L,Franklin,Metamora,9
Kelly Mitchell,Treasurer of State,,R,Franklin,Metamora,281
John C. Aguilera,Treasurer of State,,D,Franklin,Metamora,38
Greg Pence,U.S. House,6,R,Franklin,Metamora,281
Jeannine Lee Lake,U.S. House,6,D,Franklin,Metamora,37
Tom Ferkinhoff,U.S. House,6,L,Franklin,Metamora,7
Write in,U.S. House,6,,Franklin,Metamora,0
Jeff Raatz,State Senate,27,R,Franklin,Metamora,282
Jerome Hoog,State Senate,27,D,Franklin,Metamora,41
Randy Lyness,State Representative,68,R,Franklin,Metamora,280
Matt Gaustad ,State Representative,68,D,Franklin,Metamora,40
,Registered Voters,,,Franklin,Oldenburg,502
,Ballots Cast,,,Franklin,Oldenburg,299
,Straight Party,,R,Franklin,Oldenburg,47
,Straight Party,,D,Franklin,Oldenburg,36
,Straight Party,,L,Franklin,Oldenburg,0
Mike Braun,U.S. Senate,,R,Franklin,Oldenburg,130
Joe Donnelly,U.S. Senate,,D,Franklin,Oldenburg,144
Lucy M Brenton,U.S. Senate,,L,Franklin,Oldenburg,19
Write in,U.S. Senate,,,Franklin,Oldenburg,0
Connie Lawson,Secretary of State,,R,Franklin,Oldenburg,136
Jim Harper,Secretary of State,,D,Franklin,Oldenburg,137
Mark W. Rutherford,Secretary of State,,L,Franklin,Oldenburg,10
Write in,Secretary of State,,,Franklin,Oldenburg,7
Tera Klutz,Auditor of State,,R,Franklin,Oldenburg,131
Joselyn Whitticker,Auditor of State,,D,Franklin,Oldenburg,138
John Schick,Auditor of State,,L,Franklin,Oldenburg,10
Kelly Mitchell,Treasurer of State,,R,Franklin,Oldenburg,144
John C. Aguilera,Treasurer of State,,D,Franklin,Oldenburg,132
Greg Pence,U.S. House,6,R,Franklin,Oldenburg,103
Jeannine Lee Lake,U.S. House,6,D,Franklin,Oldenburg,113
Tom Ferkinhoff,U.S. House,6,L,Franklin,Oldenburg,79
Write in,U.S. House,6,,Franklin,Oldenburg,1
Cindy Meyer Ziemke,State Representative,55,R,Franklin,Oldenburg,165
Corinne Westerfield,State Representative,55,D,Franklin,Oldenburg,125
,Registered Voters,,,Franklin,Posey,586
,Ballots Cast,,,Franklin,Posey,230
,Straight Party,,R,Franklin,Posey,121
,Straight Party,,D,Franklin,Posey,21
,Straight Party,,L,Franklin,Posey,0
Mike Braun,U.S. Senate,,R,Franklin,Posey,180
Joe Donnelly,U.S. Senate,,D,Franklin,Posey,41
Lucy M Brenton,U.S. Senate,,L,Franklin,Posey,5
Write in,U.S. Senate,,,Franklin,Posey,0
Connie Lawson,Secretary of State,,R,Franklin,Posey,183
Jim Harper,Secretary of State,,D,Franklin,Posey,38
Mark W. Rutherford,Secretary of State,,L,Franklin,Posey,6
Write in,Secretary of State,,,Franklin,Posey,0
Tera Klutz,Auditor of State,,R,Franklin,Posey,180
Joselyn Whitticker,Auditor of State,,D,Franklin,Posey,38
John Schick,Auditor of State,,L,Franklin,Posey,8
Kelly Mitchell,Treasurer of State,,R,Franklin,Posey,188
John C. Aguilera,Treasurer of State,,D,Franklin,Posey,37
Greg Pence,U.S. House,6,R,Franklin,Posey,189
Jeannine Lee Lake,U.S. House,6,D,Franklin,Posey,36
Tom Ferkinhoff,U.S. House,6,L,Franklin,Posey,3
Write in,U.S. House,6,,Franklin,Posey,0
Cindy Meyer Ziemke,State Representative,55,R,Franklin,Posey,174
Corinne Westerfield,State Representative,55,D,Franklin,Posey,49
,Registered Voters,,,Franklin,Ray I,656
,Ballots Cast,,,Franklin,Ray I,396
,Straight Party,,R,Franklin,Ray I,119
,Straight Party,,D,Franklin,Ray I,38
,Straight Party,,L,Franklin,Ray I,1
Mike Braun,U.S. Senate,,R,Franklin,Ray I,282
Joe Donnelly,U.S. Senate,,D,Franklin,Ray I,99
Lucy M Brenton,U.S. Senate,,L,Franklin,Ray I,8
Write in,U.S. Senate,,,Franklin,Ray I,0
Connie Lawson,Secretary of State,,R,Franklin,Ray I,286
Jim Harper,Secretary of State,,D,Franklin,Ray I,91
Mark W. Rutherford,Secretary of State,,L,Franklin,Ray I,13
Write in,Secretary of State,,,Franklin,Ray I,0
Tera Klutz,Auditor of State,,R,Franklin,Ray I,283
Joselyn Whitticker,Auditor of State,,D,Franklin,Ray I,91
John Schick,Auditor of State,,L,Franklin,Ray I,9
Kelly Mitchell,Treasurer of State,,R,Franklin,Ray I,294
John C. Aguilera,Treasurer of State,,D,Franklin,Ray I,86
Greg Pence,U.S. House,6,R,Franklin,Ray I,265
Jeannine Lee Lake,U.S. House,6,D,Franklin,Ray I,87
Tom Ferkinhoff,U.S. House,6,L,Franklin,Ray I,40
Write in,U.S. House,6,,Franklin,Ray I,0
Cindy Meyer Ziemke,State Representative,55,R,Franklin,Ray I,297
Corinne Westerfield,State Representative,55,D,Franklin,Ray I,92
,Registered Voters,,,Franklin,Ray II,663
,Ballots Cast,,,Franklin,Ray II,369
,Straight Party,,R,Franklin,Ray II,118
,Straight Party,,D,Franklin,Ray II,17
,Straight Party,,L,Franklin,Ray II,4
Mike Braun,U.S. Senate,,R,Franklin,Ray II,273
Joe Donnelly,U.S. Senate,,D,Franklin,Ray II,80
Lucy M Brenton,U.S. Senate,,L,Franklin,Ray II,11
Write in,U.S. Senate,,,Franklin,Ray II,0
Connie Lawson,Secretary of State,,R,Franklin,Ray II,280
Jim Harper,Secretary of State,,D,Franklin,Ray II,66
Mark W. Rutherford,Secretary of State,,L,Franklin,Ray II,11
Write in,Secretary of State,,,Franklin,Ray II,0
Tera Klutz,Auditor of State,,R,Franklin,Ray II,265
Joselyn Whitticker,Auditor of State,,D,Franklin,Ray II,70
John Schick,Auditor of State,,L,Franklin,Ray II,21
Kelly Mitchell,Treasurer of State,,R,Franklin,Ray II,287
John C. Aguilera,Treasurer of State,,D,Franklin,Ray II,68
Greg Pence,U.S. House,6,R,Franklin,Ray II,263
Jeannine Lee Lake,U.S. House,6,D,Franklin,Ray II,68
Tom Ferkinhoff,U.S. House,6,L,Franklin,Ray II,33
Write in,U.S. House,6,,Franklin,Ray II,0
Cindy Meyer Ziemke,State Representative,55,R,Franklin,Ray II,278
Corinne Westerfield,State Representative,55,D,Franklin,Ray II,88
,Registered Voters,,,Franklin,Salt Creek I,337
,Ballots Cast,,,Franklin,Salt Creek I,182
,Straight Party,,R,Franklin,Salt Creek I,73
,Straight Party,,D,Franklin,Salt Creek I,15
,Straight Party,,L,Franklin,Salt Creek I,1
Mike Braun,U.S. Senate,,R,Franklin,Salt Creek I,140
Joe Donnelly,U.S. Senate,,D,Franklin,Salt Creek I,38
Lucy M Brenton,U.S. Senate,,L,Franklin,Salt Creek I,2
Write in,U.S. Senate,,,Franklin,Salt Creek I,0
Connie Lawson,Secretary of State,,R,Franklin,Salt Creek I,141
Jim Harper,Secretary of State,,D,Franklin,Salt Creek I,33
Mark W. Rutherford,Secretary of State,,L,Franklin,Salt Creek I,2
Write in,Secretary of State,,,Franklin,Salt Creek I,0
Tera Klutz,Auditor of State,,R,Franklin,Salt Creek I,139
Joselyn Whitticker,Auditor of State,,D,Franklin,Salt Creek I,33
John Schick,Auditor of State,,L,Franklin,Salt Creek I,4
Kelly Mitchell,Treasurer of State,,R,Franklin,Salt Creek I,140
John C. Aguilera,Treasurer of State,,D,Franklin,Salt Creek I,34
Greg Pence,U.S. House,6,R,Franklin,Salt Creek I,143
Jeannine Lee Lake,U.S. House,6,D,Franklin,Salt Creek I,30
Tom Ferkinhoff,U.S. House,6,L,Franklin,Salt Creek I,8
