candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
Joe Donnelly,U S Senate,,DEM,Jefferson,2-1,63,14,0,77
George T Holland,U S House,6,DEM,Jefferson,2-1,2,2,0,4
Jeannine Lee Lake,U S House,6,DEM,Jefferson,2-1,23,2,0,25
K (Jasen) Lave,U S House,6,DEM,Jefferson,2-1,3,0,0,3
Jim Pruett,U S House,6,DEM,Jefferson,2-1,29,9,0,38
Lane Siekman,U S House,6,DEM,Jefferson,2-1,12,2,0,14
Joshua Williamson,U S House,6,DEM,Jefferson,2-1,0,1,0,1
John Perkins,State Senate,45,DEM,Jefferson,2-1,64,15,0,79
Terry Goodin ,State Representative,66,DEM,Jefferson,2-1,70,15,0,85
,Registered Voters,,,Jefferson,2-2,,,,909
,Ballots Cast,,,Jefferson,2-2,190,59,0,249
Mike Braun,U S Senate,,REP,Jefferson,2-2,27,10,0,37
Luke Messer,U S Senate,,REP,Jefferson,2-2,57,13,0,70
Todd Rokita,U S Senate,,REP,Jefferson,2-2,12,5,0,17
Mike Campbell,U S House,6,REP,Jefferson,2-2,3,0,0,3
Jonathan M Lamb,U S House,6,REP,Jefferson,2-2,25,8,0,33
Stephen M Mackenzie,U S House,6,REP,Jefferson,2-2,3,0,0,3
Greg Pence,U S House,6,REP,Jefferson,2-2,62,21,0,83
Jeff Smith,U S House,6,REP,Jefferson,2-2,4,0,0,4
Chris Garten,State Senate,45,REP,Jefferson,2-2,78,23,0,101
Mike Bowling,State Representative,66,REP,Jefferson,2-2,61,21,0,82
"Joe Van Wye, Sr.",State Representative,66,REP,Jefferson,2-2,27,5,0,32
Joe Donnelly,U S Senate,,DEM,Jefferson,2-2,81,27,0,108
George T Holland,U S House,6,DEM,Jefferson,2-2,7,1,0,8
Jeannine Lee Lake,U S House,6,DEM,Jefferson,2-2,16,6,0,22
K (Jasen) Lave,U S House,6,DEM,Jefferson,2-2,0,1,0,1
Jim Pruett,U S House,6,DEM,Jefferson,2-2,40,15,0,55
Lane Siekman,U S House,6,DEM,Jefferson,2-2,16,6,0,22
Joshua Williamson,U S House,6,DEM,Jefferson,2-2,4,1,0,5
John Perkins,State Senate,45,DEM,Jefferson,2-2,74,26,0,100
Terry Goodin ,State Representative,66,DEM,Jefferson,2-2,80,29,0,109
,Registered Voters,,,Jefferson,5-3,,,,567
,Ballots Cast,,,Jefferson,5-3,130,35,0,165
Mike Braun,U S Senate,,REP,Jefferson,5-3,19,3,0,22
Luke Messer,U S Senate,,REP,Jefferson,5-3,27,14,0,41
Todd Rokita,U S Senate,,REP,Jefferson,5-3,11,1,0,12
Mike Campbell,U S House,6,REP,Jefferson,5-3,3,0,0,3
Jonathan M Lamb,U S House,6,REP,Jefferson,5-3,9,3,0,12
Stephen M Mackenzie,U S House,6,REP,Jefferson,5-3,0,0,0,0
Greg Pence,U S House,6,REP,Jefferson,5-3,40,16,0,56
Jeff Smith,U S House,6,REP,Jefferson,5-3,3,0,0,3
Chris Garten,State Senate,45,REP,Jefferson,5-3,44,8,0,52
Mike Bowling,State Representative,66,REP,Jefferson,5-3,40,12,0,52
"Joe Van Wye, Sr.",State Representative,66,REP,Jefferson,5-3,9,1,0,10
Joe Donnelly,U S Senate,,DEM,Jefferson,5-3,62,11,0,73
George T Holland,U S House,6,DEM,Jefferson,5-3,4,1,0,5
Jeannine Lee Lake,U S House,6,DEM,Jefferson,5-3,14,0,0,14
K (Jasen) Lave,U S House,6,DEM,Jefferson,5-3,1,0,0,1
Jim Pruett,U S House,6,DEM,Jefferson,5-3,34,9,0,43
Lane Siekman,U S House,6,DEM,Jefferson,5-3,11,2,0,13
Joshua Williamson,U S House,6,DEM,Jefferson,5-3,2,0,0,2
John Perkins,State Senate,45,DEM,Jefferson,5-3,58,9,0,67
Terry Goodin ,State Representative,66,DEM,Jefferson,5-3,61,13,0,74
,Registered Voters,,,Jefferson,4-1,,,,970
,Ballots Cast,,,Jefferson,4-1,171,48,0,219
Mike Braun,U S Senate,,REP,Jefferson,4-1,18,5,0,23
Luke Messer,U S Senate,,REP,Jefferson,4-1,52,17,0,69
Todd Rokita,U S Senate,,REP,Jefferson,4-1,9,4,0,13
Mike Campbell,U S House,6,REP,Jefferson,4-1,6,1,0,7
Jonathan M Lamb,U S House,6,REP,Jefferson,4-1,12,3,0,15
Stephen M Mackenzie,U S House,6,REP,Jefferson,4-1,1,1,0,2
Greg Pence,U S House,6,REP,Jefferson,4-1,60,20,0,80
Jeff Smith,U S House,6,REP,Jefferson,4-1,3,0,0,3
Chris Garten,State Senate,45,REP,Jefferson,4-1,68,17,0,85
Mike Bowling,State Representative,66,REP,Jefferson,4-1,47,17,0,64
"Joe Van Wye, Sr.",State Representative,66,REP,Jefferson,4-1,23,6,0,29
Joe Donnelly,U S Senate,,DEM,Jefferson,4-1,77,18,0,95
George T Holland,U S House,6,DEM,Jefferson,4-1,6,2,0,8
Jeannine Lee Lake,U S House,6,DEM,Jefferson,4-1,9,2,0,11
K (Jasen) Lave,U S House,6,DEM,Jefferson,4-1,0,0,0,0
Jim Pruett,U S House,6,DEM,Jefferson,4-1,45,11,0,56
Lane Siekman,U S House,6,DEM,Jefferson,4-1,13,6,0,19
Joshua Williamson,U S House,6,DEM,Jefferson,4-1,3,0,0,3
John Perkins,State Senate,45,DEM,Jefferson,4-1,72,15,0,87
Terry Goodin ,State Representative,66,DEM,Jefferson,4-1,76,18,0,94
,Registered Voters,,,Jefferson,4-1A,,,,561
,Ballots Cast,,,Jefferson,4-1A,101,22,0,123
Mike Braun,U S Senate,,REP,Jefferson,4-1A,17,3,0,20
Luke Messer,U S Senate,,REP,Jefferson,4-1A,40,8,0,48
Todd Rokita,U S Senate,,REP,Jefferson,4-1A,6,3,0,9
Mike Campbell,U S House,6,REP,Jefferson,4-1A,2,0,0,2
Jonathan M Lamb,U S House,6,REP,Jefferson,4-1A,6,2,0,8
Stephen M Mackenzie,U S House,6,REP,Jefferson,4-1A,1,0,0,1
Greg Pence,U S House,6,REP,Jefferson,4-1A,53,11,0,64
Jeff Smith,U S House,6,REP,Jefferson,4-1A,1,1,0,2
Chris Garten,State Senate,45,REP,Jefferson,4-1A,56,13,0,69
Mike Bowling,State Representative,66,REP,Jefferson,4-1A,37,8,0,45
"Joe Van Wye, Sr.",State Representative,66,REP,Jefferson,4-1A,15,3,0,18
Joe Donnelly,U S Senate,,DEM,Jefferson,4-1A,28,7,0,3
George T Holland,U S House,6,DEM,Jefferson,4-1A,2,0,0,2
Jeannine Lee Lake,U S House,6,DEM,Jefferson,4-1A,11,1,0,12
K (Jasen) Lave,U S House,6,DEM,Jefferson,4-1A,0,0,0,0
Jim Pruett,U S House,6,DEM,Jefferson,4-1A,9,4,0,13
Lane Siekman,U S House,6,DEM,Jefferson,4-1A,8,1,0,9
Joshua Williamson,U S House,6,DEM,Jefferson,4-1A,0,0,0,0
John Perkins,State Senate,45,DEM,Jefferson,4-1A,27,4,0,31
Terry Goodin ,State Representative,66,DEM,Jefferson,4-1A,29,6,0,35
,Registered Voters,,,Jefferson,4-2,,,,585
,Ballots Cast,,,Jefferson,4-2,62,14,0,76
Mike Braun,U S Senate,,REP,Jefferson,4-2,6,0,0,6
Luke Messer,U S Senate,,REP,Jefferson,4-2,18,5,0,23
Todd Rokita,U S Senate,,REP,Jefferson,4-2,3,0,0,3
Mike Campbell,U S House,6,REP,Jefferson,4-2,2,0,0,2
Jonathan M Lamb,U S House,6,REP,Jefferson,4-2,6,0,0,6
Stephen M Mackenzie,U S House,6,REP,Jefferson,4-2,0,0,0,0
Greg Pence,U S House,6,REP,Jefferson,4-2,18,5,0,23
Jeff Smith,U S House,6,REP,Jefferson,4-2,1,0,0,1
Chris Garten,State Senate,45,REP,Jefferson,4-2,18,4,0,22
Mike Bowling,State Representative,66,REP,Jefferson,4-2,14,4,0,18
"Joe Van Wye, Sr.",State Representative,66,REP,Jefferson,4-2,9,1,0,10
Joe Donnelly,U S Senate,,DEM,Jefferson,4-2,32,8,0,40
George T Holland,U S House,6,DEM,Jefferson,4-2,5,0,0,5
Jeannine Lee Lake,U S House,6,DEM,Jefferson,4-2,5,1,0,6
K (Jasen) Lave,U S House,6,DEM,Jefferson,4-2,0,0,0,0
Jim Pruett,U S House,6,DEM,Jefferson,4-2,17,6,0,23
Lane Siekman,U S House,6,DEM,Jefferson,4-2,5,1,0,6
Joshua Williamson,U S House,6,DEM,Jefferson,4-2,2,0,0,2
John Perkins,State Senate,45,DEM,Jefferson,4-2,32,8,0,40
Terry Goodin ,State Representative,66,DEM,Jefferson,4-2,33,8,0,41
,Registered Voters,,,Jefferson,4-3,,,,747
,Ballots Cast,,,Jefferson,4-3,162,38,0,200
Mike Braun,U S Senate,,REP,Jefferson,4-3,20,9,0,29
Luke Messer,U S Senate,,REP,Jefferson,4-3,49,9,0,58
Todd Rokita,U S Senate,,REP,Jefferson,4-3,15,3,0,18
Mike Campbell,U S House,6,REP,Jefferson,4-3,8,1,0,9
Jonathan M Lamb,U S House,6,REP,Jefferson,4-3,13,5,0,18
Stephen M Mackenzie,U S House,6,REP,Jefferson,4-3,1,1,0,2
Greg Pence,U S House,6,REP,Jefferson,4-3,55,13,0,68
Jeff Smith,U S House,6,REP,Jefferson,4-3,2,2,0,4
Chris Garten,State Senate,45,REP,Jefferson,4-3,60,21,0,81
Mike Bowling,State Representative,66,REP,Jefferson,4-3,51,13,0,64
"Joe Van Wye, Sr.",State Representative,66,REP,Jefferson,4-3,25,6,0,31
Joe Donnelly,U S Senate,,DEM,Jefferson,4-3,62,13,0,75
George T Holland,U S House,6,DEM,Jefferson,4-3,3,0,0,3
Jeannine Lee Lake,U S House,6,DEM,Jefferson,4-3,18,3,0,21
K (Jasen) Lave,U S House,6,DEM,Jefferson,4-3,0,0,0,0
Jim Pruett,U S House,6,DEM,Jefferson,4-3,40,7,0,47
Lane Siekman,U S House,6,DEM,Jefferson,4-3,3,3,0,6
Joshua Williamson,U S House,6,DEM,Jefferson,4-3,2,1,0,3
John Perkins,State Senate,45,DEM,Jefferson,4-3,65,11,0,76
Terry Goodin ,State Representative,66,DEM,Jefferson,4-3,65,14,0,79
,Registered Voters,,,Jefferson,5-1,,,,931
,Ballots Cast,,,Jefferson,5-1,164,38,0,202
Mike Braun,U S Senate,,REP,Jefferson,5-1,17,5,0,22
Luke Messer,U S Senate,,REP,Jefferson,5-1,47,9,0,56
Todd Rokita,U S Senate,,REP,Jefferson,5-1,9,4,0,13
Mike Campbell,U S House,6,REP,Jefferson,5-1,3,2,0,5
Jonathan M Lamb,U S House,6,REP,Jefferson,5-1,13,5,0,18
Stephen M Mackenzie,U S House,6,REP,Jefferson,5-1,1,0,0,1
Greg Pence,U S House,6,REP,Jefferson,5-1,55,11,0,66
Jeff Smith,U S House,6,REP,Jefferson,5-1,0,0,0,0
Chris Garten,State Senate,45,REP,Jefferson,5-1,58,14,0,72
Mike Bowling,State Representative,66,REP,Jefferson,5-1,44,14,0,58
"Joe Van Wye, Sr.",State Representative,66,REP,Jefferson,5-1,20,3,0,23
Joe Donnelly,U S Senate,,DEM,Jefferson,5-1,72,14,0,86
George T Holland,U S House,6,DEM,Jefferson,5-1,7,1,0,8
Jeannine Lee Lake,U S House,6,DEM,Jefferson,5-1,12,4,0,16
K (Jasen) Lave,U S House,6,DEM,Jefferson,5-1,1,0,0,1
Jim Pruett,U S House,6,DEM,Jefferson,5-1,44,12,0,56
Lane Siekman,U S House,6,DEM,Jefferson,5-1,15,0,0,15
Joshua Williamson,U S House,6,DEM,Jefferson,5-1,1,1,0,2
John Perkins,State Senate,45,DEM,Jefferson,5-1,72,10,0,82
Terry Goodin ,State Representative,66,DEM,Jefferson,5-1,77,15,0,92
,Registered Voters,,,Jefferson,5-2,,,,877
,Ballots Cast,,,Jefferson,5-2,154,46,0,200
Mike Braun,U S Senate,,REP,Jefferson,5-2,20,3,0,23
Luke Messer,U S Senate,,REP,Jefferson,5-2,42,14,0,56
Todd Rokita,U S Senate,,REP,Jefferson,5-2,8,3,0,11
Mike Campbell,U S House,6,REP,Jefferson,5-2,3,2,0,5
Jonathan M Lamb,U S House,6,REP,Jefferson,5-2,14,1,0,15
Stephen M Mackenzie,U S House,6,REP,Jefferson,5-2,3,0,0,3
Greg Pence,U S House,6,REP,Jefferson,5-2,51,15,0,66
Jeff Smith,U S House,6,REP,Jefferson,5-2,2,2,0,4
Chris Garten,State Senate,45,REP,Jefferson,5-2,63,15,0,78
Mike Bowling,State Representative,66,REP,Jefferson,5-2,41,14,0,55
"Joe Van Wye, Sr.",State Representative,66,REP,Jefferson,5-2,25,4,0,29
Joe Donnelly,U S Senate,,DEM,Jefferson,5-2,66,16,0,82
George T Holland,U S House,6,DEM,Jefferson,5-2,5,0,0,5
Jeannine Lee Lake,U S House,6,DEM,Jefferson,5-2,20,7,0,27
K (Jasen) Lave,U S House,6,DEM,Jefferson,5-2,1,1,0,2
Jim Pruett,U S House,6,DEM,Jefferson,5-2,32,8,0,40
Lane Siekman,U S House,6,DEM,Jefferson,5-2,10,7,0,17
Joshua Williamson,U S House,6,DEM,Jefferson,5-2,3,0,0,3
John Perkins,State Senate,45,DEM,Jefferson,5-2,64,17,0,81
Terry Goodin ,State Representative,66,DEM,Jefferson,5-2,62,17,0,79
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
