county,precinct,office,district,candidate,party,absentee,early_voting,election day,votes
Cass,Jackson,Ballots Cast,,,,,,,294
Cass,Jackson,U.S. Senate,,Mike Braun,,4,31,61,96
Cass,Jackson,U.S. Senate,,Luke Messer,,1,11,39,51
Cass,Jackson,U.S. Senate,,Todd Rokita,,2,33,63,98
Cass,Jackson,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Jackson,U.S. Senate,,Under Votes,,0,1,8,9
Cass,Jackson,U.S. Senate,,Joe Donnelly,,2,9,24,35
Cass,Jackson,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Jackson,U.S. Senate,,Under Votes,,0,4,1,5
Cass,Jackson,U.S. House,4,Jim Baird,,6,18,45,69
Cass,Jackson,U.S. House,4,Steve Braun,,1,30,64,95
Cass,Jackson,U.S. House,4,Kevin J. Grant,,0,7,7,14
Cass,Jackson,U.S. House,4,Diego Morales,,0,5,8,13
Cass,Jackson,U.S. House,4,James Nease,,0,1,9,10
Cass,Jackson,U.S. House,4,Tim Radice,,0,2,1,3
Cass,Jackson,U.S. House,4,Jared Guy Thomas,,0,12,18,30
Cass,Jackson,U.S. House,4,Over Votes,,0,0,0,0
Cass,Jackson,U.S. House,4,Under Votes,,0,1,19,20
Cass,Jackson,U.S. House,4,Tobi Beck,,0,9,7,16
Cass,Jackson,U.S. House,4,Roger D. Day,,0,0,5,5
Cass,Jackson,U.S. House,4,Roland Ellis,,0,0,3,3
Cass,Jackson,U.S. House,4,Darin Patrick Griesey,,0,1,4,5
Cass,Jackson,U.S. House,4,Joseph W. Mackey,,0,0,2,2
Cass,Jackson,U.S. House,4,Veronikka M. Ziol,,1,0,3,4
Cass,Jackson,U.S. House,4,Over Votes,,0,0,0,0
Cass,Jackson,U.S. House,4,Under Votes,,1,3,1,5
Cass,Jackson,State House,23,Ethan Manning,,7,62,135,204
Cass,Jackson,State House,23,Over Votes,,0,0,0,0
Cass,Jackson,State House,23,Under Votes,,0,14,36,50
Cass,Jackson,State House,23,Terry Doran,,2,9,23,34
Cass,Jackson,State House,23,Over Votes,,0,0,0,0
Cass,Jackson,State House,23,Under Votes,,0,4,2,6
Cass,Jefferson,Ballots Cast,,,,,,,272
Cass,Jefferson,U.S. Senate,,Mike Braun,,4,60,48,112
Cass,Jefferson,U.S. Senate,,Luke Messer,,0,24,22,46
Cass,Jefferson,U.S. Senate,,Todd Rokita,,1,30,41,72
Cass,Jefferson,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Jefferson,U.S. Senate,,Under Votes,,1,10,4,15
Cass,Jefferson,U.S. Senate,,Joe Donnelly,,0,11,14,25
Cass,Jefferson,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Jefferson,U.S. Senate,,Under Votes,,0,1,1,2
Cass,Jefferson,U.S. House,4,Jim Baird,,3,35,44,82
Cass,Jefferson,U.S. House,4,Steve Braun,,2,40,36,78
Cass,Jefferson,U.S. House,4,Kevin J. Grant,,0,1,7,8
Cass,Jefferson,U.S. House,4,Diego Morales,,0,20,10,30
Cass,Jefferson,U.S. House,4,James Nease,,0,1,0,1
Cass,Jefferson,U.S. House,4,Tim Radice,,0,2,1,3
Cass,Jefferson,U.S. House,4,Jared Guy Thomas,,0,9,7,16
Cass,Jefferson,U.S. House,4,Over Votes,,0,0,0,0
Cass,Jefferson,U.S. House,4,Under Votes,,1,16,10,27
Cass,Jefferson,U.S. House,4,Tobi Beck,,0,3,3,6
Cass,Jefferson,U.S. House,4,Roger D. Day,,0,4,3,7
Cass,Jefferson,U.S. House,4,Roland Ellis,,0,0,2,2
Cass,Jefferson,U.S. House,4,Darin Patrick Griesey,,0,0,0,0
Cass,Jefferson,U.S. House,4,Joseph W. Mackey,,0,1,2,3
Cass,Jefferson,U.S. House,4,Veronikka M. Ziol,,0,2,0,2
Cass,Jefferson,U.S. House,4,Over Votes,,0,0,0,0
Cass,Jefferson,U.S. House,4,Under Votes,,0,2,5,7
Cass,Jefferson,State House,25,Donald J. Lehe,,5,90,98,193
Cass,Jefferson,State House,25,Over Votes,,0,0,0,0
Cass,Jefferson,State House,25,Under Votes,,1,34,17,52
Cass,Jefferson,State House,25,Maurice Oakel Fuller,,0,5,4,9
Cass,Jefferson,State House,25,Justin P. Notoras,,0,3,5,8
Cass,Jefferson,State House,25,Over Votes,,0,0,0,0
Cass,Jefferson,State House,25,Under Votes,,0,4,6,10
Cass,Logan 01,Ballots Cast,,,,,,,102
Cass,Logan 01,U.S. Senate,,Mike Braun,,1,19,7,27
Cass,Logan 01,U.S. Senate,,Luke Messer,,1,3,7,11
Cass,Logan 01,U.S. Senate,,Todd Rokita,,2,13,11,26
Cass,Logan 01,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 01,U.S. Senate,,Under Votes,,2,7,4,13
Cass,Logan 01,U.S. Senate,,Joe Donnelly,,1,10,13,24
Cass,Logan 01,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 01,U.S. Senate,,Under Votes,,0,0,1,1
Cass,Logan 01,U.S. House,4,Jim Baird,,0,12,7,19
Cass,Logan 01,U.S. House,4,Steve Braun,,3,13,4,20
Cass,Logan 01,U.S. House,4,Kevin J. Grant,,0,4,2,6
Cass,Logan 01,U.S. House,4,Diego Morales,,1,3,7,11
Cass,Logan 01,U.S. House,4,James Nease,,0,1,2,3
Cass,Logan 01,U.S. House,4,Tim Radice,,0,0,0,0
Cass,Logan 01,U.S. House,4,Jared Guy Thomas,,0,1,0,1
Cass,Logan 01,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 01,U.S. House,4,Under Votes,,2,8,7,17
Cass,Logan 01,U.S. House,4,Tobi Beck,,0,3,7,10
Cass,Logan 01,U.S. House,4,Roger D. Day,,0,2,2,4
Cass,Logan 01,U.S. House,4,Roland Ellis,,1,2,0,3
Cass,Logan 01,U.S. House,4,Darin Patrick Griesey,,0,0,1,1
Cass,Logan 01,U.S. House,4,Joseph W. Mackey,,0,2,1,3
Cass,Logan 01,U.S. House,4,Veronikka M. Ziol,,0,1,1,2
Cass,Logan 01,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 01,U.S. House,4,Under Votes,,0,0,2,2
Cass,Logan 01,State House,23,Ethan Manning,,3,25,18,46
Cass,Logan 01,State House,23,Over Votes,,0,0,0,0
Cass,Logan 01,State House,23,Under Votes,,3,17,11,31
Cass,Logan 01,State House,23,Terry Doran,,1,10,13,24
Cass,Logan 01,State House,23,Over Votes,,0,0,0,0
Cass,Logan 01,State House,23,Under Votes,,0,0,1,1
Cass,Logan 02,Ballots Cast,,,,,,,75
Cass,Logan 02,U.S. Senate,,Mike Braun,,4,14,14,32
Cass,Logan 02,U.S. Senate,,Luke Messer,,0,4,2,6
Cass,Logan 02,U.S. Senate,,Todd Rokita,,2,10,6,18
Cass,Logan 02,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 02,U.S. Senate,,Under Votes,,2,1,1,4
Cass,Logan 02,U.S. Senate,,Joe Donnelly,,2,4,8,14
Cass,Logan 02,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 02,U.S. Senate,,Under Votes,,0,1,0,1
Cass,Logan 02,U.S. House,4,Jim Baird,,0,4,8,12
Cass,Logan 02,U.S. House,4,Steve Braun,,6,13,8,27
Cass,Logan 02,U.S. House,4,Kevin J. Grant,,0,3,0,3
Cass,Logan 02,U.S. House,4,Diego Morales,,0,4,3,7
Cass,Logan 02,U.S. House,4,James Nease,,0,0,1,1
Cass,Logan 02,U.S. House,4,Tim Radice,,0,1,1,2
Cass,Logan 02,U.S. House,4,Jared Guy Thomas,,0,2,2,4
Cass,Logan 02,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 02,U.S. House,4,Under Votes,,2,2,0,4
Cass,Logan 02,U.S. House,4,Tobi Beck,,0,1,3,4
Cass,Logan 02,U.S. House,4,Roger D. Day,,1,1,1,3
Cass,Logan 02,U.S. House,4,Roland Ellis,,0,0,0,0
Cass,Logan 02,U.S. House,4,Darin Patrick Griesey,,0,0,0,0
Cass,Logan 02,U.S. House,4,Joseph W. Mackey,,0,1,4,5
Cass,Logan 02,U.S. House,4,Veronikka M. Ziol,,0,1,0,1
Cass,Logan 02,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 02,U.S. House,4,Under Votes,,1,1,0,2
Cass,Logan 02,State House,23,Ethan Manning,,6,19,19,44
Cass,Logan 02,State House,23,Over Votes,,0,0,0,0
Cass,Logan 02,State House,23,Under Votes,,2,10,4,16
Cass,Logan 02,State House,23,Terry Doran,,1,4,8,13
Cass,Logan 02,State House,23,Over Votes,,0,0,0,0
Cass,Logan 02,State House,23,Under Votes,,1,1,0,2
Cass,Logan 03,Ballots Cast,,,,,,,36
Cass,Logan 03,U.S. Senate,,Mike Braun,,0,8,2,10
Cass,Logan 03,U.S. Senate,,Luke Messer,,0,0,2,2
Cass,Logan 03,U.S. Senate,,Todd Rokita,,0,6,5,11
Cass,Logan 03,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 03,U.S. Senate,,Under Votes,,0,0,0,0
Cass,Logan 03,U.S. Senate,,Joe Donnelly,,0,4,7,11
Cass,Logan 03,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 03,U.S. Senate,,Under Votes,,0,1,1,2
Cass,Logan 03,U.S. House,4,Jim Baird,,0,1,1,2
Cass,Logan 03,U.S. House,4,Steve Braun,,0,4,4,8
Cass,Logan 03,U.S. House,4,Kevin J. Grant,,0,0,1,1
Cass,Logan 03,U.S. House,4,Diego Morales,,0,3,2,5
Cass,Logan 03,U.S. House,4,James Nease,,0,1,0,1
Cass,Logan 03,U.S. House,4,Tim Radice,,0,1,0,1
Cass,Logan 03,U.S. House,4,Jared Guy Thomas,,0,3,1,4
Cass,Logan 03,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 03,U.S. House,4,Under Votes,,0,1,0,1
Cass,Logan 03,U.S. House,4,Tobi Beck,,0,2,2,4
Cass,Logan 03,U.S. House,4,Roger D. Day,,0,1,2,3
Cass,Logan 03,U.S. House,4,Roland Ellis,,0,2,1,3
Cass,Logan 03,U.S. House,4,Darin Patrick Griesey,,0,0,1,1
Cass,Logan 03,U.S. House,4,Joseph W. Mackey,,0,0,0,0
Cass,Logan 03,U.S. House,4,Veronikka M. Ziol,,0,0,2,2
Cass,Logan 03,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 03,U.S. House,4,Under Votes,,0,0,0,0
Cass,Logan 03,State House,23,Ethan Manning,,0,11,9,20
Cass,Logan 03,State House,23,Over Votes,,0,0,0,0
Cass,Logan 03,State House,23,Under Votes,,0,3,0,3
Cass,Logan 03,State House,23,Terry Doran,,0,4,6,10
Cass,Logan 03,State House,23,Over Votes,,0,0,0,0
Cass,Logan 03,State House,23,Under Votes,,0,1,2,3
Cass,Logan 04,Ballots Cast,,,,,,,133
Cass,Logan 04,U.S. Senate,,Mike Braun,,1,16,28,45
Cass,Logan 04,U.S. Senate,,Luke Messer,,0,6,5,11
Cass,Logan 04,U.S. Senate,,Todd Rokita,,3,14,20,37
Cass,Logan 04,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 04,U.S. Senate,,Under Votes,,0,2,1,3
Cass,Logan 04,U.S. Senate,,Joe Donnelly,,4,12,18,34
Cass,Logan 04,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 04,U.S. Senate,,Under Votes,,0,1,2,3
Cass,Logan 04,U.S. House,4,Jim Baird,,3,8,19,30
Cass,Logan 04,U.S. House,4,Steve Braun,,0,20,19,39
Cass,Logan 04,U.S. House,4,Kevin J. Grant,,0,2,4,6
Cass,Logan 04,U.S. House,4,Diego Morales,,1,3,4,8
Cass,Logan 04,U.S. House,4,James Nease,,0,0,1,1
Cass,Logan 04,U.S. House,4,Tim Radice,,0,1,2,3
Cass,Logan 04,U.S. House,4,Jared Guy Thomas,,0,2,3,5
Cass,Logan 04,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 04,U.S. House,4,Under Votes,,0,2,2,4
Cass,Logan 04,U.S. House,4,Tobi Beck,,0,2,8,10
Cass,Logan 04,U.S. House,4,Roger D. Day,,0,2,2,4
Cass,Logan 04,U.S. House,4,Roland Ellis,,2,0,0,2
Cass,Logan 04,U.S. House,4,Darin Patrick Griesey,,2,2,1,5
Cass,Logan 04,U.S. House,4,Joseph W. Mackey,,0,4,3,7
Cass,Logan 04,U.S. House,4,Veronikka M. Ziol,,0,1,5,6
Cass,Logan 04,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 04,U.S. House,4,Under Votes,,0,2,1,3
Cass,Logan 04,State House,23,Ethan Manning,,4,33,42,79
Cass,Logan 04,State House,23,Over Votes,,0,0,0,0
Cass,Logan 04,State House,23,Under Votes,,0,5,12,17
Cass,Logan 04,State House,23,Terry Doran,,4,10,19,33
Cass,Logan 04,State House,23,Over Votes,,0,0,0,0
Cass,Logan 04,State House,23,Under Votes,,0,3,1,4
Cass,Logan 05,Ballots Cast,,,,,,,108
Cass,Logan 05,U.S. Senate,,Mike Braun,,1,12,17,30
Cass,Logan 05,U.S. Senate,,Luke Messer,,0,5,7,12
Cass,Logan 05,U.S. Senate,,Todd Rokita,,1,13,10,24
Cass,Logan 05,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 05,U.S. Senate,,Under Votes,,0,3,4,7
Cass,Logan 05,U.S. Senate,,Joe Donnelly,,1,12,15,28
Cass,Logan 05,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 05,U.S. Senate,,Under Votes,,0,5,2,7
Cass,Logan 05,U.S. House,4,Jim Baird,,1,11,14,26
Cass,Logan 05,U.S. House,4,Steve Braun,,1,10,12,23
Cass,Logan 05,U.S. House,4,Kevin J. Grant,,0,1,1,2
Cass,Logan 05,U.S. House,4,Diego Morales,,0,5,2,7
Cass,Logan 05,U.S. House,4,James Nease,,0,0,1,1
Cass,Logan 05,U.S. House,4,Tim Radice,,0,2,1,3
Cass,Logan 05,U.S. House,4,Jared Guy Thomas,,0,1,3,4
Cass,Logan 05,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 05,U.S. House,4,Under Votes,,0,3,4,7
Cass,Logan 05,U.S. House,4,Tobi Beck,,0,8,3,11
Cass,Logan 05,U.S. House,4,Roger D. Day,,0,4,2,6
Cass,Logan 05,U.S. House,4,Roland Ellis,,1,0,1,2
Cass,Logan 05,U.S. House,4,Darin Patrick Griesey,,0,0,0,0
Cass,Logan 05,U.S. House,4,Joseph W. Mackey,,0,1,4,5
Cass,Logan 05,U.S. House,4,Veronikka M. Ziol,,0,2,4,6
Cass,Logan 05,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 05,U.S. House,4,Under Votes,,0,2,3,5
Cass,Logan 05,State House,23,Ethan Manning,,1,24,26,51
Cass,Logan 05,State House,23,Over Votes,,0,0,0,0
Cass,Logan 05,State House,23,Under Votes,,1,9,12,22
Cass,Logan 05,State House,23,Terry Doran,,0,14,16,30
Cass,Logan 05,State House,23,Over Votes,,0,0,0,0
Cass,Logan 05,State House,23,Under Votes,,1,3,1,5
Cass,Logan 06,Ballots Cast,,,,,,,133
Cass,Logan 06,U.S. Senate,,Mike Braun,,1,16,18,35
Cass,Logan 06,U.S. Senate,,Luke Messer,,1,6,3,10
Cass,Logan 06,U.S. Senate,,Todd Rokita,,0,31,15,46
Cass,Logan 06,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 06,U.S. Senate,,Under Votes,,1,3,4,8
Cass,Logan 06,U.S. Senate,,Joe Donnelly,,2,17,9,28
Cass,Logan 06,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 06,U.S. Senate,,Under Votes,,0,5,1,6
Cass,Logan 06,U.S. House,4,Jim Baird,,0,9,3,12
Cass,Logan 06,U.S. House,4,Steve Braun,,1,21,16,38
Cass,Logan 06,U.S. House,4,Kevin J. Grant,,0,3,3,6
Cass,Logan 06,U.S. House,4,Diego Morales,,1,11,3,15
Cass,Logan 06,U.S. House,4,James Nease,,0,2,3,5
Cass,Logan 06,U.S. House,4,Tim Radice,,0,1,1,2
Cass,Logan 06,U.S. House,4,Jared Guy Thomas,,0,5,8,13
Cass,Logan 06,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 06,U.S. House,4,Under Votes,,1,4,3,8
Cass,Logan 06,U.S. House,4,Tobi Beck,,0,6,2,8
Cass,Logan 06,U.S. House,4,Roger D. Day,,0,5,0,5
Cass,Logan 06,U.S. House,4,Roland Ellis,,0,0,1,1
Cass,Logan 06,U.S. House,4,Darin Patrick Griesey,,0,2,2,4
Cass,Logan 06,U.S. House,4,Joseph W. Mackey,,1,4,4,9
Cass,Logan 06,U.S. House,4,Veronikka M. Ziol,,0,0,1,1
Cass,Logan 06,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 06,U.S. House,4,Under Votes,,1,5,0,6
Cass,Logan 06,State House,23,Ethan Manning,,2,45,33,80
Cass,Logan 06,State House,23,Over Votes,,0,0,0,0
Cass,Logan 06,State House,23,Under Votes,,1,11,7,19
Cass,Logan 06,State House,23,Terry Doran,,2,20,10,32
Cass,Logan 06,State House,23,Over Votes,,0,0,0,0
Cass,Logan 06,State House,23,Under Votes,,0,2,0,2
Cass,Logan 07,Ballots Cast,,,,,,,31
Cass,Logan 07,U.S. Senate,,Mike Braun,,0,5,6,11
Cass,Logan 07,U.S. Senate,,Luke Messer,,0,0,1,1
Cass,Logan 07,U.S. Senate,,Todd Rokita,,0,6,4,10
Cass,Logan 07,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 07,U.S. Senate,,Under Votes,,0,2,0,2
Cass,Logan 07,U.S. Senate,,Joe Donnelly,,0,4,3,7
Cass,Logan 07,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 07,U.S. Senate,,Under Votes,,0,0,0,0
Cass,Logan 07,U.S. House,4,Jim Baird,,0,2,2,4
Cass,Logan 07,U.S. House,4,Steve Braun,,0,5,9,14
Cass,Logan 07,U.S. House,4,Kevin J. Grant,,0,0,0,0
Cass,Logan 07,U.S. House,4,Diego Morales,,0,3,0,3
Cass,Logan 07,U.S. House,4,James Nease,,0,0,0,0
Cass,Logan 07,U.S. House,4,Tim Radice,,0,0,0,0
Cass,Logan 07,U.S. House,4,Jared Guy Thomas,,0,0,0,0
Cass,Logan 07,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 07,U.S. House,4,Under Votes,,0,3,0,3
Cass,Logan 07,U.S. House,4,Tobi Beck,,0,2,2,4
Cass,Logan 07,U.S. House,4,Roger D. Day,,0,2,0,2
Cass,Logan 07,U.S. House,4,Roland Ellis,,0,0,0,0
Cass,Logan 07,U.S. House,4,Darin Patrick Griesey,,0,0,0,0
Cass,Logan 07,U.S. House,4,Joseph W. Mackey,,0,0,0,0
Cass,Logan 07,U.S. House,4,Veronikka M. Ziol,,0,0,1,1
Cass,Logan 07,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 07,U.S. House,4,Under Votes,,0,0,0,0
Cass,Logan 07,State House,23,Ethan Manning,,0,10,10,20
Cass,Logan 07,State House,23,Over Votes,,0,0,0,0
Cass,Logan 07,State House,23,Under Votes,,0,3,1,4
Cass,Logan 07,State House,23,Terry Doran,,0,4,3,7
Cass,Logan 07,State House,23,Over Votes,,0,0,0,0
Cass,Logan 07,State House,23,Under Votes,,0,0,0,0
Cass,Logan 08,Ballots Cast,,,,,,,72
Cass,Logan 08,U.S. Senate,,Mike Braun,,1,6,6,13
Cass,Logan 08,U.S. Senate,,Luke Messer,,0,3,1,4
Cass,Logan 08,U.S. Senate,,Todd Rokita,,0,9,13,22
Cass,Logan 08,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 08,U.S. Senate,,Under Votes,,0,4,3,7
Cass,Logan 08,U.S. Senate,,Joe Donnelly,,2,13,8,23
Cass,Logan 08,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 08,U.S. Senate,,Under Votes,,0,2,1,3
Cass,Logan 08,U.S. House,4,Jim Baird,,0,3,5,8
Cass,Logan 08,U.S. House,4,Steve Braun,,0,5,8,13
Cass,Logan 08,U.S. House,4,Kevin J. Grant,,0,1,0,1
Cass,Logan 08,U.S. House,4,Diego Morales,,1,5,0,6
Cass,Logan 08,U.S. House,4,James Nease,,0,2,0,2
Cass,Logan 08,U.S. House,4,Tim Radice,,0,0,1,1
Cass,Logan 08,U.S. House,4,Jared Guy Thomas,,0,2,6,8
Cass,Logan 08,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 08,U.S. House,4,Under Votes,,0,4,3,7
Cass,Logan 08,U.S. House,4,Tobi Beck,,0,3,3,6
Cass,Logan 08,U.S. House,4,Roger D. Day,,1,2,1,4
Cass,Logan 08,U.S. House,4,Roland Ellis,,0,3,0,3
Cass,Logan 08,U.S. House,4,Darin Patrick Griesey,,0,4,1,5
Cass,Logan 08,U.S. House,4,Joseph W. Mackey,,0,2,1,3
Cass,Logan 08,U.S. House,4,Veronikka M. Ziol,,1,0,2,3
Cass,Logan 08,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 08,U.S. House,4,Under Votes,,0,1,1,2
Cass,Logan 08,State House,23,Ethan Manning,,0,17,17,34
Cass,Logan 08,State House,23,Over Votes,,0,0,0,0
Cass,Logan 08,State House,23,Under Votes,,1,5,6,12
Cass,Logan 08,State House,23,Terry Doran,,2,13,9,24
Cass,Logan 08,State House,23,Over Votes,,0,0,0,0
Cass,Logan 08,State House,23,Under Votes,,0,2,0,2
Cass,Logan 09,Ballots Cast,,,,,,,86
Cass,Logan 09,U.S. Senate,,Mike Braun,,0,11,7,18
Cass,Logan 09,U.S. Senate,,Luke Messer,,1,8,8,17
Cass,Logan 09,U.S. Senate,,Todd Rokita,,0,12,9,21
Cass,Logan 09,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 09,U.S. Senate,,Under Votes,,0,0,1,1
Cass,Logan 09,U.S. Senate,,Joe Donnelly,,0,13,14,27
Cass,Logan 09,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 09,U.S. Senate,,Under Votes,,1,1,0,2
Cass,Logan 09,U.S. House,4,Jim Baird,,1,7,9,17
Cass,Logan 09,U.S. House,4,Steve Braun,,0,19,4,23
Cass,Logan 09,U.S. House,4,Kevin J. Grant,,0,2,4,6
Cass,Logan 09,U.S. House,4,Diego Morales,,0,2,2,4
Cass,Logan 09,U.S. House,4,James Nease,,0,0,1,1
Cass,Logan 09,U.S. House,4,Tim Radice,,0,1,0,1
Cass,Logan 09,U.S. House,4,Jared Guy Thomas,,0,0,4,4
Cass,Logan 09,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 09,U.S. House,4,Under Votes,,0,0,1,1
Cass,Logan 09,U.S. House,4,Tobi Beck,,0,6,9,15
Cass,Logan 09,U.S. House,4,Roger D. Day,,0,2,0,2
Cass,Logan 09,U.S. House,4,Roland Ellis,,0,2,0,2
Cass,Logan 09,U.S. House,4,Darin Patrick Griesey,,0,0,1,1
Cass,Logan 09,U.S. House,4,Joseph W. Mackey,,0,0,2,2
Cass,Logan 09,U.S. House,4,Veronikka M. Ziol,,0,3,2,5
Cass,Logan 09,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 09,U.S. House,4,Under Votes,,1,1,0,2
Cass,Logan 09,State House,23,Ethan Manning,,1,28,20,49
Cass,Logan 09,State House,23,Over Votes,,0,0,0,0
Cass,Logan 09,State House,23,Under Votes,,0,3,5,8
Cass,Logan 09,State House,23,Terry Doran,,1,12,14,27
Cass,Logan 09,State House,23,Over Votes,,0,0,0,0
Cass,Logan 09,State House,23,Under Votes,,0,2,0,2
Cass,Logan 10,Ballots Cast,,,,,,,131
Cass,Logan 10,U.S. Senate,,Mike Braun,,5,25,16,46
Cass,Logan 10,U.S. Senate,,Luke Messer,,0,4,5,9
Cass,Logan 10,U.S. Senate,,Todd Rokita,,1,19,15,35
Cass,Logan 10,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 10,U.S. Senate,,Under Votes,,0,7,2,9
Cass,Logan 10,U.S. Senate,,Joe Donnelly,,0,13,16,29
Cass,Logan 10,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 10,U.S. Senate,,Under Votes,,0,2,1,3
Cass,Logan 10,U.S. House,4,Jim Baird,,2,9,11,22
Cass,Logan 10,U.S. House,4,Steve Braun,,3,22,12,37
Cass,Logan 10,U.S. House,4,Kevin J. Grant,,0,3,2,5
Cass,Logan 10,U.S. House,4,Diego Morales,,0,8,6,14
Cass,Logan 10,U.S. House,4,James Nease,,0,0,0,0
Cass,Logan 10,U.S. House,4,Tim Radice,,0,2,1,3
Cass,Logan 10,U.S. House,4,Jared Guy Thomas,,0,5,1,6
Cass,Logan 10,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 10,U.S. House,4,Under Votes,,1,6,5,12
Cass,Logan 10,U.S. House,4,Tobi Beck,,0,4,6,10
Cass,Logan 10,U.S. House,4,Roger D. Day,,0,4,3,7
Cass,Logan 10,U.S. House,4,Roland Ellis,,0,1,0,1
Cass,Logan 10,U.S. House,4,Darin Patrick Griesey,,0,1,0,1
Cass,Logan 10,U.S. House,4,Joseph W. Mackey,,0,1,4,5
Cass,Logan 10,U.S. House,4,Veronikka M. Ziol,,0,1,3,4
Cass,Logan 10,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 10,U.S. House,4,Under Votes,,0,3,1,4
Cass,Logan 10,State House,23,Ethan Manning,,4,38,25,67
Cass,Logan 10,State House,23,Over Votes,,0,0,0,0
Cass,Logan 10,State House,23,Under Votes,,2,17,13,32
Cass,Logan 10,State House,23,Terry Doran,,0,15,17,32
Cass,Logan 10,State House,23,Over Votes,,0,0,0,0
Cass,Logan 10,State House,23,Under Votes,,0,0,0,0
Cass,Logan 11,Ballots Cast,,,,,,,283
Cass,Logan 11,U.S. Senate,,Mike Braun,,2,46,33,81
Cass,Logan 11,U.S. Senate,,Luke Messer,,2,16,14,32
Cass,Logan 11,U.S. Senate,,Todd Rokita,,8,59,21,88
Cass,Logan 11,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 11,U.S. Senate,,Under Votes,,2,9,5,16
Cass,Logan 11,U.S. Senate,,Joe Donnelly,,12,23,26,61
Cass,Logan 11,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Logan 11,U.S. Senate,,Under Votes,,2,1,2,5
Cass,Logan 11,U.S. House,4,Jim Baird,,3,23,16,42
Cass,Logan 11,U.S. House,4,Steve Braun,,6,59,30,95
Cass,Logan 11,U.S. House,4,Kevin J. Grant,,0,2,2,4
Cass,Logan 11,U.S. House,4,Diego Morales,,2,21,7,30
Cass,Logan 11,U.S. House,4,James Nease,,0,1,2,3
Cass,Logan 11,U.S. House,4,Tim Radice,,0,2,1,3
Cass,Logan 11,U.S. House,4,Jared Guy Thomas,,1,12,6,19
Cass,Logan 11,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 11,U.S. House,4,Under Votes,,2,10,9,21
Cass,Logan 11,U.S. House,4,Tobi Beck,,4,4,10,18
Cass,Logan 11,U.S. House,4,Roger D. Day,,4,8,4,16
Cass,Logan 11,U.S. House,4,Roland Ellis,,0,1,0,1
Cass,Logan 11,U.S. House,4,Darin Patrick Griesey,,1,1,1,3
Cass,Logan 11,U.S. House,4,Joseph W. Mackey,,1,3,2,6
Cass,Logan 11,U.S. House,4,Veronikka M. Ziol,,0,5,6,11
Cass,Logan 11,U.S. House,4,Over Votes,,0,0,0,0
Cass,Logan 11,U.S. House,4,Under Votes,,4,2,5,11
Cass,Logan 11,State House,23,Ethan Manning,,9,99,55,163
