county,precinct,office,district,candidate,party,votes
Fountain,Cain,Registered Voters,,,,771
Fountain,Cain,Ballots Cast,,,,449
Fountain,Cain,Straight Party,,,REP,180
Fountain,Cain,Straight Party,,,DEM,36
Fountain,Cain,Straight Party,,,LIB,6
Fountain,Cain,U.S. Senate,,Mike Braun,REP,328
Fountain,Cain,U.S. Senate,,Joe Donnelly,DEM,85
Fountain,Cain,U.S. Senate,,Lucy M. Brenton,LIB,30
Fountain,Cain,U.S. Senate,,Write-In Votes,,0
Fountain,Cain,Secretary of State,,Connie Lawson,REP,353
Fountain,Cain,Secretary of State,,Jim Harper,DEM,68
Fountain,Cain,Secretary of State,,Mark W. Rutherford,LIB,16
Fountain,Cain,Secretary of State,,Write-In Votes,,0
Fountain,Cain,Auditor of State,,Tera Klutz,REP,348
Fountain,Cain,Auditor of State,,Joselyn Whitticker,DEM,72
Fountain,Cain,Auditor of State,,John Schick,LIB,16
Fountain,Cain,Treasurer of State,,Kelly Mitchell,REP,367
Fountain,Cain,Treasurer of State,,John C. Aguilera,DEM,68
Fountain,Cain,U.S. House,4,Jim Baird,REP,361
Fountain,Cain,U.S. House,4,Tobi Beck,DEM,75
Fountain,Cain,State Senate,23,Philip L. Boots,REP,379
Fountain,Cain,State Representative,13,Sharon Negele,REP,348
Fountain,Cain,State Representative,13,Loretta Barnes,DEM,76
Fountain,Davis,Registered Voters,,,,404
Fountain,Davis,Ballots Cast,,,,195
Fountain,Davis,Straight Party,,,REP,80
Fountain,Davis,Straight Party,,,DEM,29
Fountain,Davis,Straight Party,,,LIB,1
Fountain,Davis,U.S. Senate,,Mike Braun,REP,123
Fountain,Davis,U.S. Senate,,Joe Donnelly,DEM,56
Fountain,Davis,U.S. Senate,,Lucy M. Brenton,LIB,11
Fountain,Davis,U.S. Senate,,Write-In Votes,,0
Fountain,Davis,Secretary of State,,Connie Lawson,REP,137
Fountain,Davis,Secretary of State,,Jim Harper,DEM,45
Fountain,Davis,Secretary of State,,Mark W. Rutherford,LIB,10
