county,precinct,office,district,candidate,party,election_day,absentee,provisional,votes
Perry,Clark 2,Ballots Cast,,,,60.0,14.0,0.0,74
Perry,Leopold,Ballots Cast,,,,115.0,58.0,0.0,173
Perry,Oil,Ballots Cast,,,,139.0,41.0,0.0,180
Perry,Tobin,Ballots Cast,,,,100.0,48.0,0.0,148
Perry,Derby,Ballots Cast,,,,38.0,22.0,0.0,60
Perry,Rono,Ballots Cast,,,,33.0,25.0,0.0,58
Perry,Total,Ballots Cast,,,,2518.0,1127.0,0.0,3645
Perry,Cannelton 1,U.S. Senate,,JOE DONNELLY,DEM,24.0,13.0,0.0,37
Perry,Cannelton 2,U.S. Senate,,JOE DONNELLY,DEM,54.0,32.0,0.0,86
Perry,Tell City 1,U.S. Senate,,JOE DONNELLY,DEM,108.0,53.0,0.0,161
Perry,Tell City 2,U.S. Senate,,JOE DONNELLY,DEM,84.0,30.0,0.0,114
Perry,Tell City 3,U.S. Senate,,JOE DONNELLY,DEM,69.0,25.0,0.0,94
Perry,Tell City 4,U.S. Senate,,JOE DONNELLY,DEM,118.0,54.0,0.0,172
Perry,Tell City 5,U.S. Senate,,JOE DONNELLY,DEM,76.0,39.0,0.0,115
Perry,Tell City 6,U.S. Senate,,JOE DONNELLY,DEM,66.0,46.0,0.0,112
Perry,Tell City 7,U.S. Senate,,JOE DONNELLY,DEM,80.0,31.0,0.0,111
Perry,Tell City 8,U.S. Senate,,JOE DONNELLY,DEM,53.0,45.0,0.0,98
Perry,Troy Township 1,U.S. Senate,,JOE DONNELLY,DEM,156.0,91.0,0.0,247
Perry,Troy Township 2,U.S. Senate,,JOE DONNELLY,DEM,105.0,31.0,0.0,136
Perry,Troy,U.S. Senate,,JOE DONNELLY,DEM,30.0,4.0,0.0,34
Perry,Anderson,U.S. Senate,,JOE DONNELLY,DEM,152.0,55.0,0.0,207
Perry,Clark 1,U.S. Senate,,JOE DONNELLY,DEM,35.0,5.0,0.0,40
Perry,Clark 2,U.S. Senate,,JOE DONNELLY,DEM,26.0,8.0,0.0,34
Perry,Leopold,U.S. Senate,,JOE DONNELLY,DEM,68.0,35.0,0.0,103
Perry,Oil,U.S. Senate,,JOE DONNELLY,DEM,52.0,16.0,0.0,68
Perry,Tobin,U.S. Senate,,JOE DONNELLY,DEM,37.0,30.0,0.0,67
Perry,Derby,U.S. Senate,,JOE DONNELLY,DEM,19.0,14.0,0.0,33
Perry,Rono,U.S. Senate,,JOE DONNELLY,DEM,19.0,15.0,0.0,34
Perry,Total,U.S. Senate,,JOE DONNELLY,DEM,1431.0,672.0,0.0,2103
Perry,Cannelton 1,U.S. Senate,,MIKE BRAUN,REP,6.0,0.0,0.0,6
Perry,Cannelton 2,U.S. Senate,,MIKE BRAUN,REP,23.0,5.0,0.0,28
Perry,Tell City 1,U.S. Senate,,MIKE BRAUN,REP,24.0,6.0,0.0,30
Perry,Tell City 2,U.S. Senate,,MIKE BRAUN,REP,15.0,7.0,0.0,22
Perry,Tell City 3,U.S. Senate,,MIKE BRAUN,REP,15.0,2.0,0.0,17
Perry,Tell City 4,U.S. Senate,,MIKE BRAUN,REP,10.0,7.0,0.0,17
Perry,Tell City 5,U.S. Senate,,MIKE BRAUN,REP,17.0,11.0,0.0,28
Perry,Tell City 6,U.S. Senate,,MIKE BRAUN,REP,18.0,8.0,0.0,26
Perry,Tell City 7,U.S. Senate,,MIKE BRAUN,REP,13.0,2.0,0.0,15
Perry,Tell City 8,U.S. Senate,,MIKE BRAUN,REP,16.0,9.0,0.0,25
Perry,Troy Township 1,U.S. Senate,,MIKE BRAUN,REP,30.0,10.0,0.0,40
Perry,Troy Township 2,U.S. Senate,,MIKE BRAUN,REP,22.0,9.0,0.0,31
Perry,Troy,U.S. Senate,,MIKE BRAUN,REP,12.0,0.0,0.0,12
Perry,Anderson,U.S. Senate,,MIKE BRAUN,REP,28.0,15.0,0.0,43
Perry,Clark 1,U.S. Senate,,MIKE BRAUN,REP,19.0,0.0,0.0,19
Perry,Clark 2,U.S. Senate,,MIKE BRAUN,REP,13.0,3.0,0.0,16
Perry,Leopold,U.S. Senate,,MIKE BRAUN,REP,15.0,4.0,0.0,19
Perry,Oil,U.S. Senate,,MIKE BRAUN,REP,32.0,9.0,0.0,41
Perry,Tobin,U.S. Senate,,MIKE BRAUN,REP,27.0,9.0,0.0,36
Perry,Derby,U.S. Senate,,MIKE BRAUN,REP,12.0,1.0,0.0,13
Perry,Rono,U.S. Senate,,MIKE BRAUN,REP,8.0,1.0,0.0,9
Perry,Total,U.S. Senate,,MIKE BRAUN,REP,375.0,118.0,0.0,493
Perry,Cannelton 1,U.S. Senate,,LUKE MESSER,REP,3.0,0.0,0.0,3
Perry,Cannelton 2,U.S. Senate,,LUKE MESSER,REP,10.0,3.0,0.0,13
Perry,Tell City 1,U.S. Senate,,LUKE MESSER,REP,8.0,2.0,0.0,10
Perry,Tell City 2,U.S. Senate,,LUKE MESSER,REP,4.0,0.0,0.0,4
Perry,Tell City 3,U.S. Senate,,LUKE MESSER,REP,7.0,2.0,0.0,9
Perry,Tell City 4,U.S. Senate,,LUKE MESSER,REP,9.0,2.0,0.0,11
Perry,Tell City 5,U.S. Senate,,LUKE MESSER,REP,5.0,2.0,0.0,7
Perry,Tell City 6,U.S. Senate,,LUKE MESSER,REP,2.0,0.0,0.0,2
Perry,Tell City 7,U.S. Senate,,LUKE MESSER,REP,3.0,2.0,0.0,5
Perry,Tell City 8,U.S. Senate,,LUKE MESSER,REP,4.0,3.0,0.0,7
Perry,Troy Township 1,U.S. Senate,,LUKE MESSER,REP,14.0,2.0,0.0,16
Perry,Troy Township 2,U.S. Senate,,LUKE MESSER,REP,5.0,3.0,0.0,8
Perry,Troy,U.S. Senate,,LUKE MESSER,REP,2.0,0.0,0.0,2
Perry,Anderson,U.S. Senate,,LUKE MESSER,REP,13.0,0.0,0.0,13
Perry,Clark 1,U.S. Senate,,LUKE MESSER,REP,3.0,0.0,0.0,3
Perry,Clark 2,U.S. Senate,,LUKE MESSER,REP,6.0,1.0,0.0,7
Perry,Leopold,U.S. Senate,,LUKE MESSER,REP,10.0,1.0,0.0,11
Perry,Oil,U.S. Senate,,LUKE MESSER,REP,17.0,4.0,0.0,21
Perry,Tobin,U.S. Senate,,LUKE MESSER,REP,13.0,2.0,0.0,15
Perry,Derby,U.S. Senate,,LUKE MESSER,REP,3.0,1.0,0.0,4
Perry,Rono,U.S. Senate,,LUKE MESSER,REP,1.0,3.0,0.0,4
Perry,Total,U.S. Senate,,LUKE MESSER,REP,142.0,33.0,0.0,175
Perry,Cannelton 1,U.S. Senate,,TODD ROKITA,REP,1.0,1.0,0.0,2
Perry,Cannelton 2,U.S. Senate,,TODD ROKITA,REP,3.0,3.0,0.0,6
Perry,Tell City 1,U.S. Senate,,TODD ROKITA,REP,5.0,5.0,0.0,10
Perry,Tell City 2,U.S. Senate,,TODD ROKITA,REP,5.0,1.0,0.0,6
Perry,Tell City 3,U.S. Senate,,TODD ROKITA,REP,5.0,1.0,0.0,6
Perry,Tell City 4,U.S. Senate,,TODD ROKITA,REP,10.0,5.0,0.0,15
Perry,Tell City 5,U.S. Senate,,TODD ROKITA,REP,8.0,2.0,0.0,10
Perry,Tell City 6,U.S. Senate,,TODD ROKITA,REP,4.0,0.0,0.0,4
Perry,Tell City 7,U.S. Senate,,TODD ROKITA,REP,8.0,1.0,0.0,9
Perry,Tell City 8,U.S. Senate,,TODD ROKITA,REP,3.0,6.0,0.0,9
Perry,Troy Township 1,U.S. Senate,,TODD ROKITA,REP,14.0,6.0,0.0,20
Perry,Troy Township 2,U.S. Senate,,TODD ROKITA,REP,8.0,2.0,0.0,10
Perry,Troy,U.S. Senate,,TODD ROKITA,REP,3.0,0.0,0.0,3
Perry,Anderson,U.S. Senate,,TODD ROKITA,REP,9.0,6.0,0.0,15
Perry,Clark 1,U.S. Senate,,TODD ROKITA,REP,2.0,2.0,0.0,4
Perry,Clark 2,U.S. Senate,,TODD ROKITA,REP,7.0,1.0,0.0,8
Perry,Leopold,U.S. Senate,,TODD ROKITA,REP,4.0,5.0,0.0,9
Perry,Oil,U.S. Senate,,TODD ROKITA,REP,16.0,6.0,0.0,22
Perry,Tobin,U.S. Senate,,TODD ROKITA,REP,8.0,1.0,0.0,9
Perry,Derby,U.S. Senate,,TODD ROKITA,REP,1.0,2.0,0.0,3
Perry,Rono,U.S. Senate,,TODD ROKITA,REP,0.0,1.0,0.0,1
Perry,Total,U.S. Senate,,TODD ROKITA,REP,124.0,57.0,0.0,181
Perry,Cannelton 1,U.S.House,8,WILLIAM TANOOS,DEM,22.0,9.0,0.0,31
Perry,Cannelton 2,U.S.House,8,WILLIAM TANOOS,DEM,38.0,27.0,0.0,65
Perry,Tell City 1,U.S.House,8,WILLIAM TANOOS,DEM,71.0,38.0,0.0,109
Perry,Tell City 2,U.S.House,8,WILLIAM TANOOS,DEM,59.0,23.0,0.0,82
Perry,Tell City 3,U.S.House,8,WILLIAM TANOOS,DEM,57.0,22.0,0.0,79
Perry,Tell City 4,U.S.House,8,WILLIAM TANOOS,DEM,66.0,38.0,0.0,104
Perry,Tell City 5,U.S.House,8,WILLIAM TANOOS,DEM,52.0,36.0,0.0,88
Perry,Tell City 6,U.S.House,8,WILLIAM TANOOS,DEM,43.0,33.0,0.0,76
Perry,Tell City 7,U.S.House,8,WILLIAM TANOOS,DEM,49.0,24.0,0.0,73
Perry,Tell City 8,U.S.House,8,WILLIAM TANOOS,DEM,35.0,20.0,0.0,55
Perry,Troy Township 1,U.S.House,8,WILLIAM TANOOS,DEM,112.0,69.0,0.0,181
Perry,Troy Township 2,U.S.House,8,WILLIAM TANOOS,DEM,79.0,25.0,0.0,104
Perry,Troy,U.S.House,8,WILLIAM TANOOS,DEM,24.0,4.0,0.0,28
Perry,Anderson,U.S.House,8,WILLIAM TANOOS,DEM,96.0,47.0,0.0,143
Perry,Clark 1,U.S.House,8,WILLIAM TANOOS,DEM,25.0,4.0,0.0,29
Perry,Clark 2,U.S.House,8,WILLIAM TANOOS,DEM,23.0,6.0,0.0,29
Perry,Leopold,U.S.House,8,WILLIAM TANOOS,DEM,48.0,26.0,0.0,74
Perry,Oil,U.S.House,8,WILLIAM TANOOS,DEM,39.0,12.0,0.0,51
Perry,Tobin,U.S.House,8,WILLIAM TANOOS,DEM,21.0,22.0,0.0,43
Perry,Derby,U.S.House,8,WILLIAM TANOOS,DEM,11.0,11.0,0.0,22
Perry,Rono,U.S.House,8,WILLIAM TANOOS,DEM,14.0,8.0,0.0,22
Perry,Total,U.S.House,8,WILLIAM TANOOS,DEM,984.0,504.0,0.0,1488
Perry,Cannelton 1,U.S.House,8,LARRY D. BUCSHON,REP,5.0,1.0,0.0,6
Perry,Cannelton 2,U.S.House,8,LARRY D. BUCSHON,REP,16.0,9.0,0.0,25
Perry,Tell City 1,U.S.House,8,LARRY D. BUCSHON,REP,18.0,12.0,0.0,30
Perry,Tell City 2,U.S.House,8,LARRY D. BUCSHON,REP,14.0,8.0,0.0,22
Perry,Tell City 3,U.S.House,8,LARRY D. BUCSHON,REP,12.0,5.0,0.0,17
Perry,Tell City 4,U.S.House,8,LARRY D. BUCSHON,REP,18.0,7.0,0.0,25
Perry,Tell City 5,U.S.House,8,LARRY D. BUCSHON,REP,17.0,8.0,0.0,25
Perry,Tell City 6,U.S.House,8,LARRY D. BUCSHON,REP,13.0,5.0,0.0,18
Perry,Tell City 7,U.S.House,8,LARRY D. BUCSHON,REP,15.0,2.0,0.0,17
Perry,Tell City 8,U.S.House,8,LARRY D. BUCSHON,REP,11.0,7.0,0.0,18
Perry,Troy Township 1,U.S.House,8,LARRY D. BUCSHON,REP,37.0,14.0,0.0,51
Perry,Troy Township 2,U.S.House,8,LARRY D. BUCSHON,REP,16.0,6.0,0.0,22
Perry,Troy,U.S.House,8,LARRY D. BUCSHON,REP,13.0,0.0,0.0,13
Perry,Anderson,U.S.House,8,LARRY D. BUCSHON,REP,29.0,17.0,0.0,46
Perry,Clark 1,U.S.House,8,LARRY D. BUCSHON,REP,11.0,1.0,0.0,12
Perry,Clark 2,U.S.House,8,LARRY D. BUCSHON,REP,13.0,3.0,0.0,16
Perry,Leopold,U.S.House,8,LARRY D. BUCSHON,REP,22.0,8.0,0.0,30
Perry,Oil,U.S.House,8,LARRY D. BUCSHON,REP,40.0,15.0,0.0,55
Perry,Tobin,U.S.House,8,LARRY D. BUCSHON,REP,25.0,9.0,0.0,34
Perry,Derby,U.S.House,8,LARRY D. BUCSHON,REP,7.0,1.0,0.0,8
Perry,Rono,U.S.House,8,LARRY D. BUCSHON,REP,4.0,4.0,0.0,8
Perry,Total,U.S.House,8,LARRY D. BUCSHON,REP,356.0,142.0,0.0,498
Perry,Cannelton 1,U.S.House,8,RACHEL COVINGTON,REP,2.0,0.0,0.0,2
Perry,Cannelton 2,U.S.House,8,RACHEL COVINGTON,REP,7.0,2.0,0.0,9
Perry,Tell City 1,U.S.House,8,RACHEL COVINGTON,REP,4.0,1.0,0.0,5
Perry,Tell City 2,U.S.House,8,RACHEL COVINGTON,REP,1.0,0.0,0.0,1
Perry,Tell City 3,U.S.House,8,RACHEL COVINGTON,REP,5.0,0.0,0.0,5
Perry,Tell City 4,U.S.House,8,RACHEL COVINGTON,REP,4.0,1.0,0.0,5
Perry,Tell City 5,U.S.House,8,RACHEL COVINGTON,REP,1.0,1.0,0.0,2
Perry,Tell City 6,U.S.House,8,RACHEL COVINGTON,REP,2.0,2.0,0.0,4
Perry,Tell City 7,U.S.House,8,RACHEL COVINGTON,REP,3.0,0.0,0.0,3
Perry,Tell City 8,U.S.House,8,RACHEL COVINGTON,REP,3.0,5.0,0.0,8
Perry,Troy Township 1,U.S.House,8,RACHEL COVINGTON,REP,4.0,2.0,0.0,6
Perry,Troy Township 2,U.S.House,8,RACHEL COVINGTON,REP,5.0,2.0,0.0,7
Perry,Troy,U.S.House,8,RACHEL COVINGTON,REP,1.0,0.0,0.0,1
Perry,Anderson,U.S.House,8,RACHEL COVINGTON,REP,9.0,2.0,0.0,11
Perry,Clark 1,U.S.House,8,RACHEL COVINGTON,REP,3.0,0.0,0.0,3
Perry,Clark 2,U.S.House,8,RACHEL COVINGTON,REP,2.0,0.0,0.0,2
Perry,Leopold,U.S.House,8,RACHEL COVINGTON,REP,2.0,1.0,0.0,3
Perry,Oil,U.S.House,8,RACHEL COVINGTON,REP,6.0,1.0,0.0,7
Perry,Tobin,U.S.House,8,RACHEL COVINGTON,REP,6.0,1.0,0.0,7
Perry,Derby,U.S.House,8,RACHEL COVINGTON,REP,2.0,1.0,0.0,3
Perry,Rono,U.S.House,8,RACHEL COVINGTON,REP,1.0,1.0,0.0,2
Perry,Total,U.S.House,8,RACHEL COVINGTON,REP,73.0,23.0,0.0,96
Perry,Cannelton 1,U.S.House,8,RICHARD MOSS,REP,3.0,0.0,0.0,3
Perry,Cannelton 2,U.S.House,8,RICHARD MOSS,REP,14.0,2.0,0.0,16
Perry,Tell City 1,U.S.House,8,RICHARD MOSS,REP,16.0,1.0,0.0,17
Perry,Tell City 2,U.S.House,8,RICHARD MOSS,REP,7.0,0.0,0.0,7
Perry,Tell City 3,U.S.House,8,RICHARD MOSS,REP,9.0,1.0,0.0,10
Perry,Tell City 4,U.S.House,8,RICHARD MOSS,REP,7.0,6.0,0.0,13
Perry,Tell City 5,U.S.House,8,RICHARD MOSS,REP,12.0,6.0,0.0,18
Perry,Tell City 6,U.S.House,8,RICHARD MOSS,REP,7.0,1.0,0.0,8
Perry,Tell City 7,U.S.House,8,RICHARD MOSS,REP,4.0,3.0,0.0,7
Perry,Tell City 8,U.S.House,8,RICHARD MOSS,REP,10.0,6.0,0.0,16
Perry,Troy Township 1,U.S.House,8,RICHARD MOSS,REP,17.0,2.0,0.0,19
Perry,Troy Township 2,U.S.House,8,RICHARD MOSS,REP,13.0,5.0,0.0,18
Perry,Troy,U.S.House,8,RICHARD MOSS,REP,3.0,0.0,0.0,3
Perry,Anderson,U.S.House,8,RICHARD MOSS,REP,10.0,2.0,0.0,12
Perry,Clark 1,U.S.House,8,RICHARD MOSS,REP,10.0,1.0,0.0,11
Perry,Clark 2,U.S.House,8,RICHARD MOSS,REP,6.0,2.0,0.0,8
Perry,Leopold,U.S.House,8,RICHARD MOSS,REP,5.0,0.0,0.0,5
Perry,Oil,U.S.House,8,RICHARD MOSS,REP,21.0,4.0,0.0,25
Perry,Tobin,U.S.House,8,RICHARD MOSS,REP,17.0,2.0,0.0,19
Perry,Derby,U.S.House,8,RICHARD MOSS,REP,7.0,2.0,0.0,9
Perry,Rono,U.S.House,8,RICHARD MOSS,REP,3.0,1.0,0.0,4
Perry,Total,U.S.House,8,RICHARD MOSS,REP,201.0,47.0,0.0,248
Perry,Cannelton 1,State Senate,47,NICHOLAS A. (NICK) SILER,DEM,21.0,9.0,0.0,30
Perry,Cannelton 2,State Senate,47,NICHOLAS A. (NICK) SILER,DEM,45.0,28.0,0.0,73
Perry,Tell City 1,State Senate,47,NICHOLAS A. (NICK) SILER,DEM,84.0,42.0,0.0,126
Perry,Tell City 2,State Senate,47,NICHOLAS A. (NICK) SILER,DEM,69.0,26.0,0.0,95
Perry,Tell City 3,State Senate,47,NICHOLAS A. (NICK) SILER,DEM,54.0,20.0,0.0,74
Perry,Tell City 4,State Senate,47,NICHOLAS A. (NICK) SILER,DEM,86.0,41.0,0.0,127
Perry,Tell City 5,State Senate,47,NICHOLAS A. (NICK) SILER,DEM,62.0,38.0,0.0,100
Perry,Tell City 6,State Senate,47,NICHOLAS A. (NICK) SILER,DEM,50.0,37.0,0.0,87
Perry,Tell City 7,State Senate,47,NICHOLAS A. (NICK) SILER,DEM,57.0,27.0,0.0,84
Perry,Tell City 8,State Senate,47,NICHOLAS A. (NICK) SILER,DEM,41.0,29.0,0.0,70
Perry,Troy Township 1,State Senate,47,NICHOLAS A. (NICK) SILER,DEM,129.0,76.0,0.0,205
Perry,Troy Township 2,State Senate,47,NICHOLAS A. (NICK) SILER,DEM,89.0,25.0,0.0,114
Perry,Troy,State Senate,47,NICHOLAS A. (NICK) SILER,DEM,25.0,5.0,0.0,30
Perry,Anderson,State Senate,47,NICHOLAS A. (NICK) SILER,DEM,111.0,50.0,0.0,161
Perry,Clark 1,State Senate,47,NICHOLAS A. (NICK) SILER,DEM,30.0,4.0,0.0,34
Perry,Clark 2,State Senate,47,NICHOLAS A. (NICK) SILER,DEM,24.0,7.0,0.0,31
Perry,Leopold,State Senate,47,NICHOLAS A. (NICK) SILER,DEM,55.0,27.0,0.0,82
Perry,Oil,State Senate,47,NICHOLAS A. (NICK) SILER,DEM,41.0,14.0,0.0,55
Perry,Tobin,State Senate,47,NICHOLAS A. (NICK) SILER,DEM,24.0,24.0,0.0,48
Perry,Derby,State Senate,47,NICHOLAS A. (NICK) SILER,DEM,15.0,9.0,0.0,24
Perry,Rono,State Senate,47,NICHOLAS A. (NICK) SILER,DEM,15.0,12.0,0.0,27
Perry,Total,State Senate,47,NICHOLAS A. (NICK) SILER,DEM,1127.0,550.0,0.0,1677
Perry,Cannelton 1,State Senate,47,ERIN HOUCHIN,REP,10.0,1.0,0.0,11
Perry,Cannelton 2,State Senate,47,ERIN HOUCHIN,REP,30.0,8.0,0.0,38
Perry,Tell City 1,State Senate,47,ERIN HOUCHIN,REP,34.0,13.0,0.0,47
Perry,Tell City 2,State Senate,47,ERIN HOUCHIN,REP,20.0,8.0,0.0,28
Perry,Tell City 3,State Senate,47,ERIN HOUCHIN,REP,25.0,4.0,0.0,29
Perry,Tell City 4,State Senate,47,ERIN HOUCHIN,REP,27.0,12.0,0.0,39
Perry,Tell City 5,State Senate,47,ERIN HOUCHIN,REP,26.0,10.0,0.0,36
Perry,Tell City 6,State Senate,47,ERIN HOUCHIN,REP,23.0,8.0,0.0,31
Perry,Tell City 7,State Senate,47,ERIN HOUCHIN,REP,19.0,3.0,0.0,22
Perry,Tell City 8,State Senate,47,ERIN HOUCHIN,REP,21.0,16.0,0.0,37
Perry,Troy Township 1,State Senate,47,ERIN HOUCHIN,REP,56.0,16.0,0.0,72
Perry,Troy Township 2,State Senate,47,ERIN HOUCHIN,REP,32.0,11.0,0.0,43
Perry,Troy,State Senate,47,ERIN HOUCHIN,REP,15.0,0.0,0.0,15
Perry,Anderson,State Senate,47,ERIN HOUCHIN,REP,47.0,17.0,0.0,64
Perry,Clark 1,State Senate,47,ERIN HOUCHIN,REP,20.0,2.0,0.0,22
Perry,Clark 2,State Senate,47,ERIN HOUCHIN,REP,20.0,4.0,0.0,24
Perry,Leopold,State Senate,47,ERIN HOUCHIN,REP,29.0,7.0,0.0,36
Perry,Oil,State Senate,47,ERIN HOUCHIN,REP,64.0,17.0,0.0,81
Perry,Tobin,State Senate,47,ERIN HOUCHIN,REP,41.0,11.0,0.0,52
Perry,Derby,State Senate,47,ERIN HOUCHIN,REP,17.0,4.0,0.0,21
Perry,Rono,State Senate,47,ERIN HOUCHIN,REP,9.0,6.0,0.0,15
Perry,Total,State Senate,47,ERIN HOUCHIN,REP,585.0,178.0,0.0,763
Perry,Cannelton 1,State Representative,74,LARRY K. KLEEMAN,DEM,28.0,12.0,0.0,40
Perry,Cannelton 2,State Representative,74,LARRY K. KLEEMAN,DEM,56.0,33.0,0.0,89
Perry,Tell City 1,State Representative,74,LARRY K. KLEEMAN,DEM,113.0,55.0,0.0,168
Perry,Tell City 2,State Representative,74,LARRY K. KLEEMAN,DEM,75.0,33.0,0.0,108
Perry,Tell City 3,State Representative,74,LARRY K. KLEEMAN,DEM,68.0,25.0,0.0,93
Perry,Tell City 4,State Representative,74,LARRY K. KLEEMAN,DEM,124.0,55.0,0.0,179
Perry,Tell City 5,State Representative,74,LARRY K. KLEEMAN,DEM,78.0,45.0,0.0,123
Perry,Tell City 6,State Representative,74,LARRY K. KLEEMAN,DEM,65.0,44.0,0.0,109
Perry,Tell City 7,State Representative,74,LARRY K. KLEEMAN,DEM,86.0,34.0,0.0,120
Perry,Tell City 8,State Representative,74,LARRY K. KLEEMAN,DEM,58.0,43.0,0.0,101
Perry,Troy Township 1,State Representative,74,LARRY K. KLEEMAN,DEM,157.0,95.0,0.0,252
Perry,Troy Township 2,State Representative,74,LARRY K. KLEEMAN,DEM,108.0,31.0,0.0,139
Perry,Troy,State Representative,74,LARRY K. KLEEMAN,DEM,37.0,3.0,0.0,40
Perry,Anderson,State Representative,74,LARRY K. KLEEMAN,DEM,136.0,53.0,0.0,189
Perry,Clark 1,State Representative,74,LARRY K. KLEEMAN,DEM,34.0,4.0,0.0,38
Perry,Clark 2,State Representative,74,LARRY K. KLEEMAN,DEM,26.0,6.0,0.0,32
Perry,Leopold,State Representative,74,LARRY K. KLEEMAN,DEM,66.0,35.0,0.0,101
Perry,Oil,State Representative,74,LARRY K. KLEEMAN,DEM,51.0,17.0,0.0,68
Perry,Tobin,State Representative,74,LARRY K. KLEEMAN,DEM,38.0,30.0,0.0,68
Perry,Derby,State Representative,74,LARRY K. KLEEMAN,DEM,17.0,10.0,0.0,27
Perry,Rono,State Representative,74,LARRY K. KLEEMAN,DEM,20.0,14.0,0.0,34
Perry,Total,State Representative,74,LARRY K. KLEEMAN,DEM,1441.0,677.0,0.0,2118
Perry,Cannelton 1,State Representative,74,STEPHEN R. BARTELS,REP,9.0,1.0,0.0,10
Perry,Cannelton 2,State Representative,74,STEPHEN R. BARTELS,REP,29.0,6.0,0.0,35
Perry,Tell City 1,State Representative,74,STEPHEN R. BARTELS,REP,35.0,12.0,0.0,47
Perry,Tell City 2,State Representative,74,STEPHEN R. BARTELS,REP,20.0,7.0,0.0,27
Perry,Tell City 3,State Representative,74,STEPHEN R. BARTELS,REP,25.0,4.0,0.0,29
Perry,Tell City 4,State Representative,74,STEPHEN R. BARTELS,REP,26.0,12.0,0.0,38
Perry,Tell City 5,State Representative,74,STEPHEN R. BARTELS,REP,27.0,8.0,0.0,35
Perry,Tell City 6,State Representative,74,STEPHEN R. BARTELS,REP,22.0,8.0,0.0,30
Perry,Tell City 7,State Representative,74,STEPHEN R. BARTELS,REP,21.0,3.0,0.0,24
Perry,Tell City 8,State Representative,74,STEPHEN R. BARTELS,REP,22.0,13.0,0.0,35
Perry,Troy Township 1,State Representative,74,STEPHEN R. BARTELS,REP,55.0,17.0,0.0,72
Perry,Troy Township 2,State Representative,74,STEPHEN R. BARTELS,REP,31.0,11.0,0.0,42
Perry,Troy,State Representative,74,STEPHEN R. BARTELS,REP,16.0,0.0,0.0,16
Perry,Anderson,State Representative,74,STEPHEN R. BARTELS,REP,42.0,16.0,0.0,58
Perry,Clark 1,State Representative,74,STEPHEN R. BARTELS,REP,21.0,2.0,0.0,23
Perry,Clark 2,State Representative,74,STEPHEN R. BARTELS,REP,19.0,4.0,0.0,23
Perry,Leopold,State Representative,74,STEPHEN R. BARTELS,REP,27.0,7.0,0.0,34
Perry,Oil,State Representative,74,STEPHEN R. BARTELS,REP,60.0,17.0,0.0,77
Perry,Tobin,State Representative,74,STEPHEN R. BARTELS,REP,41.0,11.0,0.0,52
Perry,Derby,State Representative,74,STEPHEN R. BARTELS,REP,16.0,2.0,0.0,18
Perry,Rono,State Representative,74,STEPHEN R. BARTELS,REP,9.0,6.0,0.0,15
Perry,Total,State Representative,74,STEPHEN R. BARTELS,REP,573.0,167.0,0.0,740
