county,precinct,office,district,candidate,party,election_day,absentee,provisional,votes
Decatur,Greensburg 2,U.S. House,6,Jonathan M. Lamb,REP,33,13,0,46
Decatur,Greensburg 2,U.S. House,6,Stephen M. Mackenzie,REP,3,2,0,5
Decatur,Greensburg 2,U.S. House,6,Greg Pence,REP,134,37,0,171
Decatur,Greensburg 2,U.S. House,6,Jeff Smith,REP,6,1,0,7
Decatur,Greensburg 2,State Senate,43,No Candidate Filed,DEM,0,0,0,0
Decatur,Greensburg 2,State Senate,43,"Clyde A. ""Chip"" Perfect Jr.",REP,155,42,0,197
Decatur,Greensburg 2,State House,55,No Candidate Filed,DEM,0,0,0,0
Decatur,Greensburg 2,State House,55,Mark Bacon,REP,62,22,0,84
Decatur,Greensburg 2,State House,55,Cindy Meyer Ziemke,REP,118,31,0,149
Decatur,Greensburg 3,Ballots Cast,,,,173,58,0,231
Decatur,Greensburg 3,Registered Voters,,,,,,,713
Decatur,Greensburg 3,U.S. Senate,,Joe Donnelly,DEM,31,12,0,43
Decatur,Greensburg 3,U.S. Senate,,Mike Braun,REP,41,7,0,48
Decatur,Greensburg 3,U.S. Senate,,Luke Messer,REP,86,30,0,116
Decatur,Greensburg 3,U.S. Senate,,Todd Rokita,REP,12,6,0,18
Decatur,Greensburg 3,U.S. House,6,George T. Holland,DEM,3,0,0,3
Decatur,Greensburg 3,U.S. House,6,Jeannine Lee Lake,DEM,5,3,0,8
Decatur,Greensburg 3,U.S. House,6,K. (Jasen) Lave,DEM,1,0,0,1
Decatur,Greensburg 3,U.S. House,6,Jim Pruett,DEM,16,8,0,24
Decatur,Greensburg 3,U.S. House,6,Lane Siekman,DEM,2,1,0,3
Decatur,Greensburg 3,U.S. House,6,Joshua Williamson,DEM,1,0,0,1
Decatur,Greensburg 3,U.S. House,6,Mike Campbell,REP,2,0,0,2
Decatur,Greensburg 3,U.S. House,6,Jonathan M. Lamb,REP,24,4,0,28
Decatur,Greensburg 3,U.S. House,6,Stephen M. Mackenzie,REP,10,2,0,12
Decatur,Greensburg 3,U.S. House,6,Greg Pence,REP,99,38,0,137
Decatur,Greensburg 3,U.S. House,6,Jeff Smith,REP,4,0,0,4
Decatur,Greensburg 3,State Senate,43,No Candidate Filed,DEM,0,0,0,0
Decatur,Greensburg 3,State Senate,43,"Clyde A. ""Chip"" Perfect Jr.",REP,119,36,0,155
Decatur,Greensburg 3,State House,55,No Candidate Filed,DEM,0,0,0,0
Decatur,Greensburg 3,State House,55,Mark Bacon,REP,57,9,0,66
Decatur,Greensburg 3,State House,55,Cindy Meyer Ziemke,REP,78,33,0,111
Decatur,Greensburg 4,Ballots Cast,,,,321,133,0,454
Decatur,Greensburg 4,Registered Voters,,,,,,,1061
Decatur,Greensburg 4,U.S. Senate,,Joe Donnelly,DEM,27,16,0,43
Decatur,Greensburg 4,U.S. Senate,,Mike Braun,REP,51,26,0,77
Decatur,Greensburg 4,U.S. Senate,,Luke Messer,REP,204,78,0,282
Decatur,Greensburg 4,U.S. Senate,,Todd Rokita,REP,26,8,0,34
Decatur,Greensburg 4,U.S. House,6,George T. Holland,DEM,1,1,0,2
Decatur,Greensburg 4,U.S. House,6,Jeannine Lee Lake,DEM,3,5,0,8
Decatur,Greensburg 4,U.S. House,6,K. (Jasen) Lave,DEM,0,0,0,0
Decatur,Greensburg 4,U.S. House,6,Jim Pruett,DEM,21,11,0,32
Decatur,Greensburg 4,U.S. House,6,Lane Siekman,DEM,2,0,0,2
Decatur,Greensburg 4,U.S. House,6,Joshua Williamson,DEM,1,1,0,2
Decatur,Greensburg 4,U.S. House,6,Mike Campbell,REP,14,3,0,17
Decatur,Greensburg 4,U.S. House,6,Jonathan M. Lamb,REP,51,10,0,61
Decatur,Greensburg 4,U.S. House,6,Stephen M. Mackenzie,REP,17,6,0,23
Decatur,Greensburg 4,U.S. House,6,Greg Pence,REP,191,84,0,275
Decatur,Greensburg 4,U.S. House,6,Jeff Smith,REP,3,2,0,5
Decatur,Greensburg 4,State Senate,43,No Candidate Filed,DEM,0,0,0,0
Decatur,Greensburg 4,State Senate,43,"Clyde A. ""Chip"" Perfect Jr.",REP,234,89,0,323
Decatur,Greensburg 4,State House,55,No Candidate Filed,DEM,0,0,0,0
Decatur,Greensburg 4,State House,55,Mark Bacon,REP,92,43,0,135
Decatur,Greensburg 4,State House,55,Cindy Meyer Ziemke,REP,187,61,0,248
Decatur,Greensburg 5,Ballots Cast,,,,179,59,0,238
Decatur,Greensburg 5,Registered Voters,,,,,,,785
Decatur,Greensburg 5,U.S. Senate,,Joe Donnelly,DEM,20,8,0,28
Decatur,Greensburg 5,U.S. Senate,,Mike Braun,REP,18,7,0,25
Decatur,Greensburg 5,U.S. Senate,,Luke Messer,REP,116,35,0,151
Decatur,Greensburg 5,U.S. Senate,,Todd Rokita,REP,19,4,0,23
Decatur,Greensburg 5,U.S. House,6,George T. Holland,DEM,0,0,0,0
Decatur,Greensburg 5,U.S. House,6,Jeannine Lee Lake,DEM,5,2,0,7
Decatur,Greensburg 5,U.S. House,6,K. (Jasen) Lave,DEM,0,0,0,0
Decatur,Greensburg 5,U.S. House,6,Jim Pruett,DEM,15,4,0,19
Decatur,Greensburg 5,U.S. House,6,Lane Siekman,DEM,0,2,0,2
Decatur,Greensburg 5,U.S. House,6,Joshua Williamson,DEM,3,1,0,4
Decatur,Greensburg 5,U.S. House,6,Mike Campbell,REP,3,3,0,6
Decatur,Greensburg 5,U.S. House,6,Jonathan M. Lamb,REP,22,6,0,28
Decatur,Greensburg 5,U.S. House,6,Stephen M. Mackenzie,REP,4,2,0,6
Decatur,Greensburg 5,U.S. House,6,Greg Pence,REP,114,32,0,146
Decatur,Greensburg 5,U.S. House,6,Jeff Smith,REP,5,3,0,8
Decatur,Greensburg 5,State Senate,43,No Candidate Filed,DEM,0,0,0,0
Decatur,Greensburg 5,State Senate,43,"Clyde A. ""Chip"" Perfect Jr.",REP,127,37,0,164
Decatur,Greensburg 5,State House,55,No Candidate Filed,DEM,0,0,0,0
Decatur,Greensburg 5,State House,55,Mark Bacon,REP,57,8,0,65
Decatur,Greensburg 5,State House,55,Cindy Meyer Ziemke,REP,90,38,0,128
Decatur,Greensburg 6,Ballots Cast,,,,103,53,0,156
Decatur,Greensburg 6,Registered Voters,,,,,,,605
Decatur,Greensburg 6,U.S. Senate,,Joe Donnelly,DEM,13,5,0,18
Decatur,Greensburg 6,U.S. Senate,,Mike Braun,REP,13,13,0,26
Decatur,Greensburg 6,U.S. Senate,,Luke Messer,REP,63,20,0,83
Decatur,Greensburg 6,U.S. Senate,,Todd Rokita,REP,7,10,0,17
Decatur,Greensburg 6,U.S. House,6,George T. Holland,DEM,1,1,0,2
Decatur,Greensburg 6,U.S. House,6,Jeannine Lee Lake,DEM,3,1,0,4
Decatur,Greensburg 6,U.S. House,6,K. (Jasen) Lave,DEM,0,1,0,1
Decatur,Greensburg 6,U.S. House,6,Jim Pruett,DEM,11,1,0,12
Decatur,Greensburg 6,U.S. House,6,Lane Siekman,DEM,1,0,0,1
Decatur,Greensburg 6,U.S. House,6,Joshua Williamson,DEM,1,2,0,3
Decatur,Greensburg 6,U.S. House,6,Mike Campbell,REP,3,0,0,3
Decatur,Greensburg 6,U.S. House,6,Jonathan M. Lamb,REP,10,10,0,20
Decatur,Greensburg 6,U.S. House,6,Stephen M. Mackenzie,REP,0,3,0,3
Decatur,Greensburg 6,U.S. House,6,Greg Pence,REP,68,29,0,97
Decatur,Greensburg 6,U.S. House,6,Jeff Smith,REP,2,1,0,3
Decatur,Greensburg 6,State Senate,43,No Candidate Filed,DEM,0,0,0,0
Decatur,Greensburg 6,State Senate,43,"Clyde A. ""Chip"" Perfect Jr.",REP,68,35,0,103
Decatur,Greensburg 6,State House,55,No Candidate Filed,DEM,0,0,0,0
Decatur,Greensburg 6,State House,55,Mark Bacon,REP,25,15,0,40
Decatur,Greensburg 6,State House,55,Cindy Meyer Ziemke,REP,57,27,0,84
Decatur,Greensburg 7,Ballots Cast,,,,164,62,0,226
Decatur,Greensburg 7,Registered Voters,,,,,,,1029
Decatur,Greensburg 7,U.S. Senate,,Joe Donnelly,DEM,17,14,0,31
Decatur,Greensburg 7,U.S. Senate,,Mike Braun,REP,22,5,0,27
Decatur,Greensburg 7,U.S. Senate,,Luke Messer,REP,101,26,0,127
Decatur,Greensburg 7,U.S. Senate,,Todd Rokita,REP,17,11,0,28
Decatur,Greensburg 7,U.S. House,6,George T. Holland,DEM,0,2,0,2
Decatur,Greensburg 7,U.S. House,6,Jeannine Lee Lake,DEM,8,6,0,14
Decatur,Greensburg 7,U.S. House,6,K. (Jasen) Lave,DEM,0,0,0,0
Decatur,Greensburg 7,U.S. House,6,Jim Pruett,DEM,12,5,0,17
Decatur,Greensburg 7,U.S. House,6,Lane Siekman,DEM,0,0,0,0
Decatur,Greensburg 7,U.S. House,6,Joshua Williamson,DEM,0,1,0,1
Decatur,Greensburg 7,U.S. House,6,Mike Campbell,REP,4,4,0,8
Decatur,Greensburg 7,U.S. House,6,Jonathan M. Lamb,REP,15,5,0,20
Decatur,Greensburg 7,U.S. House,6,Stephen M. Mackenzie,REP,4,0,0,4
Decatur,Greensburg 7,U.S. House,6,Greg Pence,REP,110,31,0,141
Decatur,Greensburg 7,U.S. House,6,Jeff Smith,REP,5,1,0,6
Decatur,Greensburg 7,State Senate,43,No Candidate Filed,DEM,0,0,0,0
Decatur,Greensburg 7,State Senate,43,"Clyde A. ""Chip"" Perfect Jr.",REP,109,30,0,139
Decatur,Greensburg 7,State House,55,No Candidate Filed,DEM,0,0,0,0
Decatur,Greensburg 7,State House,55,Mark Bacon,REP,51,15,0,66
Decatur,Greensburg 7,State House,55,Cindy Meyer Ziemke,REP,82,26,0,108
Decatur,Greensburg 8,Ballots Cast,,,,182,44,0,226
Decatur,Greensburg 8,Registered Voters,,,,,,,922
Decatur,Greensburg 8,U.S. Senate,,Joe Donnelly,DEM,19,5,0,24
Decatur,Greensburg 8,U.S. Senate,,Mike Braun,REP,32,8,0,40
Decatur,Greensburg 8,U.S. Senate,,Luke Messer,REP,100,26,0,126
Decatur,Greensburg 8,U.S. Senate,,Todd Rokita,REP,24,5,0,29
Decatur,Greensburg 8,U.S. House,6,George T. Holland,DEM,0,0,0,0
Decatur,Greensburg 8,U.S. House,6,Jeannine Lee Lake,DEM,7,1,0,8
Decatur,Greensburg 8,U.S. House,6,K. (Jasen) Lave,DEM,0,0,0,0
Decatur,Greensburg 8,U.S. House,6,Jim Pruett,DEM,7,3,0,10
Decatur,Greensburg 8,U.S. House,6,Lane Siekman,DEM,1,1,0,2
Decatur,Greensburg 8,U.S. House,6,Joshua Williamson,DEM,3,0,0,3
Decatur,Greensburg 8,U.S. House,6,Mike Campbell,REP,8,3,0,11
Decatur,Greensburg 8,U.S. House,6,Jonathan M. Lamb,REP,29,8,0,37
Decatur,Greensburg 8,U.S. House,6,Stephen M. Mackenzie,REP,3,0,0,3
Decatur,Greensburg 8,U.S. House,6,Greg Pence,REP,111,26,0,137
Decatur,Greensburg 8,U.S. House,6,Jeff Smith,REP,3,1,0,4
Decatur,Greensburg 8,State Senate,43,No Candidate Filed,DEM,0,0,0,0
Decatur,Greensburg 8,State Senate,43,"Clyde A. ""Chip"" Perfect Jr.",REP,120,34,0,154
Decatur,Greensburg 8,State House,55,No Candidate Filed,DEM,0,0,0,0
Decatur,Greensburg 8,State House,55,Mark Bacon,REP,63,14,0,77
Decatur,Greensburg 8,State House,55,Cindy Meyer Ziemke,REP,88,25,0,113
Decatur,Adams Township,Ballots Cast,,,,175,34,0,209
Decatur,Adams Township,Registered Voters,,,,,,,866
Decatur,Adams Township,U.S. Senate,,Joe Donnelly,DEM,21,4,0,25
Decatur,Adams Township,U.S. Senate,,Mike Braun,REP,42,9,0,51
Decatur,Adams Township,U.S. Senate,,Luke Messer,REP,94,15,0,109
Decatur,Adams Township,U.S. Senate,,Todd Rokita,REP,15,6,0,21
Decatur,Adams Township,U.S. House,6,George T. Holland,DEM,2,2,0,4
Decatur,Adams Township,U.S. House,6,Jeannine Lee Lake,DEM,5,2,0,7
Decatur,Adams Township,U.S. House,6,K. (Jasen) Lave,DEM,0,0,0,0
Decatur,Adams Township,U.S. House,6,Jim Pruett,DEM,11,0,0,11
Decatur,Adams Township,U.S. House,6,Lane Siekman,DEM,0,0,0,0
Decatur,Adams Township,U.S. House,6,Joshua Williamson,DEM,2,0,0,2
Decatur,Adams Township,U.S. House,6,Mike Campbell,REP,2,0,0,2
Decatur,Adams Township,U.S. House,6,Jonathan M. Lamb,REP,33,9,0,42
Decatur,Adams Township,U.S. House,6,Stephen M. Mackenzie,REP,2,1,0,3
Decatur,Adams Township,U.S. House,6,Greg Pence,REP,109,18,0,127
Decatur,Adams Township,U.S. House,6,Jeff Smith,REP,2,1,0,3
Decatur,Adams Township,State Senate,43,No Candidate Filed,DEM,0,0,0,0
Decatur,Adams Township,State Senate,43,"Clyde A. ""Chip"" Perfect Jr.",REP,118,18,0,136
Decatur,Adams Township,State House,55,No Candidate Filed,DEM,0,0,0,0
Decatur,Adams Township,State House,55,Mark Bacon,REP,74,16,0,90
Decatur,Adams Township,State House,55,Cindy Meyer Ziemke,REP,72,13,0,85
Decatur,Clay Township,Ballots Cast,,,,179,62,0,241
Decatur,Clay Township,Registered Voters,,,,,,,781
Decatur,Clay Township,U.S. Senate,,Joe Donnelly,DEM,17,6,0,23
Decatur,Clay Township,U.S. Senate,,Mike Braun,REP,31,17,0,48
Decatur,Clay Township,U.S. Senate,,Luke Messer,REP,105,30,0,135
Decatur,Clay Township,U.S. Senate,,Todd Rokita,REP,18,6,0,24
Decatur,Clay Township,U.S. House,6,George T. Holland,DEM,2,2,0,4
Decatur,Clay Township,U.S. House,6,Jeannine Lee Lake,DEM,6,2,0,8
Decatur,Clay Township,U.S. House,6,K. (Jasen) Lave,DEM,1,0,0,1
Decatur,Clay Township,U.S. House,6,Jim Pruett,DEM,4,2,0,6
Decatur,Clay Township,U.S. House,6,Lane Siekman,DEM,1,0,0,1
Decatur,Clay Township,U.S. House,6,Joshua Williamson,DEM,2,2,0,4
Decatur,Clay Township,U.S. House,6,Mike Campbell,REP,4,4,0,8
Decatur,Clay Township,U.S. House,6,Jonathan M. Lamb,REP,19,6,0,25
Decatur,Clay Township,U.S. House,6,Stephen M. Mackenzie,REP,3,0,0,3
Decatur,Clay Township,U.S. House,6,Greg Pence,REP,116,35,0,151
Decatur,Clay Township,U.S. House,6,Jeff Smith,REP,8,3,0,11
Decatur,Clay Township,State Senate,43,No Candidate Filed,DEM,0,0,0,0
Decatur,Clay Township,State Senate,43,"Clyde A. ""Chip"" Perfect Jr.",REP,118,32,0,150
Decatur,Clay Township,State House,55,No Candidate Filed,DEM,0,0,0,0
Decatur,Clay Township,State House,55,Mark Bacon,REP,52,29,0,81
Decatur,Clay Township,State House,55,Cindy Meyer Ziemke,REP,98,21,0,119
Decatur,Clinton Township,Ballots Cast,,,,95,25,0,120
Decatur,Clinton Township,Registered Voters,,,,,,,329
Decatur,Clinton Township,U.S. Senate,,Joe Donnelly,DEM,5,0,0,5
Decatur,Clinton Township,U.S. Senate,,Mike Braun,REP,15,7,0,22
Decatur,Clinton Township,U.S. Senate,,Luke Messer,REP,65,13,0,78
Decatur,Clinton Township,U.S. Senate,,Todd Rokita,REP,8,3,0,11
Decatur,Clinton Township,U.S. House,6,George T. Holland,DEM,2,0,0,2
Decatur,Clinton Township,U.S. House,6,Jeannine Lee Lake,DEM,2,1,0,3
Decatur,Clinton Township,U.S. House,6,K. (Jasen) Lave,DEM,0,0,0,0
Decatur,Clinton Township,U.S. House,6,Jim Pruett,DEM,1,0,0,1
Decatur,Clinton Township,U.S. House,6,Lane Siekman,DEM,0,0,0,0
Decatur,Clinton Township,U.S. House,6,Joshua Williamson,DEM,0,0,0,0
Decatur,Clinton Township,U.S. House,6,Mike Campbell,REP,0,2,0,2
Decatur,Clinton Township,U.S. House,6,Jonathan M. Lamb,REP,9,3,0,12
Decatur,Clinton Township,U.S. House,6,Stephen M. Mackenzie,REP,0,1,0,1
Decatur,Clinton Township,U.S. House,6,Greg Pence,REP,75,15,0,90
Decatur,Clinton Township,U.S. House,6,Jeff Smith,REP,2,2,0,4
Decatur,Clinton Township,State Senate,43,No Candidate Filed,DEM,0,0,0,0
Decatur,Clinton Township,State Senate,43,"Clyde A. ""Chip"" Perfect Jr.",REP,72,20,0,92
Decatur,Clinton Township,State House,55,No Candidate Filed,DEM,0,0,0,0
Decatur,Clinton Township,State House,55,Mark Bacon,REP,38,11,0,49
Decatur,Clinton Township,State House,55,Cindy Meyer Ziemke,REP,46,11,0,57
Decatur,Fugit Township,Ballots Cast,,,,320,81,0,401
Decatur,Fugit Township,Registered Voters,,,,,,,1310
Decatur,Fugit Township,U.S. Senate,,Joe Donnelly,DEM,19,6,0,25
Decatur,Fugit Township,U.S. Senate,,Mike Braun,REP,62,24,0,86
Decatur,Fugit Township,U.S. Senate,,Luke Messer,REP,205,36,0,241
Decatur,Fugit Township,U.S. Senate,,Todd Rokita,REP,30,9,0,39
Decatur,Fugit Township,U.S. House,6,George T. Holland,DEM,1,0,0,1
Decatur,Fugit Township,U.S. House,6,Jeannine Lee Lake,DEM,9,0,0,9
Decatur,Fugit Township,U.S. House,6,K. (Jasen) Lave,DEM,0,0,0,0
Decatur,Fugit Township,U.S. House,6,Jim Pruett,DEM,9,3,0,12
Decatur,Fugit Township,U.S. House,6,Lane Siekman,DEM,1,1,0,2
Decatur,Fugit Township,U.S. House,6,Joshua Williamson,DEM,0,0,0,0
Decatur,Fugit Township,U.S. House,6,Mike Campbell,REP,11,0,0,11
Decatur,Fugit Township,U.S. House,6,Jonathan M. Lamb,REP,48,17,0,65
Decatur,Fugit Township,U.S. House,6,Stephen M. Mackenzie,REP,10,3,0,13
Decatur,Fugit Township,U.S. House,6,Greg Pence,REP,223,46,0,269
Decatur,Fugit Township,U.S. House,6,Jeff Smith,REP,3,1,0,4
Decatur,Fugit Township,State Senate,43,No Candidate Filed,DEM,0,0,0,0
Decatur,Fugit Township,State Senate,43,"Clyde A. ""Chip"" Perfect Jr.",REP,228,50,0,278
Decatur,Fugit Township,State House,55,No Candidate Filed,DEM,0,0,0,0
Decatur,Fugit Township,State House,55,Mark Bacon,REP,139,33,0,172
Decatur,Fugit Township,State House,55,Cindy Meyer Ziemke,REP,151,36,0,187
Decatur,Jackson Township,Ballots Cast,,,,156,31,0,187
Decatur,Jackson Township,Registered Voters,,,,,,,682
Decatur,Jackson Township,U.S. Senate,,Joe Donnelly,DEM,12,7,0,19
Decatur,Jackson Township,U.S. Senate,,Mike Braun,REP,50,4,0,54
Decatur,Jackson Township,U.S. Senate,,Luke Messer,REP,69,16,0,85
Decatur,Jackson Township,U.S. Senate,,Todd Rokita,REP,20,4,0,24
Decatur,Jackson Township,U.S. House,6,George T. Holland,DEM,1,0,0,1
Decatur,Jackson Township,U.S. House,6,Jeannine Lee Lake,DEM,3,2,0,5
Decatur,Jackson Township,U.S. House,6,K. (Jasen) Lave,DEM,1,0,0,1
Decatur,Jackson Township,U.S. House,6,Jim Pruett,DEM,5,3,0,8
Decatur,Jackson Township,U.S. House,6,Lane Siekman,DEM,2,2,0,4
Decatur,Jackson Township,U.S. House,6,Joshua Williamson,DEM,1,0,0,1
Decatur,Jackson Township,U.S. House,6,Mike Campbell,REP,3,0,0,3
Decatur,Jackson Township,U.S. House,6,Jonathan M. Lamb,REP,15,2,0,17
Decatur,Jackson Township,U.S. House,6,Stephen M. Mackenzie,REP,2,1,0,3
Decatur,Jackson Township,U.S. House,6,Greg Pence,REP,107,20,0,127
Decatur,Jackson Township,U.S. House,6,Jeff Smith,REP,6,1,0,7
Decatur,Jackson Township,State Senate,43,No Candidate Filed,DEM,0,0,0,0
Decatur,Jackson Township,State Senate,43,"Clyde A. ""Chip"" Perfect Jr.",REP,116,21,0,137
Decatur,Jackson Township,State House,67,No Candidate Filed,DEM,0,0,0,0
Decatur,Jackson Township,State House,67,Randy Frye,REP,118,19,0,137
Decatur,Marion Township,Ballots Cast,,,,197,88,0,285
Decatur,Marion Township,Registered Voters,,,,,,,1119
Decatur,Marion Township,U.S. Senate,,Joe Donnelly,DEM,10,13,0,23
Decatur,Marion Township,U.S. Senate,,Mike Braun,REP,38,14,0,52
Decatur,Marion Township,U.S. Senate,,Luke Messer,REP,120,48,0,168
Decatur,Marion Township,U.S. Senate,,Todd Rokita,REP,22,9,0,31
Decatur,Marion Township,U.S. House,6,George T. Holland,DEM,3,2,0,5
Decatur,Marion Township,U.S. House,6,Jeannine Lee Lake,DEM,3,2,0,5
Decatur,Marion Township,U.S. House,6,K. (Jasen) Lave,DEM,0,0,0,0
Decatur,Marion Township,U.S. House,6,Jim Pruett,DEM,2,5,0,7
Decatur,Marion Township,U.S. House,6,Lane Siekman,DEM,0,2,0,2
Decatur,Marion Township,U.S. House,6,Joshua Williamson,DEM,3,1,0,4
Decatur,Marion Township,U.S. House,6,Mike Campbell,REP,4,1,0,5
Decatur,Marion Township,U.S. House,6,Jonathan M. Lamb,REP,20,5,0,25
Decatur,Marion Township,U.S. House,6,Stephen M. Mackenzie,REP,4,1,0,5
Decatur,Marion Township,U.S. House,6,Greg Pence,REP,148,58,0,206
Decatur,Marion Township,U.S. House,6,Jeff Smith,REP,3,1,0,4
Decatur,Marion Township,State Senate,43,No Candidate Filed,DEM,0,0,0,0
Decatur,Marion Township,State Senate,43,"Clyde A. ""Chip"" Perfect Jr.",REP,145,52,0,197
Decatur,Marion Township,State House,67,No Candidate Filed,DEM,0,0,0,0
Decatur,Marion Township,State House,67,Randy Frye,REP,171,62,0,233
Decatur,Saltcreek Township,Ballots Cast,,,,235,32,0,267
Decatur,Saltcreek Township,Registered Voters,,,,,,,826
Decatur,Saltcreek Township,U.S. Senate,,Joe Donnelly,DEM,20,2,0,22
Decatur,Saltcreek Township,U.S. Senate,,Mike Braun,REP,47,7,0,54
Decatur,Saltcreek Township,U.S. Senate,,Luke Messer,REP,134,21,0,155
Decatur,Saltcreek Township,U.S. Senate,,Todd Rokita,REP,28,2,0,30
Decatur,Saltcreek Township,U.S. House,6,George T. Holland,DEM,6,0,0,6
Decatur,Saltcreek Township,U.S. House,6,Jeannine Lee Lake,DEM,7,0,0,7
Decatur,Saltcreek Township,U.S. House,6,K. (Jasen) Lave,DEM,1,0,0,1
Decatur,Saltcreek Township,U.S. House,6,Jim Pruett,DEM,2,1,0,3
Decatur,Saltcreek Township,U.S. House,6,Lane Siekman,DEM,2,0,0,2
Decatur,Saltcreek Township,U.S. House,6,Joshua Williamson,DEM,2,0,0,2
Decatur,Saltcreek Township,U.S. House,6,Mike Campbell,REP,6,0,0,6
Decatur,Saltcreek Township,U.S. House,6,Jonathan M. Lamb,REP,29,5,0,34
Decatur,Saltcreek Township,U.S. House,6,Stephen M. Mackenzie,REP,6,0,0,6
Decatur,Saltcreek Township,U.S. House,6,Greg Pence,REP,160,24,0,184
Decatur,Saltcreek Township,U.S. House,6,Jeff Smith,REP,5,0,0,5
Decatur,Saltcreek Township,State Senate,43,No Candidate Filed,DEM,0,0,0,0
Decatur,Saltcreek Township,State Senate,43,"Clyde A. ""Chip"" Perfect Jr.",REP,177,24,0,201
Decatur,Saltcreek Township,State House,67,No Candidate Filed,DEM,0,0,0,0
Decatur,Saltcreek Township,State House,67,Randy Frye,REP,174,23,0,197
Decatur,Westport Town,Ballots Cast,,,,212,45,0,257
Decatur,Westport Town,Registered Voters,,,,,,,817
Decatur,Westport Town,U.S. Senate,,Joe Donnelly,DEM,15,6,0,21
Decatur,Westport Town,U.S. Senate,,Mike Braun,REP,40,15,0,55
Decatur,Westport Town,U.S. Senate,,Luke Messer,REP,116,20,0,136
Decatur,Westport Town,U.S. Senate,,Todd Rokita,REP,23,2,0,25
Decatur,Westport Town,U.S. House,6,George T. Holland,DEM,2,0,0,2
Decatur,Westport Town,U.S. House,6,Jeannine Lee Lake,DEM,5,3,0,8
Decatur,Westport Town,U.S. House,6,K. (Jasen) Lave,DEM,0,0,0,0
Decatur,Westport Town,U.S. House,6,Jim Pruett,DEM,6,3,0,9
Decatur,Westport Town,U.S. House,6,Lane Siekman,DEM,1,0,0,1
Decatur,Westport Town,U.S. House,6,Joshua Williamson,DEM,2,0,0,2
Decatur,Westport Town,U.S. House,6,Mike Campbell,REP,5,1,0,6
Decatur,Westport Town,U.S. House,6,Jonathan M. Lamb,REP,14,10,0,24
Decatur,Westport Town,U.S. House,6,Stephen M. Mackenzie,REP,4,0,0,4
Decatur,Westport Town,U.S. House,6,Greg Pence,REP,156,25,0,181
Decatur,Westport Town,U.S. House,6,Jeff Smith,REP,2,0,0,2
Decatur,Westport Town,State Senate,43,No Candidate Filed,DEM,0,0,0,0
