candidate,office,district,party,county,precinct,votes
Mark W. Rutherford,Secretary of State,,L,Martin,Perry 5,6
Write in,Secretary of State,,,Martin,Perry 5,0
Tera Klutz,Auditor of State,,R,Martin,Perry 5,177
Joselyn Whitticker,Auditor of State,,D,Martin,Perry 5,75
John Schick,Auditor of State,,L,Martin,Perry 5,7
Kelly Mitchell,Treasurer of State,,R,Martin,Perry 5,193
John C. Aguilera,Treasurer of State,,D,Martin,Perry 5,60
Larry D Bucshon,U.S. House,,R,Martin,Perry 5,197
William Tanoos,U.S. House,,D,Martin,Perry 5,67
Write in,U.S. House,,,Martin,Perry 5,0
Eric S Bassler,State Senate,39,R,Martin,Perry 5,217
Shane M Lindauer,State Representative,63,R,Martin,Perry 5,107
"Joseph ""Joe"" Lannan",State Representative,63,D,Martin,Perry 5,161
,Registered Voters,,,Martin,Perry 6,572
,Ballots Cast,,,Martin,Perry 6,389
,Straight Party,,R,Martin,Perry 6,50
,Straight Party,,D,Martin,Perry 6,8
,Straight Party,,L,Martin,Perry 6,0
Mike Braun,U.S. Senate,,R,Martin,Perry 6,280
Joe Donnelly,U.S. Senate,,D,Martin,Perry 6,98
Lucy M Brenton,U.S. Senate,,L,Martin,Perry 6,8
Write in,U.S. Senate,,,Martin,Perry 6,0
Connie Lawson,Secretary of State,,R,Martin,Perry 6,279
Jim Harper,Secretary of State,,D,Martin,Perry 6,77
Mark W. Rutherford,Secretary of State,,L,Martin,Perry 6,11
Write in,Secretary of State,,,Martin,Perry 6,0
Tera Klutz,Auditor of State,,R,Martin,Perry 6,258
Joselyn Whitticker,Auditor of State,,D,Martin,Perry 6,93
John Schick,Auditor of State,,L,Martin,Perry 6,8
Kelly Mitchell,Treasurer of State,,R,Martin,Perry 6,265
John C. Aguilera,Treasurer of State,,D,Martin,Perry 6,89
Larry D Bucshon,U.S. House,,R,Martin,Perry 6,302
William Tanoos,U.S. House,,D,Martin,Perry 6,79
Write in,U.S. House,,,Martin,Perry 6,0
Eric S Bassler,State Senate,39,R,Martin,Perry 6,322
Jeff Ellington,State Representative,62,R,Martin,Perry 6,264
Amy Swain,State Representative,62,D,Martin,Perry 6,108
,Registered Voters,,,Martin,Perry 7,457
,Ballots Cast,,,Martin,Perry 7,295
,Straight Party,,R,Martin,Perry 7,78
,Straight Party,,D,Martin,Perry 7,6
,Straight Party,,L,Martin,Perry 7,0
Mike Braun,U.S. Senate,,R,Martin,Perry 7,222
Joe Donnelly,U.S. Senate,,D,Martin,Perry 7,57
Lucy M Brenton,U.S. Senate,,L,Martin,Perry 7,12
Write in,U.S. Senate,,,Martin,Perry 7,1
Connie Lawson,Secretary of State,,R,Martin,Perry 7,227
Jim Harper,Secretary of State,,D,Martin,Perry 7,49
Mark W. Rutherford,Secretary of State,,L,Martin,Perry 7,12
Write in,Secretary of State,,,Martin,Perry 7,0
Tera Klutz,Auditor of State,,R,Martin,Perry 7,211
Joselyn Whitticker,Auditor of State,,D,Martin,Perry 7,62
John Schick,Auditor of State,,L,Martin,Perry 7,8
Kelly Mitchell,Treasurer of State,,R,Martin,Perry 7,224
John C. Aguilera,Treasurer of State,,D,Martin,Perry 7,56
Larry D Bucshon,U.S. House,,R,Martin,Perry 7,231
William Tanoos,U.S. House,,D,Martin,Perry 7,56
Write in,U.S. House,,,Martin,Perry 7,2
Eric S Bassler,State Senate,39,R,Martin,Perry 7,253
Jeff Ellington,State Representative,62,R,Martin,Perry 7,218
Amy Swain,State Representative,62,D,Martin,Perry 7,67
,Registered Voters,,,Martin,Crane,168
,Ballots Cast,,,Martin,Crane,78
,Straight Party,,R,Martin,Crane,13
,Straight Party,,D,Martin,Crane,4
,Straight Party,,L,Martin,Crane,0
Mike Braun,U.S. Senate,,R,Martin,Crane,52
Joe Donnelly,U.S. Senate,,D,Martin,Crane,25
Lucy M Brenton,U.S. Senate,,L,Martin,Crane,1
Write in,U.S. Senate,,,Martin,Crane,0
Connie Lawson,Secretary of State,,R,Martin,Crane,53
Jim Harper,Secretary of State,,D,Martin,Crane,22
Mark W. Rutherford,Secretary of State,,L,Martin,Crane,1
Write in,Secretary of State,,,Martin,Crane,0
Tera Klutz,Auditor of State,,R,Martin,Crane,48
Joselyn Whitticker,Auditor of State,,D,Martin,Crane,24
John Schick,Auditor of State,,L,Martin,Crane,1
Kelly Mitchell,Treasurer of State,,R,Martin,Crane,48
John C. Aguilera,Treasurer of State,,D,Martin,Crane,25
Larry D Bucshon,U.S. House,,R,Martin,Crane,54
William Tanoos,U.S. House,,D,Martin,Crane,23
Write in,U.S. House,,,Martin,Crane,0
Eric S Bassler,State Senate,39,R,Martin,Crane,67
Jeff Ellington,State Representative,62,R,Martin,Crane,47
Amy Swain,State Representative,62,D,Martin,Crane,30
,Registered Voters,,,Martin,Rutherford,516
,Ballots Cast,,,Martin,Rutherford,309
,Straight Party,,R,Martin,Rutherford,46
,Straight Party,,D,Martin,Rutherford,12
,Straight Party,,L,Martin,Rutherford,1
Mike Braun,U.S. Senate,,R,Martin,Rutherford,214
Joe Donnelly,U.S. Senate,,D,Martin,Rutherford,73
Lucy M Brenton,U.S. Senate,,L,Martin,Rutherford,16
Write in,U.S. Senate,,,Martin,Rutherford,0
Connie Lawson,Secretary of State,,R,Martin,Rutherford,205
Jim Harper,Secretary of State,,D,Martin,Rutherford,73
Mark W. Rutherford,Secretary of State,,L,Martin,Rutherford,16
Write in,Secretary of State,,,Martin,Rutherford,0
Tera Klutz,Auditor of State,,R,Martin,Rutherford,194
Joselyn Whitticker,Auditor of State,,D,Martin,Rutherford,78
John Schick,Auditor of State,,L,Martin,Rutherford,11
Kelly Mitchell,Treasurer of State,,R,Martin,Rutherford,207
John C. Aguilera,Treasurer of State,,D,Martin,Rutherford,77
Larry D Bucshon,U.S. House,,R,Martin,Rutherford,217
William Tanoos,U.S. House,,D,Martin,Rutherford,79
Write in,U.S. House,,,Martin,Rutherford,0
Eric S Bassler,State Senate,39,R,Martin,Rutherford,241
Shane M Lindauer,State Representative,63,R,Martin,Rutherford,132
"Joseph ""Joe"" Lannan",State Representative,63,D,Martin,Rutherford,170
,Registered Voters,,,Martin,Mitcheltree,447
,Ballots Cast,,,Martin,Mitcheltree,262
,Straight Party,,R,Martin,Mitcheltree,42
,Straight Party,,D,Martin,Mitcheltree,6
,Straight Party,,L,Martin,Mitcheltree,3
Mike Braun,U.S. Senate,,R,Martin,Mitcheltree,178
Joe Donnelly,U.S. Senate,,D,Martin,Mitcheltree,56
Lucy M Brenton,U.S. Senate,,L,Martin,Mitcheltree,22
Write in,U.S. Senate,,,Martin,Mitcheltree,0
Connie Lawson,Secretary of State,,R,Martin,Mitcheltree,170
Jim Harper,Secretary of State,,D,Martin,Mitcheltree,61
Mark W. Rutherford,Secretary of State,,L,Martin,Mitcheltree,16
Write in,Secretary of State,,,Martin,Mitcheltree,0
Tera Klutz,Auditor of State,,R,Martin,Mitcheltree,161
Joselyn Whitticker,Auditor of State,,D,Martin,Mitcheltree,63
John Schick,Auditor of State,,L,Martin,Mitcheltree,18
Kelly Mitchell,Treasurer of State,,R,Martin,Mitcheltree,170
John C. Aguilera,Treasurer of State,,D,Martin,Mitcheltree,64
Larry D Bucshon,U.S. House,,R,Martin,Mitcheltree,189
William Tanoos,U.S. House,,D,Martin,Mitcheltree,61
Write in,U.S. House,,,Martin,Mitcheltree,0
Eric S Bassler,State Senate,39,R,Martin,Mitcheltree,195
Jeff Ellington,State Representative,62,R,Martin,Mitcheltree,170
Amy Swain,State Representative,62,D,Martin,Mitcheltree,73
,Registered Voters,,,Martin,North Center,502
,Ballots Cast,,,Martin,North Center,328
,Straight Party,,R,Martin,North Center,60
,Straight Party,,D,Martin,North Center,7
,Straight Party,,L,Martin,North Center,2
Mike Braun,U.S. Senate,,R,Martin,North Center,222
Joe Donnelly,U.S. Senate,,D,Martin,North Center,86
Lucy M Brenton,U.S. Senate,,L,Martin,North Center,14
Write in,U.S. Senate,,,Martin,North Center,1
Connie Lawson,Secretary of State,,R,Martin,North Center,231
Jim Harper,Secretary of State,,D,Martin,North Center,62
Mark W. Rutherford,Secretary of State,,L,Martin,North Center,19
Write in,Secretary of State,,,Martin,North Center,0
Tera Klutz,Auditor of State,,R,Martin,North Center,221
Joselyn Whitticker,Auditor of State,,D,Martin,North Center,63
John Schick,Auditor of State,,L,Martin,North Center,20
Kelly Mitchell,Treasurer of State,,R,Martin,North Center,235
John C. Aguilera,Treasurer of State,,D,Martin,North Center,65
Larry D Bucshon,U.S. House,,R,Martin,North Center,236
William Tanoos,U.S. House,,D,Martin,North Center,72
Write in,U.S. House,,,Martin,North Center,2
Eric S Bassler,State Senate,39,R,Martin,North Center,262
Jeff Ellington,State Representative,62,R,Martin,North Center,232
Amy Swain,State Representative,62,D,Martin,North Center,75
,Registered Voters,,,Martin,South Center,285
,Ballots Cast,,,Martin,South Center,175
,Straight Party,,R,Martin,South Center,26
,Straight Party,,D,Martin,South Center,3
,Straight Party,,L,Martin,South Center,1
Mike Braun,U.S. Senate,,R,Martin,South Center,112
Joe Donnelly,U.S. Senate,,D,Martin,South Center,50
Lucy M Brenton,U.S. Senate,,L,Martin,South Center,8
Write in,U.S. Senate,,,Martin,South Center,0
Connie Lawson,Secretary of State,,R,Martin,South Center,109
Jim Harper,Secretary of State,,D,Martin,South Center,51
Mark W. Rutherford,Secretary of State,,L,Martin,South Center,1
Write in,Secretary of State,,,Martin,South Center,1
Tera Klutz,Auditor of State,,R,Martin,South Center,101
Joselyn Whitticker,Auditor of State,,D,Martin,South Center,53
John Schick,Auditor of State,,L,Martin,South Center,3
Kelly Mitchell,Treasurer of State,,R,Martin,South Center,106
John C. Aguilera,Treasurer of State,,D,Martin,South Center,47
Larry D Bucshon,U.S. House,,R,Martin,South Center,123
William Tanoos,U.S. House,,D,Martin,South Center,42
Write in,U.S. House,,,Martin,South Center,0
Eric S Bassler,State Senate,39,R,Martin,South Center,135
Shane M Lindauer,State Representative,63,R,Martin,South Center,74
"Joseph ""Joe"" Lannan",State Representative,63,D,Martin,South Center,92
,Registered Voters,,,Martin,Lost River,384
,Ballots Cast,,,Martin,Lost River,211
,Straight Party,,R,Martin,Lost River,51
,Straight Party,,D,Martin,Lost River,21
,Straight Party,,L,Martin,Lost River,1
Mike Braun,U.S. Senate,,R,Martin,Lost River,135
Joe Donnelly,U.S. Senate,,D,Martin,Lost River,62
Lucy M Brenton,U.S. Senate,,L,Martin,Lost River,7
Write in,U.S. Senate,,,Martin,Lost River,0
Connie Lawson,Secretary of State,,R,Martin,Lost River,136
Jim Harper,Secretary of State,,D,Martin,Lost River,55
Mark W. Rutherford,Secretary of State,,L,Martin,Lost River,9
Write in,Secretary of State,,,Martin,Lost River,1
Tera Klutz,Auditor of State,,R,Martin,Lost River,129
Joselyn Whitticker,Auditor of State,,D,Martin,Lost River,60
John Schick,Auditor of State,,L,Martin,Lost River,8
Kelly Mitchell,Treasurer of State,,R,Martin,Lost River,136
John C. Aguilera,Treasurer of State,,D,Martin,Lost River,59
Larry D Bucshon,U.S. House,,R,Martin,Lost River,143
William Tanoos,U.S. House,,D,Martin,Lost River,57
Write in,U.S. House,,,Martin,Lost River,1
Eric S Bassler,State Senate,39,R,Martin,Lost River,152
Shane M Lindauer,State Representative,63,R,Martin,Lost River,125
"Joseph ""Joe"" Lannan",State Representative,63,D,Martin,Lost River,77
,Registered Voters,,,Martin,East Memphis,196
,Ballots Cast,,,Martin,East Memphis,119
,Straight Party,,R,Martin,East Memphis,27
,Straight Party,,D,Martin,East Memphis,4
,Straight Party,,L,Martin,East Memphis,1
Mike Braun,U.S. Senate,,R,Martin,East Memphis,74
Joe Donnelly,U.S. Senate,,D,Martin,East Memphis,30
Lucy M Brenton,U.S. Senate,,L,Martin,East Memphis,7
Write in,U.S. Senate,,,Martin,East Memphis,0
Connie Lawson,Secretary of State,,R,Martin,East Memphis,73
Jim Harper,Secretary of State,,D,Martin,East Memphis,25
Mark W. Rutherford,Secretary of State,,L,Martin,East Memphis,5
Write in,Secretary of State,,,Martin,East Memphis,0
Tera Klutz,Auditor of State,,R,Martin,East Memphis,71
Joselyn Whitticker,Auditor of State,,D,Martin,East Memphis,26
John Schick,Auditor of State,,L,Martin,East Memphis,4
Kelly Mitchell,Treasurer of State,,R,Martin,East Memphis,73
John C. Aguilera,Treasurer of State,,D,Martin,East Memphis,28
Larry D Bucshon,U.S. House,,R,Martin,East Memphis,78
William Tanoos,U.S. House,,D,Martin,East Memphis,27
Write in,U.S. House,,,Martin,East Memphis,0
Eric S Bassler,State Senate,39,R,Martin,East Memphis,84
Shane M Lindauer,State Representative,63,R,Martin,East Memphis,59
"Joseph ""Joe"" Lannan",State Representative,63,D,Martin,East Memphis,46
,Registered Voters,,,Martin,West Memphis,443
,Ballots Cast,,,Martin,West Memphis,279
,Straight Party,,R,Martin,West Memphis,46
,Straight Party,,D,Martin,West Memphis,11
,Straight Party,,L,Martin,West Memphis,2
Mike Braun,U.S. Senate,,R,Martin,West Memphis,147
Joe Donnelly,U.S. Senate,,D,Martin,West Memphis,92
Lucy M Brenton,U.S. Senate,,L,Martin,West Memphis,13
Write in,U.S. Senate,,,Martin,West Memphis,0
Connie Lawson,Secretary of State,,R,Martin,West Memphis,146
Jim Harper,Secretary of State,,D,Martin,West Memphis,73
Mark W. Rutherford,Secretary of State,,L,Martin,West Memphis,11
Write in,Secretary of State,,,Martin,West Memphis,0
Tera Klutz,Auditor of State,,R,Martin,West Memphis,139
Joselyn Whitticker,Auditor of State,,D,Martin,West Memphis,86
John Schick,Auditor of State,,L,Martin,West Memphis,5
Kelly Mitchell,Treasurer of State,,R,Martin,West Memphis,160
John C. Aguilera,Treasurer of State,,D,Martin,West Memphis,67
Larry D Bucshon,U.S. House,,R,Martin,West Memphis,165
William Tanoos,U.S. House,,D,Martin,West Memphis,79
Write in,U.S. House,,,Martin,West Memphis,0
Eric S Bassler,State Senate,39,R,Martin,West Memphis,180
Shane M Lindauer,State Representative,63,R,Martin,West Memphis,124
"Joseph ""Joe"" Lannan",State Representative,63,D,Martin,West Memphis,118
,Registered Voters,,,Martin,North Halbert,401
,Ballots Cast,,,Martin,North Halbert,237
,Straight Party,,R,Martin,North Halbert,73
,Straight Party,,D,Martin,North Halbert,9
,Straight Party,,L,Martin,North Halbert,3
Mike Braun,U.S. Senate,,R,Martin,North Halbert,177
Joe Donnelly,U.S. Senate,,D,Martin,North Halbert,41
Lucy M Brenton,U.S. Senate,,L,Martin,North Halbert,12
Write in,U.S. Senate,,,Martin,North Halbert,0
Connie Lawson,Secretary of State,,R,Martin,North Halbert,167
Jim Harper,Secretary of State,,D,Martin,North Halbert,42
Mark W. Rutherford,Secretary of State,,L,Martin,North Halbert,14
Write in,Secretary of State,,,Martin,North Halbert,0
Tera Klutz,Auditor of State,,R,Martin,North Halbert,164
Joselyn Whitticker,Auditor of State,,D,Martin,North Halbert,40
John Schick,Auditor of State,,L,Martin,North Halbert,12
Kelly Mitchell,Treasurer of State,,R,Martin,North Halbert,170
John C. Aguilera,Treasurer of State,,D,Martin,North Halbert,44
Larry D Bucshon,U.S. House,,R,Martin,North Halbert,183
William Tanoos,U.S. House,,D,Martin,North Halbert,42
Write in,U.S. House,,,Martin,North Halbert,0
Eric S Bassler,State Senate,39,R,Martin,North Halbert,191
Shane M Lindauer,State Representative,63,R,Martin,North Halbert,154
"Joseph ""Joe"" Lannan",State Representative,63,D,Martin,North Halbert,66
,Registered Voters,,,Martin,South Halbert,333
,Ballots Cast,,,Martin,South Halbert,200
,Straight Party,,R,Martin,South Halbert,62
,Straight Party,,D,Martin,South Halbert,9
,Straight Party,,L,Martin,South Halbert,1
Mike Braun,U.S. Senate,,R,Martin,South Halbert,153
Joe Donnelly,U.S. Senate,,D,Martin,South Halbert,34
Lucy M Brenton,U.S. Senate,,L,Martin,South Halbert,10
Write in,U.S. Senate,,,Martin,South Halbert,0
Connie Lawson,Secretary of State,,R,Martin,South Halbert,158
Jim Harper,Secretary of State,,D,Martin,South Halbert,26
Mark W. Rutherford,Secretary of State,,L,Martin,South Halbert,8
Write in,Secretary of State,,,Martin,South Halbert,0
Tera Klutz,Auditor of State,,R,Martin,South Halbert,150
Joselyn Whitticker,Auditor of State,,D,Martin,South Halbert,30
John Schick,Auditor of State,,L,Martin,South Halbert,6
Kelly Mitchell,Treasurer of State,,R,Martin,South Halbert,156
John C. Aguilera,Treasurer of State,,D,Martin,South Halbert,28
Larry D Bucshon,U.S. House,,R,Martin,South Halbert,166
William Tanoos,U.S. House,,D,Martin,South Halbert,26
Write in,U.S. House,,,Martin,South Halbert,0
Eric S Bassler,State Senate,39,R,Martin,South Halbert,169
Shane M Lindauer,State Representative,63,R,Martin,South Halbert,142
"Joseph ""Joe"" Lannan",State Representative,63,D,Martin,South Halbert,51
,Registered Voters,,,Martin,Southeast Halbert,316
,Ballots Cast,,,Martin,Southeast Halbert,198
,Straight Party,,R,Martin,Southeast Halbert,38
,Straight Party,,D,Martin,Southeast Halbert,8
,Straight Party,,L,Martin,Southeast Halbert,1
Mike Braun,U.S. Senate,,R,Martin,Southeast Halbert,145
Joe Donnelly,U.S. Senate,,D,Martin,Southeast Halbert,40
Lucy M Brenton,U.S. Senate,,L,Martin,Southeast Halbert,8
Write in,U.S. Senate,,,Martin,Southeast Halbert,0
Connie Lawson,Secretary of State,,R,Martin,Southeast Halbert,137
Jim Harper,Secretary of State,,D,Martin,Southeast Halbert,33
Mark W. Rutherford,Secretary of State,,L,Martin,Southeast Halbert,7
Write in,Secretary of State,,,Martin,Southeast Halbert,0
Tera Klutz,Auditor of State,,R,Martin,Southeast Halbert,133
Joselyn Whitticker,Auditor of State,,D,Martin,Southeast Halbert,35
John Schick,Auditor of State,,L,Martin,Southeast Halbert,7
Kelly Mitchell,Treasurer of State,,R,Martin,Southeast Halbert,140
John C. Aguilera,Treasurer of State,,D,Martin,Southeast Halbert,36
Larry D Bucshon,U.S. House,,R,Martin,Southeast Halbert,151
William Tanoos,U.S. House,,D,Martin,Southeast Halbert,33
Write in,U.S. House,,,Martin,Southeast Halbert,0
Eric S Bassler,State Senate,39,R,Martin,Southeast Halbert,156
Shane M Lindauer,State Representative,63,R,Martin,Southeast Halbert,115
"Joseph ""Joe"" Lannan",State Representative,63,D,Martin,Southeast Halbert,72
