county,precinct,office,district,candidate,party,absentee,early_voting,election day,votes
Harrison,Precinct 05,U.S. House,9,Dan Canon,,1,0,14,15
Harrison,Precinct 05,U.S. House,9,Rob Chatlos,,0,0,2,2
Harrison,Precinct 05,U.S. House,9,Liz Watson,,9,0,21,30
Harrison,Precinct 05,U.S. House,9,Over Votes,,0,0,0,0
Harrison,Precinct 05,U.S. House,9,Under Votes,,0,0,3,3
Harrison,Precinct 05,State Senate,47,Nicholas A. (Nick) Siler,,8,0,29,37
Harrison,Precinct 05,State Senate,47,Over Votes,,0,0,0,0
Harrison,Precinct 05,State Senate,47,Under Votes,,2,0,11,13
Harrison,Precinct 05,State House,70,Sarah Stivers,,8,0,29,37
Harrison,Precinct 05,State House,70,Over Votes,,0,0,0,0
Harrison,Precinct 05,State House,70,Under Votes,,2,0,11,13
Harrison,Precinct 06,Ballots Cast,,,,,,,116
Harrison,Precinct 06,U.S. Senate,,Mike Braun,,0,0,32,32
Harrison,Precinct 06,U.S. Senate,,Luke Messer,,2,0,12,14
Harrison,Precinct 06,U.S. Senate,,Todd Rokita,,3,0,18,21
Harrison,Precinct 06,U.S. Senate,,Over Votes,,0,0,0,0
Harrison,Precinct 06,U.S. Senate,,Under Votes,,1,0,6,7
Harrison,Precinct 06,U.S. House,9,James Dean Alspach,,1,0,5,6
Harrison,Precinct 06,U.S. House,9,Trey Hollingsworth,,5,0,62,67
Harrison,Precinct 06,U.S. House,9,Over Votes,,0,0,0,0
Harrison,Precinct 06,U.S. House,9,Under Votes,,0,0,1,1
Harrison,Precinct 06,State Senate,47,Erin Houchin,,4,0,54,58
Harrison,Precinct 06,State Senate,47,Over Votes,,0,0,0,0
Harrison,Precinct 06,State Senate,47,Under Votes,,2,0,14,16
Harrison,Precinct 06,State House,70,Karen Engleman,,5,0,56,61
Harrison,Precinct 06,State House,70,Over Votes,,0,0,0,0
Harrison,Precinct 06,State House,70,Under Votes,,1,0,12,13
Harrison,Precinct 06,U.S. Senate,,Joe Donnelly,,9,0,29,38
Harrison,Precinct 06,U.S. Senate,,Over Votes,,0,0,0,0
Harrison,Precinct 06,U.S. Senate,,Under Votes,,2,0,2,4
Harrison,Precinct 06,U.S. House,9,Dan Canon,,5,0,11,16
Harrison,Precinct 06,U.S. House,9,Rob Chatlos,,0,0,1,1
Harrison,Precinct 06,U.S. House,9,Liz Watson,,5,0,19,24
Harrison,Precinct 06,U.S. House,9,Over Votes,,0,0,0,0
Harrison,Precinct 06,U.S. House,9,Under Votes,,1,0,0,1
Harrison,Precinct 06,State Senate,47,Nicholas A. (Nick) Siler,,10,0,26,36
Harrison,Precinct 06,State Senate,47,Over Votes,,0,0,0,0
Harrison,Precinct 06,State Senate,47,Under Votes,,1,0,5,6
Harrison,Precinct 06,State House,70,Sarah Stivers,,10,0,27,37
Harrison,Precinct 06,State House,70,Over Votes,,0,0,0,0
Harrison,Precinct 06,State House,70,Under Votes,,1,0,4,5
Harrison,Precinct 07,Ballots Cast,,,,,,,244
Harrison,Precinct 07,U.S. Senate,,Mike Braun,,4,0,50,54
Harrison,Precinct 07,U.S. Senate,,Luke Messer,,5,0,41,46
Harrison,Precinct 07,U.S. Senate,,Todd Rokita,,5,0,36,41
Harrison,Precinct 07,U.S. Senate,,Over Votes,,0,0,0,0
Harrison,Precinct 07,U.S. Senate,,Under Votes,,0,0,19,19
Harrison,Precinct 07,U.S. House,9,James Dean Alspach,,4,0,19,23
Harrison,Precinct 07,U.S. House,9,Trey Hollingsworth,,10,0,114,124
Harrison,Precinct 07,U.S. House,9,Over Votes,,0,0,0,0
Harrison,Precinct 07,U.S. House,9,Under Votes,,0,0,13,13
Harrison,Precinct 07,State Senate,47,Erin Houchin,,14,0,117,131
Harrison,Precinct 07,State Senate,47,Over Votes,,0,0,0,0
Harrison,Precinct 07,State Senate,47,Under Votes,,0,0,29,29
Harrison,Precinct 07,State House,70,Karen Engleman,,14,0,121,135
Harrison,Precinct 07,State House,70,Over Votes,,0,0,0,0
Harrison,Precinct 07,State House,70,Under Votes,,0,0,25,25
Harrison,Precinct 07,U.S. Senate,,Joe Donnelly,,11,0,63,74
Harrison,Precinct 07,U.S. Senate,,Over Votes,,0,0,0,0
Harrison,Precinct 07,U.S. Senate,,Under Votes,,2,0,8,10
Harrison,Precinct 07,U.S. House,9,Dan Canon,,4,0,25,29
Harrison,Precinct 07,U.S. House,9,Rob Chatlos,,1,0,2,3
Harrison,Precinct 07,U.S. House,9,Liz Watson,,7,0,41,48
Harrison,Precinct 07,U.S. House,9,Over Votes,,0,0,0,0
Harrison,Precinct 07,U.S. House,9,Under Votes,,1,0,3,4
Harrison,Precinct 07,State Senate,47,Nicholas A. (Nick) Siler,,10,0,58,68
Harrison,Precinct 07,State Senate,47,Over Votes,,0,0,0,0
Harrison,Precinct 07,State Senate,47,Under Votes,,3,0,13,16
Harrison,Precinct 07,State House,70,Sarah Stivers,,11,0,59,70
Harrison,Precinct 07,State House,70,Over Votes,,0,0,0,0
Harrison,Precinct 07,State House,70,Under Votes,,2,0,12,14
Harrison,Precinct 37,Ballots Cast,,,,,,,180
Harrison,Precinct 37,U.S. Senate,,Mike Braun,,4,0,49,53
Harrison,Precinct 37,U.S. Senate,,Luke Messer,,5,0,37,42
Harrison,Precinct 37,U.S. Senate,,Todd Rokita,,10,0,27,37
Harrison,Precinct 37,U.S. Senate,,Over Votes,,0,0,0,0
Harrison,Precinct 37,U.S. Senate,,Under Votes,,0,0,8,8
Harrison,Precinct 37,U.S. House,9,James Dean Alspach,,1,0,21,22
Harrison,Precinct 37,U.S. House,9,Trey Hollingsworth,,17,0,94,111
Harrison,Precinct 37,U.S. House,9,Over Votes,,0,0,0,0
Harrison,Precinct 37,U.S. House,9,Under Votes,,1,0,6,7
Harrison,Precinct 37,State Senate,47,Erin Houchin,,19,0,100,119
Harrison,Precinct 37,State Senate,47,Over Votes,,0,0,0,0
Harrison,Precinct 37,State Senate,47,Under Votes,,0,0,21,21
Harrison,Precinct 37,State House,70,Karen Engleman,,18,0,101,119
Harrison,Precinct 37,State House,70,Over Votes,,0,0,0,0
Harrison,Precinct 37,State House,70,Under Votes,,1,0,20,21
Harrison,Precinct 37,U.S. Senate,,Joe Donnelly,,4,0,33,37
Harrison,Precinct 37,U.S. Senate,,Over Votes,,0,0,0,0
Harrison,Precinct 37,U.S. Senate,,Under Votes,,1,0,2,3
Harrison,Precinct 37,U.S. House,9,Dan Canon,,0,0,10,10
Harrison,Precinct 37,U.S. House,9,Rob Chatlos,,0,0,1,1
Harrison,Precinct 37,U.S. House,9,Liz Watson,,5,0,24,29
Harrison,Precinct 37,U.S. House,9,Over Votes,,0,0,0,0
Harrison,Precinct 37,U.S. House,9,Under Votes,,0,0,0,0
Harrison,Precinct 37,State Senate,47,Nicholas A. (Nick) Siler,,4,0,30,34
Harrison,Precinct 37,State Senate,47,Over Votes,,0,0,0,0
Harrison,Precinct 37,State Senate,47,Under Votes,,1,0,5,6
Harrison,Precinct 37,State House,70,Sarah Stivers,,4,0,32,36
Harrison,Precinct 37,State House,70,Over Votes,,0,0,0,0
Harrison,Precinct 37,State House,70,Under Votes,,1,0,3,4
Harrison,Precinct 08,Ballots Cast,,,,,,,273
Harrison,Precinct 08,U.S. Senate,,Mike Braun,,14,0,80,94
Harrison,Precinct 08,U.S. Senate,,Luke Messer,,11,0,54,65
Harrison,Precinct 08,U.S. Senate,,Todd Rokita,,6,0,27,33
Harrison,Precinct 08,U.S. Senate,,Over Votes,,0,0,0,0
Harrison,Precinct 08,U.S. Senate,,Under Votes,,7,0,17,24
Harrison,Precinct 08,U.S. House,9,James Dean Alspach,,7,0,27,34
Harrison,Precinct 08,U.S. House,9,Trey Hollingsworth,,23,0,132,155
Harrison,Precinct 08,U.S. House,9,Over Votes,,0,0,0,0
Harrison,Precinct 08,U.S. House,9,Under Votes,,8,0,19,27
Harrison,Precinct 08,State Senate,47,Erin Houchin,,24,0,133,157
Harrison,Precinct 08,State Senate,47,Over Votes,,0,0,0,0
Harrison,Precinct 08,State Senate,47,Under Votes,,14,0,45,59
Harrison,Precinct 08,State House,70,Karen Engleman,,26,0,143,169
Harrison,Precinct 08,State House,70,Over Votes,,0,0,0,0
Harrison,Precinct 08,State House,70,Under Votes,,12,0,35,47
Harrison,Precinct 08,U.S. Senate,,Joe Donnelly,,16,0,33,49
Harrison,Precinct 08,U.S. Senate,,Over Votes,,0,0,0,0
Harrison,Precinct 08,U.S. Senate,,Under Votes,,2,0,6,8
Harrison,Precinct 08,U.S. House,9,Dan Canon,,4,0,7,11
Harrison,Precinct 08,U.S. House,9,Rob Chatlos,,2,0,1,3
Harrison,Precinct 08,U.S. House,9,Liz Watson,,11,0,27,38
Harrison,Precinct 08,U.S. House,9,Over Votes,,0,0,0,0
Harrison,Precinct 08,U.S. House,9,Under Votes,,1,0,4,5
Harrison,Precinct 08,State Senate,47,Nicholas A. (Nick) Siler,,17,0,32,49
Harrison,Precinct 08,State Senate,47,Over Votes,,0,0,0,0
Harrison,Precinct 08,State Senate,47,Under Votes,,1,0,7,8
Harrison,Precinct 08,State House,70,Sarah Stivers,,17,0,32,49
Harrison,Precinct 08,State House,70,Over Votes,,0,0,0,0
Harrison,Precinct 08,State House,70,Under Votes,,1,0,7,8
Harrison,Precinct 09,Ballots Cast,,,,,,,174
Harrison,Precinct 09,U.S. Senate,,Mike Braun,,10,0,50,60
Harrison,Precinct 09,U.S. Senate,,Luke Messer,,4,0,33,37
Harrison,Precinct 09,U.S. Senate,,Todd Rokita,,8,0,23,31
Harrison,Precinct 09,U.S. Senate,,Over Votes,,0,0,0,0
Harrison,Precinct 09,U.S. Senate,,Under Votes,,3,0,18,21
Harrison,Precinct 09,U.S. House,9,James Dean Alspach,,7,0,25,32
Harrison,Precinct 09,U.S. House,9,Trey Hollingsworth,,16,0,84,100
Harrison,Precinct 09,U.S. House,9,Over Votes,,0,0,0,0
Harrison,Precinct 09,U.S. House,9,Under Votes,,2,0,15,17
Harrison,Precinct 09,State Senate,47,Erin Houchin,,23,0,89,112
Harrison,Precinct 09,State Senate,47,Over Votes,,0,0,0,0
Harrison,Precinct 09,State Senate,47,Under Votes,,2,0,35,37
Harrison,Precinct 09,State House,70,Karen Engleman,,24,0,90,114
Harrison,Precinct 09,State House,70,Over Votes,,0,0,0,0
Harrison,Precinct 09,State House,70,Under Votes,,1,0,34,35
Harrison,Precinct 09,U.S. Senate,,Joe Donnelly,,5,0,18,23
Harrison,Precinct 09,U.S. Senate,,Over Votes,,0,0,0,0
Harrison,Precinct 09,U.S. Senate,,Under Votes,,0,0,2,2
Harrison,Precinct 09,U.S. House,9,Dan Canon,,0,0,6,6
Harrison,Precinct 09,U.S. House,9,Rob Chatlos,,0,0,0,0
Harrison,Precinct 09,U.S. House,9,Liz Watson,,5,0,12,17
Harrison,Precinct 09,U.S. House,9,Over Votes,,0,0,0,0
Harrison,Precinct 09,U.S. House,9,Under Votes,,0,0,2,2
Harrison,Precinct 09,State Senate,47,Nicholas A. (Nick) Siler,,5,0,19,24
Harrison,Precinct 09,State Senate,47,Over Votes,,0,0,0,0
Harrison,Precinct 09,State Senate,47,Under Votes,,0,0,1,1
Harrison,Precinct 09,State House,70,Sarah Stivers,,4,0,19,23
Harrison,Precinct 09,State House,70,Over Votes,,0,0,0,0
Harrison,Precinct 09,State House,70,Under Votes,,1,0,1,2
Harrison,Precinct 10,Ballots Cast,,,,,,,266
Harrison,Precinct 10,U.S. Senate,,Mike Braun,,20,0,55,75
Harrison,Precinct 10,U.S. Senate,,Luke Messer,,4,0,65,69
Harrison,Precinct 10,U.S. Senate,,Todd Rokita,,6,0,29,35
Harrison,Precinct 10,U.S. Senate,,Over Votes,,0,0,0,0
Harrison,Precinct 10,U.S. Senate,,Under Votes,,6,0,24,30
Harrison,Precinct 10,U.S. House,9,James Dean Alspach,,6,0,31,37
Harrison,Precinct 10,U.S. House,9,Trey Hollingsworth,,27,0,126,153
Harrison,Precinct 10,U.S. House,9,Over Votes,,0,0,0,0
Harrison,Precinct 10,U.S. House,9,Under Votes,,3,0,16,19
Harrison,Precinct 10,State Senate,47,Erin Houchin,,27,0,145,172
Harrison,Precinct 10,State Senate,47,Over Votes,,0,0,0,0
Harrison,Precinct 10,State Senate,47,Under Votes,,9,0,28,37
Harrison,Precinct 10,State House,70,Karen Engleman,,28,0,139,167
Harrison,Precinct 10,State House,70,Over Votes,,0,0,0,0
Harrison,Precinct 10,State House,70,Under Votes,,8,0,34,42
Harrison,Precinct 10,U.S. Senate,,Joe Donnelly,,4,0,47,51
Harrison,Precinct 10,U.S. Senate,,Over Votes,,0,0,0,0
Harrison,Precinct 10,U.S. Senate,,Under Votes,,0,0,6,6
Harrison,Precinct 10,U.S. House,9,Dan Canon,,1,0,16,17
Harrison,Precinct 10,U.S. House,9,Rob Chatlos,,0,0,1,1
Harrison,Precinct 10,U.S. House,9,Liz Watson,,3,0,28,31
Harrison,Precinct 10,U.S. House,9,Over Votes,,0,0,1,1
Harrison,Precinct 10,U.S. House,9,Under Votes,,0,0,7,7
Harrison,Precinct 10,State Senate,47,Nicholas A. (Nick) Siler,,3,0,43,46
Harrison,Precinct 10,State Senate,47,Over Votes,,0,0,0,0
Harrison,Precinct 10,State Senate,47,Under Votes,,1,0,10,11
Harrison,Precinct 10,State House,70,Sarah Stivers,,4,0,44,48
Harrison,Precinct 10,State House,70,Over Votes,,0,0,0,0
Harrison,Precinct 10,State House,70,Under Votes,,0,0,9,9
Harrison,Precinct 36,Ballots Cast,,,,,,,290
Harrison,Precinct 36,U.S. Senate,,Mike Braun,,13,0,58,71
Harrison,Precinct 36,U.S. Senate,,Luke Messer,,19,0,42,61
Harrison,Precinct 36,U.S. Senate,,Todd Rokita,,17,0,43,60
Harrison,Precinct 36,U.S. Senate,,Over Votes,,0,0,0,0
Harrison,Precinct 36,U.S. Senate,,Under Votes,,7,0,26,33
Harrison,Precinct 36,U.S. House,9,James Dean Alspach,,4,0,28,32
Harrison,Precinct 36,U.S. House,9,Trey Hollingsworth,,46,0,127,173
Harrison,Precinct 36,U.S. House,9,Over Votes,,0,0,0,0
Harrison,Precinct 36,U.S. House,9,Under Votes,,0,0,14,20
Harrison,Precinct 36,State Senate,47,Erin Houchin,,46,0,130,176
Harrison,Precinct 36,State Senate,47,Over Votes,,0,0,0,0
Harrison,Precinct 36,State Senate,47,Under Votes,,10,0,39,49
Harrison,Precinct 36,State House,70,Karen Engleman,,49,0,132,181
Harrison,Precinct 36,State House,70,Over Votes,,0,0,0,0
Harrison,Precinct 36,State House,70,Under Votes,,7,0,37,42
Harrison,Precinct 36,U.S. Senate,,Joe Donnelly,,15,0,43,58
Harrison,Precinct 36,U.S. Senate,,Over Votes,,0,0,0,0
Harrison,Precinct 36,U.S. Senate,,Under Votes,,5,0,2,7
Harrison,Precinct 36,U.S. House,9,Dan Canon,,5,0,19,24
Harrison,Precinct 36,U.S. House,9,Rob Chatlos,,0,0,4,4
Harrison,Precinct 36,U.S. House,9,Liz Watson,,15,0,21,36
Harrison,Precinct 36,U.S. House,9,Over Votes,,0,0,0,0
Harrison,Precinct 36,U.S. House,9,Under Votes,,0,0,1,1
Harrison,Precinct 36,State Senate,47,Nicholas A. (Nick) Siler,,15,0,40,55
Harrison,Precinct 36,State Senate,47,Over Votes,,0,0,0,0
Harrison,Precinct 36,State Senate,47,Under Votes,,5,0,5,10
Harrison,Precinct 36,State House,70,Sarah Stivers,,16,0,40,56
Harrison,Precinct 36,State House,70,Over Votes,,0,0,0,0
Harrison,Precinct 36,State House,70,Under Votes,,4,0,5,9
Harrison,Precinct 38,Ballots Cast,,,,,,,237
Harrison,Precinct 38,U.S. Senate,,Mike Braun,,17,0,77,94
Harrison,Precinct 38,U.S. Senate,,Luke Messer,,8,0,37,45
Harrison,Precinct 38,U.S. Senate,,Todd Rokita,,7,0,28,35
Harrison,Precinct 38,U.S. Senate,,Over Votes,,0,0,0,0
Harrison,Precinct 38,U.S. Senate,,Under Votes,,2,0,22,24
Harrison,Precinct 38,U.S. House,9,James Dean Alspach,,8,0,28,36
Harrison,Precinct 38,U.S. House,9,Trey Hollingsworth,,24,0,122,146
Harrison,Precinct 38,U.S. House,9,Over Votes,,0,0,0,0
Harrison,Precinct 38,U.S. House,9,Under Votes,,2,0,14,16
Harrison,Precinct 38,State Senate,47,Erin Houchin,,24,0,121,145
Harrison,Precinct 38,State Senate,47,Over Votes,,0,0,0,0
Harrison,Precinct 38,State Senate,47,Under Votes,,10,0,43,53
Harrison,Precinct 38,State House,70,Karen Engleman,,26,0,133,159
Harrison,Precinct 38,State House,70,Over Votes,,0,0,0,0
Harrison,Precinct 38,State House,70,Under Votes,,8,0,31,39
Harrison,Precinct 38,U.S. Senate,,Joe Donnelly,,5,0,31,36
