candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
Write in,Secretary of State,,,Dekalb,Smithfield East,0,1,0,1
Tera Klutz,Auditor of State,,R,Dekalb,Smithfield East,178,58,0,236
Joselyn Whitticker,Auditor of State,,D,Dekalb,Smithfield East,47,14,0,61
John Schick,Auditor of State,,L,Dekalb,Smithfield East,9,4,0,13
Kelly Mitchell,Treasurer of State,,R,Dekalb,Smithfield East,192,62,0,254
John C. Aguilera,Treasurer of State,,D,Dekalb,Smithfield East,45,15,0,60
Jim Banks,U.S. House,3,R,Dekalb,Smithfield East,190,58,0,248
Courtney Tritch,U.S. House,3,D,Dekalb,Smithfield East,55,20,0,75
Write in,U.S. House,3,,Dekalb,Smithfield East,0,0,0,0
Dennis K Kruse,State Senate,14,R,Dekalb,Smithfield East,203,62,0,265
Ben Smaltz,State Representative,52,R,Dekalb,Smithfield East,198,61,0,259
Martha Lemert,State Representative,52,D,Dekalb,Smithfield East,44,16,0,60
,Registered Voters,,,Dekalb,Smithfield South,,,,17
,Ballots Cast,,,Dekalb,Smithfield South,8,3,0,11
Mike Braun,U.S. Senate,,R,Dekalb,Smithfield South,4,2,0,6
Joe Donnelly,U.S. Senate,,D,Dekalb,Smithfield South,4,1,0,5
Lucy M Brenton,U.S. Senate,,L,Dekalb,Smithfield South,0,0,0,0
Write in,U.S. Senate,,,Dekalb,Smithfield South,0,0,0,0
Connie Lawson,Secretary of State,,R,Dekalb,Smithfield South,4,2,0,6
Jim Harper,Secretary of State,,D,Dekalb,Smithfield South,4,1,0,5
Mark W. Rutherford,Secretary of State,,L,Dekalb,Smithfield South,0,0,0,0
Write in,Secretary of State,,,Dekalb,Smithfield South,0,0,0,0
Tera Klutz,Auditor of State,,R,Dekalb,Smithfield South,4,2,0,6
Joselyn Whitticker,Auditor of State,,D,Dekalb,Smithfield South,4,1,0,5
John Schick,Auditor of State,,L,Dekalb,Smithfield South,0,0,0,0
Kelly Mitchell,Treasurer of State,,R,Dekalb,Smithfield South,5,2,0,7
John C. Aguilera,Treasurer of State,,D,Dekalb,Smithfield South,3,1,0,4
Jim Banks,U.S. House,3,R,Dekalb,Smithfield South,4,2,0,6
Courtney Tritch,U.S. House,3,D,Dekalb,Smithfield South,4,1,0,5
Write in,U.S. House,3,,Dekalb,Smithfield South,0,0,0,0
Dennis K Kruse,State Senate,14,,Dekalb,Smithfield South,6,3,0,9
Ben Smaltz,State Representative,52,R,Dekalb,Smithfield South,4,2,0,6
Martha Lemert,State Representative,52,D,Dekalb,Smithfield South,4,1,0,5
,Registered Voters,,,Dekalb,Smithfield West,,,,561
,Ballots Cast,,,Dekalb,Smithfield West,245,35,0,280
Mike Braun,U.S. Senate,,R,Dekalb,Smithfield West,163,26,0,189
Joe Donnelly,U.S. Senate,,D,Dekalb,Smithfield West,68,8,0,76
Lucy M Brenton,U.S. Senate,,L,Dekalb,Smithfield West,11,1,0,12
Write in,U.S. Senate,,,Dekalb,Smithfield West,0,0,0,0
Connie Lawson,Secretary of State,,R,Dekalb,Smithfield West,174,26,0,200
Jim Harper,Secretary of State,,D,Dekalb,Smithfield West,58,9,0,67
Mark W. Rutherford,Secretary of State,,L,Dekalb,Smithfield West,11,0,0,11
Write in,Secretary of State,,,Dekalb,Smithfield West,0,0,0,0
Tera Klutz,Auditor of State,,R,Dekalb,Smithfield West,171,27,0,198
Joselyn Whitticker,Auditor of State,,D,Dekalb,Smithfield West,59,7,0,66
John Schick,Auditor of State,,L,Dekalb,Smithfield West,11,0,0,11
Kelly Mitchell,Treasurer of State,,R,Dekalb,Smithfield West,179,27,0,206
John C. Aguilera,Treasurer of State,,D,Dekalb,Smithfield West,63,8,0,71
Jim Banks,U.S. House,3,R,Dekalb,Smithfield West,169,26,0,195
Courtney Tritch,U.S. House,3,D,Dekalb,Smithfield West,74,9,0,83
Write in,U.S. House,3,,Dekalb,Smithfield West,0,0,0,0
Dennis K Kruse,State Senate,14,R,Dekalb,Smithfield West,203,29,0,232
Ben Smaltz,State Representative,52,R,Dekalb,Smithfield West,186,26,0,212
Martha Lemert,State Representative,52,D,Dekalb,Smithfield West,55,8,0,63
,Registered Voters,,,Dekalb,Spencer,,,,760
,Ballots Cast,,,Dekalb,Spencer,375,85,0,460
Mike Braun,U.S. Senate,,R,Dekalb,Spencer,289,57,0,346
Joe Donnelly,U.S. Senate,,D,Dekalb,Spencer,69,26,0,95
Lucy M Brenton,U.S. Senate,,L,Dekalb,Spencer,15,1,0,16
Write in,U.S. Senate,,,Dekalb,Spencer,0,1,0,1
Connie Lawson,Secretary of State,,R,Dekalb,Spencer,289,62,0,351
Jim Harper,Secretary of State,,D,Dekalb,Spencer,64,17,0,81
Mark W. Rutherford,Secretary of State,,L,Dekalb,Spencer,13,3,0,16
Write in,Secretary of State,,,Dekalb,Spencer,0,0,0,0
Tera Klutz,Auditor of State,,R,Dekalb,Spencer,288,61,0,349
Joselyn Whitticker,Auditor of State,,D,Dekalb,Spencer,66,20,0,86
John Schick,Auditor of State,,L,Dekalb,Spencer,10,2,0,12
Kelly Mitchell,Treasurer of State,,R,Dekalb,Spencer,300,68,0,368
John C. Aguilera,Treasurer of State,,D,Dekalb,Spencer,64,14,0,78
Jim Banks,U.S. House,3,R,Dekalb,Spencer,297,64,0,361
Courtney Tritch,U.S. House,3,D,Dekalb,Spencer,71,21,0,92
Write in,U.S. House,3,,Dekalb,Spencer,0,0,0,0
Dennis K Kruse,State Senate,14,R,Dekalb,Spencer,310,63,0,373
Ben Smaltz,State Representative,52,R,Dekalb,Spencer,298,65,0,363
Martha Lemert,State Representative,52,D,Dekalb,Spencer,65,18,0,83
,Registered Voters,,,Dekalb,Stafford,,,,219
,Ballots Cast,,,Dekalb,Stafford,88,28,0,116
Mike Braun,U.S. Senate,,R,Dekalb,Stafford,72,19,0,91
Joe Donnelly,U.S. Senate,,D,Dekalb,Stafford,11,8,0,19
Lucy M Brenton,U.S. Senate,,L,Dekalb,Stafford,2,0,0,2
Write in,U.S. Senate,,,Dekalb,Stafford,0,0,0,0
Connie Lawson,Secretary of State,,R,Dekalb,Stafford,71,22,0,93
Jim Harper,Secretary of State,,D,Dekalb,Stafford,12,6,0,18
Mark W. Rutherford,Secretary of State,,L,Dekalb,Stafford,4,0,0,4
Write in,Secretary of State,,,Dekalb,Stafford,0,0,0,0
Tera Klutz,Auditor of State,,R,Dekalb,Stafford,69,20,0,89
Joselyn Whitticker,Auditor of State,,D,Dekalb,Stafford,12,8,0,20
John Schick,Auditor of State,,L,Dekalb,Stafford,6,0,0,6
Kelly Mitchell,Treasurer of State,,R,Dekalb,Stafford,75,22,0,97
John C. Aguilera,Treasurer of State,,D,Dekalb,Stafford,12,6,0,18
Jim Banks,U.S. House,3,R,Dekalb,Stafford,76,23,0,99
Courtney Tritch,U.S. House,3,D,Dekalb,Stafford,12,5,0,17
Write in,U.S. House,3,,Dekalb,Stafford,0,0,0,0
Dennis K Kruse,State Senate,14,R,Dekalb,Stafford,72,22,0,94
Ben Smaltz,State Representative,52,R,Dekalb,Stafford,74,23,0,97
Martha Lemert,State Representative,52,D,Dekalb,Stafford,13,5,0,18
,Registered Voters,,,Dekalb,Troy,,,,230
,Ballots Cast,,,Dekalb,Troy,86,29,0,115
Mike Braun,U.S. Senate,,R,Dekalb,Troy,76,17,0,93
Joe Donnelly,U.S. Senate,,D,Dekalb,Troy,10,11,0,21
Lucy M Brenton,U.S. Senate,,L,Dekalb,Troy,0,1,0,1
Write in,U.S. Senate,,,Dekalb,Troy,0,0,0,0
Connie Lawson,Secretary of State,,R,Dekalb,Troy,73,19,0,92
Jim Harper,Secretary of State,,D,Dekalb,Troy,8,10,0,18
Mark W. Rutherford,Secretary of State,,L,Dekalb,Troy,3,0,0,3
Write in,Secretary of State,,,Dekalb,Troy,1,0,0,1
Tera Klutz,Auditor of State,,R,Dekalb,Troy,73,18,0,91
Joselyn Whitticker,Auditor of State,,D,Dekalb,Troy,8,10,0,18
John Schick,Auditor of State,,L,Dekalb,Troy,2,0,0,2
Kelly Mitchell,Treasurer of State,,R,Dekalb,Troy,78,19,0,97
John C. Aguilera,Treasurer of State,,D,Dekalb,Troy,7,9,0,16
Jim Banks,U.S. House,3,R,Dekalb,Troy,78,18,0,96
Courtney Tritch,U.S. House,3,D,Dekalb,Troy,8,10,0,18
Write in,U.S. House,3,,Dekalb,Troy,0,0,0,0
Dennis K Kruse,State Senate,14,R,Dekalb,Troy,76,20,0,96
Ben Smaltz,State Representative,52,R,Dekalb,Troy,78,18,0,96
Martha Lemert,State Representative,52,D,Dekalb,Troy,8,11,0,19
,Registered Voters,,,Dekalb,Union 1,,,,1269
,Ballots Cast,,,Dekalb,Union 1,327,421,0,748
Mike Braun,U.S. Senate,,R,Dekalb,Union 1,220,266,0,486
Joe Donnelly,U.S. Senate,,D,Dekalb,Union 1,93,135,0,228
Lucy M Brenton,U.S. Senate,,L,Dekalb,Union 1,11,18,0,29
Write in,U.S. Senate,,,Dekalb,Union 1,0,0,0,0
Connie Lawson,Secretary of State,,R,Dekalb,Union 1,247,294,0,541
Jim Harper,Secretary of State,,D,Dekalb,Union 1,63,107,0,170
Mark W. Rutherford,Secretary of State,,L,Dekalb,Union 1,8,10,0,18
Write in,Secretary of State,,,Dekalb,Union 1,0,0,0,0
Tera Klutz,Auditor of State,,R,Dekalb,Union 1,240,285,0,525
Joselyn Whitticker,Auditor of State,,D,Dekalb,Union 1,65,113,0,178
John Schick,Auditor of State,,L,Dekalb,Union 1,7,13,0,20
Kelly Mitchell,Treasurer of State,,R,Dekalb,Union 1,246,303,0,549
John C. Aguilera,Treasurer of State,,D,Dekalb,Union 1,67,106,0,173
Jim Banks,U.S. House,3,R,Dekalb,Union 1,236,293,0,529
Courtney Tritch,U.S. House,3,D,Dekalb,Union 1,88,122,0,210
Write in,U.S. House,3,,Dekalb,Union 1,0,0,0,0
Dennis K Kruse,State Senate,14,R,Dekalb,Union 1,259,315,0,574
Ben Smaltz,State Representative,52,R,Dekalb,Union 1,253,308,0,561
Martha Lemert,State Representative,52,D,Dekalb,Union 1,66,102,0,168
,Registered Voters,,,Dekalb,Union 2,,,,796
,Ballots Cast,,,Dekalb,Union 2,241,218,0,459
Mike Braun,U.S. Senate,,R,Dekalb,Union 2,163,130,0,293
Joe Donnelly,U.S. Senate,,D,Dekalb,Union 2,68,79,0,147
Lucy M Brenton,U.S. Senate,,L,Dekalb,Union 2,9,8,0,17
Write in,U.S. Senate,,,Dekalb,Union 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Dekalb,Union 2,175,148,0,323
Jim Harper,Secretary of State,,D,Dekalb,Union 2,56,61,0,117
Mark W. Rutherford,Secretary of State,,L,Dekalb,Union 2,5,4,0,9
Write in,Secretary of State,,,Dekalb,Union 2,0,0,0,0
Tera Klutz,Auditor of State,,R,Dekalb,Union 2,170,144,0,314
Joselyn Whitticker,Auditor of State,,D,Dekalb,Union 2,57,61,0,118
John Schick,Auditor of State,,L,Dekalb,Union 2,6,5,0,11
Kelly Mitchell,Treasurer of State,,R,Dekalb,Union 2,178,155,0,333
John C. Aguilera,Treasurer of State,,D,Dekalb,Union 2,56,55,0,111
Jim Banks,U.S. House,3,R,Dekalb,Union 2,180,147,0,327
Courtney Tritch,U.S. House,3,D,Dekalb,Union 2,59,71,0,130
Write in,U.S. House,3,,Dekalb,Union 2,0,0,0,0
Dennis K Kruse,State Senate,14,R,Dekalb,Union 2,201,156,0,357
Ben Smaltz,State Representative,52,R,Dekalb,Union 2,190,156,0,346
Martha Lemert,State Representative,52,D,Dekalb,Union 2,48,54,0,102
,Registered Voters,,,Dekalb,Union 3,,,,993
,Ballots Cast,,,Dekalb,Union 3,215,263,0,478
Mike Braun,U.S. Senate,,R,Dekalb,Union 3,113,136,0,249
Joe Donnelly,U.S. Senate,,D,Dekalb,Union 3,87,107,0,194
Lucy M Brenton,U.S. Senate,,L,Dekalb,Union 3,14,12,0,26
Write in,U.S. Senate,,,Dekalb,Union 3,0,0,0,0
Connie Lawson,Secretary of State,,R,Dekalb,Union 3,126,161,0,287
Jim Harper,Secretary of State,,D,Dekalb,Union 3,74,90,0,164
Mark W. Rutherford,Secretary of State,,L,Dekalb,Union 3,12,5,0,17
Write in,Secretary of State,,,Dekalb,Union 3,0,0,0,0
Tera Klutz,Auditor of State,,R,Dekalb,Union 3,117,163,0,280
Joselyn Whitticker,Auditor of State,,D,Dekalb,Union 3,75,87,0,162
John Schick,Auditor of State,,L,Dekalb,Union 3,15,6,0,21
Kelly Mitchell,Treasurer of State,,R,Dekalb,Union 3,128,160,0,288
John C. Aguilera,Treasurer of State,,D,Dekalb,Union 3,77,94,0,171
Jim Banks,U.S. House,3,R,Dekalb,Union 3,126,162,0,288
Courtney Tritch,U.S. House,3,D,Dekalb,Union 3,88,99,0,187
Write in,U.S. House,3,,Dekalb,Union 3,0,0,0,0
Dennis K Kruse,State Senate,14,R,Dekalb,Union 3,159,199,0,358
Ben Smaltz,State Representative,52,R,Dekalb,Union 3,146,178,0,324
Martha Lemert,State Representative,52,D,Dekalb,Union 3,63,77,0,140
,Registered Voters,,,Dekalb,Union 4,,,,614
,Ballots Cast,,,Dekalb,Union 4,114,63,0,177
Mike Braun,U.S. Senate,,R,Dekalb,Union 4,66,35,0,101
Joe Donnelly,U.S. Senate,,D,Dekalb,Union 4,41,23,0,64
Lucy M Brenton,U.S. Senate,,L,Dekalb,Union 4,6,5,0,11
Write in,U.S. Senate,,,Dekalb,Union 4,0,0,0,0
Connie Lawson,Secretary of State,,R,Dekalb,Union 4,66,39,0,105
Jim Harper,Secretary of State,,D,Dekalb,Union 4,42,19,0,61
Mark W. Rutherford,Secretary of State,,L,Dekalb,Union 4,4,5,0,9
Write in,Secretary of State,,,Dekalb,Union 4,0,0,0,0
Tera Klutz,Auditor of State,,R,Dekalb,Union 4,68,37,0,105
Joselyn Whitticker,Auditor of State,,D,Dekalb,Union 4,41,20,0,61
John Schick,Auditor of State,,L,Dekalb,Union 4,3,5,0,8
Kelly Mitchell,Treasurer of State,,R,Dekalb,Union 4,70,38,0,108
John C. Aguilera,Treasurer of State,,D,Dekalb,Union 4,41,23,0,64
Jim Banks,U.S. House,3,R,Dekalb,Union 4,69,42,0,111
Courtney Tritch,U.S. House,3,D,Dekalb,Union 4,44,20,0,64
Write in,U.S. House,3,,Dekalb,Union 4,0,0,0,0
Dennis K Kruse,State Senate,14,R,Dekalb,Union 4,83,47,0,130
Ben Smaltz,State Representative,52,R,Dekalb,Union 4,68,41,0,109
Martha Lemert,State Representative,52,D,Dekalb,Union 4,43,21,0,64
,Registered Voters,,,Dekalb,Union 5,,,,722
,Ballots Cast,,,Dekalb,Union 5,204,60,0,264
Mike Braun,U.S. Senate,,R,Dekalb,Union 5,125,23,0,148
Joe Donnelly,U.S. Senate,,D,Dekalb,Union 5,64,35,0,99
Lucy M Brenton,U.S. Senate,,L,Dekalb,Union 5,11,2,0,13
Write in,U.S. Senate,,,Dekalb,Union 5,0,0,0,0
Connie Lawson,Secretary of State,,R,Dekalb,Union 5,131,25,0,156
Jim Harper,Secretary of State,,D,Dekalb,Union 5,58,32,0,90
Mark W. Rutherford,Secretary of State,,L,Dekalb,Union 5,14,1,0,15
Write in,Secretary of State,,,Dekalb,Union 5,0,0,0,0
Tera Klutz,Auditor of State,,R,Dekalb,Union 5,130,21,0,151
Joselyn Whitticker,Auditor of State,,D,Dekalb,Union 5,59,34,0,93
John Schick,Auditor of State,,L,Dekalb,Union 5,14,3,0,17
Kelly Mitchell,Treasurer of State,,R,Dekalb,Union 5,139,23,0,162
John C. Aguilera,Treasurer of State,,D,Dekalb,Union 5,62,35,0,97
Jim Banks,U.S. House,3,R,Dekalb,Union 5,131,23,0,154
Courtney Tritch,U.S. House,3,D,Dekalb,Union 5,72,36,0,108
Write in,U.S. House,3,,Dekalb,Union 5,0,0,0,0
Dennis K Kruse,State Senate,14,R,Dekalb,Union 5,155,36,0,191
Ben Smaltz,State Representative,52,R,Dekalb,Union 5,137,28,0,165
Martha Lemert,State Representative,52,D,Dekalb,Union 5,64,31,0,95
,Registered Voters,,,Dekalb,Union 6,,,,630
,Ballots Cast,,,Dekalb,Union 6,149,86,0,235
Mike Braun,U.S. Senate,,R,Dekalb,Union 6,91,37,0,128
Joe Donnelly,U.S. Senate,,D,Dekalb,Union 6,49,44,0,93
Lucy M Brenton,U.S. Senate,,L,Dekalb,Union 6,8,4,0,12
Write in,U.S. Senate,,,Dekalb,Union 6,0,0,0,0
Connie Lawson,Secretary of State,,R,Dekalb,Union 6,92,39,0,131
Jim Harper,Secretary of State,,D,Dekalb,Union 6,43,43,0,86
Mark W. Rutherford,Secretary of State,,L,Dekalb,Union 6,13,4,0,17
Write in,Secretary of State,,,Dekalb,Union 6,0,0,0,0
Tera Klutz,Auditor of State,,R,Dekalb,Union 6,94,39,0,133
Joselyn Whitticker,Auditor of State,,D,Dekalb,Union 6,42,43,0,85
John Schick,Auditor of State,,L,Dekalb,Union 6,8,3,0,11
Kelly Mitchell,Treasurer of State,,R,Dekalb,Union 6,99,41,0,140
John C. Aguilera,Treasurer of State,,D,Dekalb,Union 6,46,43,0,89
Jim Banks,U.S. House,3,R,Dekalb,Union 6,94,40,0,134
Courtney Tritch,U.S. House,3,D,Dekalb,Union 6,54,46,0,100
Write in,U.S. House,3,,Dekalb,Union 6,0,0,0,0
Dennis K Kruse,State Senate,14,R,Dekalb,Union 6,115,49,0,164
Ben Smaltz,State Representative,52,R,Dekalb,Union 6,102,46,0,148
Martha Lemert,State Representative,52,D,Dekalb,Union 6,42,35,0,77
,Registered Voters,,,Dekalb,Union 7,,,,912
,Ballots Cast,,,Dekalb,Union 7,274,214,0,488
Mike Braun,U.S. Senate,,R,Dekalb,Union 7,170,129,0,299
Joe Donnelly,U.S. Senate,,D,Dekalb,Union 7,90,77,0,167
Lucy M Brenton,U.S. Senate,,L,Dekalb,Union 7,13,5,0,18
Write in,U.S. Senate,,,Dekalb,Union 7,0,0,0,0
Connie Lawson,Secretary of State,,R,Dekalb,Union 7,191,142,0,333
Jim Harper,Secretary of State,,D,Dekalb,Union 7,67,60,0,127
Mark W. Rutherford,Secretary of State,,L,Dekalb,Union 7,11,4,0,15
Write in,Secretary of State,,,Dekalb,Union 7,0,0,0,0
Tera Klutz,Auditor of State,,R,Dekalb,Union 7,185,145,0,330
Joselyn Whitticker,Auditor of State,,D,Dekalb,Union 7,66,57,0,123
John Schick,Auditor of State,,L,Dekalb,Union 7,11,5,0,16
Kelly Mitchell,Treasurer of State,,R,Dekalb,Union 7,196,148,0,344
John C. Aguilera,Treasurer of State,,D,Dekalb,Union 7,64,56,0,120
Jim Banks,U.S. House,3,R,Dekalb,Union 7,196,147,0,343
Courtney Tritch,U.S. House,3,D,Dekalb,Union 7,78,65,0,143
Write in,U.S. House,3,,Dekalb,Union 7,0,0,0,0
Dennis K Kruse,State Senate,14,R,Dekalb,Union 7,221,163,0,384
Ben Smaltz,State Representative,52,R,Dekalb,Union 7,204,154,0,358
Martha Lemert,State Representative,52,D,Dekalb,Union 7,65,51,0,116
,Registered Voters,,,Dekalb,Union 8,,,,809
,Ballots Cast,,,Dekalb,Union 8,181,106,0,287
Mike Braun,U.S. Senate,,R,Dekalb,Union 8,107,62,0,169
Joe Donnelly,U.S. Senate,,D,Dekalb,Union 8,66,39,0,105
Lucy M Brenton,U.S. Senate,,L,Dekalb,Union 8,7,4,0,11
Write in,U.S. Senate,,,Dekalb,Union 8,0,0,0,0
Connie Lawson,Secretary of State,,R,Dekalb,Union 8,116,67,0,183
Jim Harper,Secretary of State,,D,Dekalb,Union 8,52,32,0,84
Mark W. Rutherford,Secretary of State,,L,Dekalb,Union 8,9,3,0,12
Write in,Secretary of State,,,Dekalb,Union 8,0,0,0,0
Tera Klutz,Auditor of State,,R,Dekalb,Union 8,111,65,0,176
Joselyn Whitticker,Auditor of State,,D,Dekalb,Union 8,57,35,0,92
John Schick,Auditor of State,,L,Dekalb,Union 8,6,1,0,7
Kelly Mitchell,Treasurer of State,,R,Dekalb,Union 8,118,66,0,184
John C. Aguilera,Treasurer of State,,D,Dekalb,Union 8,58,36,0,94
Jim Banks,U.S. House,3,R,Dekalb,Union 8,118,64,0,182
Courtney Tritch,U.S. House,3,D,Dekalb,Union 8,63,41,0,104
Write in,U.S. House,3,,Dekalb,Union 8,0,0,0,0
Dennis K Kruse,State Senate,14,R,Dekalb,Union 8,127,73,0,200
Ben Smaltz,State Representative,52,R,Dekalb,Union 8,124,62,0,186
Martha Lemert,State Representative,52,D,Dekalb,Union 8,55,39,0,94
,Registered Voters,,,Dekalb,Union 9,,,,692
,Ballots Cast,,,Dekalb,Union 9,260,156,0,416
Mike Braun,U.S. Senate,,R,Dekalb,Union 9,173,93,0,266
Joe Donnelly,U.S. Senate,,D,Dekalb,Union 9,75,53,0,128
Lucy M Brenton,U.S. Senate,,L,Dekalb,Union 9,12,7,0,19
Write in,U.S. Senate,,,Dekalb,Union 9,0,0,0,0
Connie Lawson,Secretary of State,,R,Dekalb,Union 9,188,104,0,292
Jim Harper,Secretary of State,,D,Dekalb,Union 9,60,44,0,104
Mark W. Rutherford,Secretary of State,,L,Dekalb,Union 9,10,5,0,15
Write in,Secretary of State,,,Dekalb,Union 9,0,0,0,0
Tera Klutz,Auditor of State,,R,Dekalb,Union 9,182,101,0,283
Joselyn Whitticker,Auditor of State,,D,Dekalb,Union 9,61,45,0,106
John Schick,Auditor of State,,L,Dekalb,Union 9,11,5,0,16
Kelly Mitchell,Treasurer of State,,R,Dekalb,Union 9,198,104,0,302
John C. Aguilera,Treasurer of State,,D,Dekalb,Union 9,56,46,0,102
Jim Banks,U.S. House,3,R,Dekalb,Union 9,182,104,0,286
Courtney Tritch,U.S. House,3,D,Dekalb,Union 9,76,48,0,124
Write in,U.S. House,3,,Dekalb,Union 9,0,0,0,0
Dennis K Kruse,State Senate,14,R,Dekalb,Union 9,204,119,0,323
Ben Smaltz,State Representative,52,R,Dekalb,Union 9,201,114,0,315
Martha Lemert,State Representative,52,D,Dekalb,Union 9,55,37,0,92
,Registered Voters,,,Dekalb,Union 10,,,,960
,Ballots Cast,,,Dekalb,Union 10,300,189,0,489
Mike Braun,U.S. Senate,,R,Dekalb,Union 10,159,100,0,259
Joe Donnelly,U.S. Senate,,D,Dekalb,Union 10,123,81,0,204
Lucy M Brenton,U.S. Senate,,L,Dekalb,Union 10,16,7,0,23
Write in,U.S. Senate,,,Dekalb,Union 10,0,0,0,0
Connie Lawson,Secretary of State,,R,Dekalb,Union 10,181,108,0,289
Jim Harper,Secretary of State,,D,Dekalb,Union 10,100,67,0,167
Mark W. Rutherford,Secretary of State,,L,Dekalb,Union 10,12,7,0,19
Write in,Secretary of State,,,Dekalb,Union 10,0,0,,0
Tera Klutz,Auditor of State,,R,Dekalb,Union 10,170,110,0,280
Joselyn Whitticker,Auditor of State,,D,Dekalb,Union 10,106,69,0,175
John Schick,Auditor of State,,L,Dekalb,Union 10,15,3,0,18
Kelly Mitchell,Treasurer of State,,R,Dekalb,Union 10,182,115,0,297
John C. Aguilera,Treasurer of State,,D,Dekalb,Union 10,108,67,0,175
Jim Banks,U.S. House,3,R,Dekalb,Union 10,182,103,0,285
Courtney Tritch,U.S. House,3,D,Dekalb,Union 10,117,84,0,201
Write in,U.S. House,3,,Dekalb,Union 10,0,0,0,0
Dennis K Kruse,State Senate,14,R,Dekalb,Union 10,220,120,0,340
Ben Smaltz,State Representative,52,R,Dekalb,Union 10,204,113,0,317
Martha Lemert,State Representative,52,D,Dekalb,Union 10,89,68,0,157
,Registered Voters,,,Dekalb,Union 11,,,,937
,Ballots Cast,,,Dekalb,Union 11,350,276,0,626
Mike Braun,U.S. Senate,,R,Dekalb,Union 11,238,169,0,407
Joe Donnelly,U.S. Senate,,D,Dekalb,Union 11,99,95,0,194
Lucy M Brenton,U.S. Senate,,L,Dekalb,Union 11,7,9,0,16
Write in,U.S. Senate,,,Dekalb,Union 11,1,0,0,1
Connie Lawson,Secretary of State,,R,Dekalb,Union 11,261,194,0,455
Jim Harper,Secretary of State,,D,Dekalb,Union 11,66,75,0,141
Mark W. Rutherford,Secretary of State,,L,Dekalb,Union 11,8,5,0,13
Write in,Secretary of State,,,Dekalb,Union 11,0,0,0,0
Tera Klutz,Auditor of State,,R,Dekalb,Union 11,248,190,0,438
Joselyn Whitticker,Auditor of State,,D,Dekalb,Union 11,76,74,0,150
John Schick,Auditor of State,,L,Dekalb,Union 11,9,8,0,17
Kelly Mitchell,Treasurer of State,,R,Dekalb,Union 11,261,204,0,465
John C. Aguilera,Treasurer of State,,D,Dekalb,Union 11,70,71,0,141
Jim Banks,U.S. House,3,R,Dekalb,Union 11,251,194,0,445
Courtney Tritch,U.S. House,3,D,Dekalb,Union 11,93,81,0,174
Write in,U.S. House,3,,Dekalb,Union 11,0,0,0,0
Dennis K Kruse,State Senate,14,R,Dekalb,Union 11,286,209,0,495
Ben Smaltz,State Representative,52,R,Dekalb,Union 11,278,207,0,485
Martha Lemert,State Representative,52,D,Dekalb,Union 11,64,64,0,128
,Registered Voters,,,Dekalb,Wilmington 1,,,,597
,Ballots Cast,,,Dekalb,Wilmington 1,154,38,0,192
Mike Braun,U.S. Senate,,R,Dekalb,Wilmington 1,93,24,0,117
Joe Donnelly,U.S. Senate,,D,Dekalb,Wilmington 1,45,14,0,59
Lucy M Brenton,U.S. Senate,,L,Dekalb,Wilmington 1,11,0,0,11
Write in,U.S. Senate,,,Dekalb,Wilmington 1,0,0,0,0
Connie Lawson,Secretary of State,,R,Dekalb,Wilmington 1,106,27,0,133
Jim Harper,Secretary of State,,D,Dekalb,Wilmington 1,37,10,0,47
Mark W. Rutherford,Secretary of State,,L,Dekalb,Wilmington 1,4,1,0,5
Write in,Secretary of State,,,Dekalb,Wilmington 1,0,0,0,0
Tera Klutz,Auditor of State,,R,Dekalb,Wilmington 1,102,28,0,130
Joselyn Whitticker,Auditor of State,,D,Dekalb,Wilmington 1,38,9,0,47
John Schick,Auditor of State,,L,Dekalb,Wilmington 1,6,1,0,7
Kelly Mitchell,Treasurer of State,,R,Dekalb,Wilmington 1,104,28,0,132
John C. Aguilera,Treasurer of State,,D,Dekalb,Wilmington 1,42,10,0,52
Jim Banks,U.S. House,3,R,Dekalb,Wilmington 1,101,28,0,129
Courtney Tritch,U.S. House,3,D,Dekalb,Wilmington 1,48,10,0,58
Write in,U.S. House,3,,Dekalb,Wilmington 1,0,0,0,0
Dennis K Kruse,State Senate,14,R,Dekalb,Wilmington 1,127,30,0,157
Ben Smaltz,State Representative,52,R,Dekalb,Wilmington 1,106,28,0,134
Martha Lemert,State Representative,52,D,Dekalb,Wilmington 1,41,10,0,51
,Registered Voters,,,Dekalb,Wilmington 2,,,,380
,Ballots Cast,,,Dekalb,Wilmington 2,108,18,0,126
Mike Braun,U.S. Senate,,R,Dekalb,Wilmington 2,75,6,0,81
Joe Donnelly,U.S. Senate,,D,Dekalb,Wilmington 2,25,9,0,34
Lucy M Brenton,U.S. Senate,,L,Dekalb,Wilmington 2,7,2,0,9
Write in,U.S. Senate,,,Dekalb,Wilmington 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Dekalb,Wilmington 2,78,9,0,87
Jim Harper,Secretary of State,,D,Dekalb,Wilmington 2,24,8,0,32
Mark W. Rutherford,Secretary of State,,L,Dekalb,Wilmington 2,3,1,0,4
Write in,Secretary of State,,,Dekalb,Wilmington 2,2,0,0,2
Tera Klutz,Auditor of State,,R,Dekalb,Wilmington 2,78,8,0,86
Joselyn Whitticker,Auditor of State,,D,Dekalb,Wilmington 2,22,9,0,31
John Schick,Auditor of State,,L,Dekalb,Wilmington 2,6,0,0,6
