county,precinct,office,district,candidate,party,election_day,absentee,provisional,votes
Vermillion,Clinton City 3,U.S. Senate,,Todd Rokita,REP,11,3,0,14
Vermillion,Clinton City 3,U.S. House,8,William Tanoos,DEM,69,18,0,87
Vermillion,Clinton City 3,U.S. House,8,Larry D. Bucshon,REP,24,4,0,28
Vermillion,Clinton City 3,U.S. House,8,Rachel Covington,REP,12,1,0,13
Vermillion,Clinton City 3,U.S. House,8,Richard Moss,REP,4,0,0,4
Vermillion,Clinton City 3,State Senate,23,No Candidate Filed,DEM,0,0,0,0
Vermillion,Clinton City 3,State Senate,23,Philip L. (Phil) Boots,REP,34,4,0,38
Vermillion,Clinton City 3,State House,42,Evelyn Brown,DEM,66,20,0,86
Vermillion,Clinton City 3,State House,42,Alan Morrison,REP,36,5,0,41
Vermillion,Clinton City 4,Ballots Cast,,,,153,34,0,187
Vermillion,Clinton City 4,Registered Voters,,,,,,,660
Vermillion,Clinton City 4,U.S. Senate,,Joe Donnelly,DEM,84,21,0,105
Vermillion,Clinton City 4,U.S. Senate,,Mike Braun,REP,22,4,0,26
Vermillion,Clinton City 4,U.S. Senate,,Luke Messser,REP,9,0,0,9
Vermillion,Clinton City 4,U.S. Senate,,Todd Rokita,REP,14,4,0,18
Vermillion,Clinton City 4,U.S. House,8,William Tanoos,DEM,76,19,0,95
Vermillion,Clinton City 4,U.S. House,8,Larry D. Bucshon,REP,27,4,0,31
Vermillion,Clinton City 4,U.S. House,8,Rachel Covington,REP,9,1,0,10
Vermillion,Clinton City 4,U.S. House,8,Richard Moss,REP,9,3,0,12
Vermillion,Clinton City 4,State Senate,23,No Candidate Filed,DEM,0,0,0,0
Vermillion,Clinton City 4,State Senate,23,Philip L. (Phil) Boots,REP,38,6,0,44
Vermillion,Clinton City 4,State House,42,Evelyn Brown,DEM,66,18,0,84
Vermillion,Clinton City 4,State House,42,Alan Morrison,REP,39,5,0,44
Vermillion,Clinton Twp 1,Ballots Cast,,,,130,30,0,160
Vermillion,Clinton Twp 1,Registered Voters,,,,,,,454
Vermillion,Clinton Twp 1,U.S. Senate,,Joe Donnelly,DEM,81,15,0,96
Vermillion,Clinton Twp 1,U.S. Senate,,Mike Braun,REP,14,4,0,18
Vermillion,Clinton Twp 1,U.S. Senate,,Luke Messser,REP,3,0,0,3
Vermillion,Clinton Twp 1,U.S. Senate,,Todd Rokita,REP,7,0,0,7
Vermillion,Clinton Twp 1,U.S. House,8,William Tanoos,DEM,74,14,0,88
Vermillion,Clinton Twp 1,U.S. House,8,Larry D. Bucshon,REP,11,3,0,14
Vermillion,Clinton Twp 1,U.S. House,8,Rachel Covington,REP,2,1,0,3
Vermillion,Clinton Twp 1,U.S. House,8,Richard Moss,REP,11,1,0,12
Vermillion,Clinton Twp 1,State Senate,23,No Candidate Filed,DEM,0,0,0,0
Vermillion,Clinton Twp 1,State Senate,23,Philip L. (Phil) Boots,REP,21,5,0,26
Vermillion,Clinton Twp 1,State House,42,Evelyn Brown,DEM,72,11,0,83
Vermillion,Clinton Twp 1,State House,42,Alan Morrison,REP,21,5,0,26
Vermillion,Clinton Twp 2,Ballots Cast,,,,186,27,0,213
Vermillion,Clinton Twp 2,Registered Voters,,,,,,,580
Vermillion,Clinton Twp 2,U.S. Senate,,Joe Donnelly,DEM,112,17,0,129
Vermillion,Clinton Twp 2,U.S. Senate,,Mike Braun,REP,24,1,0,25
Vermillion,Clinton Twp 2,U.S. Senate,,Luke Messser,REP,10,0,0,10
Vermillion,Clinton Twp 2,U.S. Senate,,Todd Rokita,REP,9,0,0,9
Vermillion,Clinton Twp 2,U.S. House,8,William Tanoos,DEM,100,19,0,119
Vermillion,Clinton Twp 2,U.S. House,8,Larry D. Bucshon,REP,30,1,0,31
Vermillion,Clinton Twp 2,U.S. House,8,Rachel Covington,REP,8,0,0,8
Vermillion,Clinton Twp 2,U.S. House,8,Richard Moss,REP,5,1,0,6
Vermillion,Clinton Twp 2,State Senate,23,No Candidate Filed,DEM,0,0,0,0
Vermillion,Clinton Twp 2,State Senate,23,Philip L. (Phil) Boots,REP,39,1,0,40
Vermillion,Clinton Twp 2,State House,42,Evelyn Brown,DEM,89,19,0,108
Vermillion,Clinton Twp 2,State House,42,Alan Morrison,REP,38,2,0,40
Vermillion,Clinton Twp 3,Ballots Cast,,,,191,35,0,226
Vermillion,Clinton Twp 3,Registered Voters,,,,,,,652
Vermillion,Clinton Twp 3,U.S. Senate,,Joe Donnelly,DEM,102,15,0,117
Vermillion,Clinton Twp 3,U.S. Senate,,Mike Braun,REP,31,2,0,33
Vermillion,Clinton Twp 3,U.S. Senate,,Luke Messser,REP,9,0,0,9
Vermillion,Clinton Twp 3,U.S. Senate,,Todd Rokita,REP,14,1,0,15
Vermillion,Clinton Twp 3,U.S. House,8,William Tanoos,DEM,96,18,0,114
Vermillion,Clinton Twp 3,U.S. House,8,Larry D. Bucshon,REP,36,2,0,38
Vermillion,Clinton Twp 3,U.S. House,8,Rachel Covington,REP,8,0,0,8
Vermillion,Clinton Twp 3,U.S. House,8,Richard Moss,REP,9,1,0,10
Vermillion,Clinton Twp 3,State Senate,23,No Candidate Filed,DEM,0,0,0,0
Vermillion,Clinton Twp 3,State Senate,23,Philip L. (Phil) Boots,REP,47,3,0,50
Vermillion,Clinton Twp 3,State House,42,Evelyn Brown,DEM,91,17,0,108
Vermillion,Clinton Twp 3,State House,42,Alan Morrison,REP,50,3,0,53
Vermillion,Dana,Ballots Cast,,,,134,11,0,145
Vermillion,Dana,Registered Voters,,,,,,,418
Vermillion,Dana,U.S. Senate,,Joe Donnelly,DEM,58,4,0,62
Vermillion,Dana,U.S. Senate,,Mike Braun,REP,18,1,0,19
Vermillion,Dana,U.S. Senate,,Luke Messser,REP,13,1,0,14
Vermillion,Dana,U.S. Senate,,Todd Rokita,REP,13,1,0,14
Vermillion,Dana,U.S. House,8,William Tanoos,DEM,42,2,0,44
Vermillion,Dana,U.S. House,8,Larry D. Bucshon,REP,31,3,0,34
Vermillion,Dana,U.S. House,8,Rachel Covington,REP,4,0,0,4
Vermillion,Dana,U.S. House,8,Richard Moss,REP,12,0,0,12
Vermillion,Dana,State Senate,23,No Candidate Filed,DEM,0,0,0,0
Vermillion,Dana,State Senate,23,Philip L. (Phil) Boots,REP,45,3,0,48
Vermillion,Dana,State House,42,Evelyn Brown,DEM,53,2,0,55
Vermillion,Dana,State House,42,Alan Morrison,REP,44,3,0,47
Vermillion,East Helt,Ballots Cast,,,,161,46,0,207
Vermillion,East Helt,Registered Voters,,,,,,,564
Vermillion,East Helt,U.S. Senate,,Joe Donnelly,DEM,82,24,0,106
Vermillion,East Helt,U.S. Senate,,Mike Braun,REP,28,2,0,30
Vermillion,East Helt,U.S. Senate,,Luke Messser,REP,8,1,0,9
Vermillion,East Helt,U.S. Senate,,Todd Rokita,REP,10,4,0,14
Vermillion,East Helt,U.S. House,8,William Tanoos,DEM,70,16,0,86
Vermillion,East Helt,U.S. House,8,Larry D. Bucshon,REP,24,7,0,31
Vermillion,East Helt,U.S. House,8,Rachel Covington,REP,5,0,0,5
Vermillion,East Helt,U.S. House,8,Richard Moss,REP,15,0,0,15
Vermillion,East Helt,State Senate,23,No Candidate Filed,DEM,0,0,0,0
Vermillion,East Helt,State Senate,23,Philip L. (Phil) Boots,REP,43,7,0,50
Vermillion,East Helt,State House,42,Evelyn Brown,DEM,76,17,0,93
Vermillion,East Helt,State House,42,Alan Morrison,REP,41,6,0,47
Vermillion,Eugene,Ballots Cast,,,,162,18,0,180
Vermillion,Eugene,Registered Voters,,,,,,,466
Vermillion,Eugene,U.S. Senate,,Joe Donnelly,DEM,87,10,0,97
Vermillion,Eugene,U.S. Senate,,Mike Braun,REP,22,2,0,24
Vermillion,Eugene,U.S. Senate,,Luke Messser,REP,11,0,0,11
Vermillion,Eugene,U.S. Senate,,Todd Rokita,REP,6,0,0,6
Vermillion,Eugene,U.S. House,8,William Tanoos,DEM,81,10,0,91
Vermillion,Eugene,U.S. House,8,Larry D. Bucshon,REP,24,2,0,26
Vermillion,Eugene,U.S. House,8,Rachel Covington,REP,6,0,0,6
Vermillion,Eugene,U.S. House,8,Richard Moss,REP,9,0,0,9
Vermillion,Eugene,State Senate,23,No Candidate Filed,DEM,0,0,0,0
Vermillion,Eugene,State Senate,23,Philip L. (Phil) Boots,REP,37,2,0,39
Vermillion,Eugene,State House,42,Evelyn Brown,DEM,73,10,0,83
Vermillion,Eugene,State House,42,Alan Morrison,REP,40,2,0,42
Vermillion,Fairview 1,Ballots Cast,,,,120,18,0,138
Vermillion,Fairview 1,Registered Voters,,,,,,,408
Vermillion,Fairview 1,U.S. Senate,,Joe Donnelly,DEM,72,10,0,82
Vermillion,Fairview 1,U.S. Senate,,Mike Braun,REP,9,3,0,12
Vermillion,Fairview 1,U.S. Senate,,Luke Messser,REP,6,2,0,8
Vermillion,Fairview 1,U.S. Senate,,Todd Rokita,REP,9,0,0,9
Vermillion,Fairview 1,U.S. House,8,William Tanoos,DEM,60,9,0,69
Vermillion,Fairview 1,U.S. House,8,Larry D. Bucshon,REP,17,3,0,20
Vermillion,Fairview 1,U.S. House,8,Rachel Covington,REP,5,0,0,5
Vermillion,Fairview 1,U.S. House,8,Richard Moss,REP,3,2,0,5
Vermillion,Fairview 1,State Senate,23,No Candidate Filed,DEM,0,0,0,0
Vermillion,Fairview 1,State Senate,23,Philip L. (Phil) Boots,REP,24,4,0,28
Vermillion,Fairview 1,State House,42,Evelyn Brown,DEM,64,9,0,73
Vermillion,Fairview 1,State House,42,Alan Morrison,REP,23,5,0,28
Vermillion,Fairview 2,Ballots Cast,,,,176,42,0,218
Vermillion,Fairview 2,Registered Voters,,,,,,,569
Vermillion,Fairview 2,U.S. Senate,,Joe Donnelly,DEM,105,27,0,132
Vermillion,Fairview 2,U.S. Senate,,Mike Braun,REP,17,4,0,21
Vermillion,Fairview 2,U.S. Senate,,Luke Messser,REP,6,0,0,6
Vermillion,Fairview 2,U.S. Senate,,Todd Rokita,REP,10,3,0,13
Vermillion,Fairview 2,U.S. House,8,William Tanoos,DEM,98,23,0,121
Vermillion,Fairview 2,U.S. House,8,Larry D. Bucshon,REP,26,5,0,31
Vermillion,Fairview 2,U.S. House,8,Rachel Covington,REP,3,1,0,4
Vermillion,Fairview 2,U.S. House,8,Richard Moss,REP,5,1,0,6
Vermillion,Fairview 2,State Senate,23,No Candidate Filed,DEM,0,0,0,0
Vermillion,Fairview 2,State Senate,23,Philip L. (Phil) Boots,REP,32,6,0,38
Vermillion,Fairview 2,State House,42,Evelyn Brown,DEM,102,24,0,126
Vermillion,Fairview 2,State House,42,Alan Morrison,REP,33,7,0,40
Vermillion,Highland,Ballots Cast,,,,226,22,0,248
Vermillion,Highland,Registered Voters,,,,,,,986
Vermillion,Highland,U.S. Senate,,Joe Donnelly,DEM,95,10,0,105
Vermillion,Highland,U.S. Senate,,Mike Braun,REP,59,2,0,61
Vermillion,Highland,U.S. Senate,,Luke Messser,REP,19,0,0,19
Vermillion,Highland,U.S. Senate,,Todd Rokita,REP,20,2,0,22
Vermillion,Highland,U.S. House,8,William Tanoos,DEM,85,14,0,99
Vermillion,Highland,U.S. House,8,Larry D. Bucshon,REP,64,3,0,67
Vermillion,Highland,U.S. House,8,Rachel Covington,REP,17,0,0,17
Vermillion,Highland,U.S. House,8,Richard Moss,REP,15,1,0,16
Vermillion,Highland,State Senate,23,No Candidate Filed,DEM,0,0,0,0
Vermillion,Highland,State Senate,23,Philip L. (Phil) Boots,REP,86,3,0,89
Vermillion,Highland,State House,42,Evelyn Brown,DEM,89,11,0,100
Vermillion,Highland,State House,42,Alan Morrison,REP,89,4,0,93
Vermillion,St Bernice,Ballots Cast,,,,166,23,0,189
Vermillion,St Bernice,Registered Voters,,,,,,,532
Vermillion,St Bernice,U.S. Senate,,Joe Donnelly,DEM,80,7,0,87
Vermillion,St Bernice,U.S. Senate,,Mike Braun,REP,27,4,0,31
Vermillion,St Bernice,U.S. Senate,,Luke Messser,REP,10,0,0,10
Vermillion,St Bernice,U.S. Senate,,Todd Rokita,REP,18,2,0,20
Vermillion,St Bernice,U.S. House,8,William Tanoos,DEM,61,5,0,66
Vermillion,St Bernice,U.S. House,8,Larry D. Bucshon,REP,38,5,0,43
Vermillion,St Bernice,U.S. House,8,Rachel Covington,REP,10,1,0,11
Vermillion,St Bernice,U.S. House,8,Richard Moss,REP,7,0,0,7
Vermillion,St Bernice,State Senate,23,No Candidate Filed,DEM,0,0,0,0
Vermillion,St Bernice,State Senate,23,Philip L. (Phil) Boots,REP,50,6,0,56
Vermillion,St Bernice,State House,42,Evelyn Brown,DEM,68,10,0,78
Vermillion,St Bernice,State House,42,Alan Morrison,REP,51,5,0,56
Vermillion,Vermillion 1,Ballots Cast,,,,102,39,0,141
Vermillion,Vermillion 1,Registered Voters,,,,,,,333
Vermillion,Vermillion 1,U.S. Senate,,Joe Donnelly,DEM,59,19,0,78
Vermillion,Vermillion 1,U.S. Senate,,Mike Braun,REP,7,3,0,10
Vermillion,Vermillion 1,U.S. Senate,,Luke Messser,REP,3,0,0,3
Vermillion,Vermillion 1,U.S. Senate,,Todd Rokita,REP,4,1,0,5
Vermillion,Vermillion 1,U.S. House,8,William Tanoos,DEM,47,18,0,65
Vermillion,Vermillion 1,U.S. House,8,Larry D. Bucshon,REP,12,2,0,14
Vermillion,Vermillion 1,U.S. House,8,Rachel Covington,REP,3,1,0,4
Vermillion,Vermillion 1,U.S. House,8,Richard Moss,REP,0,1,0,1
Vermillion,Vermillion 1,State Senate,23,No Candidate Filed,DEM,0,0,0,0
Vermillion,Vermillion 1,State Senate,23,Philip L. (Phil) Boots,REP,11,3,0,14
Vermillion,Vermillion 1,State House,42,Evelyn Brown,DEM,50,21,0,71
Vermillion,Vermillion 1,State House,42,Alan Morrison,REP,12,3,0,15
Vermillion,Vermillion 2,Ballots Cast,,,,101,27,0,128
Vermillion,Vermillion 2,Registered Voters,,,,,,,312
Vermillion,Vermillion 2,U.S. Senate,,Joe Donnelly,DEM,50,11,0,61
Vermillion,Vermillion 2,U.S. Senate,,Mike Braun,REP,12,5,0,17
Vermillion,Vermillion 2,U.S. Senate,,Luke Messser,REP,6,1,0,7
Vermillion,Vermillion 2,U.S. Senate,,Todd Rokita,REP,5,1,0,6
Vermillion,Vermillion 2,U.S. House,8,William Tanoos,DEM,50,6,0,56
Vermillion,Vermillion 2,U.S. House,8,Larry D. Bucshon,REP,17,4,0,21
Vermillion,Vermillion 2,U.S. House,8,Rachel Covington,REP,3,1,0,4
Vermillion,Vermillion 2,U.S. House,8,Richard Moss,REP,4,2,0,6
Vermillion,Vermillion 2,State Senate,23,No Candidate Filed,DEM,0,0,0,0
Vermillion,Vermillion 2,State Senate,23,Philip L. (Phil) Boots,REP,21,7,0,28
Vermillion,Vermillion 2,State House,42,Evelyn Brown,DEM,52,11,0,63
Vermillion,Vermillion 2,State House,42,Alan Morrison,REP,21,7,0,28
