county,precinct,office,district,candidate,party,election_day,absentee,provisional,votes
Putnam,01-Russell,Registered voters,,,,,,,518
Putnam,02-Franklin North,Registered voters,,,,,,,734
Putnam,03-Franklin South,Registered voters,,,,,,,317
Putnam,04-Jackson,Registered voters,,,,,,,584
Putnam,05-Clinton,Registered voters,,,,,,,817
Putnam,06-Monroe East,Registered voters,,,,,,,630
Putnam,07-Monroe West,Registered voters,,,,,,,421
Putnam,08-Floyd West,Registered voters,,,,,,,1250
Putnam,09-Floyd East,Registered voters,,,,,,,1306
Putnam,10-Floyd South,Registered voters,,,,,,,236
Putnam,11-Madison,Registered voters,,,,,,,777
Putnam,12-Greencastle North,Registered voters,,,,,,,744
Putnam,13-First North,Registered voters,,,,,,,371
Putnam,14-Second West,Registered voters,,,,,,,881
Putnam,15-Second East,Registered voters,,,,,,,1125
Putnam,16-First South,Registered voters,,,,,,,679
Putnam,17-Third West,Registered voters,,,,,,,940
Putnam,18-Third East,Registered voters,,,,,,,536
Putnam,19-Fourth West,Registered voters,,,,,,,593
Putnam,20-Fourth East,Registered voters,,,,,,,1128
Putnam,21-Foxridge,Registered voters,,,,,,,545
Putnam,22-Limedale,Registered voters,,,,,,,753
Putnam,23-Marion North,Registered voters,,,,,,,830
Putnam,24-Marion South,Registered voters,,,,,,,490
Putnam,25-Washington North,Registered voters,,,,,,,831
Putnam,26-Washington South,Registered voters,,,,,,,933
Putnam,27-Warren,Registered voters,,,,,,,884
Putnam,28-Jefferson,Registered voters,,,,,,,930
Putnam,29-Cloverdale 1,Registered voters,,,,,,,818
Putnam,30-Cloverdale 2,Registered voters,,,,,,,918
Putnam,31-Cloverdale 3,Registered voters,,,,,,,848
Putnam,Total,Registered voters,,,,,,,23367
Putnam,01-Russell,Ballots Cast,,,,99,30,0,129
Putnam,02-Franklin North,Ballots Cast,,,,152,26,0,178
Putnam,03-Franklin South,Ballots Cast,,,,64,15,0,79
Putnam,04-Jackson,Ballots Cast,,,,102,12,0,114
Putnam,05-Clinton,Ballots Cast,,,,181,72,0,253
Putnam,06-Monroe East,Ballots Cast,,,,177,15,0,192
Putnam,07-Monroe West,Ballots Cast,,,,99,37,0,136
Putnam,08-Floyd West,Ballots Cast,,,,224,46,0,270
Putnam,09-Floyd East,Ballots Cast,,,,227,42,0,269
Putnam,10-Floyd South,Ballots Cast,,,,44,10,0,54
Putnam,11-Madison,Ballots Cast,,,,176,59,0,235
Putnam,12-Greencastle North,Ballots Cast,,,,218,55,0,273
Putnam,13-First North,Ballots Cast,,,,51,16,0,67
Putnam,14-Second West,Ballots Cast,,,,214,68,0,282
Putnam,15-Second East,Ballots Cast,,,,235,153,0,388
Putnam,16-First South,Ballots Cast,,,,64,48,0,112
Putnam,17-Third West,Ballots Cast,,,,93,65,0,158
Putnam,18-Third East,Ballots Cast,,,,73,42,0,115
Putnam,19-Fourth West,Ballots Cast,,,,61,27,0,88
Putnam,20-Fourth East,Ballots Cast,,,,162,46,0,208
Putnam,21-Foxridge,Ballots Cast,,,,158,41,0,199
Putnam,22-Limedale,Ballots Cast,,,,196,53,0,249
Putnam,23-Marion North,Ballots Cast,,,,161,44,0,205
Putnam,24-Marion South,Ballots Cast,,,,115,20,0,135
Putnam,25-Washington North,Ballots Cast,,,,219,38,0,257
Putnam,26-Washington South,Ballots Cast,,,,198,42,0,240
Putnam,27-Warren,Ballots Cast,,,,161,59,0,220
Putnam,28-Jefferson,Ballots Cast,,,,195,73,0,268
Putnam,29-Cloverdale 1,Ballots Cast,,,,194,30,0,224
Putnam,30-Cloverdale 2,Ballots Cast,,,,213,35,0,248
Putnam,31-Cloverdale 3,Ballots Cast,,,,148,28,0,176
Putnam,Total,Ballots Cast,,,,4674,1347,0,6021
Putnam,01-Russell,U.S. Senate,,Mike Braun,REP,29,11,0,40
Putnam,02-Franklin North,U.S. Senate,,Mike Braun,REP,48,8,0,56
Putnam,03-Franklin South,U.S. Senate,,Mike Braun,REP,24,4,0,28
Putnam,04-Jackson,U.S. Senate,,Mike Braun,REP,26,6,0,32
Putnam,05-Clinton,U.S. Senate,,Mike Braun,REP,66,17,0,83
Putnam,06-Monroe East,U.S. Senate,,Mike Braun,REP,51,4,0,55
Putnam,07-Monroe West,U.S. Senate,,Mike Braun,REP,32,15,0,47
Putnam,08-Floyd West,U.S. Senate,,Mike Braun,REP,68,22,0,90
Putnam,09-Floyd East,U.S. Senate,,Mike Braun,REP,86,16,0,102
Putnam,10-Floyd South,U.S. Senate,,Mike Braun,REP,15,3,0,18
Putnam,11-Madison,U.S. Senate,,Mike Braun,REP,76,16,0,92
Putnam,12-Greencastle North,U.S. Senate,,Mike Braun,REP,55,22,0,77
Putnam,13-First North,U.S. Senate,,Mike Braun,REP,15,4,0,19
Putnam,14-Second West,U.S. Senate,,Mike Braun,REP,58,19,0,77
Putnam,15-Second East,U.S. Senate,,Mike Braun,REP,60,39,0,99
Putnam,16-First South,U.S. Senate,,Mike Braun,REP,17,14,0,31
Putnam,17-Third West,U.S. Senate,,Mike Braun,REP,16,11,0,27
Putnam,18-Third East,U.S. Senate,,Mike Braun,REP,18,8,0,26
Putnam,19-Fourth West,U.S. Senate,,Mike Braun,REP,22,4,0,26
Putnam,20-Fourth East,U.S. Senate,,Mike Braun,REP,46,15,0,61
Putnam,21-Foxridge,U.S. Senate,,Mike Braun,REP,50,7,0,57
Putnam,22-Limedale,U.S. Senate,,Mike Braun,REP,52,16,0,68
Putnam,23-Marion North,U.S. Senate,,Mike Braun,REP,66,17,0,83
Putnam,24-Marion South,U.S. Senate,,Mike Braun,REP,43,2,0,45
Putnam,25-Washington North,U.S. Senate,,Mike Braun,REP,66,8,0,74
Putnam,26-Washington South,U.S. Senate,,Mike Braun,REP,64,14,0,78
