county,precinct,office,district,candidate,party,election_day,absentee,provisional,votes
Owen,Lafayette,U.S. House,8,Richard Moss,REP,31,7,0,38
Owen,Lafayette,U.S. House,8,William Tanoos,DEM,25,21,0,46
Owen,Lafayette,State Senate,39,Eric S. Bassler,REP,72,35,0,107
Owen,Lafayette,State Senate,39,No Candidate Filed,DEM,0,0,0,0
Owen,Lafayette,State House,46,Bob Heaton,REP,81,43,0,124
Owen,Lafayette,State House,46,E. Thomasina Marsili,DEM,27,21,0,48
Owen,Marion,Ballots Cast,,,,106,47,0,153
Owen,Marion,Registered Voters,,,,,,,575
Owen,Marion,U.S. Senate,,Mike Braun,REP,32,15,0,47
Owen,Marion,U.S. Senate,,Luke Messer,REP,17,4,0,21
Owen,Marion,U.S. Senate,,Todd Rokita,REP,28,8,0,36
Owen,Marion,U.S. Senate,,Joe Donnelly,DEM,18,15,0,33
Owen,Marion,U.S. House,8,Larry D. Bucshon,REP,46,17,0,63
Owen,Marion,U.S. House,8,Rachel Covington,REP,7,6,0,13
Owen,Marion,U.S. House,8,Richard Moss,REP,24,5,0,29
Owen,Marion,U.S. House,8,William Tanoos,DEM,20,9,0,29
Owen,Marion,State Senate,39,Eric S. Bassler,REP,67,20,0,87
Owen,Marion,State Senate,39,No Candidate Filed,DEM,0,0,0,0
Owen,Marion,State House,46,Bob Heaton,REP,70,23,0,93
Owen,Marion,State House,46,E. Thomasina Marsili,DEM,18,11,0,29
Owen,Montgomery,Ballots Cast,,,,135,84,0,219
Owen,Montgomery,Registered Voters,,,,,,,778
Owen,Montgomery,U.S. Senate,,Mike Braun,REP,28,14,0,42
Owen,Montgomery,U.S. Senate,,Luke Messer,REP,34,11,0,45
Owen,Montgomery,U.S. Senate,,Todd Rokita,REP,28,19,0,47
Owen,Montgomery,U.S. Senate,,Joe Donnelly,DEM,30,31,0,61
Owen,Montgomery,U.S. House,8,Larry D. Bucshon,REP,41,23,0,64
Owen,Montgomery,U.S. House,8,Rachel Covington,REP,21,15,0,36
Owen,Montgomery,U.S. House,8,Richard Moss,REP,18,6,0,24
Owen,Montgomery,U.S. House,8,William Tanoos,DEM,24,30,0,54
Owen,Montgomery,State Senate,39,Eric S. Bassler,REP,73,36,0,109
Owen,Montgomery,State Senate,39,No Candidate Filed,DEM,0,0,0,0
Owen,Montgomery,State House,46,Bob Heaton,REP,79,37,0,116
Owen,Montgomery,State House,46,E. Thomasina Marsili,DEM,26,28,0,54
Owen,Morgan,Ballots Cast,,,,155,49,0,204
Owen,Morgan,Registered Voters,,,,,,,750
Owen,Morgan,U.S. Senate,,Mike Braun,REP,49,12,0,61
Owen,Morgan,U.S. Senate,,Luke Messer,REP,24,1,0,25
Owen,Morgan,U.S. Senate,,Todd Rokita,REP,32,19,0,51
Owen,Morgan,U.S. Senate,,Joe Donnelly,DEM,42,13,0,55
Owen,Morgan,U.S. House,8,Larry D. Bucshon,REP,58,24,0,82
Owen,Morgan,U.S. House,8,Rachel Covington,REP,15,4,0,19
Owen,Morgan,U.S. House,8,Richard Moss,REP,29,2,0,31
Owen,Morgan,U.S. House,8,William Tanoos,DEM,32,10,0,42
Owen,Morgan,State Senate,39,Eric S. Bassler,REP,91,25,0,116
Owen,Morgan,State Senate,39,No Candidate Filed,DEM,0,0,0,0
Owen,Morgan,State House,46,Bob Heaton,REP,97,28,0,125
Owen,Morgan,State House,46,E. Thomasina Marsili,DEM,33,10,0,43
Owen,Taylor,Ballots Cast,,,,121,28,0,149
Owen,Taylor,Registered Voters,,,,,,,613
Owen,Taylor,U.S. Senate,,Mike Braun,REP,48,8,0,56
Owen,Taylor,U.S. Senate,,Luke Messer,REP,18,5,0,23
Owen,Taylor,U.S. Senate,,Todd Rokita,REP,38,9,0,47
Owen,Taylor,U.S. Senate,,Joe Donnelly,DEM,11,3,0,14
Owen,Taylor,U.S. House,8,Larry D. Bucshon,REP,52,12,0,64
Owen,Taylor,U.S. House,8,Rachel Covington,REP,21,6,0,27
Owen,Taylor,U.S. House,8,Richard Moss,REP,28,3,0,31
Owen,Taylor,U.S. House,8,William Tanoos,DEM,9,2,0,11
Owen,Taylor,State House,44,Beau Baird,REP,61,12,0,73
Owen,Taylor,State House,44,Jess L. Norton,REP,38,9,0,47
Owen,Taylor,State House,44,Kimberly Anne Fidler,DEM,12,3,0,15
Owen,Washington I,Ballots Cast,,,,266,193,0,459
Owen,Washington I,Registered Voters,,,,,,,1373
Owen,Washington I,U.S. Senate,,Mike Braun,REP,58,49,0,107
Owen,Washington I,U.S. Senate,,Luke Messer,REP,44,17,0,61
Owen,Washington I,U.S. Senate,,Todd Rokita,REP,42,38,0,80
Owen,Washington I,U.S. Senate,,Joe Donnelly,DEM,87,71,0,158
Owen,Washington I,U.S. House,8,Larry D. Bucshon,REP,78,70,0,148
Owen,Washington I,U.S. House,8,Rachel Covington,REP,25,15,0,40
Owen,Washington I,U.S. House,8,Richard Moss,REP,47,13,0,60
Owen,Washington I,U.S. House,8,William Tanoos,DEM,74,54,0,128
Owen,Washington I,State Senate,39,Eric S. Bassler,REP,129,87,0,216
Owen,Washington I,State Senate,39,No Candidate Filed,DEM,0,0,0,0
Owen,Washington I,State House,46,Bob Heaton,REP,144,93,0,237
Owen,Washington I,State House,46,E. Thomasina Marsili,DEM,72,54,0,126
Owen,Washington II,Ballots Cast,,,,128,114,0,242
Owen,Washington II,Registered Voters,,,,,,,756
Owen,Washington II,U.S. Senate,,Mike Braun,REP,26,21,0,47
Owen,Washington II,U.S. Senate,,Luke Messer,REP,16,10,0,26
Owen,Washington II,U.S. Senate,,Todd Rokita,REP,18,16,0,34
Owen,Washington II,U.S. Senate,,Joe Donnelly,DEM,51,52,0,103
Owen,Washington II,U.S. House,8,Larry D. Bucshon,REP,41,29,0,70
Owen,Washington II,U.S. House,8,Rachel Covington,REP,11,7,0,18
Owen,Washington II,U.S. House,8,Richard Moss,REP,9,9,0,18
Owen,Washington II,U.S. House,8,William Tanoos,DEM,40,44,0,84
Owen,Washington II,State Senate,39,Eric S. Bassler,REP,55,36,0,91
Owen,Washington II,State Senate,39,No Candidate Filed,DEM,0,0,0,0
Owen,Washington II,State House,46,Bob Heaton,REP,57,46,0,103
Owen,Washington II,State House,46,E. Thomasina Marsili,DEM,43,40,0,83
Owen,Washington III,Ballots Cast,,,,153,99,0,252
Owen,Washington III,Registered Voters,,,,,,,828
Owen,Washington III,U.S. Senate,,Mike Braun,REP,33,17,0,50
Owen,Washington III,U.S. Senate,,Luke Messer,REP,21,10,0,31
Owen,Washington III,U.S. Senate,,Todd Rokita,REP,24,18,0,42
Owen,Washington III,U.S. Senate,,Joe Donnelly,DEM,54,37,0,91
Owen,Washington III,U.S. House,8,Larry D. Bucshon,REP,36,32,0,68
Owen,Washington III,U.S. House,8,Rachel Covington,REP,23,10,0,33
Owen,Washington III,U.S. House,8,Richard Moss,REP,25,3,0,28
Owen,Washington III,U.S. House,8,William Tanoos,DEM,39,26,0,65
Owen,Washington III,State Senate,39,Eric S. Bassler,REP,75,45,0,120
Owen,Washington III,State Senate,39,No Candidate Filed,DEM,0,0,0,0
Owen,Washington III,State House,46,Bob Heaton,REP,79,43,0,122
Owen,Washington III,State House,46,E. Thomasina Marsili,DEM,44,24,0,68
Owen,Washington IV,Ballots Cast,,,,128,128,0,256
Owen,Washington IV,Registered Voters,,,,,,,926
Owen,Washington IV,U.S. Senate,,Mike Braun,REP,26,19,0,45
Owen,Washington IV,U.S. Senate,,Luke Messer,REP,20,13,0,33
Owen,Washington IV,U.S. Senate,,Todd Rokita,REP,24,14,0,38
Owen,Washington IV,U.S. Senate,,Joe Donnelly,DEM,40,56,0,96
Owen,Washington IV,U.S. House,8,Larry D. Bucshon,REP,35,31,0,66
Owen,Washington IV,U.S. House,8,Rachel Covington,REP,9,6,0,15
Owen,Washington IV,U.S. House,8,Richard Moss,REP,23,7,0,30
Owen,Washington IV,U.S. House,8,William Tanoos,DEM,34,42,0,76
Owen,Washington IV,State Senate,39,Eric S. Bassler,REP,57,40,0,97
Owen,Washington IV,State Senate,39,No Candidate Filed,DEM,0,0,0,0
Owen,Washington IV,State House,46,Bob Heaton,REP,64,44,0,108
Owen,Washington IV,State House,46,E. Thomasina Marsili,DEM,33,40,0,73
Owen,Wayne I,Ballots Cast,,,,120,34,0,154
Owen,Wayne I,Registered Voters,,,,,,,465
Owen,Wayne I,U.S. Senate,,Mike Braun,REP,40,7,0,47
Owen,Wayne I,U.S. Senate,,Luke Messer,REP,16,7,0,23
Owen,Wayne I,U.S. Senate,,Todd Rokita,REP,19,8,0,27
Owen,Wayne I,U.S. Senate,,Joe Donnelly,DEM,33,8,0,41
Owen,Wayne I,U.S. House,8,Larry D. Bucshon,REP,40,8,0,48
Owen,Wayne I,U.S. House,8,Rachel Covington,REP,11,5,0,16
Owen,Wayne I,U.S. House,8,Richard Moss,REP,24,5,0,29
Owen,Wayne I,U.S. House,8,William Tanoos,DEM,22,5,0,27
Owen,Wayne I,State House,46,Bob Heaton,REP,71,15,0,86
Owen,Wayne I,State House,46,E. Thomasina Marsili,DEM,28,3,0,31
Owen,Wayne II,Ballots Cast,,,,127,36,0,163
Owen,Wayne II,Registered Voters,,,,,,,602
Owen,Wayne II,U.S. Senate,,Mike Braun,REP,35,8,0,43
Owen,Wayne II,U.S. Senate,,Luke Messer,REP,24,3,0,27
Owen,Wayne II,U.S. Senate,,Todd Rokita,REP,20,8,0,28
Owen,Wayne II,U.S. Senate,,Joe Donnelly,DEM,31,9,0,40
Owen,Wayne II,U.S. House,8,Larry D. Bucshon,REP,35,13,0,48
Owen,Wayne II,U.S. House,8,Rachel Covington,REP,19,3,0,22
Owen,Wayne II,U.S. House,8,Richard Moss,REP,25,6,0,31
Owen,Wayne II,U.S. House,8,William Tanoos,DEM,27,9,0,36
Owen,Wayne II,State Senate,39,Eric S. Bassler,REP,66,19,0,85
Owen,Wayne II,State Senate,39,No Candidate Filed,DEM,0,0,0,0
Owen,Wayne II,State House,46,Bob Heaton,REP,76,20,0,96
Owen,Wayne II,State House,46,E. Thomasina Marsili,DEM,26,8,0,34
